직무,고용 현황,근무지,날짜,별점,요약,장점,단점,경영진에게 바라는 점
연구개발,현직원,경기,2021. 11,3.0,"""시설이 오래되었고 시스템이 제대로 갖춰져 있지 않은 회사""","
9시 출근 6시 퇴근 정시퇴근 분위기, 야근 강요 없음
","
복지에 대한 제도가  없음, 있는 복지도 없어지고 있는 추세
","
합리적인 보상 체계가 필요, 인사 시스템을 효율적으로 갖춰서 빠른 퇴사가 없게 만들어야 할듯
"
연구개발,전직원,경기,2021. 10,2.0,"""개발자로 입사를 하였으나 개발업무이외에 잡다한 업무를 함.""","
연차에대한 제약이 없으며 안쓴다고해도 다 돈으로 돌려줌.
","
승진이 힘들고 승진에대한 기준이 없음. 상사에게 어필하지않으면 승진없음.
","
직원들이 원하는건 돈이랑 승진입니다. 그만둔다고하면 그제서야 사장실로 불러서 협상하는 그런 어이없는 승진, 연봉협상이 아닌 기준에 의해서, 성관에 의해서 모든게 이루어졌음 합니다.
"
생산/제조,전직원,경기,2021. 04,2.0,"""기업공개를 위해 모든 역량을 동원하는 기업...누구를 위한 기업공개인가...뜬 구름 전문 기업""","
하라는 업무만 군말없이 하면 편하게 일 할 수 있음.잠시 쉬어가는 회사로 적당
","
업무 능력 향상은 불가능하며 퇴보하는 사람이 대부분 임
","
한국말 할 줄 안다고 업무지시 하지말고 시스템을 공부하고 기초부터 알고 업무 지시하기 바랍니다직원들이 바보같다고 생각하지 마세요경력직들 능력이 없는 것이 아니고 대표의 제조 시스템을 모르면서 떠드는 소리 듣다 듣다 할 말이 없는 겁니다~당신만 정신 차리거나 때려치세요.그럼 회사는 번창 할 수 있어요~
"
생산관리/품질관리,전직원,경기,2021. 03,1.0,"""상사가 인성이안좋은 회사 비추천하는 회사입니다""","
점심 주는것과 칼퇴하는것 워크샵 없는것 이런 장점들은 있네요 ㅎㅎㅎㅎㅎㅎㅎㅎ
","
장점 빼고 전부 단점입니다. 상사 잘못만나면 야근을 밤 열시까지 하고 새벽에도 못가요 ㅎㅎㅎㅎㅎㅎㅎㅎㅎ
","
바라는 것 딱히 없습니다. 더 발전하는 회사 만드시길 바랍니다
"
마케팅/시장조사,전직원,경기,2021. 02,2.0,"""조삼모사 사장, 연봉 과 복지는 소기업 수준, 연봉체계가 없어 사장 마음대로 연봉 책정""","
맵고 짠 점심, 저녁을 먹을 수 있고 그나마 주차 가능
","
꼰대질 +막말 + 업무에 책임지지않는 부장급 이상의 그들만의 리그 그들이 성과를 가로채도 모르고 과거에 머물러 있는 사장때문에 몇년째 연봉 동결수준
","
과거의 영광에 머물러 있지말고 동종업계의 변화에 따라 회사도 변하고 시대흐름 및 물가 상승에 대한 연봉도 고려하시길
"
연구개발,전직원,경기,2021. 02,3.0,"""돈에 크게 욕심 없다면 그냥저냥 다녀볼만하다. 하지만 일에 대한 열정이 있거나 발전하고 싶은 사람들에겐 비추. 다녀도 절대 오래다닐곳은 아니라는 것. 명심하도록""","
1. 워라밸2. 사람들은 괜찮음(케바케)3. 장점을 짜낼라고해도 생각 안남
","
1. 체감되는 복지라는게 1도 없음2. 낮은 연봉 3. 사실상 장점 외에 모든것이 단점
","
연봉과 복지 처우 개선이 시급하다 그리고 직원에 대한 소중함을 알기를
"
생산관리/품질관리,현직원,경기,2021. 01,1.0,"""연봉이 낮고 진급도 안시켜주고 복지가 별로임""","
점심 저녁준다 대신 야근가능성이 있다는 소리 팀에 따라 칼퇴하던가 새벽 두시 철야까지함
","
험한 언어를 사용하는 직원과 윗사람을 따라 몰상식한 행동을 하는 아랫사람 그리고 그 아랫사람이 보는 피해는 말로 해서 무엇하리
","
직원들의 이야기에도 귀를 기울이시면 더발전할것입니다
"
금융/재무,전직원,경기,2021. 01,3.0,"""회사는 빡시지않아요 선임을 잘만나야하는 운은 필요합니다.대표는 인간적이십니다.""","
회사규모가 크지  않아서 업무적으로 빡세진 않습니다.단독건물이 있어서 주차가 괜찮아요. 점심식사 제공합니다. 저녁도 예전엔 줬는데 지금은 모르겠습니다.
","
회사 사옥이 오래됐습니다. 선임을 잘 만나야 합니다. 인수인계도 아쉬운 점이 있습니다. 단점을 장점으로 극복하면 됩니다.
","
일단 매출 성장이 급선무입니다. 그래서 밸루에이션을 키울필요가 있습니다. 고인물 썩은물은 가차없이 자르십시오.
"
생산/제조,전직원,경기,2020. 12,4.0,"""회사는 안정적이나 급여가 적은점이 아쉽습니다.그래도 대표이사는 인자하심 괜찮습니다""","
연차눈치 안보고 쓸 수 있습니다. 시스템이 복잡하지 않으며 건물도 통으로 사용해서 복잡하지 않아서 좋았습니다.  점심도 내부에서 해결 가능합니다
","
조용준 중에 이상한 사람이 있어요 독재정이 독재적인 지금도 있는지 모르겠습니다 매출이 크지가 않습니다 급여가 적어요 복지도 조금 딸리고 요
","
직원들의 복지향 복지 향상에 힘써 주세요 급여도 올려 주셔야 해요 연차도 많이 주세요
"
생산/제조,전직원,경기,2020. 10,2.0,"""타 IT 기업 대비 좋은 워라밸하지만 좋은 워라밸에 비해 모두 못한 회사""","
바쁘지 않다면 눈치를 보지 않고 연차를 쓸 수 있음업무가 없다면 강제로 야근을 시키지 않음
","
사원들도 느껴지는 높의신분들의 정치 싸움분기마다 바뀌는 회사 방향
","
자기와 가까운 사람들의 이야기만 듣고 다른 사람들을 평가하지 마십시오.그게 가장 쉬운 방법인 것 은 알고 있지만소수의 사람들의 말을 너무 쉽게 믿고 진행하는 것처럼 보입니다.
"
연구개발,전직원,경기,2020. 08,2.0,"""연봉, 회사 분위기 등 모든것이 70-80 년대 중소기업 같음""","
장점이 없는 것 갔네요, 회사 굳이 뽑자면 칼퇴는 가능합니다
","
차/부장, 이사급 나이가 어린데 꼰대이고, 연봉은 생각보다 엄청 작고 몇년째 새로운 모델이 없어 기존 개발된 모델로 버티는 회사
","
회사와 직원간에 신뢰를 어기는 행동은 하지말고, 몸에 좋은약은 쓰다 했습니다 감언이설하는 직원들 이야기만 듣지마시길..
"
영업/제휴,현직원,경기,2020. 05,2.0,"""부족한 기술력의 한계를 뚫지 못하면 쉽지 않은 회사. 적당히 월급 받고 다니기엔 좋은 회사.""","
급여 밀린 적 없음. 연차를 비교적 자유롭게 사용할 수 있음. 사내식당 있음(점심 제공). 주차장 넓음. 무능력해도 얌전히 다니면 짤릴 일 없음.
","
불필요한 회의가 많음(회의를 위한 회의). 연봉이 90년대 수준에 머물러 있음. 역피라미드식 구조(부장급을 많이 채용하면서 급여 체계도 꼬임). 대표 눈치만 살피는 무능한 임원이 많음. 낙하산 인사로 인해 직원 사기 저하. 겨울에 눈 쓸어야함. 쓸데없는 사내정치.
","
독단적인 회사 운영은 지양해주셨으면 합니다. 정리할 사람은 정리하고 의지가 있는 인재를 지킬 수 있는 결정이 필요합니다. 직원들에게 주인의식을 강조하고 싶다면 진짜 주인인 그 임원부터 의식을 가지고 일하도록 하셔야 합니다.
"
영업/제휴,전직원,경기,2020. 04,4.0,"""삼영전자에서 나온 회사, 돈이 많고, 센서류는 한국 자체개발하는 회사""","
지속적인 투자, FA 채용, 연구개발등 개발을 진행하는데 돈을 안아껴서 좋음
","
삼영전자공업 계열이 다 월급이 짬...  회사 사정안좋아지면 단체로 무급휴가감점심 구내식당이 별로
","
지금처럼만 잘해주었으면 좋겠음 점심구내식당은 고등학교 식단보다 안좋은듯..
"
개발,전직원,경기,2020. 02,2.0,"""생각보다 오래된 회사지만 문화와 인식은 좀 더 낡은 편.""","
아직 꾸준한 수입원이 있음. 사장님의 영업 및 기획력이 좋음.
","
휴가가 많지만 자유롭게 쓰기는 어려운 분위기. 연봉이 작다.
","
식사때 정치 얘기는 그만.     제발 그만.
"
연구개발,현직원,경기,2020. 02,3.0,"""센서를 전문으로하는 기업으로써 성장가능성이 큰 회사임.""","
센서 전문기술에 대한 다양한 경험을 할 수가 있으며 자기계발을 할 수 있는 회사
","
전문지술을 갖추기 위해 꾸준히 자기개발과 기술동향 파악 등 신기술 정보를 알아야 함.
","
설정된 목표에 대해서 결과까지 돌출할 수 있도록 하였으면 함.
"
생산관리/품질관리,전직원,경기,2020. 01,3.0,"""일은 대체적으로 단순하고 쉬움일에대한 압박감없고 편함""","
쉬는 날 많고 터치하는 사람없음 편한 마음으로 다니기 편한회사
","
연봉에 욕심이 없으면 편하게 다니기 좋은 회사이다.갑질심함
","
없습니다
"
연구개발,전직원,경기,2019. 12,4.0,"""워라밸 좋고 편한 회사, 성장에 대한 욕심을 버리면 천국임""","
퇴근 및 연차 사용이 자유로움, 여유있는 업무 환경, 금전적으로 풍요로워 사유만 명확하다면 쉽게 지원 받을 수 있음. 월급 욕심만 버리면 외국계 부럽지 않은 근무환경이라고 생각함.
","
느긋하다 못해 쳐지는 업무 속도, 신입은 무례함과 무능함을 배우고 경력에겐 커리어의 무덤이 될 수 있다. 낙하산이 자주 들어와 월급 루팡하는 것을 보고 견뎌야 함.
","
이 회사는 좋은 회사입니다. 직원들에게 성장할 수 있는 계기를 종종 만들어 주신다면 회사 분위기가 더 좋아지지 않을까 생각이 듭니다.
"
기획/경영,전직원,경기,2019. 09,3.0,"""일에 욕심 없으면 편하게 다니기 좋은 회사여서 사람들이 일에는 욕심이 없음""","
제조업 치고는 수직적인 분위기가 덜함.자기개발에 욕심이 없으면 다니기 좋음
","
자기개발 기회가 없음반복적인 근무복지가 없음연봉이 90년도에 머물러 있음
","
개발 쪽에 신경을 쓴다면 발전 할 수 있을거 같음복지에 대한 부분도 신경써야 할듯
"
연구개발,전직원,경기,2019. 06,1.0,"""편하게회사다니고싶은사람 추천 레벨업은 되지않음.""","
다들 잘모르기때문에 가서 아는척 잘하면 최고가 될수있음
","
출퇴근이 자유롭지만 사람들이 기본적으로 일을안해서 자기가 좀만 잘한다면 짬당할수있음
","
사람은 고쳐쓰는게 아니랍디다.. 인재를 중요시여기는기 좋을듯해요
"
연구개발,전직원,경기,2019. 01,2.0,"""다양한 경험을 하고 싶은 분들에게 추천""","
규모에 비해 체계가 잘 갖춰 짐, 직무 환경은 나쁘지 않음.눈치 안 보고 연차 가능, 남자 기숙사가 있어서 타 부서 직원과 친해질 기회가 있음
","
너무 잦은 회의, 낮은 연봉, 이해 되지 않는 업무 분장, 딱히 큰 단점은 없지만 큰 장점도 없음.
","
직원들의 고충을 잘 수렴하여 내실있고 탄탄한 기업으로 성장시키시길 바랍니다.
"
생산관리/품질관리,전직원,경기,2018. 10,5.0,"""면접도 좋았고 여러모로 배려해주는 것이 좋은 회사입니다""","
연차 눈치안보고 쓰는 것과 퇴근 시간이 빨라서 좋은 회사입니다
","
급여가 조금 작은 편이라 고임금을 원하시는 분에게는 추천해드리 어렵습니다
","
많은 개발을 해서 더욱 좋은 성과를 내고 사원들의 복지에 힘써주셨으면 좋겠습니다
"
연구개발,전직원,경기,2018. 07,3.0,"""급여는 정말 작지만 업무강도나 근무시간은 장점이다.""","
늦은 출근시간, 빠른 퇴근시간은 분명한 장점. 성과를 내는 것에 부담을 갖지 않아도 크게 질타 받는 것이 없다.
","
수직적이고 옛날 문화가 많습니다. 적은 급여는 최고의 단점입니다. 무엇을 위해 일하는지 목표가 항상 바뀌고 그 목표도 유지되지 않습니다.
","
업무방향을 제대로 수립했으면.. 어떤 업무를 하던지 왜 하고 있는지 상사는 무슨 생각을 하고 있는지 전혀 알 수가 없습니다.
"
연구개발,전직원,경기,2018. 06,3.0,"""개발자가 원하는 환경에서 근무할 수 있는 자유로운 분위기이며, 근무자간의 관계가 좋습니다.""","
야근, 특근의 강요가 없고 취급 제품이 좋음. 복리후생을 개선하기 위해 노력함.전반적으로 괜찮음.
","
급여가 높지는 않은 편임, 연구개발 부서의 목표하는 바가 쉽지 않아 보임. 물론 이건 어디까지나 사원 급인 나의 개인적인 입장.
","
인센티브제를 도입하여 보상 제도를 마련하였으면 함
"
연구개발,전직원,경기,2018. 05,1.0,"""문제 발생->버팀 후,1-1.해결됨이 경우 근본적인 원인제거가 아니었으므로 끊임없이 재발함 및 원인규명에 대한 의지가 회사 전체적으로 없음1-2.해결안됨포기함. 포기단계까지 오는데 많은 시간과 꾸중이 들어감""","
야근식대, 외근식대기숙사 제공아이템 좋지만 이미 레드오션
","
문제에 대해 '해결되겠지'라고 손놓고 지켜보는 사람이 너무나도 많음. 패배주의 만연 매우 낮은 연봉 서로 싸우고 일 미루는 부서들 사내 분위기가 좋은것도 아니고연봉이 좋은것도 아니고회사사업이 잘되는것도 아님
","
고치지도 않을걸 왜 자꾸 물어서 듣기는 함? 벽이 아니라 돌에 대고 말하는 수준. 내부적으로 이미 다 아는 문제면 좀 고쳐봤으면.
"
생산/제조,전직원,경기,2018. 05,2.0,"""연봉에대한 기대는 하기 어렵고 야근및 밤샘근무가 많으며 연근 특근비를 주지않음.""","
자기 개발 지원금이 있어서 책 구입이나 헬스등 이용할수있음, 의료비를 지원해줌.직원들간에 친목이 좋음
","
기본적으로 연봉이 낮으며 진급이나 연봉이 사장 마음대로임.
","
연봉이나 진급에대한 테이블을 만들어서 기준대로 적용했으면 좋겠음
"
생산관리/품질관리,현직원,경기,2018. 05,5.0,"""센서분야에 집중하고 있는 회사이며, 변화가 지속적으로 진행되고 있어서 기회가 많은것 같음. 예전에는 불합리한 부분이 있었지만, 지속적으로 개선되어 가고 있는것 같아서 업무환경 자체는 나쁘지 않음.""","
연차사용을 눈치보지 않고 사용할 수 있음. 퇴근시 눈치보지 않고 자율적으로 퇴근할 수 있음. 능력이 있으면 그에 따른 대우를 해 줌.
","
연봉이 중소기업 평균수준으로 높지 않은것 같으며, 회사정책이 일관적이지 않은 경우가 가끔 있는것 같음.
","
기회의 균등과 형평성이 강화되었으면 함.
"
연구개발,전직원,경기,2018. 04,1.0,"""역피라미드 구조. 윗사람은 능력없어 다른데로 이직은 못하고 중간직들은 늦기전에 나가므로 중간단계가 없음. 신입들도 오지만 바로나감. 그나마 다행인건 앞에서 대놓고 미친짓은 안하지만 뒷담화가 심하며 연봉테이블이 실제 존재하지도 않고 20년전꺼라 노동청에 경고먹음(퇴사자들이 신고). 카피제품도 만들 능력이 없고 기술력은 대단히 없음. 복지는 존재하지 않으며 2017년까지는 연차조차 존재하지 않음(연차를쓰면 연봉계약한 금액이 깍임,이 부분으로 신고하여 경고먹음). 인력관리란 없고 불필요한부서엔 인력이 넘치며 인력보강도 잘됨. 개발부에 3년이상 근속자가 없음.""","
장점인지는 모르겠으나, 구내식당에서 밥은 줌. 맛은 없음. 사장눈에만 들으면 한두달내로 진급 시켜줌.(사원 주임 대리 과장 1년만에 단 사람도 봄ㅋ) 못한다고 하면 안시킴. 자르진 않음. 사람들이 그래서 그런지 순둥순둥한편....
","
회사 기본적의 단점들을 고루 갖춰져있어 나열하기 힘듦.역피라미드 구조. 윗사람은 능력없어 다른데로 이직은 못하고 중간직들은 늦기전에 나가므로 중간단계가 없음. 신입들도 오지만 바로나감. 그나마 다행인건 앞에서 대놓고 미친짓은 안하지만 뒷담화가 심하며 연봉테이블이 실제 존재하지도 않고 20년전꺼라 노동청에 경고먹음(퇴사자들이 신고). 카피제품도 만들 능력이 없고 기술력은 대단히 없음. 복지는 존재하지 않으며 2017년까지는 연차조차 존재하지 않음(연차를쓰면 연봉계약한 금액이 깍임,이 부분으로 신고하여 경고먹음). 인력관리란 없고 불필요한부서엔 인력이 넘치며 인력보강도 잘됨. 개발부에 3년이상 근속자가 없음.
","
인재 바라보는 눈이 너무 없으며 물갈이는 다른곳이 아니라 경영진이 해야될 본인들의 숙제로 생각하길 바랍니다.
"
생산관리/품질관리,현직원,부산,2017. 11,1.0,"""노력한만큼 대가를 받기 보다 모두가 공평한수준에서 보상이 이루어지는 올평등회사""","
쉬엄쉬엄일하고 시키는것만하면 잘리지않는 기업진급에욕심이없다면 마음이매우편한기업
","
모두에게 공평하므로 열심히 일해도 차이가 그닥나지않음일하면 호구되는기업
","
역피라미드 개선하지않으면 미래엔일하는실무자는없고 다들말로만일할것으로 보임
"
생산/제조,현직원,경기,2017. 10,2.0,"""성망성쇠의 기로에 서있는 고민이 많고 걱정이 많은 회사""","
국내에 몇 안되는 센서를 직접 개발 제조한다.습도센서 분야에서는 어느정도 자부심이 있다.대표이사님의 열정!! (때론 독이 될 수 도..)
","
사람의 중요성을 모르고 기본적인 시스템이 많이 부족하다.임원들이 하는 일은 없고 대표이사 위주로만 돌아간다. 개발 능력도 의심스러운 수준..최근 노력은 하지만 복지는 거의 없다고 보면 되고 연봉 또 한 80년대 수준
","
회사 문화를 바꾸는 것은 어렵지만 경영진들이 모범을 보여야 한다.대표이사님도 사람인지라 잘못된 정보로 잘못된 선택을 할 수 있는데 이를 경영진들이 견제하고 옳바른 선택을 할 수 있도록 도움을 줘야 회사가 성장할 수 있다.직원들을 믿고 맡기면 지금보다 회사는 더 잘 돌아 갈 수 있다고 보여지며 사람의 중요성을 깨닫고 좀 더 나은 대우를 해주었으면 한다.
"
생산관리/품질관리,현직원,경기,2017. 07,3.0,"""가장 경쟁력있는 제품을 생산하고 성장가능성이 높은 회사""","
기업이 젊고 노력한 만큼 배울 수 있는 회사로 일하기 좋은 회사
","
기준이 명확하지 않고 2000년 이후 변화가 없는 시스템 80년대 사고방식을 고수 하는 먹통임
","
제조업으로서 경영마인드 필요고지식한 처후 개선 필요불법적인 노동 강요 근절급여제도 개선임원진의 물갈이 필요
"
생산관리/품질관리,전직원,경기,2016. 03,2.0,"""부서별 업무 강도의 편차는 크지만 대체로 약함. 자기 할일 만 하고 책임지기 싫어함.""","
온도 센서, 먼지 센서 제품으로 공정이 복잡하지 않고 어렵지 않다. 부서별 차이는 있으며 대체로 근무 분위기가 타이트하지 않고 어느 정도 워라밸 가능하다계속적으로 불만사항이나 요구사항을 제기하면 어느정도 들어준다.
","
책임지기 싫어하고 할 줄 몰라서 떠 넘기기 바쁨, 팀장 급 상사들의 업무 지식이나 능력이 부족함이 많이 느껴지며, 신입사원의 경우 방치하는 부분이 아쉽다. 본인 밥그릇 챙기기로 업무의 성과보다 생색내기가 있다.
","
인적자원에 대한 지원과 업무의 밸런스가 필요하다. 옛날 문화를 버려야 한다.
"
생산/제조,전직원,경기,2023. 07,2.0,"""중소기업이 다 똑같겠지만 여긴 고장난 설비, 기계를 수리하는데도 매출없다고 수리 미루고 나중가서는 왜 수리 안되었냐고 질책하던 회사였음. 적어도 일을 할수있도록 고장난 부분에 대해서는 돈을 써야하는데 사장 눈치만 보며 돈에 대한 부분은 매우 궁색했다. 퇴사한지 2년 지났는데 지금은 어쩌려나?""","
일이 편함, 그 외에 장점이 또 있나? 30자 채우기도 어렵네.
","
적은 연봉에 주야 교대근무 많음, 설비 담당하면 생산쪽 인원 끝나고 남아서 고치라하고 그 고치는것도 부품수급이 어려움(해외설비라 비싸다고 기안 올려도 잘 안사줌) 그리고 부서 별 남탓이 매우 강했다.
","
만약 내가 경영진이었다면 회사에서 주둥이로만 일하고 해결하려는 사람을 초고속 진급 시키지 않았을거다.제대로 된 회사라면 윗 상사가 아랫직원보다 스킬, 지식, 하다못해 일을 할 수 있도록 지원이 되어야할텐데 그게 없음.결국 이 회사는 한계가 명확하게 보인다.경영진과 기존 인력의 지배 구조를 바꾸지 않는한 일하는 사람만 일하고 나머지는 남탓하며 얘때문에 진행 안된다고 보고하고 커피나 빨러 나가겠지.
"
생산/제조,전직원,경기,2023. 03,3.0,"""하락은 면하기 위해 현재를 유지하고자 하나, 실행하고자 하는 의지가 있는 사람이 부족함.""","
연차 및 출퇴근 시간 눈치 안보고 정해진 시간에 출퇴근하면 됨. 자유로움.
","
향후 비전이 불투명 함. 체계를 갖추고 싶어하나, 의지가 미약함.
","
새로운 변화를 추구하고자 하면, 그 의지는 위에서부터 실행되어야 변화를 체감하는 것이 빠를 것이라 생각 됨.
"
연구개발,전직원,경기,2022. 12,1.0,"""주먹구구식으로 일하는 곳. 까라면 까라는 식. 개발업무하는 사람들 갈데 없으면 다니세요. 회사에 기술도 없고 내세울게 없습니다.""","
회사에서 점심밥과 저녁밥을 줍니다. 그냥 밥 줍니다 한끼 때우면 그만이죠
","
조직과 직급이 있는데도. 어떤 부장은 욕하고 소리지르고. 그 부장이 곧 사장되는 줄 알았습니다. 여러사람 힘들게 합니다. 조직이 자주 바뀝니다.
","
탈출해서 바라는 것 없어요. 여러사람들이 퇴사를 하면 왜 퇴사하는지 알아보세요.
"
영업/제휴,전직원,경기,2022. 12,1.0,"""말과 행동이 다른 회사, 애사심을 가질 수 없는 회사""","
연차 자유로움 / 저녁 나옴 / 주차장 넓음 / 업무 강도 보통
","
연봉 형편없음 / 복지가 없음 / 성과급 보너스 기대하면 안됨
","
한번 뱉은 말은 잘 지켜주시길 신뢰감이 전혀 생기지 않습니다.
"
연구개발,전직원,경기,2022. 10,3.0,"""워라벨을 중요시하고 센서 분야에 대해 공부하거나 알고싶으면 추천. 단, 연봉은 매우 짬""","
식대에 돈 들어갈 일이 없음. 야근이 없고 일이 빡세지 않음. 윗사람들은 잘 모르겠으나 젊은 사람들은 괜찮음
","
복지가 없음 그나마 있던 복지도 없애는 추세. 돈이 짜다 연봉부터 짜고 성과급, 보너스 일절 없음.
","
젊은 사람이 없고 역피라미드 구조 되어가는중 고이다 못해 썩어간다 직원들 복지나 처우 개선이 필요하다 신입이나 젊은 경력들이 없는 이유 중 제일 큼
"
