직무,고용 현황,근무지,날짜,별점,요약,장점,단점,경영진에게 바라는 점
연구개발,전직원,서울,2022. 02,5.0,"""다양한 경험을 해볼 수 있는 진취적인 회사""","
복지 좋고(커피, 운동기구, 자율적 근무), 상하관계라기보다 수평적으로 진취적인 일을 할 수 있음. 기업 아이템도 좋고. 투자도 적절히 잘 받고 있는 유망한 회사. 능력만 있으면 들어가라!
","
자율적 근무를 하고 있으나 초과근무를 하는 경우 대우받지 못할수도 있음. 단점이랄것이 딱히 없을 정도. 아 대기업은 아니니 명절때 선물같은것은 없음. 근무시간이 정해지지 않은것이  장기적으로 건강에는 단점이 될수도 있음.
","
딱히 없고 잘 대해주는것 같음. (2021년 기준). 기업가치가 더 높아질 때 주도적으로 기업이 운영되려면, 기존의 멤버들을 쳐내고 1인 경영체제가 되어야하지 않나 하는 생각이 있음.
"
개발,현직원,경기,2023. 09,3.0,"""본사 복지가 괜찮은편이고 나름 프로세스가 점점 더 잡혀가는느낌""","
정기검진시 지정병원, 출산수당 등 수당 종류 여러개 있고 공지가 수시로 잘 올라옴
","
상장기업치고 연봉이 그리 높은 편은 아닌것 같아요...
","
사실 다른팀들은 어떻게 돌아가는지 잘모르겠는데.. 직원들을 더 대우해줬으면
"
디자인,현직원,서울,2023. 09,5.0,"""발전하고 있는 회사이고 새로운 부분에 계속 도전하고 있습니다.""","
자유로운 분위기 속에 단단해지고 있는 회사입니다업계상위권을 계속 유지중이며  업계를 선도한다
","
부문별로 분위기가 다른것 같고 신규입사자가 많아서 직원들 상호간 잘 모른다
","
내실을 다지면서 회사가 커졌으면 좋겠습니다
"
영업/제휴,전직원,서울,2023. 08,3.0,"""상명하복조직 약간의 군대식 문화 개발자는 비교적 프리하게 일하는 분위기""","
관급에 강점이 있고 관급만 하는 업체로 매출은 좋으나 영업이익은 그다지 좋지않으나 월급은 따박따박 잘나옴
","
관급에서 문제가 생기면 큰 차질이 생길수 있으나 관급영업과 기술은 뒷받침해줌 잉여인력이 많음 라인문화가 있음
","
성과급을 투명하고 공정하게 지급하길 바랍니다 라인에 따라 승진 급여가 달라짐
"
영업/제휴,현직원,서울,2023. 07,3.0,"""동종업계에 비해 연봉이 괜찮은 편이며 앞으로 솔루션 개발에만 집중 한다면 괜찮은 회사임.""","
연차를 눈치 안보며 쓸 수 있고 자유로운 편임 / 동료들이 너무 좋아서 업무적 스트레스가 있어도 으쌰으쌰 하는 분위기 그리고 스낵바 무제한 제공
","
쓸데없는 프로세스가 너무 많음 진짜로 이것 때문에 스트레스 많이 받음 그리고 영업,조달 자기네들이 할 일도 제대로 안함 성격 파탄자들 꽤 있음
","
직원들이 불만을 말한다면 귀 기울여주고 이런 것들은 너무 좋지만 거기까지만 이라서 달라지는게 하나도 없다.
"
개발,현직원,서울,2023. 07,2.0,"""자유로운 분위기와 워라벨은 있는 회사""","
자유로운 연차 사용이 가능.대체적으로 인원들의 분위기가 딱딱하지는 않지만, 부바부 인듯
","
영업 > 연구소로 그만큼 영업이 왕인 회사의사 결정이 너무 느리고 서로 책임을 미루는 경향이 있음.비전을 잘 모르겠음
","
단기적인 수익보단 미래를 생각하고 사업을 진행했으면 좋겠음
"
기획/경영,전직원,서울,2023. 07,4.0,"""나이 들어서 들어오기 좋은회사, 편하게 다닐 수 있음 월급 꼬박꼬박 잘 들어옴""","
- 칼퇴 가능 (팀마다 다를 수 있음)- 저녁 식대 제공됨- 경조사 잘 챙겨줌 ( 매월 사우회비 나감-직급 마다 퍼센트 다름)
","
- 팀이 힘이 있어야 사라 남을 수 있는 회사, 힘이 없음 다 받음영업 팀이 제일 세다- 간식이 들어오나 별로 들어 오지 않아 매번 비어 있음-성장 할 수 없는 회사
","
너무 안주하려하지 말고 새로운 도전 정신이 필요함,기업 뿐만 아니라 사람들도
"
영업/제휴,전직원,서울,2023. 07,3.0,"""외부평가와 내부평가가 다른회사여직원들과 개발자들은 근무하기 편한회사""","
매출은 매년 상승하는 회사로 급여는 밀리지 않고 따박따박 잘나옴
","
분위기가 경직되어있고 여직원과 개발자는 터치가 없어 편하게 근무함 일하는 사람만 일함
","
공정한 대우 눈에 보이는 파벌싸움 답정너인 회사 부디 귀기울여 들어주길
"
개발,전직원,서울,2023. 07,3.0,"""회사는 매우 안정적이며 직원에 대한 복지는 좋은 회사이다.""","
솔루션을 기반으로 다수의 공공기관을 거래처로 보유하고 있어 안정적인 자금 흐름을 보유하고 있다.
","
신규 사업 발굴에 뒤쳐지는 경향이 있으며 신규 사업 진입 시 어려움이 있을 수 있다.
","
지속적으로 직원들의 복지를 신경 써주시고 아껴주시기 바랍니다.
"
개발,전직원,경기,2023. 06,2.0,"""같이 일하는 사람들 수준이...본인만 급하고 본인 말은 들어줘야하는 이기적인 회사""","
중소치곤 복지가 많다교육 등 자기개발이 가능하다쓸게 영...
","
영업쪽은 본인이 왕인줄 아는지 해달라는게 너무많고 무리한 부탁이라 안된다하면 승질에 우리쪽 요청사항은 안들어줍니다
","
다 같은 일하고 같이 협력해야되는데 특정 부서 특정 인원 등 본인 생각만 하는 이기적인 모습에 정떨어져서 나왔네요그런 인원은 빨리 정리하시길..
"
개발,현직원,서울,2023. 05,1.0,"""신입사원으로 1년정도 사회경험하기에는 좋은회사, 그러나 무능한 관리자들로 인해 정치질이 막연한 회사로서 1년이상은 추천하지 않는다.""","
스마트시티 등 Iot 기반의 회사로서 능력있는 직원들로 구성되고 열심히 한다면 커리어 발전과 함께 돈도 벌고 좋은 회사로 거듭날것이다.
","
무능한 관리자들과 열악한 환경으로 인해 커리어 개선도 힘들뿐만 아니라 내돈내산으로 구매한 복지등  직원으로서 자부심 , 안정감등을 느끼기 어렵다.
","
회사가 더욱 더 성장했으면 좋겠습니다. 성장에 아끼지 않고 모든 부서가 노력해주세요
"
개발,전직원,서울,2023. 05,4.0,"""직원들의 목소리를 들으려 노력하는 회사미래 계획이 뚜렷한 회사""","
눈치없는 연차스낵바 운영넓은 사무공간평가체계를 통한 연봉협상
","
주먹 구구식 업무 운영책임자는 있으나 책임을 지지 않는 구조
","
현재처럼 앞으로 직원들의 목소리를 들으며 뚜렷한 목표를 가지고 나아가십시오.
"
기획/경영,전직원,서울,2023. 05,3.0,"""무난하기는 하지만 이렇다할 장점도 없는 회사 성장하고 있는 듯 망해가고 있는 듯 잘 모르겠는 회사""","
-스낵바, 석식 지원-출퇴근 조정 가능한 거-대표님 마인드-업무 환경 나름 괜찮은 거
","
-프로세스 아직 부족-엘리베이터 너무 느림- 임원들에게 좋은 회사-
","
비효율적인 일은 없애고 중요한 거에 집중했으면 좋겠음기대하는 것도 없어서 바라는 것도 없음
"
개발,전직원,서울,2023. 05,5.0,"""계약직으로 그냥 저냥.. 시간아 빨리가라 보냈습니다.....""","
기업의 장점으로는 자유로운 연차사용이 제일 좋았습니다.
","
기업의 단점은 낮은 연봉과 어느 회사나 있는 사내 텃세 정도 인것같아요ㅕ
","
회사가 발전하는 만큼 직원들의 연봉도 올려주시면 감사하겠습니다.
"
기획/경영,전직원,서울,2023. 03,2.0,"""체계가 아직 잡혀있지 않아 주먹구구식의 업무가 이루어 지고 있음""","
간식바가 있어서 일하면서 편하게 이용할 수 있고 월급이 밀리지 않고 들어옵니다.
","
업무의 진행이 더디고 명확하고 뚜렷한 목표가 잡혀있지 않음.
","
신규 사업 추진이 너무 더디게 진행되고 있습니다.
"
생산/제조,전직원,서울,2023. 03,1.0,"""정치 칠 끝판왕 회사윗사람 눈에만 잘 보이면 됨""","
눈치 안보고 연차 자유롭게 쓸 수 있음.최고의 장점임 다른건 없음
","
능력 필요없음 일찍 출근 늦게 퇴근 하면 장땡 강압적으로 야근 강요!!워라벨???없음...점심 값 연봉에 포함.....객관적이 사원 평가 없음 윗 사람 눈에만 맘에 들면 초고속 승진 보장
","
사원들 목소리에 귀 기울여 주세요....제발....
"
개발,전직원,서울,2023. 03,2.0,"""업계에서 입지가 꽤 탄탄하다. 규모는 커지는 중. 코스닥 상장 후 여러 사업을 시도하려고 함.""","
부바부겠지만 회식강요 없음. 조직이 커지면서 조직 구색은 꽤 맞췄다. 과자준다. 휴가 사용 자유로움.
","
부서 이기주의 심함.  조직 구색은 맞췄지만 그게 잘 돌아간다고는 안했다. 내돈내산 복지. 매월 월급에서 일부분 차감해서 복지인양 뭔갈 제공한다.
","
주가만 신경 쓰지말고 직원도 신경 쓰길 바람. 내돈내산 복지도 좀 없애고. 선택이라지만 전직원 다 한다는데 누가 안한다고 할까
"
개발,전직원,서울,2023. 02,2.0,"""안정적이라고는 생각하나 직원에 대한 대우는 점점 사라지고 있는 회사""","
연차 자유롭게 사용 가능, 야근 시 저녁 식대 제공, 엄청 딱딱하지는 않은 분위기
","
야근을 해야 인정 받을 수 있음, 일방적인 연봉 협상, 점심 식대 미제공
","
조금 더 개발자에 대한 우대가 있었으면 좋았을 듯 싶습니다.
"
개발,현직원,서울,2023. 01,3.0,"""개발 부서는 자기 능력에 따라, 팀에 따라 워라벨 잘 챙길수 있음""","
부바부 일수도 있는데 연차 사용이 비교적 자유롭고 워라벨은 자기 하기 나름. 간식 구비 잘 되어있음
","
연봉 적음, 포괄임금제.탁상행정... 주 실무 상황에 대해 잘 모름장기근속에 대한 메리트가 없음
","
직원 잘 챙겨주세요. 최근 퇴사율 엄청 높은거 보면서 느끼는 점이 없으신건지.. 특히 장기근속자분들께 대우 좀 잘 해드리길...
"
기획/경영,전직원,서울,2023. 01,3.0,"""그냥저냥 다닐만한 회사입니다. 엄청난 메리트는 없는거같네요.""","
연차 눈치 안보고 사용가능합니다. 그냥저냥 다닐만하고 부서 동료들은 괜찮습니다. 이정도네요.
","
연봉(처우)가 좋지않아서 퇴사합니다. 처우가 크게 발전할지는 모르겠네요. 처우 상향이 시급하네요.
","
성과급도 좋지만 기본연봉(처우)을 개선했으면 좋겠습니다.
"
유통/무역,전직원,경기,2022. 12,2.0,"""체계가없고 주먹구구식으로 일을함 개인주의적인 성향이 강함구성원들간에 소통이안댐""","
연차는 자유롭게 씀서로 존중하는 문화를 적용하려고함하지만 오래다닐 기업은 아님
","
체계가없어 불필요한 업무가 많음같은팀이어도 개인주의적인 성향이 강함야근하는 팀만 야근함상사들의 무능력
","
프로세스 구축을해야함또한 상사들이 교육 또는 이끌어나가야하는데 그러지못함
"
기획/경영,현직원,서울,2022. 11,3.0,"""연봉이나 복지은 크지 않지만 성장가능성 있고 실제로 성장하고있는 회사""","
연차자유롭게 사용 제안팀 빼고는 크게 야근 없음 복지는 그래도 많이 만들어주려고 노력하는거 같은
","
단점은 아직 체계가 확실히 안아서 다 같이 정립하는 중인거 같은 느낌 사람이 자주 바뀌는거 같음
","
실무자들에게 과심을 가져주고 실질적으로 뭐가 필요하고 뭐를 없애야 하는지 물어봐주면 좋겠음
"
개발,현직원,서울,2022. 11,1.0,"""업계 순이익 꼴지, 1위인건 공공기간 점유율뿐!능력없는 영업 위주 회사, 공공기관 위주 사업구성으로 조달업체, 다양한 정치 포진, 관리자/시스템 후진국""","
다양한 공공기관의 특성을 알 수 도 있는, 확장성 없는 SI프로젝트 수행
","
수직적, 출근시간은 민감 퇴근시간은 관대, 공공기관의 예산 삭감 시 휘청, 재택근무 시 일일업무 보고 작성
","
불필요한 행사 비 지출, 인력/자산 관리 능력 부재에 대한 반성이 필요해 보입니다.
"
영업/제휴,전직원,서울,2022. 08,4.0,"""업계 매출 1위인 만큼 열정적이고 개발환경이 잘 이루어져 있어 꿈나무들이 꿈을 펼칠수 있는 회사""","
자기계발에 도움되는 지원이 너무 잘되어 있고 노력하면 인정 받을수 있음 사람들 사이 관계도 화목함
","
단순 보고를 위한 서류 작업이 너무 복잡함 열정적인 회사인 만큼 연차휴가 쓰기 눈치 보임
","
직원들의 말을 경청 하고 단점을 보완 하면 정말 좋은 회사가 될거 같음
"
기획/경영,전직원,서울,2022. 08,3.0,"""경력직으로 입사할 수 있으면 좋음.조달 관련 커리어를 쌓을 수 있으면 추천.""","
부서 by 부서지만 연차를 눈치 안보고 쓸 수 있음.기본적인 복지(건강검진, 명절선물, 간식) 등은 존재함.
","
굳이 필요 없는 회의를 하려고 하지만 결정되는 것이 없고 결정이 되더라도 계속 바뀜.신입보단 경력직으로 입사해야 좋은 대우를 받을 수 있음.
","
합리적인 보상체계가 없어 수동적인 상태가 됨.직원들이 수긍할 수 있는 보상체계 마련 및 설명을 잘 해주세요.
"
개발,현직원,기타,2022. 08,2.0,"""일하는 것에 비해서 급여가 적고 워라밸이 지켜지지 못하는 직장이나 상장기업이기도하고 차츰 나은 모습을 보여주고 있다""","
화사를 다니면서 기본적인 복지는 거의 모두 누릴수 있다
","
회사에서 챙겨주는 복지들을 사우회를 만들어서 월급까지 떼가서 챙겨주는게 싫다사우회를 없애고 화사에서 직접 챙겨줬으면 좋겠다
","
일부 군대식 문화와 뒤쳐진 마인드가 바뀌어야 근속이 길어질수 있을 것이다
"
영업/제휴,현직원,서울,2022. 08,2.0,"""회사에 대한 비전 공유가 전혀 되고 있지 않으며, 사내 정치가 체감됨. 무능력한 부서의 장들과 경영진의 문제는 심각한 수준""","
연차는 눈치 안보고 쓸수 있음. 다만 연차중 전화계속 온다는건 함정. 가끔 주말에도 전화오는건 비밀
","
갈수록 문서작업이 많아지고 있으며, 절차가 복잡해 지고 있음. 특히 이번에 도입된 시스템들은 이해가 안될정도로 복잡하고 체계적이지 않음
","
관리자라면 관리를 똑바로 했으면 좋겠다. 일은 밑에 직원들이 가지고 오는데 도대체 왜 관리를 안하는지 모르겠다.
"
연구개발,전직원,서울,2022. 07,1.0,"""정말 모르겠습니다 직원이 힘들든 말든 자기만 편하면 되는 회사. 구직자분들 잘 생각 하시고 들어가시길 바랍니다…회사를 오래도록 다니면서 이런 회사는 처음보네요.""","
한달에 한번 간식, 눈치 안보고 쓸수 있는 연차, 대표님의 비전.
","
이업무를 진행하면서 신체적 체력, 정신적인 건강에 큰 패닉을 주게 하는 굉장히 짠 연봉으로 많은 것을 바라기엔 굉장히큰 비리가 아닌지 생각 하게 함, 내적인 싸움을 일으키게 만듬 문제는 주5일 8시간 근무에 업무를 진행 하는 내내 그런 생각을 들게 함으로 정신적인 건강이 도저히 온전 할 수 없음, 신체적 체력 및 건강도 시간이 가면 갈수록 본인이 종합병원이 됨 . 잘 생각 하시고 들어 가시길 이 부서의 채용공고를 보신다면 왠만하면 다른 더 좋은 곳에 가면 좋겠습니다.
","
보실지 안보실지 모르겠지만.. 업무를 분할해서 지시 하여주시길 , 플래닛의 퇴사자들이 쓰는 안좋은 리뷰들은 사실적이고 변화가 필요 한 부분 이라고 생각 합니다. 동등하게 대해 주시고 존중 해줄 필요가 있습니다.
"
개발,현직원,서울,2022. 07,2.0,"""성장가능성 있는 회사에서 나도 그만 둬야 하나? 고민하게 만드는 회사""","
비품 지급, 간식 구비, 건물 한층 전체 사용, 대표님의 경영 철학
","
인력 관리가 안 된다. 실력 있는,  전망 있는 사람들이 다 나가는 상태다모든 팀장급들의 관리 능력에 대한 평가가 시급하다
","
잦은 조직 개편과 명확한 비전 제시가 없어 다들 불안해합니다
"
개발,전직원,서울,2022. 07,2.0,"""모든 사람이 일할수 있는 회사,모두가 즐겁게 일할 수 있는 회사""","
자유롭고,여러사람과 협업하면서 지낼수 있는 회사,여러 업무를 즐길수있는 회사
","
어려운 것들도 있어서 소통이 많이 어려워서 소통이 자리가 필요하다.
","
아무것도 바라는 것이 없이,완벽하다고 이야기 할 수 있다.
"
개발,전직원,서울,2022. 07,3.0,"""외근, 내근 여러가지 경험을 할 수 있는 곳""","
복지나 팀원들의 분위기가 좋으며 회사 위치가 역에서 가까워서 좋다.
","
야근이 많이 있지만 야근 수당이 없고 눈치를 많이 보게 되는 분위기들이 생긴다.
","
사원들의 필요한 부분을 좀 더 생각해줬으면 좋겠다.
"
기획/경영,전직원,서울,2022. 07,3.0,"""조달 쪽에 매우 강점을 가진 회사로 꾸준한 매출 기대할 수 있는 안정적 기업""","
안정적인 근무 환경제공, 직원 간식 무상 제공, 각종 이벤트시 혜택을 많이 줌
","
영업 파트의 비중이 높기 때문에 영업파트 위주로 업무가 진행되는 부분이 큼
","
모든 직원의 의견을 적극적으로 수용하고 고려해야하지 않을까 함
"
기획/경영,현직원,서울,2022. 07,4.0,"""CCTV 관련 지자체 영업으로 꾸준한 매출, 신규 사업 영역 모색 중이라 성장 가능성 높음""","
대표이사의 mind가 경영자 중에서 최고 수준급. 오너 리스크 없음.새로운 도전 실패에 대한 격려 분위기.
","
가산에 사무실 위치하여 일부 지역에서는 출퇴근에 많은 시간이 소요되고, 특히 가산디지털역 주위는 교통이 혼잡함. 주변 맛집이 잘 없음.
","
조만간 분사, 자회사 등을 통해 직원들의 지위향상, career에 대한 꿈을 심어 주었으면 좋겠음.
"
연구개발,전직원,서울,2022. 07,1.0,"""대표님의 경영 마인드와 비전은 우수하지만 고인물과 날파리들이 망치는 구조엉뚱한 방향을 향하여 달려가는 중이며, 몸에 맞지 않는 옷에 힘쓰는데 바쁘다.""","
상장회사 타이틀 그리고..우수 조달을 통해서 안정적인 경영을 이루어서 동시에 많은 인원증가와 조금씩이라도 직원들에게 소소한 복지를 제공하기 위해서 노력했었다
","
복지에 대한 노력은 일부가 남아 있을 뿐 현시점 아님거론된 사람들이나 기업문화등 이전 리뷰들이 대부분 사실이라는 점 초기 개발진 없고, 경력자들 대부분 나가고 신입 혹은 타직종 인력이 구성되어 고이다 보니 문제가 끝도 없다. 조직개편 자주하고 직급 단순화를 적용중인데, 사실상 연봉 낮추기 위한 수단으로 낮은 인상률에 진짜 정말 공정한 인사가 없다. 형식적인 인사고과에 맞지도 않는 기준이 매년 다르며 결론적으로 잘보이면 직급을 진짜 막 준다 그래서 위 아래 없이 개판이고 조직도도 이상하다연구소 직원들 중에 월급 루팡 많고 전반적으로 사기가 많이 떨어지고 의지결여된 모습 많이 보인다. 책임전가 많고 자기만 알수있게 숨기고 감추는 코딩 문화 있으며, 실력없이 처세술로 버티는 사람들 있다. 인사담당자 언행에 문제가 상당히 많고 소문도 말도 각 부서별로 많고 신기할 따름..대표이사 이외는 상급자로 안보는 ....여튼 여직원은 조심할 것
","
기존에 리뷰들이 대부분 사실인걸 인지했으면 좋겠다.
"
연구개발,현직원,서울,2022. 06,5.0,"""업계에서 공고한 위치를 가지고 있는 기업. 대표이사는 인격자시나 앞으로 전망은 유동적임""","
사무실이 최근에 이사해 좋음. 지하철에서 가까움. 야근 심하지 않음
","
보상수준이 낮음. 아직까지 체계가 덜잡힘. 야근이나 연차수당 없음
","
시장이 변하고 있으니 보상수준도 보다 올려주었으면함
"
생산관리/품질관리,현직원,경기,2022. 06,1.0,"""고인물들의 횡포와 협박, 그속에서 열심히 사는 개미같은 직원들...""","
대표님의 직원들을 위한 복지,워라벨을 왠만하면 지키게 해줌, 동종업계 보다 월급은 꽤 주는편
","
고인물들의 천국, 업무분장의 개념이 아예 없음..이일 저일 다 시킴!그리고 모든 부서의 갑오브갑은 영업임.
","
직원들의 불만사항이나 불편한 점들을 드려다 봐줬으면.
"
개발,현직원,서울,2022. 04,2.0,"""정치질 심함. 줄잘서야 승진. 가족이 많음. 내새끼 정해놓고 차별""","
칼퇴가능.........  이외에 잘 모르겠다. 겉으로만 친절한 사람들.. 임원진은 자기 밥그릇 뺏길까 전전긍긍
","
복지 없음. 연봉 낮음. 인센 사라짐. 줄잘서야 승진. 개발자를 모 취급.
","
자를 임원좀 자르세요. 협업 안되는 이유가 모가 있겠어요?
"
영업/제휴,전직원,서울,2022. 03,2.0,"""내가 대우를 못 받으면서 일을 많이 할 수 있는 곳""","
연차 눈치 없이 사용 가능.  업무량이 많아서 연차가 밀리는 함정도 있음.
","
부바부 엄청 심함. 주 50~60시간 찍어봄. 야근 수당 없음. 바쁜데 갑자기 타 부서에서 본인들이 해야 할걸 짬 시킴.
","
보상해 준다면서 해가 지나니까 말이 바뀌는 모습을 보고 정이 뚝 떨어졌어요. 다른 분들에게는 꼭 잘 해주시길 ^^
"
영업/제휴,전직원,서울,2022. 03,3.0,"""개발자와 여직원은 대우받음 시키는것만 하면됨 대표이사는 깨어있는 분 시장을 선도하려고 하는 의지가 있음""","
대표이사는 깨어있는 분 시장을 선도하려고 하는 의지가 있음중소기업 치고는 복지 나쁘지는 않지만 그렇다고 좋지도 않음
","
막혀있음 개발직군은 좋으나 개발직군 외는 막혀있음파트너회사들이 돈 벌어다는주는 회사
","
중소기업에서 정치 놀이 좀 줄였으면 함날아간 임직원들이 많음
"
개발,전직원,서울,2022. 03,3.0,"""다양한 업무와 경력 쌓기에는 좋은 회사 입니다.""","
직원들과 분위기도 좋고 사람들도 너무 좋습니다.사원 연봉이 다른 회사에 비해 조금 더 책정되어 있고 윗사람 눈치 안보고 쓸 수 있어서 좋은 곳
","
회사에 과장 및 차장급들이 많아 승진이 좀 늦을수도 있는 점 그리고 회사 안에서도 업무적으로 소통이 안됨
","
직원들의 불만과 고충이 있으면 바로 바로 개선이 되었으면 좋겠습니다.고충을 말하면 바뀌는게 없습니다.
"
마케팅/시장조사,현직원,서울,2022. 02,3.0,"""대표님 마인드는 굿, 관리자들은 노....경력쌓기도 애매함""","
연차는 자유로우며, 분위기  또한 자유로움상장후 더 크려는게 보임
","
약간의 정치가 보이며, 관리자들의 무능력함책임 회피가 보임
","
앞잡이 관리자들이 대표님의 비젼을 망치는거 같아 아쉽습니다.
"
기획/경영,전직원,서울,2022. 02,4.0,"""대표이사님은 경영마인드 우수직원간 교류는 좋으나 업무적으로 배울 사람 없음월급루팡 너무 많은 장기근속자의 자기개발 없고 본인일만해서 혼자 배워서 해야함""","
연차 자율, 출퇴근 조율 편리, 조용히 지내면 매년 연봉상승, 대표이사님 직원 잘챙겨줌, 복지좋아짐
","
장기근속자 월급루팡윗 사람에게 배울게 없다경영진은 경영진 입장에서 직원평가 하면 절대 안될것 양면성 너무 심해서 벽돌로 뒷통수 까고싶은 책임,이사 들 많음
","
일안하는 장기근속자 업무 알려주지도 않고 하라고 지시만 하는 사람때문에 일할맛안남
"
