직무,고용 현황,근무지,날짜,별점,요약,장점,단점,경영진에게 바라는 점
디자인,전직원,서울,2023. 04,5.0,"""디자이너가 인정받으며 일할 수 있는 환경입니다. 기획에 대한 기회가 열려있는 회사""","
디자이너가 디자인을 하며 자유로운 기획과 아이디어를 펼칠 수 있어요
","
디자인에 대해 스스로 자기계발하지 않으면 일이 늘 수 없는 업종이라 게으름 피워서는 안됩니다
","
최대한 합리적인 의사소통을 통해서 결정되는 방식을 앞으로도 고수하여 더욱 성장하길 바랍니다.
"
마케팅/시장조사,전직원,경기,2022. 09,1.0,"""여러분 여기서 시간낭비 할 빠엔 아르바이트를 하세요. 와 별 한개도 주기 싫은데 별 0개는 없네요.""","
장점이 없는데 어떻게 장점을 쓰죠. 아 노래 틀어놓고 일하는거 하나 좋았네요. 근데 이것도 여기가 회사인지 동아리실인지 구분이 안되는 환경이었음.
","
모든 것이 다 단점. 최저연봉. 물경력이라고도 하기 민망한 누구나 할 수 있는 일. 쳬계없음. 화장실 구림. 사람들도 별로.
","
꼰대 마인드 좀 버리시고 말 번복도 그만하시길. 예전부터 이런거 때문에 직원들이 우르르 나갔다고 들었는데 본인을 돌아보길  바람.
"
마케팅/시장조사,전직원,서울,2022. 06,1.0,"""복지좋은척 하지만 실상은 일하는 사람만 일하고 안하는 사람은 온종일 뭐하는지 모르겠음""","
마케팅쪽에 전문 지식은 있어보임나름 배웠다면 배운 부분도 있음윗사람한테 잘보이면 일 안하고 월루할 수 있음
","
최고 경영자의 직원 편애 . 본인 빼고 모든 직원 다 아는데 아닌척 억울한척일하는 사람만 일하고 일 잘하는 사람한테 모든 업무가 주어줌할일 다 하고 정시 퇴근하는게 일잘하는거 아닌가요?야근하는 사람 = 일 잘하는 사람,야근 안한다고 뭐라하진 않지만 은근슬쩍 비교하는 느낌개인별로 업무폰 하나씩 주고 매출 압박영업하는 일이 아닌데 왜 그렇게 매출매출 눈치를 주나요 스트레스 받고 눈치 보였던 기억만 있어요좋았던 기억은 없습니다. 아래 1점 후기들이 현실입니다깨닫는게 있으셨으면 좋겠네요.
","
업무폰으로 매출압박 주실거면 업직종을 텔레마케팅 영업으로 바꾸셨으면 좋겠습니다.
"
마케팅/시장조사,전직원,서울,2022. 04,5.0,"""마케팅 입문자에게는 많이 배울수 있는곳, 대표 젊어서 소통이 잘됨""","
월마다 도서지원 / 모르는게 있으면 하나씩 배워나갈수 있는 시간을 주는곳
","
승진시험이 생각보다 어려움, 많이 배울 수 있지만 빡쌤
","
업무량이 과할때는 서브 인력을 바로 채워주었으면 좋겠음.
"
미디어/홍보,현직원,서울,2022. 04,5.0,"""마케팅을 제대로 배우고 싶은 분들에게 추천합니다. 업력은 오래되지 않았지만 팀장님들의 업무능력이 뛰어남""","
점심시간이 12시반 부터 2시까지 1시간 30분임 / 자체 유튜브 채널 운영하여 재미있음.
","
나라장터 사업분야 확장으로 업무의 강도가 높음. 많이 배워야됨.
","
경력직 인원을 늘려 경쟁력있는 회사가 되었음 좋겠음.
"
마케팅/시장조사,전직원,서울,2022. 04,1.0,"""인생의 현타를 느끼고 싶으면 추천하는 기업..아무튼...별로...""","
의욕도 많고 바라보는 비전은 높고 큰 곳을 바라보고 있다는것..?
","
자발적 야근 강요....남에게 보여주기 식으로만 운영 되는 회사구조....회사내부 개인폰 지급으로 본업과 상반되는 영업이익 강요....본부서와 다르게 영업 부서도 아닌데 자꾸 강요하는 실적......내가 영업하러 온건지...면접때와 다른 포지션의 일을 자꾸준다...
","
바라는 건 없습니다...사람마다 다르다고...가고 싶은 사람들만 가세요...뭐 좋은 점도 많다는 얘기는 다니는 사람들이 하지만...아무튼 별로...저는..별로였습니다...
"
미디어/홍보,전직원,서울,2022. 03,5.0,"""현재 다니기 너무 만족스럽고 기분이 좋습니다 :)""","
몽스데이가 있으며, 직원들의 밝고 명랑한 분위기와 함께책을 지원받아서 지식함양에 도움이 되었습니다
","
단순 업무 를 진행하는 거에서 넘어서 빡센 교육과 함께 정신교육이 들어가기 때문에다른 생각없이 업무에 집중할 수 있습니다
","
장점에 비해 홍보가 부족한 것 같습니다.정말 가족같은 느낌으로 업무를 진행하기에 환경이 너무 좋습니다
"
영업/제휴,전직원,경기,2022. 01,1.0,"""한줄 평 뭐라고 써야할까요 아무리 생각해도 쓸 말이 없네요""","
집이랑 가까워서 좋았었다. 그리고 또. 없는 거 같다 휴
","
영업하러 들어간게 아닌데 회사 개인 핸드폰을 하나씩 나눠주며 본업과 더불어 영업도 함께 해야하는 특이한 회사 직원들이 전부 회사 갠 핸드폰이 지급된다 참으로 아이러니하다 . 체계가 좀 독특.. 나랑 안맞는 곳..굉장히.. 그래서 퇴사했음..
","
이미 퇴사해서 바라는 점 없음 .. 다닐 사람 다니고 말 사람은 말면 됌 자기 선택 ..
"
마케팅/시장조사,전직원,경기,2021. 10,1.0,"""뜯어말리고 싶은 마음이 강하게 드는 회사 , 비젼이 좋다고 계속 말하는데 그에 비한 심한 업무 강도 워라벨 없음 , 비젼이 좋은 건 허항된 꿈만 가득한""","
최고 경영자에게 잘보이면 일을 안해도 원하는데로 쉬거나 , 일 잘하는 사람 처럼 보일 수 있음 . 일 안하는 거 잘 모르고 일 하는 사람한테 다 몰아 줘도 됌
","
1. 최고 경영자가 하는 직원간의 이간질2. 자꾸 바뀌는 사내 복지 정책3. 업무외의 돈 돈 돈 돈 그놈의 돈돈돈돈만 외침4. 내가 하는 일이 영업직인지 실무진인지 알 수가 없음5. 일 안하는 직원인거 실무진은 다아는데 최고 경영자만 모름
","
딱히 바라는 점은 없으나 업무 환경 개선 , 동등한 업무 평가
"
디자인,전직원,서울,2023. 04,5.0,"""디자이너가 인정받으며 일할 수 있는 환경입니다. 기획에 대한 기회가 열려있는 회사""","
디자이너가 디자인을 하며 자유로운 기획과 아이디어를 펼칠 수 있어요
","
디자인에 대해 스스로 자기계발하지 않으면 일이 늘 수 없는 업종이라 게으름 피워서는 안됩니다
","
최대한 합리적인 의사소통을 통해서 결정되는 방식을 앞으로도 고수하여 더욱 성장하길 바랍니다.
"
마케팅/시장조사,전직원,경기,2022. 09,1.0,"""여러분 여기서 시간낭비 할 빠엔 아르바이트를 하세요. 와 별 한개도 주기 싫은데 별 0개는 없네요.""","
장점이 없는데 어떻게 장점을 쓰죠. 아 노래 틀어놓고 일하는거 하나 좋았네요. 근데 이것도 여기가 회사인지 동아리실인지 구분이 안되는 환경이었음.
","
모든 것이 다 단점. 최저연봉. 물경력이라고도 하기 민망한 누구나 할 수 있는 일. 쳬계없음. 화장실 구림. 사람들도 별로.
","
꼰대 마인드 좀 버리시고 말 번복도 그만하시길. 예전부터 이런거 때문에 직원들이 우르르 나갔다고 들었는데 본인을 돌아보길  바람.
"
마케팅/시장조사,전직원,서울,2022. 06,1.0,"""복지좋은척 하지만 실상은 일하는 사람만 일하고 안하는 사람은 온종일 뭐하는지 모르겠음""","
마케팅쪽에 전문 지식은 있어보임나름 배웠다면 배운 부분도 있음윗사람한테 잘보이면 일 안하고 월루할 수 있음
","
최고 경영자의 직원 편애 . 본인 빼고 모든 직원 다 아는데 아닌척 억울한척일하는 사람만 일하고 일 잘하는 사람한테 모든 업무가 주어줌할일 다 하고 정시 퇴근하는게 일잘하는거 아닌가요?야근하는 사람 = 일 잘하는 사람,야근 안한다고 뭐라하진 않지만 은근슬쩍 비교하는 느낌개인별로 업무폰 하나씩 주고 매출 압박영업하는 일이 아닌데 왜 그렇게 매출매출 눈치를 주나요 스트레스 받고 눈치 보였던 기억만 있어요좋았던 기억은 없습니다. 아래 1점 후기들이 현실입니다깨닫는게 있으셨으면 좋겠네요.
","
업무폰으로 매출압박 주실거면 업직종을 텔레마케팅 영업으로 바꾸셨으면 좋겠습니다.
"
마케팅/시장조사,전직원,서울,2022. 04,5.0,"""마케팅 입문자에게는 많이 배울수 있는곳, 대표 젊어서 소통이 잘됨""","
월마다 도서지원 / 모르는게 있으면 하나씩 배워나갈수 있는 시간을 주는곳
","
승진시험이 생각보다 어려움, 많이 배울 수 있지만 빡쌤
","
업무량이 과할때는 서브 인력을 바로 채워주었으면 좋겠음.
"
미디어/홍보,현직원,서울,2022. 04,5.0,"""마케팅을 제대로 배우고 싶은 분들에게 추천합니다. 업력은 오래되지 않았지만 팀장님들의 업무능력이 뛰어남""","
점심시간이 12시반 부터 2시까지 1시간 30분임 / 자체 유튜브 채널 운영하여 재미있음.
","
나라장터 사업분야 확장으로 업무의 강도가 높음. 많이 배워야됨.
","
경력직 인원을 늘려 경쟁력있는 회사가 되었음 좋겠음.
"
마케팅/시장조사,전직원,서울,2022. 04,1.0,"""인생의 현타를 느끼고 싶으면 추천하는 기업..아무튼...별로...""","
의욕도 많고 바라보는 비전은 높고 큰 곳을 바라보고 있다는것..?
","
자발적 야근 강요....남에게 보여주기 식으로만 운영 되는 회사구조....회사내부 개인폰 지급으로 본업과 상반되는 영업이익 강요....본부서와 다르게 영업 부서도 아닌데 자꾸 강요하는 실적......내가 영업하러 온건지...면접때와 다른 포지션의 일을 자꾸준다...
","
바라는 건 없습니다...사람마다 다르다고...가고 싶은 사람들만 가세요...뭐 좋은 점도 많다는 얘기는 다니는 사람들이 하지만...아무튼 별로...저는..별로였습니다...
"
미디어/홍보,전직원,서울,2022. 03,5.0,"""현재 다니기 너무 만족스럽고 기분이 좋습니다 :)""","
몽스데이가 있으며, 직원들의 밝고 명랑한 분위기와 함께책을 지원받아서 지식함양에 도움이 되었습니다
","
단순 업무 를 진행하는 거에서 넘어서 빡센 교육과 함께 정신교육이 들어가기 때문에다른 생각없이 업무에 집중할 수 있습니다
","
장점에 비해 홍보가 부족한 것 같습니다.정말 가족같은 느낌으로 업무를 진행하기에 환경이 너무 좋습니다
"
영업/제휴,전직원,경기,2022. 01,1.0,"""한줄 평 뭐라고 써야할까요 아무리 생각해도 쓸 말이 없네요""","
집이랑 가까워서 좋았었다. 그리고 또. 없는 거 같다 휴
","
영업하러 들어간게 아닌데 회사 개인 핸드폰을 하나씩 나눠주며 본업과 더불어 영업도 함께 해야하는 특이한 회사 직원들이 전부 회사 갠 핸드폰이 지급된다 참으로 아이러니하다 . 체계가 좀 독특.. 나랑 안맞는 곳..굉장히.. 그래서 퇴사했음..
","
이미 퇴사해서 바라는 점 없음 .. 다닐 사람 다니고 말 사람은 말면 됌 자기 선택 ..
"
마케팅/시장조사,전직원,경기,2021. 10,1.0,"""뜯어말리고 싶은 마음이 강하게 드는 회사 , 비젼이 좋다고 계속 말하는데 그에 비한 심한 업무 강도 워라벨 없음 , 비젼이 좋은 건 허항된 꿈만 가득한""","
최고 경영자에게 잘보이면 일을 안해도 원하는데로 쉬거나 , 일 잘하는 사람 처럼 보일 수 있음 . 일 안하는 거 잘 모르고 일 하는 사람한테 다 몰아 줘도 됌
","
1. 최고 경영자가 하는 직원간의 이간질2. 자꾸 바뀌는 사내 복지 정책3. 업무외의 돈 돈 돈 돈 그놈의 돈돈돈돈만 외침4. 내가 하는 일이 영업직인지 실무진인지 알 수가 없음5. 일 안하는 직원인거 실무진은 다아는데 최고 경영자만 모름
","
딱히 바라는 점은 없으나 업무 환경 개선 , 동등한 업무 평가
"
마케팅/시장조사,현직원,서울,2023. 06,5.0,"""사람 좋아하는 분에겐 잘 맞을 것 같습니당자유로운 분위기""","
직원들이 착하고 사내 정치 없음역에서 가까움다양한 인사이트 확보다양한 사람들과 교류할 수 있음새로운 도전과 기회고구마 구워줌
","
주변에 점심 먹을 곳이 별로 없음미라클 모닝 보다는 미라클 나이트 성향이 더 어울릴 듯함수평적 구조(장,단점 공유)바쁨등등..
","
차근차근 체계를 잡아가고 있어, 업무 체계가 잘 잡힌다면 더 효과적으로 일하고 성장할 수 있을 것 같습니다
"
마케팅/시장조사,현직원,서울,2023. 05,4.0,"""함께 즐기면서 근무할 수 있는 분위기 끊임없이 새로운 길/사업을 발굴하고 도전하는 회사""","
정체없이 개인 및 회사 모두 꾸준히 성장하게 해주는 회사입니다
","
변화가 빠른 사업 분야이기도 하고빠른 속도로 성장해 왔고 지금도 빠른 속도로 성장하고 있는 상태이다 보니 업무 시스템 명확치 못하는 경우 있음.
","
이미 그렇게 하고 계시지만 회사 규정과 체계를 확실하게 잡아야 기업이 오래오래 갈 수 있습니다.
"
디자인,현직원,서울,2023. 05,5.0,"""발전 가능성이 높다. 직장내 분위기가 좋다. 창의적인 사람들과 함께 함.""","
자유로운 분위기. 배울게 많음.  사람들이 소통이 잘됨. 직급이 없어서 편함. 모든휴일 쉼
","
바쁨. 스타트업이라 바쁜것 같음. 외향적인 사람들이 많아서 내향적이면 힘들것 같음
","
바쁜만큼 적절하게 시간 , 인력이 잘 분배 되면 문제 없을것 같습니다
"
기획/경영,전직원,서울,2023. 02,1.0,"""숏폼을 배울 수 있고 광고대행사 일들에 관해 알 수 있음""","
역세권이라는 장점이 있고 그 외에 다른것들은 잘 모르겠음
","
워라밸 없음 의사결정권 없음업무 체계 없음젊은 꼰대의 표본
","
직원들의 이야기에 귀를 기울여주고 직원 복지가 더 필요
"
마케팅/시장조사,현직원,서울,2023. 02,5.0,"""열정을 불태울만한 가치가 있는 회사이며 일하는  만큼 더 대우해 주는 회사""","
수평적인 구조연차 눈치 안 보고 써도 됨  융통성 있게 출퇴근 시간 조정 가능일하는 만큼 더 대우해 주려고 함 사내 편가르기나 정치 이런 게 없음,  직원들이 다들 착함 보너스  잘 줌 연봉이 계속 오르는 느낌 임원들이 따로 개인적으로도 잘 챙겨줌임원들이 제일 열심히 일함다양한 브랜드사와 협력하고 기획하다보니 경험이 많아짐, 보는 눈이 생김가장 트렌드한 마케팅을 경험할 수 있음 신축이라 회사 깔끔하고 바로 역 근처임 사내 카페와 휴게 공간이 있고 안마의자도 있음  눈치 안 보고 낮잠 자도 됨 회사 자체가 비전이 있고, 업계에서도 인정 받고 있으며 숏폼 마케팅 자체가 워낙 블루오션이라 발전 가능성이 큼, 신생인 만큼 책임감 갖고 주체적으로 업무에 임하면 신규 프로젝트도 금방 진행 가능하고 임원이 사원에게 PM을 맡겨주기도 함 글로벌 협업도 자주 있음 술 먹는 회식, 강요 이런 거 없음
","
크리에이티브하고 액티브한 회사이다보니 많이들 외향적이라서 I성향은 어려울 수도 있음 (근데 조용히 개인플레이해도 딱히 신경 안 써서 괜찮을 듯) 부서마다 다르나, 업무량이 많아 야근이 잦음  아무래도 스타트업이라  업무 체계가 덜 잡힘
","
틀린 말 같더라도 직원들 말  들어주기 실무를 덜 하고 관리와 교육에 좀 더 힘 쓰기 체력, 건강 관리 잘 하기
"
마케팅/시장조사,전직원,서울,2023. 02,1.0,"""이것저것 해보고 싶은 게 많아서 벌어지고 있는 일들이 많은 것 같은 스타트업, 근데 뭘하는 지 모르겠음""","
나의 워라벨을 어느정도 포기하고 회사에 올인하면 좋아해주는 것 같습니다.국내 mcn에서는 인기가 좋은 것 같습니다.근데 아무래도 인지도가 있는 크리에이터는 나가는 것 같습니다.
","
업무 우선순위와 체계가 그때그때 바껴서 혼란스러울 때가 많습니다.자유로워보이지만 자유롭지 않은 분위기입니다.일이 많아서 야근이 잦습니다. 워라벨 보장이 여렵습니다.실무진의 판단보다는 경영진의 판단이 우선일 때가 많습니다.연봉이 업계보다 평균이하인 듯.. 좋게 얘기하기가 어렵네요
","
직원들의 얘기를 잘 들아줬으면 좋겠습니다.보다 질 좋은 성장을 위해서 급하지 않게 천천히 걸어나가길 바랍니다.
"
마케팅/시장조사,전직원,서울,2023. 02,3.0,"""단기간에 많은 업무에 대한 실력을 향상 시킬 수 있음""","
연차 사용의 자유로움, 업무 경험의 다양화역근처 오피스 위치
","
다소 수직적인 업무 체계가 존재함, 물리적으로 정시 퇴근하기 어려운 업무량
","
업무 분배를 체계적으로 해주셨으면 좋겠습니다.
"
미디어/홍보,전직원,서울,2023. 02,1.0,"""기본적인 태도가 전혀 갖춰지지 않은곳. 체계 부족""","
지하철역과 가깝다깨끗한 느낌의 사무실직원들 나이대가 젊은 편
","
기본적인 업무능력이 현저히 떨어짐일정표나 시간약속을 대체로 지키지 않음.특정 직원만 일을 빼준다거나 낮잠을 자게끔 해줌.체계가 없어 부서마다의 업무가 명확하지 않음분명 젊은 스타트기업이 사용하는 툴은 갖추었으나 사용법을 모름. 하루면 끝날일을 2주 사용함
","
회사에 대한 경영진의 공부가 필요함.모든것을 직원들 탓으로 돌리지 않는 자세 필요.오래 앉아만 있는다고 효율적으로 일하는것 아님.
"
기획/경영,현직원,서울,2023. 02,5.0,"""'성장'을 몸소 느낄 수 있는 기업, 숏폼(유튜브 쇼츠,인스타그램 릴스,틱톡)을 가장 잘하는 기업 - 빠르게 성장하는 기업이라 성장과 일이 우선순위가 되지 않으면 추천하지 않음""","
숏폼 1위 기업 - TikTok 파트너 MCN으로 시작해 TikTok 매체 광고를 접목하여 숏폼 업계 최초로 3년간 누적 매출 555억+ 달성, 2023년 Meta와 파트너십을 MCN 업계 유일하게 체결했으며, Google과도 파트너십 진행 중
","
PR이 부족해 기업 정보가 잘 알려지지 않음, 워라벨이 보장되지 않음
","
지금처럼 빠르게 성장해서 업계 초격차를 만들어 급여, 복지, 스톡옵션 가치를 높여주세요
"
미디어/홍보,현직원,서울,2023. 01,1.0,"""직원들에 대한 배려가 부족하고, 스타트업 직원으로서 모든 것을 쏟아부어야 한다고 말하지만 그만큼의 대우는 안해주는 곳""","
대표가 열정이 있어서 망할 것 같지는 않음,업계에서 포지션을 잘 잡아서 한 방향으로 꾸준히 잘 밀고 간다면 승산 있어보임입사하면 몇몇 틱톡 크리에이터 실물로 만날 수 있음직원들 착함
","
사업영역을 늘리려고는 하나 그걸 감당할 수 있는 포용력이 아직 부족해보임.틱톡분야에서는 뛰어나지만 그 외의 커리어를 쌓기는 어려울 수도 있음.야근이 너무 잦음자기 입맛에 맞는 직원만 좋아함.MCN이라 그런지 크리에이터에 대한 대우가 훨씬 좋음
","
직원들의 의견을 진지하게 수렴했으면 좋겠음 본인들의 생각이 가장 중요한 것 같아 안타까움
"
미디어/홍보,전직원,서울,,5.0,"""철학을 가진 기업, 꾸준히 성장하는 기업.""","
광고업에서는 찾아보기 힘들 정도로 좋은 비전과 미션을 갖고 있음. 회사가 단기 이익이나 성과보다는 멀리 바라보고 투자하며 성장을 기다려 준다는 느낌이 좋았음. 그러면서도 매년 성장하고 있음. 선택근무제여서 출퇴근 시간을 조정할 수 있음.
","
교육비나 도서비 지원이 잘 되어있지만 생각보다 활용하는 사람이 적은 이유는 품의 절차 때문. 보다 간소화되면 좋겠음. 팀내 협업은 잘 되는데 팀간의 협업은 너무 어려웠음. 부서간의 조직문화가 너무 달라 협업하다 적응이 안 될 때가 있었음.
","
채용이 급한 부서가 많았습니다. 고생하는 동료들과 채용 경쟁력을 위해 복리후생이 더 좋아지면 좋겠습니다.
"
마케팅/시장조사,현직원,서울,,4.0,"""그래도 해결책을 찾으려 노력하고 광고 회사, 플랫폼 회사""","
뷰 맛집결단력과 추진력업계 평균 대비 높은 처우, 성과급 있음업계 평균 대비 워라밸 좋음도서구입비, 교육지원비(100%지원)다양한 파트너십, 젊은 분위기
","
고속성장하는 과정에서 상처받은 사람들이 많음 협업하고자 노력은 하는데 이상하게 잘 안 됨본부나 직무 별로 이질적인 문화 존재사무실 공기가 안 좋음 용어가 통일이 안 됨수기 관리 업무 많음
","
맞춤형 복지가 더 많아졌으면원칙이 좀 더 유연해졌으면시스템이 빨리 개선됐으면 재택근무 활성화됐으면 일 좀 살살했으면
"
서비스/고객지원,현직원,서울,,4.0,"""옥외광고분야에서 독보적인 위치를 선접한 기업, 신생회사인데 굉장히 빠르게 성장했다.""","
사업모델이 탄탄하다. 부서마다 다르지만 휴가 사용 비교적 자유롭다. 경영진이 소통하고자 하는 의지가 있다. 계속 성장하고자 노력한다. 주도적이면 자기 일 자기가 만들어서 할 수 있는 분위기.
","
소통하려고는 하나 소통안된다. 경영진 고집이 정말 세다. 직급 나뉜 이유를 잘 모르겠다. 다 실무하는 느낌. 매니징하는 사람이 없다. 체계를 갖춰나가고 있는 중이니 바뀌리라 기대해본다.
","
직원들에게 답을 요구하기보다 경영진이 먼저 명확한 의사소통을 해주었으면 좋겠다. 전사 직원들이 함께 할 수 있는 이벤트가 있으면 좋을 것 같다.
"
기획/경영,현직원,서울,,5.0,"""광고업계에서 몇 안 되는 지속 성장 가능성 높은 오프라인 플랫폼 기반 기업. 쉬워 보이지만 생각보다 어려움.""","
공유 오피스, 횟수 제한 없는 교육, 차량 등 업무를 위한 지원이 많은 편. 무엇보다 함께 일 하는 사람들이 굉장히 좋음. 자유로운 연차 사용과 야근과 회식 강요 1도 없음. 워라밸 가능. 사내 분위기는 좋은 편이고, 개선하려고 노력하는 회사 거의 없는데 노력함.
","
복지와 인사 시스템은 부족함. 또한 개선해 가고 있으나 프로세스와 정책이 많음. 회사의 변화가 잦아서 따라가기 힘든 일도 발생. 부서 별로 다른 조직문화가 뒤섞여 있음.
","
점점 나아지고 있다는 건 체감하지만... 회사의 시간과 구성원 개인의 시간은 같지 않으니 더욱더 노력해 주세요.
"
영업/제휴,현직원,서울,2023. 11,3.0,"""엘레베이터 티비를 잘 살려서 매출이 많이 올라왔으나 대기업의 참여로 무너지는..""","
지각이 없는(?) 유연근무제는 정말 좋은음.. 물론 10시 넘으면 지각이 당연함 이전에만 오면됨
","
요즘 퇴사율이 너무 높아서 새로운 사람을 계속 뽑고 있지만 글세,, 이게 맞아,,?
","
리더들 관리좀 해야됩니다.. 퇴사율 높아져서 아무나 막시키면 안되요,, 다 나갑니다,,
"
