직무,고용 현황,근무지,날짜,별점,요약,장점,단점,경영진에게 바라는 점
생산관리/품질관리,전직원,서울,2022. 09,3.0,"""확실히 커지고 있는 회사임, 열정 있는 관리자 한명이 진두지휘해 잘 따라간다면 개이득""","
- 열정 있는 임원 하나가 업무 전반을 진두지휘함- 하루종일 무신사 살피고 방향을 지시하기 때문에 시키는대로 업무 따라가기만 하면 됨- 그 관리자 리딩에 따라 성과내면 인정 받는거고, 그에 따른 보상은 확실히 해줌(실제로 몇 몇 인정 받는 직원들 있음)
","
- 해당 관리 업무 스타일이 극단적으로 느껴질 수 있음(사실 좀 빡셈)- 회사가 급하게 성장해서인지 직원들간 체계, 분위기가 정돈되어 있지 않음(파이팅 넘치는 사람들이랑 그냥 다니는 사람들간의 간극 존재함 )
","
- 앞서말한 임원이 대표도 아닌데 왜 이렇게 빡세게 하는지는 모르겠음- 생각 없는 타 회사 노땅 보다는 낫긴 하지만,- 모든 직원들이 본인들처럼 일해야 한다는 생각은 버리는게 좋을 듯 함(열심히 하는 사람들만 데리고 가시길...)
"
디자인,전직원,서울,2022. 07,4.0,"""20,30대 젊은 팀원들로 구성되어 있어 자유로운 분위기""","
연차를 자유롭게 사용가능, ~님 호칭을 사용하고 수평적인 분위기다
","
체계적인 업무 메뉴얼이 없음, 임원진들은 자신이 잘 모르는 포지션의 이해도가 떨어진다
","
트렌드에 대한 감을 더 키우셔야 할 것 같다. 너무 같은 것만 우려먹는다는 생각이 든다
"
서비스/고객지원,전직원,서울,2022. 06,2.0,"""보여지는게 중요하고 원하고자는하는게 너무 높아보이는 기업""","
요근래 바뀌고 있는 추세이긴하네 패션업계치고 복지는 좋은편, 점점 좋아지는 기업들도 많아서 언젠가는 장점이 안될수도
","
무조건적인 남따라하기가 답이라는 마인드와 여기서했어 그럼 우리도해야지 이런 마인드
","
사람도 자아가 있듯이 기업도 자아가 있어야된다고 생각하네요
"
디자인,현직원,서울,2021. 01,5.0,"""미래 발전 가능성이 큰 회사, 직원에게 투자를아끼지 않는 회사""","
직원들 업무 환경에 최선을 다하신다고 느껴짐점심시간도 1시간 30분이여서 여유롭고 자유롭다. 회사 발전 가능성이 큼직원들을 위해 투자를 아끼지 않는 회사.
","
스타트업 회사다보니 하나씩 체계를 잡아 나가야함.지각이 많음복장이 너무자유로워 불편함을 느끼도함수평조직으로 승진이 없음직책이 없으니 경력인정을 못받는 느낌
","
능력대비 보상에 대한  의지가 꾸준히 이어나간다면 직원들이 생각하는 최고의 직장이 될 수 있을거라 생각함
"
영업/제휴,전직원,서울,2023. 09,3.0,"""영업이 자유로운 회사라고 할 수 있음""","
1. 높은 자유도2. 유연한 출퇴근 시간3. 각자 일하는 업무 분위기
","
1. 높은 자유도2. 각자 일하는 업무 분위기3. 지나치게 프로덕트팀 중심
","
부동산 중개팀은 프로덕트 보단 매물팀을 더 보강할 필요가 있음
"
엔지니어링,현직원,서울,2023. 09,4.0,"""현장 중심으로 운영하는 회사. 부족한 점많고 더 해줬으면 하는것도 많지만 그래도 괜찮은편""","
현장상황에 따라서 유기적으로 업무배분하고 꼰대문화 없음. 일이 빡쎄긴하지만 상황에 따라 여유롭기도함
","
점점 페이퍼작업이 많아지고 있음. 본사에서 뭔가룰 하는거를 현장에서는 전혀 파악하지 못할때가 있음. 다른 팀이랑 아예 다른 회사인 듯
","
신규사업하는거 좋은데 기존 팀에게 설명해주면 좋겠습니다. 뭔가 한다고 해서 비용 통제를 하는데 그게 우리랑 무슨 상관인지 모르겠어요
"
영업/제휴,현직원,서울,2023. 08,5.0,"""빠르게 가설을 세우고, 검증하는 것을 잘하는 회사. 부동산에 관련된 다양한 BM을 구상하고 실행에 옮기고 있음. 아직 부족한 점도 있지만 앞으로 더 커질 가능성이 크다고 봄.""","
투자에 기대지 않고 성장중. 합리적인 대표. 젊은 구성원. 꼰대 없음. 좋은 사람들 많음. 원한다면 업무 범위 넓힐 수 있음.
","
아직 복지가 많지는 않음. 시스템 덜 갖춰져 있음. 일 주도적으로 찾아서 해야 함. 주변 밥값 비쌈.
","
빠른 성장도 중요하지만, 직원들이 체감할 수 있는 복지가 조금 더 많아지면 좋을 것 같습니다.
"
마케팅/시장조사,전직원,서울,2023. 08,2.0,"""대기업의 역량을 바라며 연봉은 스타트업 수준 및 체계없는 업무 환경에 더한 경영진의 우유부단함이 항상 업무의 중심""","
젊은 기업역세권의 사옥위치시간내 자유로운 출퇴근개발진의 높은 역량
","
친구사이이경영진들이 계속 돌아가며 팀들을 담당, 특히 영업관련 부서 담당할때 우유부단하거나 외골수인 사람이 한번 그부서를 담당하면 새로운 지평이 펼쳐짐, 본인만의 논리로 광기어린 브리핑후 전부다 다음날 부터 체계가 변형됨 경험없는 어린 경영진의 무분별한 지시에 어이없는 부분도 많으나 상사이기에 아무도 토달지 않음
","
이상한 책이나 강연한번에 취해서 회사의 모든걸 바꾸려하지 말았으면...
"
디자인,전직원,서울,2023. 07,4.0,"""젊은 기업. 빠르게 움직이고 일을 타이트하게 함. 좋은 회사이나 기업으로서 단단함은 부족""","
연차 자유롭고 내부 문화에 꼰대 없음. 남탓 안하는 리더진, 그래서 더 눈치보이긴함. 일이 끊이질 않고 있음. 커리어 개발하려면 추천
","
업계 특성상 비수기가 있는데도 불구하고 일이 없는 꼴을 못봄. 매일 매일이 전력투구 느낌.
","
열심히 하는 건 좋은데 조직원들 좀 챙기면서 가주세요. 우리는 그냥 스타트업처럼 움직이는 조직이 아닙니다. 지금처럼 태도는 유지하되 여유를 가지세요
"
영업/제휴,현직원,서울,2023. 07,4.0,"""능력만큼 대우받는회사 , 앞으로도 꾸준히 성장할 회사 , 매출상승과 이익이되는일을 항상 시도하는회사""","
자유로운 연차사용 , 수평적인 조직문화 , 넓고 쾌적한 근무환경 , 일처리가 빠르다 , 역세권 , 구성원들이 대체적으로 좋은사람이 많음
","
주변에 식당이없음 , 편의점이 너무 멀리있음 , 일처리가 빠르긴하나 조금 성급한 결정을 하기도함 , 수동적인 사람은 적응하기 어려운환경 (능동적인 일처리가 기본베이스임) , 아직은 부족한듯한 체계
","
빠르게 성장하는 회사도 좋지만 적응이 필요한 구성원들을 조금더 돌아봐주세요
"
디자인,전직원,서울,2023. 06,3.0,"""무난하게 다닐수 있는 회사 역이랑 약간 거리가 있음""","
눈감고 다니면 편하게 다닐수 있음업무 빡세지도 그렇다고 없지도 않음 중간정도
","
그냥 부품처럼 다니기엔 좋은거 같음 소속감을 느끼기엔 부족한 것같음낮은 연차사람들이 모여있어서 그런지 폭탄돌리기 처럼 일처리 할때도 있음
","
이미 퇴사해서 딱히 없어요~뭐 알아서 잘 경영하시길
"
기획/경영,현직원,서울,2023. 05,5.0,"""애자일한 환경을 직접 구축하고 운영하는 경험을 해볼 수 있는 회사""","
애자일한 환경에서 프로덕트를 만들어보고 싶은 사람이라면 굉장히 좋은 경험을 쌓을 수 있는 곳.합리적인 의사결정에 따라 일이 진행되는 곳.
","
숫자와 데이터가 근거가 되어야하는 곳. 그래서 숫자로 보이지 않는 가치를 만들기 위해서는 설득하는 데에 리소스가 많이 들기도 함.
","
1 to 10, 10 to 100를 위한 당장은 눈에 보이지 않는 액션들에 대한 가치를 인정해줄 수 있는 조직이 된다면 훨씬 일하기 좋은 환경이 될 것 같습니다.
"
디자인,현직원,서울,2023. 03,3.0,"""같이 일 하는 사람이 중요하다면 추천, 커리어하이를 찍고 싶다면 비추천""","
업계내 드문 스타트업 조직에 몸 담고 있다는 자부심 아닌 자부심을 느낄 수 있음
","
연봉 인상은 바라지 말고, 그냥 들어갔다 나가는 자리라고 생각하고 다니게 만듦
","
서툴 단계는 지난 듯 한데 아직도 대부분의 일처리들이 서툴게만 느껴지덥니다.
"
영업/제휴,전직원,서울,2023. 02,5.0,"""성장 가능성이 보이고 지금 시대에 알고리즘을 정확하게 파악한 기업""","
시설도 깨끗하고 선후배 문화가 없고 님이라는 칭호를 사용하여친근형겅
","
너무 자만해있지 않나 급격한 성장에 따른 체계도가 많이부족
","
더 좋은 인재들을 많이 챠용하여 현 직원들과 전망을 꾸려나가길
"
개발,현직원,서울,2023. 01,5.0,"""좋은 회사라는 느낌이 든다 열린 사고를 가지고 있고 서로 존중하고 신뢰한다는 느낌이 강하다""","
모두가 의견을 내고 문제점을 찾아 개선하려는 의지가 강하다 주도적으로 일할수있도록 환경이 잘 갖추어져 있는 것 같다
","
유연 근무나 재택근무의 폭이 넓지 않은거 같다 아직 스타트업인 만큼 복지가 좋지는 않지만 앞으로 조금씩 나아질거란 기대가 있기에 아직 큰 불만은 없다
","
경영진에 불만은 없다 일을 잘 하면 계속 잘할수있도록 신뢰해주는 편인 것 같고 문제가 있다면 개선점을 찾아 인지할 수 있도록 하여 발전할 기회를 준다고 생각한다
"
디자인,현직원,서울,2022. 12,2.0,"""소기업이지만 대기업같은 능력치와 마인드를 바라고 있음.""","
눈치안보고 일하는 것이 장점(부서의 매출이 좋을때만)꼰대는 없음. 스타트업이지만 규모있고 사옥이 있어서 좋음.
","
수평구조라고 하지만, 간부나 리더급이아니면 다 수평구조인 것. 직급은 있는곳임. 간부급에게만 특혜가 있음.경력디자이너는 답답함 속에 일하다 나가고, 신입디자이너는 배우는 것 없이 물경력 만들어 나가게 됨.
","
사원들의 의견을 들어주길어느 한 직급이나 부서의 말을 편애해서 듣지말고 공정하게 들어주세요.
"
영업/제휴,전직원,서울,2022. 11,3.0,"""성장가능성은 충분함 빠른 성장 속도 속에 거만함이 내재되어 있는 느낌""","
연차 자유로움, 각자 업무만 충실하면 퇴근 눈치 필요없음, 신입이 잠시 다녀가는 회사로 좋음
","
성장만 하느라 복지 혜택 잘 모르겠음, 체계 아직 멀고도 먼, 전반적으로 부족한게 다분함
","
합리적으로 운영이 필요해보임, 성장에만 집중하는게 자칫 위험해 보일 수 있음
"
전문직,전직원,서울,2022. 09,3.0,"""사회초년생이 다니기 좋은 곳으로 스타트업 회사가 특징적인 곳""","
사회초년생이 다니기에 어렵지 않은 업무를 다루며 초년생들이 많음
","
전문성이 떨어져있으며 스타트업이라 추구하는 방향성이 정확하지않음
","
회사의 직원 모두가 어울릴 수 있는 환경이 만들어졌으면 좋겠음
"
디자인,전직원,서울,2022. 09,4.0,"""인테리어 디자인 업무를 A부터 Z까지 할수있고 나름 새로운 프로젝트들을 계속해서 수행할 수 있음""","
불필요한 보고과정 없고 업무 처리를 수월하게 하는 편. 일 말고는 신경 쓸 일이 없음. 연차 윗사람 눈치 안보고 쓸수 있음. 꼰대문화 없고 감장 싸움 없어서 편함.
","
컴퓨터 안좋아서 일하다 가끔 튕김. 입사 직후부터 바로 실무투입되고 별다른 설명해주지 않음. 신입이 오면 적응 못함. 체계 없기 때문에 혼자 일할 수 있는 사람 아니면 바로 나갈 듯
","
신규사업 빠르게 추진하는 것은 좋으나 기존 사업 충원도 해주세요. 신규사업 진행하는 과정은 나름 납득 가능하나 몸이 많이 힘들어요
"
인사/총무,현직원,서울,2022. 08,5.0,"""빠르게 성장하고 있는 만큼 많은 점들을 배우며 일할 수 있는 곳임.""","
야근, 회식 강요 절대 없고 꼰대 문화 없음. 기업 자체가 생긴지 오래되지는 않았지만 적자 기업이 아니라 흑자 기업이고 최근 투자 유치도 받아서 탄탄함! 최근 사옥 이전으로 근무 환경도 업그레이드 되었음
","
모든 스타트업의 단점인 체계가 부족한 곳임,, 신입임에도 모든 것이 제로베이스에서 시작되고 베이스를 쌓아가는 걸 스스로 해야 함,,, 신입으로 입사했는데 처음에 적응이 어려웠음ㅠㅠ  하지만 몸으로 부딪히면서 경험해볼 수 있는 기회가 많다는 뜻이기도 함. 스스로 능동적으로만 움직이면 많은 것들을 얻을 수 있다고 긍정적으로 생각하기 위해 노력 중임.
","
기본적인 복지 외에 스매치만의 복지가 더 늘어났으면 좋겠습니당!생일 휴가외에는 직원들이 매력을 느낄 만한 복지가 현재는 없는 것 같습니다.
"
인사/총무,현직원,서울,2022. 08,4.0,"""급성장의 스타트업으로 성장통이 있지만 1년 뒤 좋은 결과가 있을 회사, 그리고 더 성장할 회사""","
리더와 멤버로 이루어진 조직으로 수평적인 조직, 2-30대 구성원으로 이루어진 조직이라 분위기가 대체적으로 젊고 자유로움, 신사옥으로 이전해서 깔끔하고 쾌적한 업무 환경
","
어느 기업이나 똑같지만 부서에 따라 업무 편차가 있는 편이다, 사옥 이전 1달도 안지나서 사무실이 좀 어수선한느낌? 하지만 업무에는 지장 없는편임 인력이 좀 모자란 느낌이 있다
","
신규 사업 추진에 열정있는 리더와 조금씩 잡혀간 체계, 하지만 복지가 너무 없다 복지 만들어주세요!
"
기획/경영,전직원,서울,2022. 07,4.0,"""대표와 경영진이 열정 있고 능력 있어서 배울점이 많음, 그들의 조화가 좋아서 미래가 기대되는 회사""","
자유복장, 야근 안하는 분위기, 대표의 마인드, 젊은 조직
","
사업확장에 신경쓰느라 직원들에게 신경 쓸 시간이 없음, 그러다보니 체계가 없음, 좋은 직원 뽑을 시간도 없음, 90퍼 이상이 사회 초년생, 부동산회사지만 부동산 전문인력만 없음
","
마케팅으로만 승부보지말고 프롭테크 회사답게 부동산 전문인력들을 뽑아서 전문성 갖춰진 사업을 만들어 나가길 바랍니다.
"
개발,전직원,서울,2022. 07,3.0,"""스타트업 경험하고 싶으시다면 이 곳으로! 하지만 경험만으로 충분할지도..""","
허들이 낮아 부동산 업무 경험 이력을 원하신다면 추천함구성원들이 젊어 흔히 말하는 꼰대 문화 없음기본적인 고객 응대 능력을 기를수있음멘탈 단련에 좋음
","
체계없음대표+리더급+능력있는 사람들은 항상 바빠 신입 케어가 힘듦""일단 해봐""라는 말로 모든 것을 알려준다 하지만 많은 것을 기대함부동산 전문지식이 전무한 사람들이 핵심 구성원들중 다수라는 점, 몇 경력자들이 멱살 잡고 끌고감매입매각 준비한다, 신사옥 이전한다 라는 ""말""만 하는 중실제 업무 프로세스와 회사에서 말하는 업무에 괴리가 크다
","
채용된 신입에게 관심을 주세요. 아무리 바쁘더라도 해야하는 일은 해야한다고 생각합니다...십입 대상으로 진행하시는 부동산 수업은 솔직히 너무 기본적인 내용입니다. 부동산 전공이 아니더라도, 대학때 교양하나만 들었어도 알만한 내용입니다.
"
마케팅/시장조사,전직원,서울,2022. 07,5.0,"""엄청 빠른 속도로 확장하는 회사. 1년이 지나면 입사가 더 힘들어질 것""","
연차, 칼퇴 눈치 안보고 할 수 있음. 사람이나 문화적으로 생기는 안좋은 점은 하나도 없음. 사람스트레스가 아예 없다고 볼 수 있음. 일만 함.
","
사람들끼리 좀 친해지거나 섞이는 느낌이 적음. 갠플 있음. 일이 많아질 수 있음. 섬세한 복지가 부족하고 부서 별로 나뉘어져 있음. 통합된 느낌이 적음
","
전사적으로 통합된 느낌이 있었으면 좋겠습니다. 부서 별로 너무 따로는 느낌이 있어요.
"
영업/제휴,전직원,서울,2023. 09,3.0,"""영업이 자유로운 회사라고 할 수 있음""","
1. 높은 자유도2. 유연한 출퇴근 시간3. 각자 일하는 업무 분위기
","
1. 높은 자유도2. 각자 일하는 업무 분위기3. 지나치게 프로덕트팀 중심
","
부동산 중개팀은 프로덕트 보단 매물팀을 더 보강할 필요가 있음
"
엔지니어링,현직원,서울,2023. 09,4.0,"""현장 중심으로 운영하는 회사. 부족한 점많고 더 해줬으면 하는것도 많지만 그래도 괜찮은편""","
현장상황에 따라서 유기적으로 업무배분하고 꼰대문화 없음. 일이 빡쎄긴하지만 상황에 따라 여유롭기도함
","
점점 페이퍼작업이 많아지고 있음. 본사에서 뭔가룰 하는거를 현장에서는 전혀 파악하지 못할때가 있음. 다른 팀이랑 아예 다른 회사인 듯
","
신규사업하는거 좋은데 기존 팀에게 설명해주면 좋겠습니다. 뭔가 한다고 해서 비용 통제를 하는데 그게 우리랑 무슨 상관인지 모르겠어요
"
영업/제휴,현직원,서울,2023. 08,5.0,"""빠르게 가설을 세우고, 검증하는 것을 잘하는 회사. 부동산에 관련된 다양한 BM을 구상하고 실행에 옮기고 있음. 아직 부족한 점도 있지만 앞으로 더 커질 가능성이 크다고 봄.""","
투자에 기대지 않고 성장중. 합리적인 대표. 젊은 구성원. 꼰대 없음. 좋은 사람들 많음. 원한다면 업무 범위 넓힐 수 있음.
","
아직 복지가 많지는 않음. 시스템 덜 갖춰져 있음. 일 주도적으로 찾아서 해야 함. 주변 밥값 비쌈.
","
빠른 성장도 중요하지만, 직원들이 체감할 수 있는 복지가 조금 더 많아지면 좋을 것 같습니다.
"
마케팅/시장조사,전직원,서울,2023. 08,2.0,"""대기업의 역량을 바라며 연봉은 스타트업 수준 및 체계없는 업무 환경에 더한 경영진의 우유부단함이 항상 업무의 중심""","
젊은 기업역세권의 사옥위치시간내 자유로운 출퇴근개발진의 높은 역량
","
친구사이이경영진들이 계속 돌아가며 팀들을 담당, 특히 영업관련 부서 담당할때 우유부단하거나 외골수인 사람이 한번 그부서를 담당하면 새로운 지평이 펼쳐짐, 본인만의 논리로 광기어린 브리핑후 전부다 다음날 부터 체계가 변형됨 경험없는 어린 경영진의 무분별한 지시에 어이없는 부분도 많으나 상사이기에 아무도 토달지 않음
","
이상한 책이나 강연한번에 취해서 회사의 모든걸 바꾸려하지 말았으면...
"
디자인,전직원,서울,2023. 07,4.0,"""젊은 기업. 빠르게 움직이고 일을 타이트하게 함. 좋은 회사이나 기업으로서 단단함은 부족""","
연차 자유롭고 내부 문화에 꼰대 없음. 남탓 안하는 리더진, 그래서 더 눈치보이긴함. 일이 끊이질 않고 있음. 커리어 개발하려면 추천
","
업계 특성상 비수기가 있는데도 불구하고 일이 없는 꼴을 못봄. 매일 매일이 전력투구 느낌.
","
열심히 하는 건 좋은데 조직원들 좀 챙기면서 가주세요. 우리는 그냥 스타트업처럼 움직이는 조직이 아닙니다. 지금처럼 태도는 유지하되 여유를 가지세요
"
영업/제휴,현직원,서울,2023. 07,4.0,"""능력만큼 대우받는회사 , 앞으로도 꾸준히 성장할 회사 , 매출상승과 이익이되는일을 항상 시도하는회사""","
자유로운 연차사용 , 수평적인 조직문화 , 넓고 쾌적한 근무환경 , 일처리가 빠르다 , 역세권 , 구성원들이 대체적으로 좋은사람이 많음
","
주변에 식당이없음 , 편의점이 너무 멀리있음 , 일처리가 빠르긴하나 조금 성급한 결정을 하기도함 , 수동적인 사람은 적응하기 어려운환경 (능동적인 일처리가 기본베이스임) , 아직은 부족한듯한 체계
","
빠르게 성장하는 회사도 좋지만 적응이 필요한 구성원들을 조금더 돌아봐주세요
"
디자인,전직원,서울,2023. 06,3.0,"""무난하게 다닐수 있는 회사 역이랑 약간 거리가 있음""","
눈감고 다니면 편하게 다닐수 있음업무 빡세지도 그렇다고 없지도 않음 중간정도
","
그냥 부품처럼 다니기엔 좋은거 같음 소속감을 느끼기엔 부족한 것같음낮은 연차사람들이 모여있어서 그런지 폭탄돌리기 처럼 일처리 할때도 있음
","
이미 퇴사해서 딱히 없어요~뭐 알아서 잘 경영하시길
"
기획/경영,현직원,서울,2023. 05,5.0,"""애자일한 환경을 직접 구축하고 운영하는 경험을 해볼 수 있는 회사""","
애자일한 환경에서 프로덕트를 만들어보고 싶은 사람이라면 굉장히 좋은 경험을 쌓을 수 있는 곳.합리적인 의사결정에 따라 일이 진행되는 곳.
","
숫자와 데이터가 근거가 되어야하는 곳. 그래서 숫자로 보이지 않는 가치를 만들기 위해서는 설득하는 데에 리소스가 많이 들기도 함.
","
1 to 10, 10 to 100를 위한 당장은 눈에 보이지 않는 액션들에 대한 가치를 인정해줄 수 있는 조직이 된다면 훨씬 일하기 좋은 환경이 될 것 같습니다.
"
디자인,현직원,서울,2023. 03,3.0,"""같이 일 하는 사람이 중요하다면 추천, 커리어하이를 찍고 싶다면 비추천""","
업계내 드문 스타트업 조직에 몸 담고 있다는 자부심 아닌 자부심을 느낄 수 있음
","
연봉 인상은 바라지 말고, 그냥 들어갔다 나가는 자리라고 생각하고 다니게 만듦
","
서툴 단계는 지난 듯 한데 아직도 대부분의 일처리들이 서툴게만 느껴지덥니다.
"
영업/제휴,전직원,서울,2023. 02,5.0,"""성장 가능성이 보이고 지금 시대에 알고리즘을 정확하게 파악한 기업""","
시설도 깨끗하고 선후배 문화가 없고 님이라는 칭호를 사용하여친근형겅
","
너무 자만해있지 않나 급격한 성장에 따른 체계도가 많이부족
","
더 좋은 인재들을 많이 챠용하여 현 직원들과 전망을 꾸려나가길
"
개발,현직원,서울,2023. 01,5.0,"""좋은 회사라는 느낌이 든다 열린 사고를 가지고 있고 서로 존중하고 신뢰한다는 느낌이 강하다""","
모두가 의견을 내고 문제점을 찾아 개선하려는 의지가 강하다 주도적으로 일할수있도록 환경이 잘 갖추어져 있는 것 같다
","
유연 근무나 재택근무의 폭이 넓지 않은거 같다 아직 스타트업인 만큼 복지가 좋지는 않지만 앞으로 조금씩 나아질거란 기대가 있기에 아직 큰 불만은 없다
","
경영진에 불만은 없다 일을 잘 하면 계속 잘할수있도록 신뢰해주는 편인 것 같고 문제가 있다면 개선점을 찾아 인지할 수 있도록 하여 발전할 기회를 준다고 생각한다
"
