직무,고용 현황,근무지,날짜,별점,요약,장점,단점,경영진에게 바라는 점
"
          현직원
      ",서울,2023. 03,,5.0,"""좋은 사람들과 함께 협업하며 좋은 서비스를 만드는 곳 . 사람 중심의 기업""","
임원분들부터 솔직하고 투명하시고 열정이 넘치신다. 경력이 많은 분들이 모두 겸손하고 지혜롭다. 젊은 분들은 실력과 열정이 넘치고 일에 진심이다. 다들 대화하고 소통하려고 노력한다. 독서경영을 통해 타 부서와도 이해가 높아진다
","
아직 체계를 잡는 중이라서 체계가 있는것 좋아하시고, 다양한 변수와 모험을 즐기지 않는 분들은 힘드실 수있습니다 스스로 다양한 시도를 하고 도전하는 분들에게 맞습니다
","
지금처럼 직원들 아끼고 귀기울여주시고 사랑해주시면 상장 가능할 것 같습니다🙂
"
"
          현직원
      ",서울,2022. 11,,5.0,"""직원들끼리 배려하고 모두가 적극적으로 일하며 서로 소통하는 자세를 가진회사""","
서로 다들 챙겨주는 분위기이며 모난사람이없음모난사람이 살아갈수없는 생태계가 만들어져있음작은규모에비해 사업아이템이 매우 시장성있으며 브랜드가치가 높음시장이 함께 커지는 분위기국내메이저 대기업들과 협업 매우잘하고있음자사주 운용으로 직원들 사기가 높아지고있음리더들이 매우 리더쉽있음
","
쉴수있는 공간이없음. 빡시게 일하지만 쉴장소도 필요함아랫분 말한것처럼 복지가 조금더 있으면 좋겠다고 생각보통 8-5시인데 야근하고 하면 다음날 너무힘듦오전 탄력 출근 혹은 월요일은 오후 출근 등 직원들 컨디션을 챙기는 복지가 생기면 좋겠다고 생각
","
이대로 직원들을 위해 계속해서 생각해주세요 늘 응원합니다
"
"
          현직원
      ",서울,2022. 08,,5.0,"""중견기업 성공신화의 창립멤버들이 새롭게 써내려가는 회사로 나쁜것은 버리고 좋은것만을 남겨 직원들을 위하는 것이 느껴지는 회사""","
연차 눈치안보고 쓸수있음매일 오전마다 조별로 책읽고 토론하며 협동의 분위기를 만들수 있음자기발전가능직원들을 위하는게 느껴짐서로 존칭 '님'문화가 아주 잘 자리잡았음
","
아직은 업력이 오래되지않아 체계가 잡히지않은 부분이 꽤 존재함 하지만 함께 만들어가는 분위기
","
문화가 너무좋습니다 계속해서 직원들을 위해주시면 좋겠습니다최근 깨어있는 회사들이 진행중인 다양한 복지가 조금씩 더 추가되면 좋을들합니다 (ex. 매주 금요일 패밀리 데이 등)
"
서비스/고객지원,전직원,서울,2022. 08,1.0,"""정말 코로나 특수가 아니었다면... 외국게가 아니었다면.. 살아남았을 수 있을까? 정말 의문. 하지만 개별 선생님들은 정말 열심히 하시고, 늘 그렇듯 모든 기업엔 열심히 일하는 직원들이 있으니까, 그래서 이 기업이 잘되고 있는 (잘되고있나?) 것이 아닐까..생각한다""","
외국계여서 타 외국 부서와 대화가 가능하다. 그리고 자기가 원하는...직무가 있을 경우 (또 그것이 사업성이 있다면) 할 수 있는 가능성이 있다.
","
장점 외 모든 것이 단점..이라고 할 수 있지만, 굳이 또 나열해보자면, 이 기업은 독단적으로 운영된다고 할 수 있다. 교육계 특성상 어쩔수 없이 모든 기업이 경직되고, 신박한 걸 해도 잘 먹히진 않지만, 그래도 시도란 걸 해볼 수 있는데 (성인교육이라) 그것이 좀 안타깝다.
","
크게 바라는 바는 없는 듯 하다. 그냥 모든 직원을 평균적으로 대해주고, 모두에게 동등한 기회, 편견없는 기회를 주면 좋을 것 같다.
"
마케팅/시장조사,전직원,서울,2022. 07,1.0,"""칼퇴하기 좋는 기업임. 업무에 대한 지시가 거의 없어서 창의력이 좋아야할듯""","
퇴근시간 정각에 퇴근 가능. 조용함. 하는 척한해도 아무도 모름
","
업무 세분화, 시스템 구축, 프로세스 등 아무것도 잡혀있는것이 없음
","
직원들 r&d를 확실하게 하고 업무 푸로세스르 구체적으로 어떻게 어떤 업무를 해야하는지 바라는 결과 등 세밀하게 구축 필요
"
마케팅/시장조사,전직원,서울,2021. 12,3.0,"""체계가 잡히지 않은 스타트업 분위기지만 그 안에서 행복을 찾으려고 하면 찾게되는 회사""","
외국계 회사, 사업기반은 안정적, 직원들을 위한 복지를 위해 노력하는편! (노력만) 각자 개인 업무로 운영되는 곳이라 상사눈치 제오.
","
비효율적인 미팅, 체계가 덜 잡힌 업무 시스템, 성과압박은근 있음.
","
제대로된 리더는 비전제시 및 동기부여라고 생각합니다.근무하면서 제가 생각한 리더랑은 거리가멀구나라고 매번 느꼈습니다.
"
엔지니어링,전직원,서울,2021. 11,2.0,"""한 때 티비 광고까지 하며 인기몰이 했지만 고객 중심 서비스가 아닌 기업 중심으로 서비스 하는 바람에 하락세에,,""","
연차 사용에 제약 없음 야근 없음 몇몇 똑똑한 직원들이 있어 으쌰으쌰 가능했습니다
","
업무에 대한 의견을 내세울 수 없는게 아쉬웠습니다ㅠ 요청하시는 탑다운 방식으로만 업무하길 원하셨어요
","
모든 임직원 분들의 얘기를 조금이나마 들어보고 적절히 수렴하며 서비스 방향을 수립했으면 좋겠습니당
"
서비스/고객지원,전직원,서울,2021. 09,2.0,"""그냥저냥 별 거 없고 별 거 될 생각 없는 회사""","
칼퇴가 가능하다.그외에는 딱히 좋은 점을 모르겠다.회식이 없다.
","
쓸 데 없는 회의가 많고, 압박이 없는 듯 있다.단점은 많지만 자잘한 게 많아서 쓰기 애매하다.
","
회의를 하려면 안건이 있을 때 해라.
"
교육,전직원,서울,2021. 04,3.0,"""영어 스피킹의 중요성이 강조되고 언택트 시대에 맞춰 화상으로 영어 수업을 가성비 좋은 가격에 배울 수 있는 서비스를 제공한다는 점이 좋고 대부분 직원들이 여성분들이고 회식이 거의 없어서 경력 단절된 여성분들도 다닐 수 있는 회사인거 같다.""","
도서구입비 등 자기계발 비용을 지원해주고 구성원들이 다 착하고 좋습니다.
","
큰 단점은 딱히 없지만 가끔 불필요한 회의를 많이 하는 거 같습니다. 이것만 없으면 더 좋은 회사가 될 거 같습니다.
","
합리적인 복지 및 보상 체계를 갖추면 좋을거 같습니다.
"
미디어/홍보,전직원,서울,2020. 11,5.0,"""자율적이지만 직원 개개인에게 주어지는 책임의 범위가 넓은 회사""","
도전해 볼 수 있는 기회가 많은 회사. 하지만, 아이디어가 좋지 않은 경우는 냉정한 피드백을 받을 수 있는 곳. 정답은 없겠지만 대체로 상사들의 견해가 맞는 것으로 드러나는 경우가 대부분. 은근히 쌓이는 지식과 경험이 많음. 눈치보지않고 칼퇴 가능.
","
유연하고 유동적인 것 만큼 빠른 의사결정이 이루어 지다 보니 실무진에서 업무 강도가 강해질 수 있음.
","
대표와 경영진에 템포에 맞는 긍정적이고 좋은 동료를 선발하는데 많은 노력을 기울였으면 좋겠습니다.
"
서비스/고객지원,전직원,서울,2020. 10,1.0,"""충분히 작지만 커질 것 같지도 않음, 경력 살려 이직 가능한지 의문""","
칼퇴 가능하다, 서울역에 위치해서 약속 잡기 편하다, 회사가 있는 건물 깨끗하다. 더 할 말 없다. 주변 식당 그냥저냥 먹을만 하다.
","
식대 포함 연봉, 사내 복지나 동호회 등 이런 복지는 꿈도 못 꾼다. 그냥 다 없다고 보면 됩니다. 성장가능성 모호하다
","
실무 직원들 소리를 듣고 합리적인 의사결정이 필요
"
서비스/고객지원,전직원,서울,2020. 08,2.0,"""전문성이나 개인역량을 키울 수 있는 기회가 없음, 본받을 선배가 없었음.""","
연차를 눈치 안보고 쓸 수 있음, 수직적인 분위기는 아님. 보통 칼퇴.
","
전문성을 기를 수 없었음, 퇴사 후 뭘 했다고 말할 수 있나 싶었음.
","
사원들의 의견을 반영한 합리적인 의사결정방식이 필요하다고 봄.
"
마케팅/시장조사,전직원,서울,2019. 10,1.0,"""갈수록 평점이 깍이는 곳, 입사할 때만 해도 별 3개는 됐는데 시간이 흐르며 곤두박질""","
최대 장점은 자유로운 사내 분위기와 좋은 동료들이었습니다. 그러나 옛일이고 평점 별 1개인 거 보면 아시겠죠. * 연차 자유롭게 쓸 수 있었으나 불가해짐 - 교육계의 성수기인 연말 연초 사용 불가 지시 내려옴, 그외 기간 동안 항공권 끊기 전에 팀장 허락 필요함* 도서구입비 연간 10만원 지원* 화상영어 수강권 연간 50만원 - 수강권 금액이 치솟아 가장 저렴한 타입의 수강권 1년권 50%할인 이벤트를 해도 50만원 넘음, 1원이라도 넘는 금액은 회사 계좌로 송금해야 함* 간식 구비 - 매달 1회 간식 박스 배송 옴, 대표가 제일 많이 먹는 듯ㅎㅎ 먹고 쓰레기는 회의실이며 간식 서랍이며 그냥 다 두고 다님ㅎㅎ 헬젤과 그레텔인가?* 크게 잘못한 거 아니면 넘어감 - CS 는 4-5명, 마케팅은 4명으로 유지되서 거의 담당 업무에 대해 1인 체제이기 때문
","
* 일본 본사 말을 들어야 해서 뭐든 자유롭지 않음, 갈수록 터치가 심해짐* 본래 업무별 담당자가 있었지만 퇴사하면 그자리를 안채우고 남은 사람에게 전가함* 대표가 젊꼰임. 사람들이 싫어해서 년 1회 정도 회식하는데 술 마시기 전에는 술 강요 안한다하고 술 취하면 본 모습 나와서 '너는 너무 술 안 먹는다'라고 멘트하는 사람. 정시퇴근 하는 회사가 어딨냐며 정시 퇴근하는 것에 대해 자부심 있는 사람. 야근비/야근식대를 주든가?* 이상한 신규 사업을 시도함. ex) 화장품 큐레이션 서비스, 반려견 용품 큐레이션 서비스..최소한 교육이랑 관련된 거라도 하길...그러면서 교육 보다 화장품이 잘 될 것 같다고 말하는 클라스~* 이 회사에 좋은 후기 달리는 건 누가 썼을지 각 나오는데 굳이 뭐 언급해서 뭐하겠음. 들어가면 알 수 있음ㅎㅎ* 규모가 있는 기업인데 전체 한국 직원은 10명 내로 유지함. 그러니 발전할 여유 없이 현상 유지에 바쁨.
","
* 대표과 직원들 사이가 별로라고 해서, 직원들간의 사이까지 어색하지는 않습니다. A에게 기업의 리더로서 부적절한 언행을 하시면 B,C,D,E의 귀에도 들어갑니다. 앞에서만 조용히 계신다고 다른 사람들이 본인을 긍정적으로 볼 거라 생각 하지 마세요.* '너가 메일은 50개 받으면, 나는 500개를 받아. 그래서 못 봤어.' 멘트하지 마세요. 500개 분량 다 소화하라고 그 직함 얻으신 겁니다. 저는 제 자리에서 최선을 다했습니다.* 실무하는 사람들이 인력 충원 필요하다고 말하면 믿으세요. 초창기 멤버 수와 현재를 비교하면 인원이 늘었나요? 줄었나요? 그대로인가요? 발전을 위해 새로운 업무에 도전하고 싶습니다. 그러려면 기존 업무에 대해 지원할 보조 인력이 필요합니다.
"
서비스/고객지원,전직원,서울,2019. 02,4.0,"""다국적 기업의 고객지원부서에서 국내 고객들 뿐만 아니라 다양한 국적의 사람들과의 상호작용을 경험할 수 있는 곳, 교육 기업이기에 보람을 느낄 수 있는 곳, 재정적 보상이 아쉽지 않은 곳""","
비교적 자유로운 사내 문화, 존경할 수 있는 상사 (넘사벽의 스펙을 가지셔서 밑에 있다 보면 일에 관해서, 그리고 자기 자신의 장단점에 대해서 엄청나게 배울 수 있다 - 단, 그 과정이 녹록치는 않다), 퇴근 후 즐길 수 있는 문화공간이 다양한 곳에 위치한 회사, 직원들과 늘 소통하려고 하시는 대표님
","
당시 주 52시간 근무제 도입 전이라 야근이 잦았다. 하지만 돌이켜보면 이것은 설립 초기여서 아직 정립해나가야 할 일이 많아서였다. 그 외에는 크게 단점으로 느껴진 것이 없었다. 퇴사 사유는 회사와의 문제가 아니라 외부요인 (학교 진학) 이었어서, 그것이 아니였으면 오랜 기간 근무했을 것으로 생각된다.
","
딱히 생각 나는게 없네요. 비록 저는 초창기 멤버였지만 그 이후로 사무실 확장만 하셨다면 더 바랄게 없다고 생각됩니다.
"
서비스/고객지원,전직원,서울,2018. 06,1.0,"""시간을 돌릴 수 있다면 이 기업 입사지원 전으로 돌리고싶음. 퇴사한지 좀 됐는데 취준생 결정에 도움되라고 몇자 남겨봄""","
부서 막론 여러가지 업무 체험 가능. 스트레스에 내성이 생겨 왠만한 일엔 놀라지 않게 됨. 매일 활력있게 일할 수 있도록 열받을 일을 만들어 줌.
","
복지 전혀 없음. 몇 안되는 경영진의 마음대로 아무 고려 없이 손쉽게 결정사항이 바뀜. 실무자의 의견 무시하고 결정내려서 매우 비효율적으로 사고 수습하는 일이 많음. 지금은 어떨지 모르지만 예전에는 야근의 연속. 직원을 사람 취급하지 않고 소모품 취급함. 일은 하는 사람만 하고 안하는 사람은 논다. 윗사람들의 정치 성향이 매우 짙어서 선거철마다 힘듬. 비합리적인 일이 연속적으로 일어나고 그로인해 매일 속에서 화를 품고 살아감.
","
바랄 것? 별로 바랄 게 없음. 사람 쉽게 바뀌지 않는다는 걸 뼈저리게 느끼게해준 회사라서 바래봤자 내 손해인걸 앎.
"
기획/경영,전직원,서울,2023. 07,3.0,"""서비스가 나쁘지 않음. 하지만 자본에 조금 휘둘려서 색깔이 희미해지는 것 같아서 아쉽다.주니어가 경험을 쌓기에는 나쁘지 않음""","
수평적인 조직문화, 스타트업의 복지를 갖고 있음. 해보고 싶은 걸 밀어주는 분위기
","
서비스의 사용성을 개선하는 게 급선무처럼 보이는데, 고객사의 요청에 따른 기능 추가에 집중하는 편, 뭔가 밑빠진 독에 물 붓는 느낌일 수도..?
","
아쉬운 연봉, 대우를 좀 개선해주었으면 더 오래있었을 듯.
"
기획/경영,전직원,서울,2023. 07,5.0,"""많은걸 경험하고, 해야할 서비스가 많기 때문에 이것저것 시도해볼수있다""","
연차가 자유롭고, 팀원 분위기가 좋다. 특히 사무실 위치굿
","
집중해야할 사업을 잡아가고 있기때문에 바쁠수가도 있다.
","
합리적인 보상, 채용에 있어 폭을 넓히면 좋겠습니다!!
"
개발,현직원,서울,2023. 05,5.0,"""사내 문화, 특히 개발 문화가 잘 형성되어 있어서, 개인 성장에 큰 도움이 되는 곳.""","
연차를 눈치 안보고 사용할 수 있음.수평적인 분위기라 의견을 자유롭게 낼 수 있음.도전적인 과제를 많이 할 수 있어, 개인 성장에 도움이 많이됨.
","
생각보다 해야할 업무의 범위가 넓고, 기민하게 일하고 성과를 내야해서 압박으로 다가올 수도 있음. 하지만 그것도 개인이 받아들이기 나름인 것 같음.
","
지금처럼 좋은 사내 문화가 유지되도록 힘쓰고, 기존에 있는 팀원들이 이탈하지 않도록 더 좋은 방향을 항상 고민해줬으면 좋겠음.
"
마케팅/시장조사,현직원,서울,2022. 04,4.0,"""IT 스타트업에서 성장을 경험하고 싶다면 지금이 적절한 듯 하다""","
스타트업이지만 체계를 잡기 위해 몇 년 간 엄청 고생했을 거라는 게 보인다. 아직 체계를 더 만들어 나갈 부분이 많겠지만 스타트업에서 이 정도 시스템 구축하는 게 쉽지 않았을 거라 그런 부분이 구성원들의 능력을 보여주는 것이라고 생각한다.
","
흠 딱히 없음. 점심은 알아서 먹어야 하는데 주변 밥값이 좀 비싼 편.
","
성장을 함께 한 사람들을 치하하고 격려하고 보상해주세요.
"
개발,전직원,서울,2022. 03,4.0,"""힘든 환경 속에서 성장을 꿈꾸는 사람들이 모여있는 곳.""","
출퇴근 편함.역 근처 사무실.업무할 때 눈치 안보임.
","
사내복지 부족함.체계적인 업무 프로세스가 없음.일 하는 사람, 안하는 사람 따로 있음.
","
성장하는 사람들에게는 협업을 잘하는 동료가 최고의 복지일 수 있겠죠. 협업을 잘 할 수 있도록 조직을 개편하고 운영하는 것은 경영진의 일이라고 생각합니다. 누군가를 평가하기 전에 ‘나’ 자신을 돌아볼 수 있도록 업무 환경을 조성해주세요.
"
기획/경영,전직원,서울,2021. 09,5.0,"""독보적인 제품과 철학, 직원으로서 존중받으며 일할 수 있는 곳""","
- 수평적인 문화, 자유로운 연차 사용, 유연한 근무환경- 직원들의 장점을 인정해주고 좋은 방향으로 능력을 활용할 수 있도록 돕고 응원함- 동료들이 열심히 일하고 열정적이어서 동기부여가 됨
","
빠르게 성장하는 단계임에 그에 맞춰 빠른 적응력이 필요함. 많은 노력과 애정이 필요하기에 개개인 성향에 따라 장점일수도, 단점일수도.
","
언제나처럼 직원들과 잦은 소통으로 직원들이 더 좋은 환경에서 더 좋은 능률을 낼 수 있도록 지지해주세요.
"
