직무,고용 현황,근무지,날짜,별점,요약,장점,단점,경영진에게 바라는 점
개발,현직원,경기,2022. 01,2.0,"""게임회사인데 모두거 게임에는 별 관심 없음개발자로서 커리어에 도움이 되지 않음""","
월요일에 오후 출근을 늦게 합니다.자유로운 연차 사용
","
성과를 내지 못하는 프로젝트 들이 쌓이고 쌓여서일을 하는 건지 놀러 다니는 건지 모르겠다.
","
어디까지해야하는지 정확히 말해줬으면합니다............
"
개발,전직원,서울,2022. 01,3.0,"""게임 개발자가 배워갈점이 없는 회사…배울점이 없다… 게임 인수 회사?""","
월요일 오후 출근에 큰 장점이 있다..음…. 다른게 또 있을까?
","
월요일 출근 늦게 하는거 빼고 전부…배울점 없는 회사…
","
복지좀 개선해주세요….복지가 살아야 직원이 산다!!!!!
"
개발,현직원,경기,2021. 05,3.0,"""적당한 복지, 적당한 근무환경. 팀바팀이 강하지만 어디든 그렇지..""","
월요일 2시 출근과 연차를 전산적으로 간단하게한 시스템은 정말 좋은 시스템임.
","
일반적인 고연령자가 많은 사내문화에서 오는 수직적인 의사결정 시스템. 팀바팀이지만 야근을 강요하지 않지만 좋아하는 분위기. (근데 뭐  어느회나.비슷하지.;;;  ) 작업자를 믿지 않는 스케줄링?
","
빨리 빨리 시도하고 출시하는 의도는  좋지만 작업자들이 하나만 하고있지않다는걸 인지해주길..
"
개발,현직원,경기,2021. 04,2.0,"""투자회사라는 별명이 괜히 나온 게 아니다""","
직원의 워라밸에 신경쓰려는 노력이 많이 보입니다.월요일 오후 2시 출근이나 점심시간 1시간 30분 등
","
특정 스튜디오에서 높으신 분들이 야근을 굉장히 선호하는 편. 사내문화를 바꾸려고 해도 높은 분들이 사내문화를 흐리는데 앞장서고 있다.
","
스튜디오 방향성에 대해 정확히 명시해줬으면 좋겠습니다. 사내문화를 가꾸려는 노력은 좋지만 규정만 만들지말고 실천이 되는지 확인까지 해주시면 더 좋을 것 같습니다.
"
기획/경영,전직원,경기,2021. 03,2.0,"""실력없는 꼰대들 고여서 썩고있는 곳... 분사 해서 프로젝트 돌리다가 폐사시켜버리는 짓거리...""","
저가요 저와요 라는 무료 반반차가 매달 지급된다. 자판기 공짜.
","
주요 직에 실력없고 의욕없는 썩은 물들 다수 포진하여 프로젝트를 비벼버린다.
","
매일 출근해서 쳐 노는 고연차 썩은 물들 감시좀 하십쇼.
"
개발,전직원,경기,2021. 03,4.0,"""프로젝트 드랍되더러도 사람 쉽게 안버리는 것으로 개인적으론 이미지 굿.""","
프로젝트 드랍되더러도 사람 쉽게 안버리는 것으로 개인적으론 큰 장점.조식 간단히 지급, 야근 시 석식 및 택시비 지원.
","
게임개발 사업을 축소하려는 움직임.이젠 이스포츠 사업에만 집중하려는듯.중식 지원없음, 야근수당 없음.
","
중식 지원해줬으면, 그리고 야근수당 이제 좀 챙겨줬으면.
"
개발,현직원,서울,2021. 03,3.0,"""성장가능성도 좋고 중소쪽에서는 꽤나 안정적으로 잘 다닐수 잇는곳인거같다라는 생각""","
분위기좋다 워라벨보장되고 사람좋고 다 갠차는듯사람좋은게 최고인세상이라 만족해요!!!!!!!!
","
딱히 없다는게 단점이라면 단점인데 약간 몰려잇다 자리가 하지만 딱히 없다!!좋아요 좋아요좋아오!!!!!!!!!
","
딱히 없다 사무실 큰데로 갓으면 즇겟어요 그거 말고는 없습니다좀더 널널햇르면좋겟구요
"
디자인,전직원,경기,2020. 12,4.0,"""워라밸은 좋은회사 팀잘만나면 쫓겨날일없을듯""","
팀바팀이지만 연차 크게 눈치없음사람들끼리 사이좋음조식제공소소한 복지떡값 십만원
","
팀바팀 기획의 무능함주먹구구식융통성없음계속 그래와서 그러해서~ 식의 답답함고인물 파티
","
서프라이즈말고 팀끼리 치킨게임하게하지말고 공지를 일찍일찍 해줫으면
"
기획/경영,현직원,경기,2020. 06,5.0,"""중소기업 중 잘안알려진 괜찮은 회사라고 생각이 드는 곳중 하나임""","
처우가 나쁘지않고, 프리한 분위기 속에서 근무할 수 있고, 워라밸이 좋은 편임여성들에게는 유급 보건휴가가 있고, 연차도 자유롭게 사용가능한 편임이외에 종합건강검진이나 조식지원 등 중소기업다운 복지가 있는 편임
","
프리한 분위기도 좋지만 내부에서 통제할 수 있는 무언가가 필요해보임내부직원들간의 소통이 잘되는 구조였으면 좋을것같음
","
내부에서 어떤식으로 업무가 진행되는지 등을 파악하며 관리해주면 좋을것같음
"
기획/경영,전직원,경기,2020. 05,1.0,"""게임회사를 꿈꾸고 간다면 실망할듯, 대표님 후광에 겨우 유지하는 회사""","
일을 못하거나 일정을 못맞춰도 누구하나 문제삼지 않음.
","
게임회사지만 좋은 게임을 만들수 있는 원동력은 고갈된 상태, 특히 능력자들은 모두 퇴사한 상태이며, 능력없는 이사와 그 잔당들이 남아 정치만 남아있는 회사.
","
게임회사로써 살아남고자 한다면, 현재 직원들의 업무를 디테일하게 피드백 해봐야할듯
"
개발,전직원,경기,2019. 10,4.0,"""게임 개발자가 근무하기 좋은 환경을 제공함""","
게임회사의 장점인 수평 문화와 개발자 지원 체계가 잘 잡혀있어서 근무하는데 불편함이 없었음
","
크게 단점으로 생각되는 것은 없지만 회사 내 많은 프로젝트가 동시에 진행되고 있어서 같은 회사지만 서로 교류하기 힘든 점이 있음
","
신규 사업 활성화 및 기업 안정화에 힘써주시고 더 좋은 근무 환경 제공을 위해 노력 부탁드립니다
"
개발,현직원,경기,2019. 06,3.0,"""모바일 게임 프로젝트 A-Z까지 경험할 수 있다. 특히, 서버개발자같은 경우엔 정말 좋은 커리어를 가지고 잘하는 분들이 많아 옆에서 많은걸 배울 수 있다. 여기서 많은 성장을 했다고 자부한다.""","
다른 직종은 모르겠으나 서버개발자간에는 완전 수평관계가 가능하고, 근속년수가 높은 사람간에는 커뮤니케이션스킬이 좋아 업무 스트레스가 낮을 수 있다. 또한 복지들에 대해선 여러 방안으로 지원하려는 인사팀의 수고도 감사하다. 또한 평가제도가 없어 자신의 의견을 내는데 위축이 덜하다.
","
근래 회사 규모가 확장하면서 다양한 사람들이 유입되면서 팀바팀으로 업무스트레스가 있을 수 있다. 잘하는 사람과 그렇지 못한 사람간에 간극이 보이는 편이다. 평가제도가 없는것 또한 단점으로 보이기도 한다.
","
끝까지 정치가 없는 회사로 잘 유지되길. 새로운 프로젝트에는 어느정도 가이드라인을 마련해주어 기존 직원들과 신규입사자간에 스트레스를 최소화하는데 힘써주시길.
"
개발,현직원,경기,2019. 05,4.0,"""투자의 귀재.. 블루홀이나 샌드박스만 봐도 지금 주가의 원동력이다. 투자 안 했으면 정말 지금 상황 아찔할듯""","
게임 개발 빼곤 다 잘한다. 다 좋다... 그런데 정작 본업에 약한 모습을 보여 좀 아쉽긴하다.
","
게임 개발이 약했으니 최근 나아지는 모습이 보이긴한다. 하반기 지표는 좀 나아지지 않을까 생각해본다.
","
경영진에게 미안하다. 월급만 받고 제대로 나오는 게임이 없었는데 그나마 올해는 좀 나으려나 몇개 출시했으니..
"
개발,전직원,경기,2019. 02,5.0,"""대표님이 워낙 유명하신분이라, 대표님만 보고도 따라갈수있는곳인것 같습니다.""","
개발자들이 일하기 좋은 곳이고 초기에는 야근도 심했는데 지금은 그렇지 않다고 들었습니다. 게임보다 투자를 더 잘하는 곳인거 같습니다.
","
게임에 대한 개발 욕심을 갖고 있다면 단점이 될 수도 있습니다. 퍼즐위주의 게임을 주로 하다보니 만족하지 못하는 개발자들이 더러 있었습니다.
","
이미 퇴사를 한 상황이지만 나와보니 좋은 회사임에는 틀림이 없습니다. 있을때 고생을 많이 하긴했는데 회사를 나오고 회사가 더 잘되는 모습을 보니 기분이 좋습니다. 항상 대박나시기를 기원합니다.
"
개발,현직원,경기,2018. 11,4.0,"""능력있는 서버 개발자들이 모여있는 곳. 서버 개발 향상 시키고 싶은면 꼭 오시기 바랍니다.""","
자유로운 분위기, 연차를 자유롭게 사용가능, 크런치 기간 제외하면 워라벨을 지킬수 있어요.
","
2D 게임만 개발 중 입니다. 3D 게임을 개발하여 개발력 향상과 향후 사업 먹거리 다양화가 필요합니다.
","
직원들의 목소리에 귀를 귀울여 줬으면 좋겠습니다.
"
개발,전직원,경기,2017. 09,4.0,"""스타트업과 중견기업 중간정도의 역량을 보유하고 있는 기업, 체계가 잡히지 않았다라는 말보다 개인의 역량을 중요하게 생각하며, 다양성을 인정하고자 하는 의지가 강함.""","
연차 사유 확인 안함, 도서구입비 무제한, 야근식대 무제한, 조식지원, 딱히 좋은 정도까지는 아니지만, 다양한 복지제도를 보유하고 있음.
","
의사결정의 병목현상이 일어나는 과도기적 시기로, 발전을 위해 고통을 감수해야 하는 부분이 있음.
","
현업에 개입하지 않으려고, 노력하는 모습을 보임. 현재 정도의 수준이였으면 좋겠음.
"
개발,전직원,서울,2023. 09,3.0,"""직원에게 거짓말 하는 회사게임 출시에 대한 기준이 들쭉날쭉""","
복지가 좋음퇴근이나 휴가가 자유로음게임 개발을 위한 여러 가지 복지도 진행함연말에 다같이 쉬는 날이 있음데이터를 기준으로 결정함
","
직원에게 거짓말을 함결과의 투명성은 있으나 과정;의 투명성은 없음직원 관리가 안됨문제 해결에 공정함이 없음믿고 싶은 말만 믿음회사의 문제는 모두가, 개인의 문제는 개인이 짊어짐
","
일단 얘기하고 이후에 말이 바뀌는 것들이 없어졌으면 좋겠습니다.
"
개발,현직원,서울,2023. 05,1.0,"""블라인드에서는 3점대까지 떨어진회사. 5점을 받아서는 안되는 회사.""","
연차 자유대표님이 착함무제한 간식침대있음30분 단위의 연차
","
사람위에 기업이 있는 회사사람에 대한 존중 없음회사 소개에 적혀있는 내용 맞는거 하나도 없음
","
사람을 뽑을게 아니라 있는 사람들이나 더 잘 관리하세요어차피 뽑아놓고 사람 방치할껀데 왜 뽑는지 전혀 모르겠네요
"
개발,현직원,서울,2023. 02,5.0,"""연봉, 복지, 인간미 대기업 빰치는 개발사""","
같이 일하는 사람들이 모나지 않고 성격이 좋음 / 경력직으로 많이 채워짐 / 게임에 진심인 사람들이 많음 / 자유로운 연차 사용 / 무제한 간식 / 도서 강의 지원 / 건강검진 / 육아지원
","
한명의 역할이 크다보니 업무량이 많다. 정말로 개발을 좋아하면 최적의 환경
","
한명 한명 챙기는데 힘들텐데 계속 힘써주세요
"
개발,현직원,서울,2022. 04,5.0,"""소위 말하는 개념 있는 스타트업. 당신이 대기업 체질이 아니라면 플하가 딱이다.""","
분위기가 너무 자유롭고 좋음.눈치 볼 거 없음.야근 강요 일절 없음
","
모든 걸 해야 한다. 정해진게 없으니 스스로 알아서 찾아서 해야 한다.
","
관리자가 필요합니다. 관리자가 필요합니다.
"
디자인,현직원,서울,2021. 12,5.0,"""보람차며 즐겁게 일할 수 있는 회사.""","
연차 등을 자유롭게 쓸 수 있어 개인 시간에 대해 충분히 존중 받으며,  직장 동료 분들도 다들 좋으셔서 일하는 것에 거부감이 들지 않고 즐겁게 일할 수 있다.
","
중기청 이나 내일 체움 공제 등의 혜택을 받지 못한다.
","
변치 않고 이대로만 가주면 좋겠습니다.
"
개발,현직원,서울,2021. 11,5.0,"""개발자를 상당히 잘 대우해주는 곳. 사람 스트레스도 별로 없고 쾌적한 환경에서 개발 가능.""","
연차를 쓰는데 눈치를 주지 않음. 야근 강요 없음. 불필요한 업무 강요 없음. 주 2회 재택 근무 가능. 팀원들끼리 서로 존중하면서 자유로운 게임 개발 가능. 음료수,간식 등이 매월 보급됨. 개발에 필요한 서적 등은 신청해서 구매 가능. 사내 정치가 안보임.
","
다양한 스킬과 자유로운 사고가 필요. 아트의 경우엔 취향에 얽매이지 않고 모든 분야에서 잘 할줄 알아야 함. 캐릭터나 배경만 하거나 하면 회사에서 살아남긴 어려울듯. 다만 앞에서 말한 부분들이 해당하면 굉장히 좋은 곳.
","
앞으로도 세심한 직원 케어 및 배려 잘 부탁드리고, 사내 정치가 발생하지 않도록 계속 주의했으면 좋겠습니다. 또한 지금처럼 쾌적하게 사내 개발 가능하도록 해주셨으면 합니다.
"
개발,현직원,서울,2021. 11,5.0,"""건강한 문화 속에서 폭풍 성장할 수 있는 곳.""","
대표가 친절함, 대우가 좋음, 변화에 잘 대응하는 조직, 같이 성장하는 맛이 나는 스타트업, 괴물 같은 능력자들이 많이 모인 곳,
","
아직 성장중인 스타트업이라 안정감 보다는 도전적이다. 스스로 성장하지 못하시는 분에게는 맞지 않을 수 있다.
","
풀 재택 근무, 탄력 근무에 대한 도입 고려가 되면 좋겠다.
"
기획/경영,현직원,서울,2021. 11,5.0,"""진심으로 팀원들을 아낄 줄 알고 믿는 회사""","
대표님이 진심으로 팀원들을 아끼는게 눈에 보인다. 회사라는 곳에서 인간미를 느낄 수 있다.정말 눈치 안보고 연차 사용이 가능하다.월요일은 11시까지 출근이다.연말 일주일 겨울 방학이 제공된다.간식 지원이 아낌없다.인센티브가 제공된다.내 의견을 정말 적극적으로 반영하려고 노력한다.
","
개개인의 역할과 권한이 크다보니 업무량이 많은 펀이다. 하지만 스스로 업무를 만들어 가는 사람들이 많아 불만은 없다.
","
점점 규모가 커지면서 개개인에게 진심으로 대하는 마음을 보여주기 어렵겠지만 그래도 지금 마음과 태도 변치 않았으면 좋겠어요. 대표님을 진심으로 응원합니다.
"
기획/경영,현직원,서울,2020. 09,5.0,"""아직 작은 회사라 부족한 부분이 많지만 계속해서 성장중이며 미래가 기대되는 회사.""","
스타트업, 중견 기업, 대기업 모두 경험해 봤지만  여기만큼 사람을 위한 문화가 발달하거나 뚜렷한 비전을 가진 회사도 보지 못했다. 최근에는 코로나 때문에 3주 넘도록 재택근무 중이다. 미친 소리처럼 들릴지도 모르지만, 진심으로 회사를 가는 것이 괴롭지 않고 즐거울 때도 있다.
","
아직은 성장중인 기업이기 때문에 큰 회사에 비해 복지나 시스템이 덜 갖춰져 있다. 프로젝트에 투입되는 인원도 적기에 한 사람이 여러가지 업무를 해야한다. 스페셜리스트를 지향하는 사람에겐 큰 단점이 될 수 있다. 애자일 프로세스를 취하고 있어서 구성원 한명 한명이 실력이 뛰어나야하며 능동적으로 일하지 않으면 힘들 수 있다.
","
성과를 내는 사람에게 그만한 합당한 대우와 가치를 인정했으면 한다.
"
개발,현직원,서울,2020. 03,5.0,"""진정한 스타트업!소위 말하는 겉만 번지르르한 회사가 아닌, 진짜 깨어있는 회사.오히려 전형적인 수직적 대한민국 회사와 너무 달라서 어색하게 느껴질 수 있음.""","
완벽한 수평 문화. 오히려 의견 제시를 적극적으로 해야만 하는 곳. 끊임없이 자기개발을 장려하고 성장과 발전을 추구하는 곳. 언제나 웃음과 활기가 넘침.
","
아직 기업이 초기라 체계가 완벽히 잡히지 않음. 물론 동료들의 생각을 듣고자 대표님께서 노력하지만 직원이 능동적인 사람이 아니라면 적응하기 힘듦. 이곳에서 근무를 고려할 시 본인이 스타트업에 적합한 인재인지 아닌지 충분한 고민이 필요함.
","
지금의 마인드를 유지한채 절대 초심을 잃지 않고 계속해서 달려갔으면 좋겠음.
"
개발,현직원,서울,2020. 03,5.0,"""자유로운 분위기 속에서 자기주도적으로 게임을 개발할 수 있는 기업""","
월차 포인트 제도 - 30분 단위로 쪼개 사용 가능, 월 점심식대 10만원, 수평적인 조직문화, 자유와 책임이 중시되는 분위기, 도서 및 게임 등 연구개발에 필요한 금액 지원, 직원의 성장을 회사가 적극적으로 지원
","
지속적으로 회사체계를 만들어 나가는 상태. 큰 조직의 체계화된 프로세스를 원한다면 맞지 않을 수 있음. 직군 내에서 여러가지 업무를 하는 것보다 한 가지 일에만 집중하고 싶다면 맞지 않을 수 있음.
","
경영진이라고 하기에는 대표 한명 밖에 없음. 따라서 뭔가 바라는 점은 없고 지금부터 다같이 만들어 나가야 함.
"
"
          현직원
      ",서울,2022. 10,,5.0,"""솔루션 기업 중에서 가장 능력 있는 회사""","
수평적인 기업, 풍요로운 간식 그리고 업계 최고의 능력자 모임
","
적은 연봉.. 근데 이건 사바사 아닐까 싶습니다... 개발자들이 다들 죽는소리냄
","
지금도 좋고 나중도 좋을거라 믿어요... 다들 능력자니까
"
기획/경영,전직원,서울,2023. 09,4.0,"""좋은 동료들과 일 할 수 있음. 나름 잘나가는 스타트업 직원들은 어떻게 일하는지 경험하기 좋음""","
자유로운 분위기. 꽤나 큰 사업 규모. 비전있는 사업 아이템. 대표가 상당히 똑똑함
","
워라벨은 기대하지마세요. 스타트업이니 만큼 현재 진행중인 사업을 성공시키기 위해 밤낮없이 일하는 분들이 많아서 야근이 잦습니다.
","
모두 열심히 하는 것은 좋지만 보상이 확실한지는 조금 의문. 적절한 보상으로 동기부여 있으면 야근해도 재밌게 회사 다닐듯
"
교육,현직원,서울,2023. 05,5.0,"""자유로운 잡담 문화를 토대로 동료들과의 소통을 원활하게 할 수 있는 회사, 개개인별로 업무량의 차이가 꽤 있지만 대부분의 구성원들이 일에 자부심을 느끼고 열심히 참여하는 편""","
자유로운 연차 사용과 무제한 도서구매 지원. 야근 후 교통비 지원, 사내 심리상담 제도 운영 등 구성원 복지에도 진심
","
연차를 자유롭게 쓰고, 야근 후 교통비를 지원 받는 만큼 자주 하게되는 야근. 구성원 별로 업무량의 차이가 상당함
","
구성원들의 의견을 적극 들어주고 반영하고 있으나, 팀의 규모가 커지면서 이전과 같이 구성원 모두의 맥락을 통일하고 가는게 어려워지고 있음. 이에 대해 지속적으로 노력 해 주었으면 함
"
기획/경영,전직원,서울,2023. 05,4.0,"""일 잘하는 유쾌한 사람들이 모여있는 곳. 빠르게 성장하고 싶은 사람들에게 좋은 회사""","
무제한 도서 구매 지원, 스터디 지원 등 성장과 문화를 만드는 곳에 투자함
","
워낙 많은 팀과 많은 프로덕트들이 있다보니 문서 체계화가 잘 되어 있지는 않다고 느낌. 업무량에 비해 연봉이 적은편.
","
회사가 더 잘되어서 처우가 개선되었으면 좋겠습니다! 그 외에는 너무 좋음
"
기획/경영,현직원,서울,2023. 04,5.0,"""회사와 내가 함께 성장하는 기쁨을 느낄 수 있다""","
좋은 문화를 이어나가고자 하는 경영진의 의지 때문일까, 같이 일하는 사람들이 전반적으로 너무 좋다. 소위 말하는 '빌런'이 없다.회사 사람들끼리 친하게 지내며 어울릴 수 있는 자리가 많은 편이다.아이디어를 내고 실행하기까지 속도가 빠르다.성장을 바라고 열심히 으쌰으쌰 하는 직원들이 모여 있어서 분위기가 좋다.빠르게 성장하는 회사이고, 신사업에 대한 투자를 꾸준히 하고 있어 앞으로의 성장 가능성이 높을 것으로 기대된다.자기 계발과 성장에 대한 지원을 아끼지 않는다.
","
한 사람 한 사람을 굉장히 깐깐하게 뽑는 편이라 필요한 인원에 비해 사람이 적은 편이다.사바사 팀바팀이긴 하지만 야근이 잦은 편이라 워라밸을 바라거나 편하게 회사 다니고 싶은 사람에게는 추천하지 않는다.
","
성장을 매우 지향하는 회사이다보니 직원 개개인의 정신 건강이나 보상에 신경을 상대적으로 덜 쓰는 느낌이 있다. 물론 다 갖추기 어렵겠지만 여기에도 더 신경을 써주면 좋을 것 같다.
"
미디어/홍보,현직원,서울,2023. 03,5.0,"""확실히 성장하고 있는 곳. 문화가 좋고 팀원들이 좋다.""","
주도적으로 업무를 기획하고 실행할 수 있음.사람들이 좋아서 일이 힘들더라도 잘 할 수 있음.문화도 좋다.
","
한 사람당 해야 하는 일들이 많아 워라밸을 중시하는 사람이라면 맞지 않음. 일을 열심히 하지 않는 사람들은 티가 날 수 있음.
","
크게 지금 바라는 점은 없습니다. 모든 사람이 어우러지면서 일에 집중할 수 있도록 지금처럼 잘 해주시면 좋겠습니다.
"
서비스/고객지원,전직원,서울,2022. 05,5.0,"""정말 상하 없이 누구나 의견을 내며, 서로 서로 성장 가능한 회사""","
도서 구입비 지원, 연차 무제한 효율적인 업무 점심 시간도 길어서 널널함
","
업무량이 많다고 느껴질 수 있고, 일에 욕심이 생기면 야근을 할 수밖에 없음
","
없지 않을까 합니다. 경영진들도 정말 일 잘하고 좋은 회사
"
마케팅/시장조사,현직원,서울,2022. 04,5.0,"""최고의 복지는 최고의 동료와 함께 해 성장하는것"" 팀스파르타는 좋은 동료들과 함께 성장할 수 있다.  기업도 같이 성장 , 아무것도 모르고 들어와도 지지해주고 도움을 주려고 먼저 나서준다.""","
1) 수평적인 구조 . 동료들이 젊고 깨어있음 , 회사 복지가 좋음( ex 점심시간 1시간 30분,  독서 구매 무제한, 간식 무제한,  1주일 한번 법카 사용 점심 시간 이용 , 휴가 자리 비움 열려 있음)   2) 자신이 생각하는것들은 추진하고 기획해볼수 있음 (다만 설득해야함) 소모임 행사 ( 점심시간 이용하여 댄스, 북클럽 등 자기개발 가능) , 수스타 주크샵 (회사 행사가 다양하게 있음 , 경영진의 이야기를 직접 들어볼수 있는 시간도 마련 되어 있음)  3) 파티션 없이 잡담 문화 활성화( 아이디어 공유시 자유롭게 대화하고 피드백 ) 4) 야근 주말 출근시 식비 무료 지원  5)필요한 리소스 혹은 강의가 있으면 무료로 지원해준다.
","
1)  스타트업의 특성일수도 있지만 , 스스로 할일을 찾고 진행시켜야함 : 처음부터 ~하세요 하는것이 없어서 스스로  자립심이 있어야 함
","
아직은 없습니다. 생기면 말씀드리겠습니다.
"
