직무,고용 현황,근무지,날짜,별점,요약,장점,단점,경영진에게 바라는 점
생산/제조,현직원,경기,2021. 08,1.0,"""중소기업의 딱 맞는 기업으로 다니는 사람은 많지만 다들 생기가 없고 자기 할 일만 하는 기업""","
수원시, 안산시까지 통근버스를 놔주며 기숙사가 있고 식사 제공이 됨
","
사람을 너무 기계 다루듯 부려먹으며 강압적이고 의견 묵살이 심하고 잔업과 주말 근로가 많아 제대로 쉬기가 힘들다.
","
실무자들의 의견 좀 들었으면 좋겠고 잔업과 특근을 줄였으면 좋겠다.
"
생산/제조,전직원,경기,2021. 06,1.0,"""몸버리면서 일하려면 괜찮은 곳.삼성 기대하고 가도 신입은 애매.""","
야근, 특근이 많아서 돈벌기엔 좋다.사내식당은 괜찮은 편.
","
야근은 항상 한다고 봐도 무방.반장들이 눈치를 많이 준다.청결을 중요시해야하는 직종임에도 근무현장이 더럽다.언제끝나는 지 안 알려주다가 야근 끝나기 15분 전에 알려준다.항상 물량이 밀려있다.회사 그릇 크기에 맞지않게 지나친 물량을 잡는다.
","
직원들을 생각해주시고, 근무환경 개선 필요.
"
생산/제조,현직원,경기,2021. 06,3.0,"""일할 때 편한 환경을 제공하려고 노력함.이 사람 저 사람에 따라 말이 다르기 때문에 적당히 걸러서 듣는 것을 추천.""","
타당한 이유가 있다면 원할 때 쉴 수 있다.근무환경이 나름 깨끗한 것 같다.밥을 제때 잘 준다.에어컨 잘 틀어준다.
","
저녁시간이 짧다.통근버스 자리가 없어서 앉아서 가는 게 힘들다.비품을 제때 주문을 안해서 없을 때가 많다.쉬는시간은 10분인데 화장실이 한칸이고 사람은 엄청 많아서 화장실을 잘 못간다.
","
화장실 좀 제발 어떻게 해주세요.쉬는 시간에 화장실을 못가요 진짜.
"
생산관리/품질관리,전직원,경기,2021. 06,3.0,"""정수기 및 냉온수기 제조 회사이며 구조적으로 탄탄한 중소기업이나 업무는 체계적이지 못함""","
재무적으로는 탄탄해 보이며 월급이 밀리지 않고, 어느정도의 복리후생도 존재함
","
회사 위치가 외지에 있어서 개인차량이 없으면 출퇴근이 다소 불편할 수 있습니다. 수직구조가 좀 강하게 보여집니다. 업무시간이 지켜지지 않습니다.
","
높은 수준의 복지보다는 업무시간 효율이 더 만족감을 높여줄수 도 있어요.
"
생산/제조,전직원,경기,2021. 05,3.0,"""건물은 멋있으나 근무시간이 길고 기준이 확립이 안되었음""","
사업이 증대 되는 중..매출액이 증대 되는 중....늦게까지 근무
","
업무 량이 많음. 오래 근무,,,주말에도 근무... 사람이 이직이 많은 회사
","
사람을 인재로 다루고, 사람을 소중히 여겼으면 좋겠다.
"
생산/제조,전직원,경기,2021. 05,1.0,"""겉만 화려한 속빈 껍데기뿐인 회사. 일만 바쁘게 할 수 있는 회사""","
회사는 조금씩 성장중에 있음건물이 깨끗한편이다새로운 사람들을 많이 접해볼 수 있음
","
회사는 성장중이지만 성장을 위해 열심히 일한 직원들에게 돌아가는게 별로 없음연봉 정말짜고 상승률 낮음겉만 화려할뿐이지 여느 악덕중소기업과 다를게 없음복지도 없고 열정페이 강요함퇴사자들 정말 많음2년간 일했지만 입퇴사자 수십명봐왔었음밥 겁나 맛없음
","
말해봐도 바뀌는게 없을겁니다지금처럼 운영하세요오오오오
"
영업/제휴,전직원,경기,2021. 05,3.0,"""무난무난하게 조용히 다닐 수 있는 회사""","
무난무난하게 조용히 다닐 수 있으며 업무도 평이하며 급식 먹을만하다
","
조용하게 다녀서 매너리즘에 빠지기 쉬우며 도태되기 쉬움
","
역량있는 직원들을 적극적으로 디벨롭 시켜줘야함
"
생산/제조,전직원,경기,2021. 04,1.0,"""장시간 근무, 업무 시스템 부재,생산관리 인력 부족,수직적인 지시하달,퇴사율 높다.""","
근로 계약한 대로 월급은 지급된다. 그러나 임급 상승은 없음.(현재까지)
","
업무 체계부재.결과중시. 업무 애로사항의 해결통로 부재. 생산관리 인력부족.인력과 업무의 불일치.장시간 근로(09:00~21:00),직원 퇴사율이 높다.
","
9:00~21:00 장시간 근무시간과 장기 근속자의 급여 동결 문제는 개선요청드립니다. 기존 인력의 이탈을 막아야지  제품의 품질이 유지될것 같습니다.
"
기획/경영,전직원,경기,2021. 04,3.0,"""아주 유망하고 오너의 힘이 느껴지는 회사 좋은 회사로 성장가능할듯""","
건물이 깨끗하다 아주 깨끗하다 주차공간이 넓다 근로 환경이 좋다
","
식사의 품질이 조금 아쉽다 좀더 양질의 식사를 제공하면 좋을듯
","
그동안 잘 이루신 성과 직원들에게도 잘 배푸시길 바랍니다
"
생산/제조,전직원,경기,2021. 04,4.0,"""정수기 냉온수기 OEM ODM 전문 제조회사이며 앞으로 관련 시장의 성장으로 동반성장을 기대할 수 있는 회""","
1. 재무상태 건전 2. 직원들은  대부분 따듯한 마음씨가 배려가 있음     ( 단 부서간 잦은 의견충돌이 발생 되나 원만하게 해결)3. 깨끗한 사무환경과 근무환경
","
1. 잦은 입퇴사로 인한 업무공백 및 누수     ( 최근 조직변경 및 인력보충으로 극복중)2. 출퇴근 교통이 불편    ( 통근버스 확충으로 편의확충)
","
오비오의 무한한 성장과발전을 위해  직원들의 의견 하나하나에 귀기울여 주시고개선 할 수 있게 방법을 찾아주세요항상 옆에서 응원하겠습니다.
"
생산관리/품질관리,전직원,경기,2021. 01,1.0,"""대표님 위주의 경영 철학이 너무 강해 업무적인 사고가 다른 사람들은 소외 받기 쉬움""","
주로 일본 수출 업체로써 일본의 휴무와 동일하게 쉼 관리이사님의 무한한 관심으로 3정5행을 잘하여 회사가 전반적으로 깨끗함.
","
연차가 늘어나도 연봉은 그대로 빨리 새로운 곳으로 이직해야함.
","
해병대의 문화를 버리기 바라며, 가족경영은 이제 그만했으면 좋겠다.
"
연구개발,현직원,경기,2021. 01,2.0,"""업무량이 1년 365일 항상 많으며 정신이 없는 회사입니다.""","
사람들은 대체적으로 좋으며, 건물과 공장을 지은 지 얼마 되지 않아 전체적으로  깔끔하다. 기숙사도 시내의 아파트 및 빌라를 제공하여 준다.
","
업무량이 아주 많고 정신이 없는만큼 기본적으로 대부분의 인원들이 평균 밤9시를 넘겨서 퇴근한다. 원래의 퇴근시간은 6시지만, 이 시간에 퇴근할 수 없는 경우가 대부분이며 가더라도 눈치를 볼 수 밖에 없는 분위기다. 이직률이 높다보니 이전 근무자들의 인수인계가 제대로 이루어지지 않아서 문서 관리나 과거의 이력 관리가 매끄럽게 진행되지 못하고 있다. 그리고 이 회사에 오랫동안 몸담은 분들께 급여에 대하여 물어보면 하나같이 ""입사와 퇴사때의 연봉이 같다."" 라고 한다. 업무는 업무대로 양이 많아서 야근은 기본이며, 야근을 하더라도 추가 야근수당을 받을 수 있는것도 아니며, 그렇다고 매 년 연봉에 대한 협상을 진행하는 것 도 아니다. 급여와 복지에 대하여 많이 부족하다고 생각하며, 일상이 되어버린 야근 등 기본적인 근무 환경이 많이 열악하다고 생각한다. (공휴일 및 여름휴가 등에 대한 부분도 연차에서 공제하였음.)
","
업무량이 많고 회사가 조금씩 발전을 해 나가는것은 좋지만, 아무리 좋은 장비에 좋은 건물이 있어도 일하는 사람이 없으면 다 무용지물이 아닐까 생각합니다. 근로자가 오랫동안 지속적으로 근무할 수 있는 환경을 만들어 주세요. (복지 및 급여인상, 근무시간 및 실무자에 대한 처우 등.)
"
생산관리/품질관리,전직원,경기,2020. 11,2.0,"""정말 사회생활을 빡시게 느낄수 있는곳입니다어떻게 보면 군대 같기도 하고요냉온수기에 대해 알고싶은 분들은 와서 짧게 몇년만일하면다른회사가서는 쉽게 적응 하실듯 합니다""","
눈치없은연차삼시세끼좋은아파트기숙사회식자주 없음매출의90프로는 수출이라 한국을넘어 성장가능성 높은회사회사가 성장은 계속하고 있음정도........
","
근무시간이 너무길다경영지원 빼고 거의야근....매일야근연봉협상없음연봉이 오르는지 의문...경영이사 전문경영인으로 체인지 하는게 필요해보입니다이상한곳에서 돈아낌 노이해삼시세끼 주지만 맛없음 경영진도 회사에서 밥안먹음
","
전문경영인을 도입하여 중견기업으로 성장하길 바랍니다직원들의 사기를 북돋을수 있게 말로만하시지 마시고무언가를 해주시기 바랍니다
"
영업/제휴,전직원,경기,2020. 10,4.0,"""20년째 오너가 운영하는 의욕 넘치는 회사입니다.탄탄한 일본 판매를 토대로 성장하고 있습니다.""","
중견기업으로 성장하는 중이기 때문에 다양한 업무 기회를 잡을 수 있습니다.본인이 프로젝트를 제안하고 추진할 수 있습니다.
","
사일로 효과가 꽤 심하고 대표에게 보고를 자주하는 것이 아주 중요합니다.
","
영업/마케팅 직원들에게 좀더 자율권과 예산을 부여해서 자체적으로 새로운 프로젝트를 진행 할 수 있도록 해주면 좋겠습니다.
"
연구개발,현직원,경기,2020. 10,5.0,"""성장성이 있고 고객이 탄탄한 회사 앞으로도 할일이 많은 회사 가족과 같이 편한회사""","
자율적이며 업무 진행이 편하다 직책보임자에게 권한과 책임을 부여 해 준다
","
아직 체계는 덜 잡혀 있어 경영진 위주의 업무 진행 구성원들이 조직적이지 못하고 구심점이 적다
","
회사가 성장하면 직원복지등 개선 하였으면 함 상장을 통해 한번더 성장하는 회사가 되길
"
생산/제조,전직원,경기,2020. 09,2.0,"""글로벌 회사와 함께 상생하는 정수기/냉온수기 OEM 중소기업""","
1. 고객에게 어필할수 있는 건물 외형2. 설비, 장비, 시스템 등 투자가 잘 이뤄진다.3. 연차 사용에 대해 눈치를 보지 않아도 된다.4. 영양사가 있는 건강식단 아침, 점심, 저녁 식사 제공5. 기숙사 제공, 통근버스 제공6. 주 5일 근무
","
1. 남양 마도 산업단지에 위치함.2. 부서간 소통 및 협조가 전혀~~ 안됨.3. 공급사 불량이 많고 컨트롤이 안됨.4. 라인 작업자 90% 아웃소싱(거의 중국인, 조선족)5. 잦은 회의 및 휴게시간, 식사시간 회의6. 업무량이 많음(저녁 9시까지가 기본 근무_생산직/관리직 모두)7. 이직률이 높음.(3년 근무하면 입사순위 10위권 진입가능)
","
창업 공신들과 변화하려는 똑똑이의 대립이 너무 심함.
"
생산/제조,전직원,경기,2020. 06,2.0,"""임금은 꼬박꼬박 잘주는데 상사들이 바꼇으면 하는곳 젊은사람들이 별로 없다""","
연차를 쓸 때 눈치를 보지만 어거지로 써주긴한다 단점아닌 장점인거 같다. 구내 식당이 있어 편하긴 하다 단. 밥은 맛없다
","
일를 상사 맘대로 하고 상사가 너무 다른 부서랑 타툼이 잦고 눈치도 본다.
","
효율적으로 일하는거랑 직원들 복지좀 더 좋게 했으면 좋겠다 자기들 차만 바꾸고 돈이 어디로 가는지 모르겠다
"
생산관리/품질관리,전직원,경기,2020. 03,1.0,"""이전에 작성햇던 기업리뷰가 사라져서 다시씀, 아래 리뷰들보니까 주작리뷰도 작성한다고하는데 충분히 그럴만한 사람들이라고 생각함.""","
주거래처들이 해외기업들이 많아 시기만 잘맞으면 해외도 나가볼수있음,기숙사가 아파트로되어있어 다른 비슷한규모 회사의 컨테이너 기숙사보다는 훨싼 좋음
","
가족경영과 대표의 독단적인 기업운영이 이 회사의 최대단점, 급여적으로 가장 문제시되는데, 10년을 다니던 20년을 다니던 기존 근무자는개차반 취급하고, 새로들어오는 근무자들에게만 잘해줌.근데 새로들어온 사람들도 2~3달 지나면 개차반취급당함.
","
그릇이안되는 가족들까지 경영에 뛰어들게 하지마시고, 핵심적인건 혼자 하시는편이 훨씬 더 좋을것 같음.대표가 잠수 올려놓은것을 가족영영인들이 다 깍아먹는것같음.공과사를 잘 구분하시길
"
생산관리/품질관리,전직원,경기,2020. 03,5.0,"""조은회사입니다 분위기 좋고 연봉도 조아요 나이스 합니다""","
장점은 자유로운 분위기이며 업무의 효율이 굉장히 조아요
","
조금 외진곳에 잇어 대중교통으로 출퇴근이 힘듭니다.
","
지금 이대로 쭉 경영하시길 바랍니다 10년후에 굉장히 발전될 회사입니다
"
생산/제조,전직원,경기,2020. 02,3.0,"""향후 발전 가능성은 있으나 업무 강도 높음""","
아침점심저녁 다줌 단 정규직만사람들은 다 좋음연차 프리
","
경영지원, 영업 외 칼퇴 불가 매일 야근 체계적이지 못한 업무 프로세스겉으로 보여주기식 매우 중시함 내실 X급여 부분에 있어 인색함
","
직원을 귀하게 여길줄 몰라 인재들이 다 떠나가는듯 합당한 보상 및 복지 필요
"
생산/제조,전직원,경기,2020. 02,4.0,"""자차가 없으면 거리가 좀 멀지만 회사는 다닐만한거 같습니다.""","
회사가 깔끔하고 남자휴게실 여자휴게실 구비되어 있고~ 일도 그렇게 힘들지 않습니다식당 밥도 맛있습니다!!!!
","
저는 오산에서 통근을 타고 이용했는데 거리가 좀 멀어서 힘들었던거 같습니다그 외 단점은 따로 없었던거 같습니다 일만 잘하면 터치는 없습니다..
","
바라는점은 따로 없습니다 지금처럼 변하지 않고 번창하시기 바랍니다!!!!
"
영업/제휴,전직원,경기,2019. 11,2.0,"""사장님 열정 대단.하지만 나머지 직원들이 사장님의 역량츨 따라가지 못함.""","
점심 줌.딱히 장점은 없습니다.넘 왜진 곳에 있다보니 교통이 매우 불편합니다.이점 감안하시길.
","
야근의 생활화 및 군대식 문화.막말등을 삼가했슴 좋겠습니다.최소한의 예의라 생각함.
","
대표의 역량을 다른 직원에게 고루 알려주시길. 왜 직원들이 1년을 못버티고 나가는지 생각 좀 해주시길 바랍니다. 대리님
"
생산/제조,전직원,경기,2019. 07,3.0,"""미친듯이 일만 하고 싶으시다면 추천.연구소/생산은 죽어라 야근 그외 부서는 칼퇴근""","
연차는 눈치 안보고 사용 가능신입의 경우 빠르게 일을 배울 수 있음
","
체계적으로 일을 할려고는 하나 너무 과도한 업무로 지지부진
","
오너의 실무욕심이 줄어들어야 함각 부서의 팀장님들이 오너를 설득시켜야 하는데 힘이 듬
"
영업/제휴,전직원,경기,2019. 07,3.0,"""전형적 제조기업 입니다. 체계를 갖추려 노력하는 회사지만 쉽게 되질 않네요.""","
새로 지은 건물이라 깨끗합니다. 직원들이 착합니다. 제조업의 분위기를 아는 사람만 적응 가능합니다
","
나이 많은 관록의 부장님들이 장점이자 단점.복지부동, 눈치, 자발성 떨어짐
","
생산직원 열심히 하면 월급 올려줘서 오래 다니게 해주세요.점심시간은 한 시간 해주시길요
"
영업/제휴,전직원,경기,2019. 06,2.0,"""군대식 조직의 제조업 회사.대표이사가 모든 전권을 가지고 있는 회사.""","
오너의 리더쉽제조업 강점,구내식당에서 고민없이 식사를 할 수 있는 점, 기숙사 제공,
","
대표이사 단독 결정권한으로 경영진도 권한이 없으며, 명령하달식 조직문화. 대표이사와 코드가 맞지 않으면 일 할 수 없는 회사
","
전문경영인이 필요커뮤니케이션이 가능한 수평적 조직문화 급선무.
"
인사/총무,전직원,경기,2018. 11,3.0,"""1. 개인의 업무 능력 향상을 위해 아낌없이 교육비 지원을 해주는 회사2. 재무구조가 탄탄한 회사""","
1. 개인의 업무 개발을 위한 교육비 전액지원2. 연차사용에 대한 자유로움3. 구내식당 캐터링을 통한 조,중,석식 제공(밥 맛있음)4. 원거리 거주자를 위한 기숙사 제공(아파트 2인 1실)5. 각종 상여금 지급(명절,하계휴가,성과급 등)
","
1. 부서간 업무 협조 미흡2. 즉시 전력감을 채용하다보니 차,부장급이 많음3. 수출위주이다 보니 바이어들이 많이 찾아옴
","
정수기 및 가전 제품 분야에서 최고의 회사가 되기를 바랍니다.
"
생산/제조,현직원,경기,2018. 10,5.0,"""최고의 정수기를 만들수 있고 미래 투자가치가 있는 곳이라고 생각 합니다.""","
정시퇴근과 연차를 눈치 안보고 쓸수 있고, 교육 지원을 받을 수 있음
","
경기도 화성시 바이오벨리 산업단지에 위치하고 있어 아직까지는 교통편이 불편함
","
직원들과 할수 있는 복지를 더 늘려줬으면 함
"
생산/제조,전직원,경기,2023. 08,5.0,"""회사자체는 안정적이고일이 많은회사돈은 제때 잘준다.""","
연차자유로움월급제때나옴밥 잘줌 그래서 돈 들일없음 기숙사도 있다고함
","
위치가 안좋음일이 너무많아 바쁨많이 혼나는거 있다그래도 너는 잘 오다.
","
지금도 좋아요앞으로도 잘 운영해주세요항상 너는 잘 오다.
"
생산관리/품질관리,전직원,경기,2023. 03,2.0,"""너무 야근이 많고 기업문화가 수직관계에서 일해야함  업무체계도 많이 부실함""","
삼성에서 지원받으며 대부분 국내보다는 외국의 수출이 많음 그리고 국내에서도 굴지의 업체로부터 새로운 오더를 받아 제조하여 납품을 진행하고 있는 회사
","
업무가 너무 많고 체계도 부족하며 인원도 자주 퇴사를 하여 업무인수인계에 대한 부족으로 이후 입사한 사람들이 힘들어하는 사항임
","
좀 더 체계적인 시스템과 부족한 인프라를 대체할 구성 및 복지등에도 좀 더 힘쓰셨으면 좋겠습니다
"
영업/제휴,전직원,경기,2022. 06,3.0,"""본부별 특이한사람이 있다. 탑다운방식의 회사.사내는깨끗....""","
기본업무만 잘하면직급상관없이 일편하게할수있는듯...사옥깨끗
","
본부별 빌런들...임원제외하고 직원내에 빌런들이 곳곳에있다...
","
합리적인복지제안해줬으면 좋겠다.....바래도 안들어준다
"
생산관리/품질관리,전직원,경기,2022. 04,4.0,"""중소기업이라 장점 단점 공존함.욕심을 너무 부려도, 너무 방관해도 안되는 회사""","
연차를 눈치 안보고 가능, 3식 제공, 유상교육 도 거의 강제로 가능보통의 중소기업 임
","
공단 에 위치해있어 대중교통이 불편하다. 마찬가지로 중소기업의 단점들이 공존 하는 회사어디가나 다 비슷 한거 같음......
","
직원불만의 해결책을 고민하였으면 좋겠다임원들 능력이 객관적으로 떨어져 보임..더 발전될수도 있는데 말이예요
"
생산/제조,전직원,경기,2022. 02,4.0,"""밥 3끼 다나오고 월급 잘나오고 추천해요 !""","
밥 걱정없으며 월급 밀려 나오는 걱정 없고 유니폼 줍니다통근버스도 있어요
","
인원대비 화장실이 작아요그리고 밥시간에 사람이 많아서 줄서서 먹어야해요지역이 외진곳이에요
","
앞으로도회사 발전을위해 열심히 노력해주세요
"
생산/제조,전직원,경기,2022. 02,3.0,"""일하는만큼 급여를 지급하는 임금으로 인해 피해는 안주는 곳""","
잔업수당을 원한다면 가는곳 잔업은 많이 할 수 있는 곳
","
항상 서서 일하고 생각보다 일이 어렵진 않지만 그저 그런곳
","
복지는 잘 모르겠지만 좋지도 나쁘지도 않은 그런 곳이라 생각
"
생산/제조,전직원,경기,2021. 12,1.0,"""책임 떠넘기기... 내탓아닌이유 찾고 남탓인이유찾는게 일과""","
회사를 망치는 사람이 있지만 아부하고 거짓말하면 안짤린다.
","
주요업무는 잘못된점을 남탓할만한게 있는지 찾아보고 내탓이 아니라고 할만한게 있는지 찾는것.남탓할게 있으면 맞든 아니든 일안하고있다가 남탓하면서 그것때문에 일 못했다고 한다.
","
일하는 사람은 힘들고 욕먹고 일 안하는 사람은 편안하고 욕먹고어짜피 욕먹으니깐 일안하고 욕 덜먹을 방법만 찾는다.그 이유가 무엇이고 본부장부터 직원까지 왜 그렇게 행동하는지 아시길 바랍니다.
"
생산관리/품질관리,전직원,경기,2021. 11,2.0,"""열심히 하면 인정 받을수 있을줄 알았습니다근데 가족 지인 인맥아니면 인정받기가 삼성가기만큼 어려워요다른 사람에게도 열심히 하고 있는사람에게도 기회를 주세요""","
삼시세끼 제공기숙사 제공통근버스 제공연구직이라면 대우 받고 보상받을수 있어요
","
아침마다 하는 스탠딩 회의가 너무 길어요시도때도 없이 잦은 회의... 그리고 회의를 했으면 결론이 좀 나왔으면해요답도 없고 의견도 없으니 계속 이어지는 회의 너무 문제에요
","
고객이라도 불합리한것은 좀 물으면 업무했어면 합니다따지지는 못하더라도 그저 네네 대답만이 해답은 아니잖아요
"
생산/제조,전직원,경기,2021. 11,1.0,"""좋지도 나쁘지도 않고 특장점이 없는 회사.""","
부서별로 차이점이 큰것 같다.빨리 끝나는 부서 늦게 끝나는 부서.
","
경영진이 무대뽀다.워라벨은 포기해야 다닐수 있어요....
","
사람 취급을 해주셨으면 좋겠습니다.닥달하지 마세요.
"
생산관리/품질관리,전직원,경기,2021. 08,3.0,"""근무시간이 많아 돈은 되지만..... 육체적으로 힘들다""","
삼시세끼 주는 식당..... 통근버스 운영.... 기숙사 운영..........
","
매일매일 잔업....특근.... 욱체적으로 정신적으로 힘들다 ... 돈만 주면 괜찮다 버틸 수 있으면 추천
","
합리적인 보상체계와 복지제도를 갖춰줬으면 좋겠다
"
생산/제조,현직원,경기,2021. 08,1.0,"""중소기업의 딱 맞는 기업으로 다니는 사람은 많지만 다들 생기가 없고 자기 할 일만 하는 기업""","
수원시, 안산시까지 통근버스를 놔주며 기숙사가 있고 식사 제공이 됨
","
사람을 너무 기계 다루듯 부려먹으며 강압적이고 의견 묵살이 심하고 잔업과 주말 근로가 많아 제대로 쉬기가 힘들다.
","
실무자들의 의견 좀 들었으면 좋겠고 잔업과 특근을 줄였으면 좋겠다.
"
생산/제조,전직원,경기,2021. 06,1.0,"""몸버리면서 일하려면 괜찮은 곳.삼성 기대하고 가도 신입은 애매.""","
야근, 특근이 많아서 돈벌기엔 좋다.사내식당은 괜찮은 편.
","
야근은 항상 한다고 봐도 무방.반장들이 눈치를 많이 준다.청결을 중요시해야하는 직종임에도 근무현장이 더럽다.언제끝나는 지 안 알려주다가 야근 끝나기 15분 전에 알려준다.항상 물량이 밀려있다.회사 그릇 크기에 맞지않게 지나친 물량을 잡는다.
","
직원들을 생각해주시고, 근무환경 개선 필요.
"
생산/제조,현직원,경기,2021. 06,3.0,"""일할 때 편한 환경을 제공하려고 노력함.이 사람 저 사람에 따라 말이 다르기 때문에 적당히 걸러서 듣는 것을 추천.""","
타당한 이유가 있다면 원할 때 쉴 수 있다.근무환경이 나름 깨끗한 것 같다.밥을 제때 잘 준다.에어컨 잘 틀어준다.
","
저녁시간이 짧다.통근버스 자리가 없어서 앉아서 가는 게 힘들다.비품을 제때 주문을 안해서 없을 때가 많다.쉬는시간은 10분인데 화장실이 한칸이고 사람은 엄청 많아서 화장실을 잘 못간다.
","
화장실 좀 제발 어떻게 해주세요.쉬는 시간에 화장실을 못가요 진짜.
"
생산관리/품질관리,전직원,경기,2021. 06,3.0,"""정수기 및 냉온수기 제조 회사이며 구조적으로 탄탄한 중소기업이나 업무는 체계적이지 못함""","
재무적으로는 탄탄해 보이며 월급이 밀리지 않고, 어느정도의 복리후생도 존재함
","
회사 위치가 외지에 있어서 개인차량이 없으면 출퇴근이 다소 불편할 수 있습니다. 수직구조가 좀 강하게 보여집니다. 업무시간이 지켜지지 않습니다.
","
높은 수준의 복지보다는 업무시간 효율이 더 만족감을 높여줄수 도 있어요.
"
생산/제조,전직원,경기,2021. 05,3.0,"""건물은 멋있으나 근무시간이 길고 기준이 확립이 안되었음""","
사업이 증대 되는 중..매출액이 증대 되는 중....늦게까지 근무
","
업무 량이 많음. 오래 근무,,,주말에도 근무... 사람이 이직이 많은 회사
","
사람을 인재로 다루고, 사람을 소중히 여겼으면 좋겠다.
"
