직무,고용 현황,근무지,날짜,별점,요약,장점,단점,경영진에게 바라는 점
마케팅/시장조사,전직원,서울,2023. 07,4.0,"""짧은 근무 시간 (6.5시간), 수평적인 사내 문화로 편하게 근무할 수 있는 분위기의 회사""","
연차 눈치 안보고 쓸 수 있고, 케이터링 및 점심 식대 지원, 도서 구매 비용, 장비 지원 등 필수적인 것들은 지원됩니다.
","
장기 근속자들을 위한 복지나 명절 상여금이 적다고 생각합니다. 큰 단점은 없지만 직원들에게 회사를 대표할 수 있는 복지가 있다면 좋을 것 같습니다.
","
직원의 이야기를 잘 경청해주는 경영진입니다.
"
개발,전직원,서울,2023. 06,3.0,"""32시간 근무가 좋음회사 편하게 다니고 싶은 사람한테는 최고임""","
고양이있음점심밥줌동아리분위기사람들 친근함32시간근무 칼퇴
","
성장 한계있음전문경영능력이 아쉬움편하게 다니는 사람 위주라서 배울게 부족할수있음근무가 짧으니 돈은 당연히 적게줌
","
친구들끼리 하는 경영은 내려놓고 전문가를 한번 데려와보는것도 생각해보시길 비지니스모델은 좋은데 안타까움
"
기획/경영,현직원,서울,2023. 06,3.0,"""무난하게 다니기 좋은 회사. 팀원들 연령대가 2-30대로 젊고 편한 분위기. 부서에 따라 업무량 차이가 큰 편""","
수평적인 분위기. 약간 대학교 동아리 느낌이 날만큼 분위기가 편함. 자유로운 연차 사용. 빌런이 없음. 팀원들 성격이 다들 좋은 편
","
부서별로 업무량 차이가 큼. 짧은 근무시간 말고는 그렇다 할 복지가 없음.
","
직원들의 불만과 요청사항을 듣는 것에 그치는 것이 아니라, 해결 방안을 잘 마련해줬으면 좋겠음.
"
개발,전직원,서울,2023. 03,4.0,"""깔끔한 서류처리 일 연결시켜주는곳. 수수료를 나한테 떼가는건 없음.""","
컨택하는데에 있어 원할하고 깔끔한 서류처리와 투명한 기업으로 보임. (프리랜서입장에서 계약하기 편함. 돈관련 처리도 깔끔함.)
","
프로젝트 담당자가 자주 바뀌던데 퇴사하는사람이 많은건지, 내부에서 이일 저일 시키느라 그런건지는 확인불가해서 ... 추측만됨.
","
프리랜서라 경영진에 바라는건 딱히 없음.. 외부인력이라서 ㅎㅎ
"
미디어/홍보,전직원,서울,2023. 01,4.0,"""좋은 복지를 바탕으로 자신의 능력을 발휘할 수 있다.""","
근무 시간이 10~6, 점심 시간 1시간 30분으로 총 일 6.5시간 근무.점심 식대 지원(야근하면 저녁 식대도 지원)무제한 간식연차 사용 자유
","
수평적 업무를 지원하는데, 아직은 수직적 근무 환경이다.기존 직원과 신규 직원이 어울리기가 쉽지 않다.개발 이슈가 비대칭이다.
","
현재 크게 바라는 점은 없고, 직원들의 대우가 갈수록 더 좋아지면 좋겠습니다.
"
서비스/고객지원,현직원,서울,2022. 12,5.0,"""팀원들의 성장을 위해 노력하고, 그 성장한 팀원들과 이끌어가는 기업입니다.""","
근무 시간 오전 10시~오후 6시, 점심시간 1시간 반입니다. 업무 능력 향상을 위한 도서 구입비, 강의 비용 등 지원합니다. 팀원들끼리 상호 존중하며 치얼업하는 문화가 장점입니다. 고양이가 두 마리 있습니다.
","
임금포괄제입니다. 열심히 일하고 성과가 좋은 팀원에 대한 성과제도가 부족합니다.
","
합리적인 복지 및 보상 체계가 더 갖춰졌으면 좋겠스니다.
"
기획/경영,현직원,서울,2022. 07,4.0,"""무슨 직무든 대우를 받으면서 일한다는 느낌이 드는 회사입니다 배울점 많은 팀원들이 있어요""","
연차를 자율적으로 사용할 수 있음. 도서구입비를 지원해줌. 팀원들 연령대가 낮고 다양한친목활동이 많아 빨리 친해질 수 있음서로 대우를 많이 해줌
","
업무를 비효율적으로 하도록 하 는 것을 가끔 뼈저리게 느낀다. 의견을 잘 들어는주지만 직접 반영하는편은 아닌 것 같다. 그 외에는 단점이 크게 없다.
","
경영진분들 너무 좋습니다 ㅎㅎ 항상 감사합니다
"
마케팅/시장조사,전직원,서울,2022. 07,5.0,"""자유로운 분위기, 직원들을 생각해주는 사내문화, 복지도 좋은 편이지만 연차가 높은 경력직에게는 이런 부분이 부담스러울 수 있음.""","
자유로운 연반차, 일주일 36.5시간 근무, 고양이들이 있어 힐링됨, 간식도 많고 무엇보다 직원을 많이 생각해주는 회사. 함께 일하기 좋은 사람들이 많음.
","
너무 자유로운 나머지 오는 문제들이 종종 있음. 젊고 어린 팀원들이 많아 연차가 많은 경력직이 적응하기에는 어려움.
","
특별히 없다. 더 큰 회사로 발전했으면 바랄 뿐!
"
서비스/고객지원,현직원,서울,2021. 08,4.0,"""수평적이며 개인의 능력을 보여줄 기회가 많다.""","
매우 수평적이고 상호 존중이 확실한 문화. 업무 논의가 아닌 경우에는 친구 또는 가족처럼 친근하게 장난도 치는 등 친밀한 기업문화.
","
스타트업이다 보니 체계나 정책이 확립되지 않은 부분이 많음. 하지만 반대로 말하면 기업이 유연하고 개인이 능력을 발휘할 기회가 많음.
","
복지 및 보상이 향상되면 좋겠음. 어떤 복지가 있는지 잘 모르고 보상이 부족함을 느끼는 직원들이 많음.
"
데이터,전직원,서울,2021. 04,5.0,"""개발자기 성장하기 좋은 환경. 서비스 운영 경험을 해볼 수 있고, 일정에 대한 자유도가 높음. 10시 출근 6시 퇴근으로 워라밸도 좋고, 야근도 많이 한 적 없음. 경영/이사진이 합리적이어서 좋았음.""","
진짜로 수평적인 문화가 잘 조성되어 있음. 기업 문화에 신경을 많이 썼다는 것이 보임. 직장 동료들과 일 외적으로도 친하게 지낼 수 있어서 좋았음. (특히 개발팀의 경우) 같이 일 하는 사람들이 개발에 열정적이어서 가장 좋았던 것 같음.코드도 깨끗하고 잘 보수가 되는 편.
","
복지가 그닥임. 업무 시간 짧고 점심 주기는 함. 연차 기이일게 못 뺌.
","
지금 바뀌었는지는 모르겠지만 케이터링 업체 바꿔줬으면..
"
개발,현직원,서울,2021. 03,5.0,"""워라벨이 보장되며, 자유로운 분위기에 수평적인 조직 문화""","
수평적인 조직 문화점심 저녁 식대 제공고양이워라벨자유로운 분위기높은 성장성
","
기본적으로 지급하는 업무 장비(데스크탑1, 노트북1) 외의 지원이 부족함.사비로 충당.
","
위시켓이 성장하며 앞으로도 지금처럼만 해주었으면 좋겠다.
"
영업/제휴,전직원,서울,2021. 01,3.0,"""높은 성장성이 기대되는 긁지 않은 복권 같은 회사지만 아직은 잘 모르겠는""","
국내 최대의 아웃소싱 플랫폼으로 많은 개발회사와 프리랜서들이 활동하고 있어 튼튼함
","
개방적인 문화 만큼이나 자율성과 권한 부여가 되어야 하는데 이 점이 조금 부족함
","
체계적인 인사 관리 시스템이 확립 되었으면 좋겠음. 교육부터 성과 측정 등등
"
기획/경영,현직원,서울,2021. 01,4.0,"""벤처기업으로 구성원이 젊고(20~30대) 수평적인 조직문화로 팀장(리더) - 팀원으로 구성, 서로 '님'으로 호칭, 업무 구분이 확실하고 사업이 안정적으로 성장하고 있음""","
가장 큰 장점은 연차 사용이 자유롭고 근무시간이 10시~18시, 휴게시간이 12시~13시 30분으로 일 6.5시간 근무함, 현재 점심 제공되고 간식, 음료 등이 비치되어 있음. 고양이 2마리가 사무실을 배회하고 다님. 팀원들 모두 인성이 좋음. 시무식, 종무식 형식적인 행사 없음
","
업무(개발 외) 개선 속도가 느림. 매출이 성장함에 따라 인원도 지속 증가하고 있으나, 부서별 업무에 따라 야근이 있음. 수평조직이라 승진 개념이 없음. 복지제도가 다양하지 않음. 일부 직원들의 고질적인 지각 행태로 인해 전체를 대상으로 근태관리를 하고 있음. 추천 채용으로 지인, 또래들이 많아 반말, 비속어 사용이 잦음
","
다양한 복지제도 마련과 인력채용 및 보상체계가 합리적으로 운영되었으면 합니다. 팀장(리더)들 권한을 많이 부여해 주세요.
"
디자인,전직원,서울,2020. 02,5.0,"""젊고 활기찬 스타트업이지만, 그렇게 안보이는 탄탄해보이는 회사""","
끊임없는 토론과 회의로 좋은 결과로 도출할 수 있겠금 시스템이 갖춰있음
","
그러다 보니 일의 진행이 더딘편임, 너무 젊은 기업..단점없는데 뭘 자꾸 적으라는건지 ㅠ
","
지금처럼만, 처음 면접보던 그 꿈들이나 이상들만 늘 마음속에 갖고 정진하시길..늘 대박나시길 바랍니다.
"
영업/제휴,전직원,서울,2019. 05,3.0,"""일은 많지만, 일을 어떻게 대해야하며 처리해야하는지 잘 알 수 있게 만들어준 회사. 팀워크가 좋은 이유는 회사문화 색이 강하고 문화를 중요하게 생각하기 때문.""","
도서구입비 제공, 팀워크, 자유로운 분위기신입으로 들어가면 많은 것들을 배울 수 있어 도움됨출근시간10시, 나름 수평구조, 회사문화를 만드는데 많은 고민을 하는 회사
","
일이 많고 대부분의 팀이 단순업무를 많이함이직 시 커리어가 모호해서 비개발직군은 이직이 어려울 수 있음
","
함께하는 팀원을 더 많이 믿어줄 것합리적인 보상체계를 갖출 것
"
디자인,전직원,서울,2019. 02,4.0,"""젊은기업, 젊은 생각을 가지고 있지만, 젊은것 뿐 아니라 자신만의 생각들이 꽉 찬 기업""","
10시 출근! 6시 퇴근!내 일만 잘하면 야근 놉~!직원들간의 친분이 두터움점심 밥 줌
","
직원들간의 친분이 두터움에 신규입사자는 살짝 소외된 느낌 이것도 곧 없어지긴 함점심시간 커피 가위바위보.. 얄짤없다. (선택임)
","
자유로움도 좋지만 가끔은 룰이 정확하게 필요하다는..이상보다는 현실도 직시하시는것도 필요.
"
서비스/고객지원,현직원,경기,,5.0,"""몰입해서 일하는 분위기시장에 경쟁력 있는 포지션에 앞으로 전망이 밝다시간이 어떻게 가는지 모르게 집중해서 일할수 밖에 없다스스로 일을 찾아서 해결하지 않으면 분위기에 도태될수 있다그런 사내 분위기 좋아보여서 입사했는데 할일도 많고 다들 책임감있어 만족한다""","
서로 책임감있으니 신뢰를 쌓을수있다 자유로운 분위기다퇴근 눈치 안보인다휴가 눈치 안보고 씀백신휴가 이틀 인정해줌철야하는사람 아무도 못봤음사람때문에 크게 힘들지 않아서 좋음전 회사에선 안그랬지만 지금은 주말에 해방감을 충분히 느낄수 있어서 좋다
","
현장직이나 공장에 있는 분들과 소통이 어렵다스타트업이 그렇듯 매일 새로운 일을 학습하는것 같다근무시간이 너무 바쁘다야근하면 오히려 퇴근 압박감이 있다그런데 경영진은 잠을 안자고 일하는것같다
","
입사전 리뷰를 보고 반신반의 했지만 면접때 느낌이 좋았고 입사후 얼마안되어 리뷰가 반대라는걸 바로 알았습니다. 퇴사자 관련해서는 물어보지도 않아서 잘 모르지만 제가 본 사실을 알려야 할것 같아서요. 그래서 리뷰남깁니다. 사실자체에 어긋난 리뷰에는 대응을 하시는게 나을수도 있습니다. 아니 대응해주세요.왜냐하면 적어도 저와 동료들이 보기에는 정반대의 모습이고 내용이 다 사실과 다릅니다. 회사에 안좋은 감정을 가진 사람이 하는 비방에 사람들이 색안경을 가져서 좋은 동료들이 올 기회도 막을수 있습니다. 그래도 시간없고 너무 여유없어 보여 답답해서 리뷰를 달았어요. 철야하는 사람 없어요. 퇴사한 사람들도 칼퇴시간 따박따박 남기면서 일한 흔적이 남아있고 재택도 오래했고 저도 길어야 일주일에 몇시간 야근하지만 좀 더 관리를 하면 안할수 있어요.밤 늦은시간 슬랙에 가끔 명언 올리거나 뉴스 기사 공유하는것 외에 업무지시 없고 슬랙에 바로 답변 안해도 눈치보이는 느낌 1도 없습니다. 가스라이팅 당한적도 본적도 없구요. 오히려 저런 이상한 말투에 조롱하는듯한 리뷰에 가스라이팅 당할 필요 없습니다. 지금 경영진들 모습은 그랬을것 같지도 않네요.그러니까 회사 잘 만들어주시고 좋은분들 많이 채용해주세요.
"
생산/제조,현직원,경기,,5.0,"""야근 압박 없고 다들 칼퇴 함, 경영진은 늦게까지 남아서 일 함""","
성장이 가파름, 사내 분위기도 밝고 회사 전망은 더 밝아보임, 출퇴근 자유롭고 수평적인 사내 분위기, 모든 직원이 존칭을 사용하며 영어이름으로 불러서 딱딱하지 않음, 슬랙을 통해 의견도 자유롭게 제시하고 존중해주며, 시시콜콜한 잡담들도 편하게 오고 감. 경영진 제외하고선 위아래가 없음.
","
분업이 확실히 안되어 있는 것 같음. 서로 업무 미루기 쉬운 구조라서 각자 알아서 잘 해결해나가야 하는데, 노는놈은 놀고 일하는 사람은 빡세게 일하기 때문에 역량차이가 두드러짐
","
합리적인 복지 및 보상체계가 이루어 졌으면 좋겠음.
"
마케팅/시장조사,전직원,경기,,4.0,"""초기 스타트업 치곤 조직과 체계를 갖추고 성장하는것 같다서비스가 매력적이고 매출이 꾸준히 오른다""","
불황에도 성장하는 시장과 사업방향성이 좋다.새로운 시도를 계속하면서 확장할 시장이 많아서 앞으로 계속 성장할것 같다. 마케팅으로 할 수 있는것과 배울것이 많다.
","
경쟁사들 비해 규모가 작은게 단점이라면 단점경쟁사도 빠르게 성장하기 때문에 차별화가 되고 영리하게 운영해야 할것 같다.
","
개인적인 목표로 예전에 퇴사했지만 투자도 더 받으시고 번창하시면 좋겠습니다.
"
마케팅/시장조사,전직원,경기,,5.0,"""젊음이 넘치는 조직, 성장할 수 있는 곳, 자신의 현재 능력과 앞으로 발전 가능성을 확인 할 수 있던 곳""","
수평적이고, 성장가능성이 큰 회사, 동종업계 선두업체가 있긴 하지만 선두업체가 시작이 빨랐을 뿐이지 서비스 론칭이후 빠르게  브랜드 인지도, 영업력 모두 앞서나가고 있음. 또한 동종업계와 비교하여 급여도 괜찮고 회사가 안정적임. 대표가 유명 벤처기업 마케팅 C레벨 출신이라 마케팅 관련하여 많은 부분을 배울 기회를 얻을수 있음.
","
회사 초장기라 각 부서별 직무별 체계가 잡히지 않아 어수선한 부분이 있어 직원간의 업무분배가 원할하지 않은 부분이 있음. 장점에 적은 대표가 유명 벤처기업 마케팅 C레벨 출신이라 마케팅 담당자로써 러닝커브가 느리거나 편하게 일하는 마음이라고 하면 비추
","
자금처럼 고객과 제품에 집중하고, 성장을 계속해 나갔으면 합니다.
"
인사/총무,전직원,경기,2023. 03,5.0,"""업무에 몰입하다가 뒤를 돌아보면 어? 회사가 이만큼 컷다고?!? 주위의 사람들이 우리 회사를 알아보기 시작하네! 라는 느낌을 받을 수 있는 회사 부족한 게 아직도 많이 있지만 어떤게 중요할 부분일까를 고민하며 적극적으로 대응하려는 회사""","
좋은 사람들이 가득하다. 예전에는 조금 안 좋은 정치질이 있었지만 지금은 조직개편이 잘 되어 모두 즐거운 분위기 속에서 자신들의 일을 몰입하며 나아가고 있는것 같다.연봉 또한 자신의 일과 회사를 대하는 마인드에서 모두 성숙하다면 그 부분을 잘 알아주고 많이 올려주기도 한다.  또한 이전에 조금 소통이 안되거나 잘 못 전달된 의사소통이 있었던 것 같은데 지금은 해당 부분이 대부분 해소된 것 같다. 1년 전에 다녔던 사람이 다시오면 깜작 놀랄 정도. 즉 자신들의 문제점이라고 생각되는 부분들에 대하여 심각하게 고민하고 바꿀 의지가 있다는게 가장 좋은 장점이 아닐까?  아 물론 기업의 성장속도 또한 안정적으로 쭉쭉 성장한다라는 큰 장점도 있다.이건 모든 조직원이 공감하고 있음.  다들 우리 회사는 진짜 잘된다 라는 소리를 서로 주고 받음.
","
자신의 업무에 대한 욕심이 없다면 많이 어려울 수 있음. 그리고 어느 스타트업이나 마찬가지 겠지만. 업무 범위가 많을 수 있고 어려울 수 있음.
","
돌아 본다는 것은 나이가 먹을 수록 굉장하게 중요한 것 같습니다. 물론 과거에 빠져 있을 필요는 없지만 과거에 무엇이 문제 였고 현재는 어떤 점이 무엇 때문에 좋아졌는지 어떤 점은 우리가 꼭 지니고 가야 하는지 그 포인트를 잊지 않고 계속 끌고 나가신다면 좋을 것 같습니다. 물론 그 누구보다 좋은 회사를 만들고자. 안정적으로 잘 커나가는 회사를 만들고자 수도 없이 고민하는 것 옆에서 지켜봐서 잘 알고 있습니다. 다만 조직원들이 때때로 다 이해하지 못할 때가 있으니 조금 더 소통에 신경 써주시면 좋을 것 같습니다. 대표님이 지금까지 마음의 중심과 본질을 저는 잘 알고 있으나 조직원들은 생각보다 마음이 여러서 때때로 오해를 하는 것 같기도 했습니다. 또한 사람들의 장단점을 면밀하게 파악하고 장점으로 일하게 되는 회사가 되어가고 있고 그렇게 하실 수 있을 것이라 생각합니다.마지막으로 충분하게 잘 성장하고 있습니다. 다만 성장이라는 주위의 시선에 매몰되지 않은 채 우리가 바라는 성장은 무엇인지 우리의 색은 무엇인지 분명 잘 아실 것이라 생각합니다. 하지만 놓치기 쉬운 문제이기도 하지요 ^^ 어디에 있던 지 진심으로 항상 응원하고 기도하겠습니다.! ^^ 대표님을 누구보다 지지하고 잘되기를 바라는 사람들이 주위에 많다는 사실 기억해주세요 ~화이팅!
"
