직무,고용 현황,근무지,날짜,별점,요약,장점,단점,경영진에게 바라는 점
개발,전직원,서울,2023. 09,3.0,"""인터넷 보안관제 외주,  보안솔루션 개발/지원 업체""","
솔루션 개발 업체 치고는 꽤 큰 규모의 회사이고 상장 업체(은행 대출 시 유리함)최신의 업계 및 기술 동향을  어럼풋이나마 들어볼수 있음. 직원 복지 포함하여 여러 가지 외형적인 사항들에 대한 구색을 갖춤(복지 포인트 등)
","
벤처 기업에서 시작하여 규모가 커지고 상장까지 한 회사.  따라서 상장회사에 걸맞는 시스템에 대한 구색을 갖추려고 하나, 경영진 등의 마인드는 소규모 기업의 마인드에 머물러 있음.부서 간 소통이 다른 회사하고 일하는 것보다 더 힘든 경우가 많음
","
수평적 조직을 갖추는게 좋을 것 같습니다.
"
개발,현직원,서울,2023. 09,3.0,"""동종업계 대비 연봉은 적으나 업무를 배울 기회는 많은 회사라 생각함""","
신입이 입사해서 보안에 대해 전반적인 업무를 배울 수 있기에 좋음
","
동종업계 대비 연봉이 낮다고 생각, 상여금은 소수 직원만 받는 거 같음
","
직원들의 기본급 인상을 통해서 중도이탈자를 예방이 필요해보임
"
개발,전직원,서울,2023. 09,3.0,"""보안업체에서는 알려진 기업이고 이제는 사람이 많아지고 경영을 어떻게 하느냐에 달림""","
다른보안 업체 비해 원하는 지역에 있는 사이트로 보내주려고 함
","
인력 관리를 잘안하고 어느 회사던 존재하는 고인물들이 일 안하고 말만 하는사람들
","
경영을 어떻게 하고 싶은지 모르겠지만 화이팅하세요~!!!
"
영업/제휴,전직원,서울,2023. 08,1.0,"""다양한 제품라인으로 사회초년생이 보안직종에 대해 경험할수 있는 좋은 기업""","
다양한 사업이 있다. 보안 솔루션 및 컨설팅 산업을 진행중이며 팀이 세부적으로 나눠져있으며 계약된 메이져 사업도 다수 보유하고 있어 안정적이다.
","
팀바팀이지만 선임들이 신입들을 신뢰하지 못하고 계속 시험과 교묘한 말로 사람들간에 관계를 떠보는 굉장한 정신적인 스트레스를 준다.
","
신입들을 위한 리더교육을 많이 시켜줬으면 좋겠다. 가스라이팅에 대한 자각이 필요하다
"
개발,전직원,서울,2023. 08,3.0,"""회사가 미래에 어떻게 나아가야할지에 대한 방향성을 제시할 줄 모르고 임원진들 배만 부르게하는 기업""","
연차를 사용하는데 있어 눈치 보지 안음 출퇴근 눈치는 조금 보여도 칼퇴 어느정도 보장하는 것 제외하고는 장점이 없음
","
임원진들 배만불리는 기업 중간직급 직원은 없이 밑에 신입들만 갈아넣음 어짜피 연봉 조금 줄거니까 나가도 별 타격없는 듯
","
퇴직율이 왜이렇게 높냐고 말하고 다니지 말고 왜 그런지 생각을 해보는게
"
서비스/고객지원,현직원,대전,2023. 08,3.0,"""사이트 마다 다르지만 같이 일하는 사람들이 매우 좋은분들이라 일 자체는 할만함 다만 동종업계에 비해 급여가 적은건 사실""","
신입들이 배우기 좋은 조건과 시스템이 있으며 많은 공기업의 보안을 맡아 다양한 경험이 가능
","
성과상여금이 없는게 아쉽고 사이트가 힘든곳, 같이 일하는 사람들과 잘 어울리지 못하면 일이 힘듬, 또한 같이 일하는 동료들이 자주 바뀜
","
회사가 커감에 따라 많은 투자를 하고 있는걸로 알고있는데 그만큼 직원들도 대우해줬으면 좋겠음 그래야 이탈률도 적어지고 전문적인 사람들이 많아질꺼라고 생각함
"
개발,현직원,서울,2023. 08,2.0,"""오래된 회사인 만큼 고인물 많음. 타 회사에 비해 좀더 수직적인 분위기. 회사 규모가 있는 편이여 회사 자체는 안정적이고 연봉이 높지는 않지만 매년 꾸준히 오름""","
회사 재정 상태는 안정적인거 같음. 업무 강도가 엄청 쎄지는 않음. 일단 사람이 많기 때문에 서포트 해 주는 인력은 충분히 있음
","
최근 대부분 회사은 공통된 문제일거 같은데 젊은 직원수 비율이 점차 줄어들고 있음. 수직적인 문화가 있으나 사람마다 체감은 다를수 있음.
","
최근 it업종의 연봉 대비 부족한 부분에 대한 직원들의 불만을 어떻게 해소할 것인지 심각한 고민과 대응책 마련이 필요해 보임. 대부분 직원과 퇴사자들의 공통 불만이 연봉에 있음
"
개발,현직원,서울,2023. 08,2.0,"""겉에서 보는 모습은 번지르르 but 안의 모습이 정말 많이 다르다""","
보안업계에서 인지도가 높아 보안을 하는 사람이라면 대부분 이글루를 알고 있음. 월급 밀리지 않음.
","
더 이상 발전이 없는 듯. 계속해서 인력장사로 유지되고 있음급여나 복지가 좋아질 기미가 안보임. 보안업계에서 규모는 Top급이나 처우는 가장 낮음(기사에 최하위 찍었다는 내용도 있음)
","
사람이 자주 바뀌는 것에 대해서 심각성을 느끼셔야 될듯계속해서 구멍이 생기고 고객이 생각하는 우리의 이미지가 바닥을 향해 가고 있음. 처우개선을 통해 잡을 사람은 잡아야함
"
개발,현직원,서울,2023. 08,3.0,"""본인 만 잘하면 터치가 없는 곳 나만 잘하자 문화 이다""","
나만 잘하면 큰 이득도 불이득도 없는 그냥  회사 중견기업 급이니 회사 체제가 휴가 올리는건 체계적으러 되어 있음
","
한번 잘못 보이면 뭔가 평생 따라다니는 느낌을 옆에서 많이봄 계속 공유하는 듯한 문화
","
파견 이 많다보니 신경쓰는곳은 신경을 쓰고 신경 안쓰는곳은 버려지다시피 느낌 세세하게 챙겨 줬으면
"
개발,전직원,서울,2023. 08,3.0,"""나름 초반 신입이 입사하고 배우기 좋은 회사이며 사이트마다 캐바캐""","
사회 초년생의 입장에서는 복지 및 연봉 괜찮으며 사이트마다 다르겠지만 연차 쓰기가 자유로움, 직원들의 복지에 대해서 잘 걱정은 해줍니다
","
사이트마다 복불복인 거 같습니다. 좋은 곳은 장점이 많지만 안좋은 곳은 담점이 너무 많은 점
","
가족끼리 으쌰으쌰 하지말고 직원들의 편의를 좀 더 생각 해주면 좋겠음
"
개발,전직원,서울,2023. 08,3.0,"""오래된자들만의 리그 워라벨은 좋지만 나머지가 엉망....""","
워라벨이 좋고 자기 할일 만 하면 아무말도 안 함....
","
자기 발전이 없고 수직구조이며 개인화가 심하고 남탓이 심함
","
본인들만의 리그인거같은데 밑에사람들 연봉부터 챙겨주세요
"
개발,전직원,서울,2023. 08,3.0,"""처음으오 보안 관련 직무를 배우기에는 적합하나, 낮은 연봉 상승률, 발전 없는 회사로 인해 퇴사율이 높음""","
눈치보지 않고 연차 사용이 가능하며, 야근 및 주말 근무가 없는 편임
","
복지 제도가 존재하고 있지만 사용해 본적이 없음, 답답한 윗 사람들이 많은 편
","
직원들의 복지 향상, 일 배우기엔 좋은 회산데 복지 및 급여 상승 등 대우가 좋지 않아 일 배운 후 다른 회사로의 이직률이 높은편, 계속해서 사람을 뽑는게 아니라 회사를 다니고 있는 직원들을 안나가게 하는게 더 좋을 듯
"
개발,전직원,서울,2023. 08,2.0,"""오래다니면 정체되는 회사지만 사관학교라고 생각하고 인내하며 경력 쌓는 곳""","
사관학교로서 보안 입문자 사회초년생들이 경력을 쌓기에는 나쁘지 않는 회사다만 고인물이 되면안되고, 항상 이직을 준비해야 함
","
꼰대가 많고, 장기 근속자들의 카르텔이 심함정치로 진급하는 구조라서 실력이 중시되지 않음윗사람한테 잘보여야 오래 버틸 수 있음
","
바라는 것 없습니다. 열심히 사업해서 회사 유지만해주세요
"
개발,현직원,서울,2023. 07,5.0,"""초반 커리어 쌓기에 좋고 케바케가 많음""","
초반 커리어 쌓기에누좋음 주야 돌아가서 시간이 많음 자기개발 필수
","
주야때문에 몸이 서서히 망가지는걸 느낌 건강무조건 챙겨야됨
","
파견 직원들 복지 신경좀 써주셨으면 함 힌들어하능사람 많음
"
개발,현직원,서울,2023. 07,2.0,"""IT 기술에 대해 전반적으로 많이 배울 수 있음.""","
사회초년생때 빡세게 배우며 성장하기는 좋다고 생각함. 사회생활 등등
","
군대식 문화. 아랫사람들에 대한 배려 부족. 연봉 낮음
","
그들만의 리그. 아래사람들이 힘들어해요.
"
개발,현직원,대전,2023. 07,3.0,"""커리어를 쌓을수있습니다. 자유로운분위기에요 발전할마음이 있다면 충분히가능해요""","
연차를 조건부로 자유롭게 쓸수있고 회식 문화가 없습니다.
","
단순업무의 형태가많고 개인의 발전에 열정적이지 않으면 도태될수있음
","
모든직원들에게 관심을 줬으면 좋겠어요 그렇지않은사람이 더 많습니다.
"
특수계층/공공,전직원,대전,2023. 07,3.0,"""보안관제 사이트에 따라 배울 수 있는 환경보안 관제 인력은 대부분 파견형태""","
부바부, 사바사 ..교대근무는 야근은 거의 없고, 정해진 시간만 은무
","
연봉이 너무 낮고, 인상률도 적음복지가 적은거 같음.
","
합리적인 복지 체계가 있었으면 좋겠음퇴사자가 많은데 경영진이 신경써야됨
"
연구개발,전직원,서울,2023. 06,4.0,"""배울 수 있는 것이 많아 욕심이 없다면 만족하고 다닐수 있는 회사입니다.""","
연차 사용은 자유롭다 명절때 앞뒤로 연차 자유롭게 쓰게 해줌개발쪽이라 그런지 유연근무제여서 출퇴근이 유동적임
","
복지 제도가 있지만  크게 느껴지진 않음 없는 것보다 나은 느낌연봉은 협상이 아닌 통보임
","
좀더 나은 근무환경이면 좋겠습니다. 급여가 좀더 높아지면 좋겠습니다.
"
개발,현직원,대전,2023. 06,2.0,"""팀바팀이 심함사람을 소모품격으로 생각영업이 메인이라 영업중심으로 돌아감""","
아직도 유효한지는 의문이지만 동종업계(관제한정) 이직을위한 커리어를 쌓기 좋음
","
고인물들 너무 많고 인력간 모종의 경쟁(?)이 심하다겉과속이 다른사람들 천지초년생이나 순진한 사람들은 좋은 먹잇감이 된다
","
회사에 들어오고 나가는 사람이 많은 이유를 임원진분들은 생각이나 해보시나요?
"
개발,전직원,서울,2023. 06,3.0,"""폭 넓은 기술스택을 접할수있음정치가있음, 연구소 쪽 특정 부서는 편애하는건지 좋아하는건지 구분이 안감""","
4층에서 커피를 천원에 마실수있음, 간식 머신에서 간식을 저렴하게 구매할수있음시디즈 계열 의자임,
","
꼰대문화와 정치가 있음. 대충 굴러가게만 하는 느낌임,특정 사람의 힘이 강력함. 잘하는 사람이 아니라 윗사람이 그냥 좋아하는 사람임복지가 없어도 너무 없음. 4층에서 커피 많이 마셔서 정신승리 해야함
","
인재를 영입할 것, 대충 아무나 뽑지 말것
"
데이터,전직원,서울,2023. 06,3.0,"""체력적으로 좋은사람은 오래다닐수있음 안정적임 하는일만해서 다른건 문외한 사람이 될수 있음""","
연차는 마음대로 쓸수있다지만 그것도 사회생활 눈치껏 안바쁠때 써야합니다.
","
단순 문서작업이 너무 많음 연봉이 그리 높지않음 그래서 신규채용이 조금 힘듭니다.
","
사회초년생들 1년2년 쓰다가 버릴생각하지말고 전문가로 키워서 대리 과장 달수있게 워라밸 지켜줬으면 합니다.
"
개발,현직원,경기,2023. 06,3.0,"""정보보안 업계 동향을 빠르게 파악할 수 있고 보안분아에 대한 다양한 지식을 습득할 수 있습니다ㆍ""","
팀바팀이지만, 팀만 잘만나면 많은것을 배우고 좋은 사람을 만날 수 있습니다ㆍ
","
팀바팀이라 팀을 잘못 만나면 힘들고, 무엇보다 연봉이 적습니다ㆍ
","
연봉을 올려주시면 직원들이 더욱 열심히 일할 수 있을것 같습니다ㆍ
"
개발,현직원,광주,2023. 06,3.0,"""관제하며 보안솔루션 경험해보고 싶은 사람에게 추천""","
정보보안전문가 시작점으로 관제먼저 해보면서 여러 보안솔루션 경험해보는 것을 추천
","
본사 근무 제외 파견관제인원들은 본사혜택 받기 힘듦 관제직무 특성상 사고없으면 다행인 직무인지라 성과급도 기대 못함.
","
파견관제자들에게 합리적인 복지혜택을 줄 수 있으면 좋겠다.
"
개발,현직원,광주,2023. 06,3.0,"""처음다니기 좋은 회사 딱 그정도 인것같습니다.나쁘지않아요 ㅎㅎ""","
1. 입사벽이 낮음2. 일배우기 좋음3. 사람들이 좋음
","
1.낮은 연봉2. 전대문대이상 학력인정x (관제기준)3. 자격증취득시 주는 이점없음4. 경력직나가면 신입으로 채움
","
신입이라 그닥 경영진에게 전달해드리고 싶은 말는 없네요
"
개발,전직원,서울,2023. 06,3.0,"""Siem이라고 하지만 실상 esm수준의 성능을 가진 spidertm이 주력.. 거의 파견관제업으로 5.0, ai는 처참한 성능을 자랑함. 관제도 인력 누수가 심함""","
경력 쌓아서 동종업계로 이직하는데 근무경력이 도움이 된다.
","
일좀 한다는 친구들 대부분 떠나갔고, 업무 역량자체가 없는 사람들을 뽑아서 자리에 앉혀놓기바쁘니 일하는 사람도 일하러 온 사람도 고통받는다.
","
솔직히 업계최하의 대우와 복지, 그리고 의사소통의 부재로 많이 나감.. 거기다 자생력갖춘 일잘러들도 경력쌓고 도망가는데 경영진은 나가던말던 방임 방치하는데.. 인력관리라도 잘해보시길
"
생산관리/품질관리,현직원,대구,2023. 05,3.0,"""듣던거보다는 못함..입사자 많고 퇴시자 많음""","
들어오기 쉬움IT 타이틀들고 있으면 들어올 확률 높음
","
생각보다 너무 안좋음반대로 생각하면 그저 그럼연차도 지원 없으면 쓰기 개헬
","
사원들에게도 복지를 많이 베풀길 바라며
"
개발,전직원,대전,2023. 05,3.0,"""최대한 빠르게 이직 하세요. 회사는 당신을 기억안함""","
부바부를 잘타서 꿀빨다감 잠깐 워라밸하면서 놀기엔 좋은회사
","
장점에서 말했듯이 부바부가 엄청심함 기본적으로 수직구조라서 꼰대마인드가 강함
","
연봉인상 시원하게 해줘야함 타회사에 비해 엄청적음
"
개발,현직원,부산,2023. 05,1.0,"""동종업계 대비 매우 낮은 처우업무 만족도 매우 낮음""","
장점은 딱히 없음부서 별로 차이가 크지만 업무강도가 매우 낮은 부서도 종종 있음
","
낮은 업무 만족도성과금 없음뜬금없는 부서이동포자션 변경 기회 매우 낮음(다른 업무 배울수 있는 기회 없음)
","
처우 개선성과금 제도 도입사이트 배정시 거주지 고려
"
개발,현직원,서울,2023. 05,1.0,"""보수가 적어도 보람을 느낄 수 있는 사람을 위한 기업, 복지를 기대하지 않는 사람에게 좋음""","
월급이 정해진날 오전6시경에 칼같이 꽂힘, 사람이 비어도 신입으로 금방 채워줌, 능력없는 상사를 통해 자기를 돌아보게 함
","
복지라고 할게 거의 없고, 퇴사하는 사람이 너무 많음.이유를 알기는 할텐데 고칠 생각은 없음
","
매출이 오른다고 자랑만 할게 아니라 실질적인 이득이 있어야 함
"
개발,현직원,부산,2023. 05,2.0,"""보안 신입이 배우기엔 좋은 곳. ㅌㄱㄹ는 지능순이다...""","
월급 꼬박꼬박 줌. 장비 만져보기 좋음. 워라밸 좋음.
","
연봉 최하위. 복지 최하위. 중간급이 다 빠져나가는 이유가 있다.
","
정신차리세요. 초 중급 다 빠져나가는데 아직도 이유를 못찾겠음?
"
데이터,전직원,서울,2023. 05,3.0,"""사회초년생들이 보안을 시작하고 배울 수 있는 보안사관학교. 하지만 월급도 사관학교급""","
자유로운 연차 사용, 보안관제 기준으로 보안 배우기에는 매우 적합함
","
원격관제는 많이 빡쌘 편임. 사수를 잘만나야지 근무가 편하고 배울게 많으나 사수 잘못만나면 꼰대질 + 근무에 대해 물어보면 알아서 공부하라고 냅둠.
","
신규 사업을 진행하는건 좋지만 기존에 있는 사업부터 제대로 이끌어나가면 좋겠음
"
개발,현직원,서울,2023. 04,1.0,"""어느 부서로 가느냐에 따라 얻는 부분이 많이 달라지는 곳이라 생각되며, 회사에서 무언가를 바라기보다는 주어진 환경에서 본인이 노력하는 만큼 나아갈 수 있는 곳.""","
연차를 사용함에 있어서 자유로운 편이며, 주어진 환경에서 내가 얼마나 노력하냐에 따라 나의 기술적 능력이 올라갈 수 있음.
","
파견으로 가게 될 경우 회사 차원에서 무언가를 전혀 바라지 못함. 그저 말로만 챙겨주는 시늉만 있으며, 그 외 무엇도 없음
","
신규 사업에 대한 추진보다는 기존에 유지되고 있던 곳에 대해 더 많은 신경을 쏟았으면 좋겠으며, 현재 회사가 굴러가고 있는 이유가 정말 무엇인지 다시 한 번 생각해봤으면 좋겠다
"
개발,현직원,세종,2023. 04,3.0,"""정보보안 업계를 선두하고 싶지만 아직은 너무 멀었다""","
사이트 마다 다르겠지만 천사를 만난다면 자유로운 연차 사용, 자기 개발 시간 확보 가능하며, 그래도 업계에서 이름은 다 알고있다
","
사이트 마다 다르다는 말은 악마를 만난다면 지옥을 경험한다는 것이다. 본사에서 사이트 관리 안해준다. 인원 이탈에 대한 대처가 전혀 없다
","
사업 확장? 좋다. 제품 연구개발? 좋다. 하지만 직원들에 대한 신경 좀 써줘라. 연봉도 복지도 짜고 영업 담당은 사이트에 와볼 생각도 없고 와도 팀장 외 다른 직원들이랑 말한마디 안하는데 직원들 애사심은 어디서 나오나?
"
개발,현직원,서울,2023. 04,2.0,"""이탈자가 엄청나게 많음. 주임 대리 과장급 이상이 나가는데 사원을 뽑는 이상한… 남은 자만 괴로움""","
공공기관에 많이 들어가서 나중에 이직할 때 다들 담당자로 가시는거 같음
","
과장이 나가면 과장을 뽑아주세요 왜 사원을 뽑는겁니까???
","
있는 사람을 잘챙겼으면..누가봐도 이탈의 이유는 다 아는데 언제까지 외면하려는지 모르겠음
"
개발,현직원,기타,2023. 03,3.0,"""정보보안 전문업체로서 보안 컨설팅, 보안 관제, 보안 솔루션 등 보안 관련하여 다양한 분야를 경헙 할 수 있다.""","
보안 관련하여 배울 수 있는 점이 많으며 같이 일했던 사람들이 좋았습니다.
","
파견 근무의 경우 발령받는 근무지에 따라 업무량이 많을 수 도 있습니다.
","
보안 인력들에 대한 대우를 개선 해주었으면 합니다.
"
개발,전직원,서울,2023. 03,2.0,"""신입들이 계속 퇴사하는 곳. 오래버틸 수 있는 강력한 멘탈이 아니라면 빨리 퇴사하는게 나을 듯.""","
또래가 많음. 친해지면 재밌게 일 할 수 있고 젊은 사람들이라 공감대 형성 가능
","
수직적인 분위기. 너무 딱딱한 군대식 분위기. 직원에 대해 대우하지 않음. 쓰다버리는 부품 정도로 생각하는 듯 함. 복지라고 할 것도 없음. 그나마 있눈게 복지 포인트인데, 이마저도 거의 없다고 보면 됨.
","
합리적인 복지 및 보상체계가 필요함. 군대식 문화가 아닌 수평적 문화로 변화 필요
"
개발,현직원,서울,2023. 03,3.0,"""관제하기에 초반 신입으로 들어와서 커리어 쌓기 좋은곳 그뿐연봉이 너무 작고 복지가 별로 없음..""","
알려진 기업이라는거뿐인거 같은 느낌 파견나가서 경험하는거
","
연봉이 적으며 복지도 별로 안좋고 임원들만 돈 잘버는구조인듯직원들 연봉좀...
","
퇴사율이 높은만큼 연봉을 조금 높여서 사원과 대리급들 잘 챙겨주세요...;;
"
서비스/고객지원,현직원,서울,2023. 03,3.0,"""기본급 깎아먹고 연봉 올려주는 회사 조용히 깎아먹는 거 보구 깜짝 놀람""","
사바사, 부바부. 파견관제팀이라서 사실 이글루 소속감 제로에 가까움. 편함. 신경쓸거 없음.
","
뭐 챙겨주는게 하나도 없음 솔루션 사업 투자는 엄청 하는데 나오는 결과물은 없음
","
열심히 일하는 사람들 기운빠지게나 하지말아줬으면
"
개발,현직원,대전,2023. 02,2.0,"""보안으로 시작하기에는 좋은 회사이고 보안분야의 다양한것을 경험할 수 있다.""","
사이트를 잘 가게되면 연차를 자유롭게 사용가능, 월급이 아침일찍 칼같이 들어온다.
","
복지부분이 부족함 복지포인트를 주긴하지만 조금밖에 안줘서 복지를 누리는 기분이 들지않는다.
","
좀 더 다양한 복지혜택을 만들어 주었으면 좋겠고 보안뿐만 아니라 개발직무쪽도 좀 더 활발하게 생겼으면 좋겠습니다.
"
서비스/고객지원,전직원,서울,2023. 02,2.0,"""인력장사하는 회사가 인력관리보다는 사업 우선...인력이 사업 나가서 갑질당해도 노 관심...우선 신입은 배우기 좋음 보안사관학교중 한곳""","
장점은 공기업, 국가기관 사업등을 경험하기에는 좋음.회사가 오래되서 기존 데이터가 많아 배울건 있음
","
고인물들이 많음...자기 밥그릇 챙기느라 아래 애들 관심 없음실제 업무를하는 중간급들이 없음
","
밑에 직원들의 소리좀 들어주세요...밑에는 직원들은 안좋은 감정만 가지고 다 나가고있어요
"
개발,전직원,서울,2023. 02,3.0,"""보안 업계에서 알아주는 회사입니다. IT쪽에서 는 알지만 다른 업종에선 잘 모름""","
워라벨이 좋습니다. 워라벨과 일하는 사람들이 좋았고 분위기가 젊은 사람들이 많은 분위기라 나쁘지 않았음
","
급여 부분이 조금 짜다. 연봉 상승폭도 얼마되지 않고 승진시 직급에 대한 상승폭도 없어짐. 그래서 다른 친구들에 비해 연봉이 더디게 상승함
","
기존 사업에만 중점을 두지 말고 다른 사업으로 확장하여 매출을 높여 직원들 급여를 잘 줬으면
"
