직무,고용 현황,근무지,날짜,별점,요약,장점,단점,경영진에게 바라는 점
개발,전직원,서울,2020. 03,4.0,"""머신러닝 분야에 대한 다양한 경력을 쌓을 수 있는 곳. 자유롭고 편안한 분위기 속에서 근무할 수 있지만, 그만큼 책임이 따른다. 자기주도적이고 스스로 성장을 해나가고 싶은 개발자들에게 추천""","
스타트업이기 때문에 갖추어진 프로세스나 인프라가 부족하다. 그러나 내가 하나씩 쌓아 올려나갈 수 있고, 많은 기여를 할 수 있는 장점이 있다. 머신 러닝 스터디 세미나가 활발하다. 하고 싶은 프로젝트를 직접 기획하여 추진할 수도 있는 스타트업 특유의 빠르고 간결한 의사 결정이 장점이다. 또한 사무실과 근무 환경이 매우 훌륭하여 근무하는 동안 불편함을 느끼지 못하였다. 경영진들이 소통에 매우 열려있어 커뮤니케이션에 불편함이 없고, 매우 수평적인 문화를 가지고 있다.
","
아직 메인 비즈니스가 확고하게 자리 잡은 기업이 아니기 때문에 정부지원사업 같은 SI 식 외주 프로젝트를 맡아서 진행해야 하며, 여기에 쏟아야하는 시간과 노력이 상당하다. 또한 사수가 달라붙어 교육을 해주는 시스템이 아니기 때문에 주니어가 성장하는데 어려움이 있다.
","
소수의 사람들에게 지나치게 많은 업무가 몰리는 경향이 있습니다. 사내에 리서쳐 분들이 많이 계시지만 개발 역량을 지닌 팀원이 항상 부족합니다. 개발자 위주의 채용에 좀 더 신경써주시면 감사하겠습니다.
"
개발,전직원,대전,2019. 10,5.0,"""딥러닝 모델, 특히 컴퓨터 비전 쪽 모델들에 대한 심도 깊은 이해를 필요로 하는 앞으로가 기대되는 기업""","
업무 분위기가 사람을 매우 편안하게 해주고 형식적인 회의들이 전혀 없음. 대표님의 구성원에 대한 배려가 넘쳐 나셔서 각자 개인의 사정을 잘 이해해주심. KAIST 출신 구성원이 아무래도 많은데, 말 통하지 않는 사람 전혀 없고 회의를 해도 일명 '티키타카'가 잘 되는 기업. 유럽 기업들을 다녀와서 다시 보니, 노타는 그냥 유럽 마인드 스타트업임.
","
KAIST 문지캠퍼스에 있는데, 문지캠퍼스 구내식당은 정말 별로임. 다행히도 저녁을 먹는 경우에는 배민으로 시켜먹을 때가 많음 (회사돈). 회사가 선릉(서울)로 이사한다고 함.
","
그냥 앞으로처럼만 노타가 발전해서 제 나중 직장이 되게 해주시면 감사하겠습니다.
"
영업/제휴,전직원,서울,2023. 09,2.0,"""게임을 하면 포인트가 쌓이는 모바일 플랫폼.""","
게임 업계 경험을 쌓고 싶다면 여러 게임 회사와 접촉할 수 있는 좋은 기회가 있다. 다양한 게임 회사들과 미팅을 하고 행사에 참여할 수 있다.
","
미래에 대한 전망과 비전이 부족합니다. 경영진들은 대기업보다 더 혁신적으로 행동해야 합니다.
","
직원 존중이 필요합니다. 회사 문화를 바꿔야합니다.
"
기획/경영,전직원,서울,2023. 03,4.0,"""사람들은 좋으나 사람들이 늘 부족한 회사. 일이 많다""","
맥북지원. 주1회 재택근무. 지하에 각종 음료. 자유로운 분위기.
","
스타트업이다보니 체계적이지 않음. 내방역 근처에 맛집 없음
","
신규 사업 추진에 적극적인 모습을 바랍니다
"
기획/경영,현직원,서울,2022. 12,5.0,"""솔직 할수록 좋은 기업. 초반에 조금 어려울 수는 있지만, 자신이 회사 생활을 만들어 나감에 뿌듯함을 크게 느낄 수 있는 회사. 이 나이에, 이런 곳에 와 볼 수 있음에 감사함을 느끼고 다니는 중.""","
현재 운영하고 있는 서비스의 특별함. 믿음직한 이사진, 큰 미래를 보고 함께 달려가는 것이 목표인 작지만 작지 않은 회사. 팀원끼리 충분한 의지가 된다는 것도 큰 장점.
","
사옥 위치가 조금 애매하다. 역세권이나, 흔치 않은 내방역이라는게 조금의 단점?
","
경영진들에 대한 신뢰가 큽니다. 앞으로도 일하기 좋은, 모두가 달려가는 회사를 위해 노력해 주세요.
"
마케팅/시장조사,전직원,서울,2022. 09,5.0,"""스타트업 중에서 정말 괜찮은 IT 앱 회사. 개발 능력자들부터 비즈니스 사업 인적 커넥션 탄탄!! 앱 디자인에서도 우수한 곳. 무엇보다 매일/매달이 다르게 성장하고 복지나 회사의 체계 또한 성장하는 곳!!""","
사람들이 좋습니다. (흔히 말하는 빌런없고 좋은 사람들과 일하고 교류하면서 즐거웠습니다) 그리고 사업적으로 비전을 확실히 갖고 있는 대표님과 성공을 확신하고 그걸 실현시키고자 하는 임원분들이 든든합니다.개발, 디자인, 사업 (게임 업계), IT 앱 서비스 분야에서 능력있는 동료들과 제대로 일할 수 있습니다. 스타트업 중에서 고루고루 (자금 사업 개발력 인적네트워크 서비스) 괜찮은 드문 곳이에요.
","
여느 스타트업처럼 중간 관리자, 연차가 있는 팀원이 조금 부족한 감이 있습니다.  그리고 성장과 탁월함을 추구하기 때문에 주어진 일만 해내길 원하시는 분은 힘들 수 있어요.
","
지금있는 주니어분들이 성숙해진 후의 단단해진 회사 모습이 기대됩니다. 성장에는 어느정도 숙성시간이 필요하다는 마음으로 팀빌딩에도 더 신경을 써주시면 좋을 것 같습니다.
"
마케팅/시장조사,전직원,서울,2022. 07,4.0,"""마음먹으면 얼마든지 좋은 커리어를 쌓을 수 있는 스타트업""","
경영진에게 언제든 질문하고 의견을 나누기 편한 분위기, 활기차고 긍정적인 팀원들(인원이 적은 스타트업이다 보니 굉장히 중요), 주니어를 성장시키고자 하는 몇몇 시니어가 돋보이는 구조. 회사와 함께 사원도 발전할 수 있는 열정적인 환경!
","
복지랄 것이 없고 딱 연봉만 가져갈 수 있음(현금성 복지 부재, 야근수당, 식비 없음). 주니어와 시니어 갭이 커서 라떼(야근, 부심 등)가 있을 수 있음. 일부 능력자 주니어들이 회사를 받치고 있으나 그들의 대우는...
","
왜 사람이 안뽑히는가에 대한 생각을 해보셨으면.. 성과와 노력이 체감 가능한 보상으로 연결이 되어야 사람들이 모이고 유지되지 않을까요
"
데이터,현직원,서울,2022. 06,5.0,"""게임이라는 큰 시장에서 지속 성장중이라 미래가 탄탄하다.""","
매주 1회 재택 근무.연차 사용이 자유롭다.의무 회식같은 것이 없다.사람들이 다들 착하다.투자도 받고 매출도 나와서 초기 스타트업 치곤 안정적이다.초기에는 야근이 많았으나, 지금은 거의 없다.
","
지속 성장 중이라 일이 많다.빠르게 진행되다 보니 일이 두서 없을 때가 있다.점심 식대가 제공되지 않는다.
","
너무 게임사에게만 끌려다니지 않았으면 좋겠다.동시에 너무나 많은 KPI를 책정하지 않았으면 좋겠다.직접 와닿는 복지들이 소소하게라도 추가되면 좋겠다.
"
개발,현직원,서울,2021. 10,5.0,"""보람차게 일할 수 있는 곳. 비전이 명확한 회사.""","
부식이 자주 들어옵니다. 수평적인 조직에서 당신의 생각을 펼칠 수 있습니다.
","
주변에 맛있는 밥집이 있는듯하지 않습니다. 엘리베이터 정원이 적어서 눈치 볼 수 있습니다.
","
앞으로 더 나아가라 수 있는 미래를 그려 주기를 바랍니다.
"
디자인,전직원,서울,2021. 09,4.0,"""사람들이 친절하고 다들 목표의식이 뚜렷함발전 가능성이 높아보이는 회사""","
연차를 눈치 안보고 쓸 수 있음. 영어 이름을 사용하여 조직관계가 수평적임
","
복지제도가 다양하지 않고 건물이 좋은편은 아님, 화장실이 한칸이라 사용하는 데 불편함
","
바라는 점은 딱히 없고 능력있는 경영진 분들이 계셔서비전도 좋고 신뢰할만한 회사임
"
기획/경영,현직원,서울,2021. 07,5.0,"""모든 팀원들이 일을 열심히 하는 분위기이며, 게임을 좋아 하는 사람들이 많은것 같음""","
야근 강요 없음. 복장 자유 같음. 임원들이 스스로 꼰대라고 하지만 엄청 배려깊고 센스가 좋다고 생각함. 피곤하게 하는 사람 없음. 사무실 위치가 좋음. 대표님이 게임을 엄청 좋아함. 일을 잘해야 하는 분위기라서 오히려 의지가 불타오름. 배달의 민족처럼 엄청 성장할 것 같은 스타트업임.
","
사무실이 좀 더운 것 같음. 아직까지는 특별한 단점을 느끼지는 못했으나 발견하면 업데이트 하겠음.
","
쾌적한 곳으로 사무실을 옮겼으면 좋겠어요. 오큘러스 말고 플레이스테이션이랑 엑스박스도 사주세요. 팀원 복지를 말씀해달라고 하시는데 저희도 잘 모르니 먼저 잘 챙겨주시면....
"
데이터,현직원,서울,2021. 07,5.0,"""개인의 성장 = 회사의 성장. 매일매일 열심히 성장 중인 회사.""","
급여 밀릴 걱정이 전혀 없음.투자도 확정됨.탁월한 실력을 갖춘 개발자들과 일할 수 있음.개발자들이 칼퇴근에 엄격한 분위기업무의 특성상 게임을 좋아하는 사람일 수록 더 쉽게 업무에 적응할 수 있음.연차, 월차 사용의 자유로움.회사의 성장을 위해 최선을 다하는 팀원들.직급 구분이 없고 연차 혹은 나이에 따른 하대, 불평등 그런 거 없음.효율적인 업무 환경에 필요한 것이라면 뭐든 해주는 분위기개인의 성장이 곧 회사의 성장이라는 믿음.같이 게임하자고 하면 다들 좋아함.
","
사무실이 쪼끔 더움.경우에 따라 커버해야할 업무가 많을 수 있음 (개인의 발전을 생각하면 단점이라고 보긴 어렵지만, 편하고 여유로운 회사 생활을 원하는 사람에겐 비추)흔한 개발회사의 스낵바 같은 것은 없음. 다이어트가 유행 중.경우에 따라 고사양 랩탑이나 PC에 대한 제공은 제한적일 수 있음. 꼭 고사양이 필요하다면 본인 것을 사용하는 것은 가능함.
","
딱히 더 바라는 것은 없습니다.거리두기 단계 낮아지면 회식 한번 해주세요 ㅋ
"
개발,현직원,서울,2021. 03,5.0,"""게임이라는 업의 특성상 유저들의 활동이 활발하며, 게임회사와의 협업을 통해 다양한 경험을 할 수 있습니다.""","
연차를 눈치 안 봄.갓 시작한 스타트업이지만 벌써 매출 발생.다양한 기술 스택을 경험해볼 수 있음.사무실이 역에서 가까움.야근 없음.
","
아직 10명 남짓이라 몇 명 연차쓰면 휑 함.커버해야 되는 영역이 많음.사무실이 좋지는 않음.
","
사업의 확장이 가장 중요하긴 하지만, HR 및 기업문화 형성에도 많이 힘써주세요.
"
"
          전직원
      ",경기,2023. 05,,2.0,"""훌륭한 회사 훌륭한 사람들이 모였지만.. 글쎄? 1+1 = 2는 아닌 곳""","
개개인별로 보면 정말 좋은 사람들이 모여있음. 최대의 복지가 사람들이라고 할 정도. 좋은 복지들이 모여있음 (리터럴리), 재택근무, 원격근무 가능. 자율출퇴근은 장점이 아님(눈치 O)
","
- 업무 강도 대비가 아니더라도 평균 연봉 낮은편. 연봉 동결. 공식 보너스 없음.- Peer-pressure 높음(표면적으로는 서로에게 긍정적인 피드백만 주지만 리더에게 들어가있는 은근한 부정적인 피드백. 본인빼고 아는 본인이 나아져야할점).- (앞과 연관) 해고 되어서 어느날 소리소문없이 사라지는 직원 많이봄(능력없는 직원 아닌 경우도 왕왕 존재. 이게 대한민국에서 가능하다고? 싶음)- 리더 간 실력 갭 차이(팀을 이끌 자질이 되나? 싶은 리더들 존재)
","
개발자들끼리 내부에서는 ?? 이걸 이렇게 포장한다고? 싶은게 있음. 물론 그런게 마케팅적으로 필요하지만 구성원들에게 어느정도 공유는 되었으면함.
"
"
          전직원
      ",경기,2023. 05,,2.0,"""베일에 싸인 곳이미지 메이킹을 많이하지만 실속은 글쎄?""","
재택근무의 장점이 뚜렷함회식비 지원 카페비용 지원 정도?
","
기본적인 아이템은 괜찮다고 볼수있지만 사업화를 잘해내지 못한다젊은 기업을 흉내내지만 결국 득세하는건 실속없이 목소리큰 사람들
","
문제가 있는걸 알면서 고치지않는건지 문제를 문제로 생각하지 않는것인지 ?
"
영업/제휴,현직원,경기,2023. 10,4.0,"""지금까지 다년 회사들 중에 최고...단점보다 장점 더 있는 회사""","
다른 분들도 리뷰에 언급하셨지만: 1. 한달에 한번 패밀리데이!2. 매주 월요일신선한 과일 (두 번 나눠서 했으면 좋았을텐데) 3. 출퇴근 완전 자유(처음 봤을 때 충격...10시 넘어서 자유롭게 오고 6시 퇴근하는 사람이 보임) 4. 일부는 재택근무 가능하고 집무실같은 거점 사무실 쓰는 걸 너무 좋음5. 식비, 법카, 워크샵 비용, 안마 의자, 복지포인트 등 지원
","
1. 재택근무나 거점 사용은 팀마다 다름. 2. 복지 혜택도 팀마다 조금 다르게 적용 되는데 업무특성/급여수준이 달라서 그럴 수도 있다고 봄3. 점심 식당 운영했으면 좋겠음완벽한 직장이 없어서 4점을 주었습니다.
","
저는 커리어 쪽에 운이 별로 없어서 그런지 지금까지 다녀 본 회사 중에 여기가 최고인데 스타트업 치고 이렇게 만들어 내신 거 쉽지 않고 대단하신다고 생각이 듭니다. 다른 리뷰를 보면 아쉬움이 있는데 경영진과 커뮤니케이션이 잘 안되어서 일어난 문제라는 생각이 드는데 소통 좀 더 신경 써 주셨으면 좋을 것 같습니다.
"
개발,전직원,경기,2023. 09,2.0,"""조직에 대한 관리보단 프로젝트 단위로 운영되는 회사""","
팀마다 다르지만 자율출퇴근하는 팀이 있습니다. 그런데 아예 없거나 정말 작게 운영하는 팀도 있어서 팀들간의 차별?같은게 있습니다.
","
조직을 만들어놨지만 사실상 모든게 프로젝트 운영에 맞춰 돌아갑니다. 스타트업이지만 특정 전문성을 가진 인원을 완전 동떨어진 업무에 배치해서 퇴사인원이 많습니다.
","
인사 평가 제도도 좋고, 복지도 나름 신경쓰는 것 같습니다. 그런데 프로젝트에 맞춰 운영할 거면 전문인력을 뽑을 필요가 있을까 싶네요.
"
마케팅/시장조사,현직원,경기,2023. 08,2.0,"""AI 업계의 밑바탕이 되는 데이터라벨링 외주 대행회사.""","
부바부인 재택근무1달에 1번 쉬는 패밀리데이간식, 워크샵 비용 지원
","
제대로된 보고체계 부족업무평가에 대한 내용도 자신에게 잘 보이는 사람만 제대로 바라봐줌복지가 팀마다 다르게 적용됨
","
비전에 대한 구체적인 제시를 공유하고,직원들을 잘 평가할 수 있는 방안을 모색하시길
"
개발,전직원,경기,2023. 08,3.0,"""최근 투자는 받았으나 그 이후의 발전 가능성은 잘 모르겠음""","
재택 비중이 높은 편이라 출퇴근 스트레스 없는 편 복지에 신경을 조금씩 쓰고 있는 것이 느껴짐
","
회사 조직 구성과 목표가 자꾸 바뀜 보상이 굉장히 주관적임 열심히 일하는 직원으 나가고 싶어할 분위기
","
직원들에게 제대로된 보상과 설명을 해줬으면 돈 나오는 곳만 따라가지 않고 뚜렷한 목표와 방향이 있음 좋을 것 같음
"
개발,현직원,경기,2023. 07,4.0,"""중소기업중에서는 여기보다 괜찮은 회사는 찾기가 힘듦""","
기업 문화는 자유롭고 연차를 자유롭게 쓸수 있다 무엇보다 재택이 가장 큰 장점이다
","
처음 접해보는 기능이라 일이 조금 어려울 수 있다. 또 재택이 주라서 서로 팀원들간에 친해지기가 어렵다
","
급여 인상의 폭이 적고 성과금을 일부만 누릴 수 있게 되어있다. 물론 상위만 성과금을 받는게 맞지만 상위가 너무 상위이다
"
기획/경영,전직원,경기,2023. 07,3.0,"""스타트업의 장점과 단점을 모두 빼놓지 않고 가지고 있는 기업""","
연차 사용 자유, 재택 근무 유연, 커피 및 다과의 다양화, 깨끗한 사무실, 수평적 조직문화, 팀원들과 잘 맞으면 정말 잘 다닐 수 있음
","
대책도 없으면서 있어보이면 무조건 함, 필요도나 효율성은 아무도 생각하지 않음, 줄 타기가 너무 심함, 따라서 낙하산이 너무 많고 모를 줄 아는데 사실 다 알고 있음
","
직원 수는 늘어가는데 허울에 목숨걸지 말고 내실을 다질 때라고 생각함. 회삿돈 엄한 데 쓰는 사람 따로 있고 고생하는 사람 따로 있음을 어서 알아봐야 할텐데요..
"
기획/경영,전직원,경기,2023. 07,3.0,"""회사는 좋음. 여러가지 복지를 통해서 직원들이 더 편하게 일할 수 있게 도와줌.그러나 팀장의 권한이 너무 세서 사칙보다 팀장의 말을 들어야 하는 경우가 많음 (예: 재택근무)""","
재택 가능, 매월 셋째주 수요일 패밀리 데이, 야근 식대 지급
","
팀 간의 사이가 좋지 않음. 몇명이 회사 분위기를 굉장히 흐리고 있음.
","
팀장 본부장 급 보다는 사원들의 얘기를 잘 들어주시길 바랍니다.
"
데이터,현직원,경기,2023. 07,5.0,"""데이터 전처리와 어노테이션에 최적화된 기업""","
-자유로운 재택근무-탕비실의 신선한 과일과 간식창고-연차사용 눈치없음-매월 연차외에 패밀리데이 하루휴무가 주어짐-영어이름 사용으로 수평적 소통이 가능함
","
-수평소통방식이 장점인데 탑다운으로 처리하고싶어하는 회사문화 미적응 관리자들이 새로 생김 때찌해야됨-점심밥 안줌-관리자 한사람에 작업자 질문이 많이 몰리면 간단한 확인에도 처리에 시간이 많이 드는 경우가 있음
","
과일은 사랑입니다. 자주 자주 리필해주세요.좋은 회사라 오래다니고싶어요. 진심으로 번창했으면 좋겠는 회사. 힘내라 에이모!
"
데이터,현직원,경기,2023. 07,3.0,"""재택근무가 자유롭고, 패밀리데이,안마의자, 복지포인트 등 다양한 복지를 가지고있으나 얼마나 성장할 수 있을지 모르겠는 기업""","
다양한 복지 (패밀리데이 월 1회 주4일 근무, 과일 제공, 복지포인트 제공)과 자유로운 분위기(연차 사용 자유, 재택근무 팀바팀 자유)
","
기업 외부적으로는 새로운 아이템으로 성장할 것 같으나, 기업 내부적으로는 성장할 의지가 있는 구성원이 적고, 주먹구구식으로 일하는 경우가 많음
","
주변에 휘둘리는 듯보이는 경영진과 정치질이 계속해서 일어나는 팀들, 어느정도 관리가 필요해보임
"
데이터,전직원,경기,2023. 06,1.0,"""회사가 성장해나가는거와는 별개로 편하게 일하고싶은사람이 오면 좋을 회사. 루팡이 넘치는 회사.""","
연차 사용은 엄청 자유로운편임. 패밀리데이라고 한달에 한번 쉴수있음.
","
임원진들이 무슨생각을하는지 어떤걸 하고싶은건지 당최 알수가없는 회사. 이것저것 하자고는 하는데. 진행도 안되고 관리도 안되고 투자만 받으면 끝난다고 생각하는것같음.
","
연봉도 복지도 좋지 않은데다 회사의 미래가 불투명해보임. 채용도 막 하는것같고..
"
기획/경영,현직원,경기,2023. 06,4.0,"""마음만 먹으면 정말 일 하나도 안 하고 다닐 수 있는 회사""","
워라벨이 좋음조금만 의욕적이고 열심히 해도 좋은 평가를 받기 쉬움채용 시 학력 전혀 신경 안 쓰는 것 같음직원 평균 연령이 낮음
","
임원/팀장급이 별로임지인사이가 많은 회사. 팀장 중에 자기 지인한테 쉬운 일 몰아주는 경우도 있음
","
임원, 보직자를 뽑는 눈이 있었으면 좋겠습니다.
"
개발,전직원,경기,2023. 06,3.0,"""데이터 라벨러로 일했는데 아르바이트형 계약직으로 근무하였으나 대우가 좋았던 것으로 기억합니다.""","
사옥이 있었고 매우 깨끗합니다. 다른 기억은 많이 있지는 않습니다. 나름 편하게 일했던 기억도 납니다.
","
사람을 매우 많이 고용합니다. 데이터 라벨링 하는 것이 노가다 일이라고 할 수도 있지만 넓은 공간에 라벨링하는 사람들만 넣어두고 계속 일을 했습니다.
","
그래도 재미있게 일했었습니다. 처음에 입사할 때 여기서 잠깐 일하게 될지도 모르지만 계속 같이 일할 수도 있기 때문에 같이 으쌰으쌰 하자고 했었고 친절했던 기억이 납니다.
"
