직무,고용 현황,근무지,날짜,별점,요약,장점,단점,경영진에게 바라는 점
기획/경영,전직원,서울,2023. 05,3.0,"""유명한 중고거래 앱 회사적당히 다니기엔 괜찮다""","
수평적인 분위기월 2시간 조기퇴근 오아시스성격좋은 사람들과 괜찮은 문화
","
사업 성과가 잘 나지 않음중간관리자가 별로 없어서 체계가 없음
","
경영진이 계속 바뀌어서 바라는게 없음
"
기획/경영,현직원,서울,2023. 05,3.0,"""방향성을 끊임없이 공유해줌. (소통부재 없음) 원하는 방향성이 확고함 시니어 부재""","
자유로운 연차 사용가능, 회식비 지원, 점심저녁식대 각 15000
","
탑다운 문제정의 의사결정 솔루션도출 중간관리자 부재. 하지만 의견발의는 자유롭게 해달라는환경
","
원하는 방향성은 믿고 따를게요. 그 외 의사결정은 실무진을 믿어주세요
"
개발,현직원,서울,2023. 05,2.0,"""회사가 부품으로 봄일부 꼰대들이 분위기를 망침전에 있던 회사가 좋았어서 괜히 왔다는 생각중""","
젊은 사람이 많습니다간식리필, 주 2회 재택 2년에 한번 건강검진일좋아하시면 원없이 할 수 있음
","
갈피를 못잡는 경영진, 능력없는 사업부, 기획-> 의사소통이 힘듬 -> 일정은 한정적이고 기획이 하루 다르게 변함 -> 일이 너무 많음, 비효율회사가 돈을 너무 아낌, 직원을 부품으로 봄ceo 맘에 들면 실력이건 뭐건 그냥 승진
","
제발 짜치게좀 하지맙시다밑에 애들 이간질좀 그만하시구여
"
마케팅/시장조사,전직원,서울,2023. 05,3.0,"""훌륭한 복지, 좋은 사람들, 수평적인 기업 문화가 장점이었으나 대표가 바뀌고 회사가 힘들어지면서 그 장점들을 잃어버리는 중.""","
훌륭한 복지, 좋은 사람들, 수평적인 기업 문화. 본인이 일을 만들어서 해낼 수 있게 지원해줌.
","
대표의 독재로 장점을 잃어가는 중. 마이크로 매니징의 끝판왕.
","
대표 본인의 철학으로 밀어붙이지 말고, 마이크로 매니징 하지 말고, 스타트업처럼 일합시다.
"
개발,전직원,서울,2023. 04,4.0,"""자유롭고 스타트업다운 회사 분위기 그리고 커머스의 모든 것을 경험할 수 있는 곳""","
커머스에서 할 수 있는 모든 것을 경험할 수 있습니다. 결제, 배송, CS, 광고, 마케팅, 중고거래, 명품 인증 등등 많을 것을 직접 경험하거나 옆에서 간접 경험할 수 있습니다.
","
너무 많은 영역에 진출해서 복잡합니다. 커머스 경험이 없다면 따라가기 쉽지 않습니다. 신입 주니어에겐 힘들 수도 있습니다.
","
경영진이 너무 자주 교체되는 것이 아쉽습니다. C레벨의 잦은 교체와 그에 따른 인력 유출이 있는 것 같습니다.
"
데이터,전직원,서울,2023. 04,5.0,"""매우 열려있는 기업이며 하고싶은 일을 할 수 있었습니다.""","
자유로운 연차와 의견 공유, 배울 수 있는 사람들이 많아서 기술적인 성장이 있었음
","
기술적 고도화에 관심이 크진 않음, 장기적인 성장보다 단기적인 성장에 중점을 두는 것
","
선두적으로 개발한 번개페이와 같은 기술 데이터 분석 기반 확장성이 있었을거 같은데 무관심하신 것 같아요
"
기획/경영,현직원,서울,2023. 03,4.0,"""커리어를 쌓기 좋은 기업입니다. 다만 비즈니스 모델이 아직 뚜렷하지 않아 장기적으로는 생각 해보는 게 좋을 것 같습니다.""","
수평 문화가 잘 정착 되어 있어 주니어도 의미 있는 일을 할 수 있고,  최근 들어서는 다양한 사내 행사도 많이 하고 있습니다.
","
나가는 사람은 많은데 들어 오는 사람이 없습니다. 효율적인 조직으로 만든다고 줄이는 것 같은데 이는 남은 사람들에게 절대 좋은 영향을 줄 수 없다고 생각합니다.
","
최근 1년 이내 많은 경영진이 퇴사를 하였는데 안에서 해결하려고만 하고 왜 채용을 안 하는지 모르겠습니다.
"
마케팅/시장조사,전직원,서울,2023. 03,2.0,"""직원을 뽑을 때 어떤 일을 시킬지 어떤 역량이 필요한지 어떤것을 원하는지의 기준이 애매함""","
편리한 연차사용 점심지원 자율출퇴근이 기본이 아닌 한국에서는 장점이다
","
계약직과 일반 직원이 언제든 짤릴 수 있음 사람이 우선이 아닌 경영
","
일하는 사람에 대한 배려와 기본적인 채용에 관한 깨끗했으면 좋겠다
"
디자인,현직원,서울,2023. 03,4.0,"""같이 일하는 동료들이 좋지만 일이 사람을 지치게 만든다""","
주3일 재택근무8~11시 탄력근무제도15,000원 점심식대 지원 및 간식코너 몇몇 빌런을 빼면 동료들이 다 착하고 좋은사람들새로운 시도에 열려있고 자유로운듯한...문화눈치없이 연차, 반반차 사용가능
","
이걸 왜하는지 공감이 안가는 과제들이 많음서로 생각하는게 너무 달라서 과제나 의견조율이 어려울때가 많음실행이 너무너무 느림..마지막에 엎어지는 과제도 많음
","
투명하게 공유하려고 노력하시는 모습이 좋아요좀 더 효율적으로 일하고 싶습니다
"
데이터,현직원,서울,2023. 03,3.0,"""성장하고자 하는 젊은사람들이 많다. 거기서 에너지를 받을 수 있다. 그러나 동시에 스타트업 치고 수직적인 형태의 소통도 존재한다.""","
자율출퇴근제, 전체적으로 화목한 분위기, 무언가 성취 하려는 분위기. 중고시장 자체가 앞으로 성장가능성 있기 때문에. 사내정치가 덜한편.
","
팀바이팀 이겠지만, 아무래도 체계가 부족하다. 체계가 부족하면 수평적이고 유연한 커뮤니케이션이 필요한데, 무언가 경직된 느낌이 없지 않아 있다. 제품 본부와 비즈니스 본부 사이에 협력이 잘 안되는 느낌도 있다.
","
비전을 좀더 확고히 해서 직원들을 설득할 필요가 있다. 집중하는 제품, 서비스가 있다 보니 거기에 편향된 느낌. 그 서비스를 하지 않으면 소외되는 느낌이 든다.
"
서비스/고객지원,전직원,서울,2023. 02,5.0,"""체계적인 내부 시스템이 갖춰져있음, 님 문화로 호칭을 통일하여 개개인을 존중하고자 함""","
선임이랑 소통이 잘됨, 피드백이 빠름. 존중하는 기업문화
","
사전에 고지되지않은 업무 미팅이 잦음, 담당자 혼자서 여러명을 케어함
","
채용을 좀 더 해줬으면 좋겠다는 생각이 듭니다. 전반적으로 만족한 기업
"
기획/경영,전직원,서울,2023. 02,5.0,"""워라벨 보장되고 분위기 좋습니다. 다닐만 한듯해요.""","
워라벨 보장되고 팀내 분위기가 좋은편인 것 같습니다. 젊은 사람들이 다니기 좋은 회사입니다.
","
연봉이 높지는 않은듯 하고 복지도 이렇다할 특별한 복지는 없습니다. 성장이 더딘 느낌도 좀 있구요. 다만 앞으로 성장 가능성이 높아 보입니다.
","
제가 몸담았던 회사인 만큼 앞으로 큰 성장을 이루시길 바랍니다. 화이팅
"
서비스/고객지원,전직원,서울,2023. 02,3.0,"""다양한환경에서 협업하는방법을 배우고 업무에대해 배워나갈수있음""","
직원사내복지가좋음 재택활성화가 좋았었음 직원 사내복지가 마음에들었음
","
비효율적인 면이 있었고 사업주가바뀌면서 사내문화바뀜 그전까지는 괜찮았음
","
사업주가바뀌면서 새로운 분과 별로 컨택한적이 없어 모름
"
기획/경영,전직원,서울,2023. 02,3.0,"""중고거래에 관심이있다면 좋은 회사지만. 리더급들 줄퇴사후에 주니어들이 우왕좌왕하는분위기.""","
중고거래 경험은 번개장터가 최고.집이서울이면 접근성도최고.
","
퇴사자가 많고 내부다툼도늘있는곳. 서로비난하고 그러다보니 몸보다는마음이힘들회사.
","
초보경영진들정치만하지말고 회사를성장시켜줬으면
"
기획/경영,전직원,서울,2023. 02,3.0,"""복지는 좋지만 개발과 비개발 사이의 불균형이 있는 기업""","
눈치안보고 휴가 쓸 수 있고 수평적인 문화가 존재합니다.
","
개발과 비개발의 불균형이 있어 비개발 직군이 살아남기 빡세고 정치가 난무합니다.
","
정치를 그만하고 특정 부서에 편향된 애정을 쏟기 보다는 평등하게 구성원들을 살펴주세요
"
마케팅/시장조사,전직원,서울,2023. 01,4.0,"""스타트업과 중견기업의 그 중간. 열심히 일하는 동료들과 함께 성장.""","
점심/저녁 식사비 지원, 주 3회 재택근무 (주 5일 출근 원하면 가능), 훌륭한 동료들, 사무실 환경 등
","
의사 결정이 느리다. 불필요한 미팅이 많다. 스타트업 시장이 어렵다.
","
일반 직원들보다 열심히 일 하시고 최선을 다 하고 계신 것 같습니다.
"
인사/총무,전직원,서울,2023. 01,4.0,"""전체적으로 무난하고 워라밸 챙기기 좋음.""","
직군마다 다르겠지만 출퇴근 시간 확실해서 좋고 재택근무 시스템이 잘 갖춰져있음.좋은 사람들도 많음.
","
구체적인 업무 체계가 없는 것 같음. 어떤 일을 진행할 때 잘 모르겠지만 일단 해보라던지 갑작스럽게 회의가 잡힌다던지 할 때가 있음
","
경영진에게 딱히 바라는 점은 없고 업무가 체계적으로 진행되었으면 좋겠음.
"
서비스/고객지원,전직원,서울,2023. 01,5.0,"""직원이 대우받으며 열심히 일할 수 있는 곳!""","
연차를 자유롭게 사용할 수 있음. 점심식대 1만원. 사무실이 청결하고 간식이 구비되어 있음. 팀원들 모두 친절하고 사이가 좋음.
","
업무량이 많아 조금 힘들었습니다. 그외에는 단점이 없습니다. 30자를 채우기 위해 하나를 말하자면 계약기간이 짧아 아쉬웠다는 점.
","
지금처럼 계속해서 새로운 프로젝트를 추진하면 좋은 결과가 생길 것 같습니다. 발전가능성이 많음.
"
마케팅/시장조사,전직원,서울,2022. 12,4.0,"""워라밸은 좋았고, 성장하려는 의지가 있었으나 출구가 쉽지 않았던 기억""","
자유로운 사무실 분위기와 동료들이 좋았다. 중고거래 앱 퍼스트무버라고 생각하는데 첫번째 회사로 배울점이 많았다.
","
다양한 일을 자유롭게 행하기 어려웠고 방향성이 너무 자주 바뀌어 어려웠다.
","
앞으로도 크게 성장하시길 바랍니다. 경쟁사의 무언가를 잘 따라하던가 아니면 정말 남다른 무언가가 있기를 바랍니다.
"
마케팅/시장조사,전직원,서울,2022. 12,4.0,"""좋은 사람들이 많은 회사, 2등이긴하지만 1등이랑 차이가 많이나서 좀 걱정스러움""","
연차를 눈치안보고 쓸 수 있고 자유로운 분위기의 회사, 다른 복지들도 나쁘지 않음
","
엄청 빠르게 성장하고 있지는 못함 새로운 시도를 많이 하는데 얼마나 효과적인지 잘 모르겠음
","
이제는 성과를 내야할 때라고 생각합니다. 꼭 좋은 성과를 만들어주세요.
"
개발,현직원,서울,2022. 11,3.0,"""약간 좋아지나 했더니 이상해지는 중별로 추천하고 싶지는 않은 회사""","
출근시 점식식대 지원적절한 워라벨간식지원넓지만 좁은 사무실
","
항상 적자인 구조흑자전환이 가능할지 미지수필요없는 인력이 상대적으로 많음
","
경영진이 1명인것처럼 보이는 이상한 회사가 되가고 있다다른 경영진은 다들 뭐하고 있는지
"
디자인,현직원,서울,2022. 11,5.0,"""재택 근무로 업무는 유연하게, 다양한 일을 많이 할 수 있습니다.""","
1.5만원의 충분한 점심식대, 자율 출퇴근제, 유연한 재택근무, 합리적이고 즐겁게 열심히 일 할수 있는 구성원과 공간. 그리고 다양한 의견을 받아들이면서도, 합리적으로 기업을 운영하고자 하는 의지가 많이 보여서 좋습니다.
","
성장하고 있기 때문에 변동성 + 일이 많음. 업무적으로 편안한 곳을 찾는다면 힘들수도.하던 일이 취소되거나 밀리거나 하는 일이 종종 있음.
","
기업이 성장해야 하는 중요한 시기이니 만큼 주요 프로젝트에 인력을 집중하여 에너지 낭비가 최소한으로 될수 있으면 좋겠습니다.
"
마케팅/시장조사,전직원,서울,2022. 11,5.0,"""인턴으로 경험하기 좋은 회사 자유롭고 열린 분위기""","
재택이 자유롭고 연차 사용도 눈치 안보고 쓸 수 있음 인턴에게 열린 기회와 네트워크도 많아서 인턴직으로서는 경험하기 좋은 회사
","
크게 떠오르지 않는데 타 부서원과의 교류가 크지 않아서 각 팀에서 현재 무엇을 하고 있는지 팔로우업이 잘 안됨
","
특별히 없음 인턴이 경험할 수 있는 풀이 타회사에 비해 크다는 점이 좋았음
"
미디어/홍보,전직원,서울,2022. 10,5.0,"""좋은 스타트업의 표본? 인 듯 하다 만족하며 다닌 회사""","
페이코 중식 석식 각 15,000원씩 제공번개포인트 매달 1일 지급오아시스자유로운 연차사용나름 수평적 분위기역과 가까움외근 야근 택시비 제공넓은 간식바매장 직원할인등등.. 복지가 상당함 최고임
","
요즘 인력을 많이 줄이고 있어서 남아있는 팀원들이 좀 힘들 것 같음..뭔가 모든 팀간의 커뮤니케이션이 좀 부족함하지만 이건 스타트업의 필수 난관으로 생각함
","
나름 즐겁게 다녔던 회사였는데 더 성장했으면 좋겠습니다..모두 화이팅
"
마케팅/시장조사,전직원,서울,2022. 10,3.0,"""방향만 잘 잡았으면 지금 당근 이상의 회사가 되어있었을텐데""","
복지가 좋음. 사람들도 좋음. 연봉이 it 업계치고 높다할 순 없지만 그래도 워라밸 고려하면 다닐만 하다고 생각
","
어느 순간부터 회사비전보다 사내 조직간 갈등이 심해진 느낌. mz세대 타겟으로 하는 것도 좋고 오프라인 매장사업도 좋은데 전반적으로 회사가 성장하고 있다는 느낌이 없음. 매출만 억지로 부풀린 듯한
","
딱히 없음. 그래도 이 정도면 선방했다고 생각함.
"
기획/경영,전직원,서울,2022. 10,3.0,"""안정적인 것 보다는 빠르게 변화하는 조직에서 일하고 싶다면 추천""","
연차를 자유롭게 사용할 수 있고, 재택근무가 가능하다. 동료들이 대부분 나이스하고, 각자 자신의 일에 열정적이다. 인사평가 제도는 스타트업 치고 나름 체계적으로 잡혀있다.
","
지금은 모르겠지만 한 때 급진적인 인원 확장으로 인해 조직 변동이 너무 자주 일어나기도 했고, 분위기나 업무 문화도 제대로 정착되지 않아서 혼란스러웠다.
","
번개장터는 꽤 많은 사람들이 쓰고 있는 서비스인만큼, 서비스의 큰 방향성을 한번 잡았으면 좀처럼 흔들리지 않았으면 좋겠다.
"
개발,현직원,서울,2022. 09,4.0,"""자유로운 문화와 재밌는 일들이 많아요. 일하기 좋아요.""","
눈치보지 않고 연차.자유로운 분위기.좋은 팀 동료.좋은 워라벨.폐쇄적이지 않은 분위기.
","
딱히 단점은 없음.근무지역 주변에 밥먹을 곳이 많지않음.팀 간의 소통이 부족한 경우가 있음.
","
앞으로 방향에 대해 확실하지 않아회사가 앞으로 어떻게 나아갈지 잘 모르겠음.
"
마케팅/시장조사,현직원,서울,2022. 09,4.0,"""새로운 스테이지로 접어든 리커머스 플랫폼. 지금까지 성적은 나쁘지 않으나 앞으로가 문제""","
새로운 대표 & 새로운 조직 구조가 비즈니스에 긍정적으로 작용할 것이라는 기대감 + 스타트업에 만연한 워라밸 붕괴는 지양하는 분위기
","
방향성이 다른 당근마켓은 차치하고, 리셀플랫폼 & 버티컬 중고플랫폼에서 치고들어오는 상황에서 크게 성장할 수 있을지는 미지수. 2년 안에 뭔가 보여줘야한다
","
시니어/주니어 막론하고 프리라이더나 정치질하는 구성원들은 과감하게 정리하고 성장의 길로 나아가길
"
기획/경영,현직원,서울,2022. 08,4.0,"""열심히 일하고자 하는 상사와 동료들이 서로 좋은 에너지를 주고받으며 일하고 있다고 느낍니다. 그만큼 또 강한 오너십을 가져갈 수 있게 해주며 일하는 동기를 만들어줍니다.""","
1. 수평적 문화2. 자율출퇴근제3. 넉넉한 점심식대4. 눈치안보고 사용하는 연차5. 쾌적한 업무환경6. 좋은 사람들
","
1. 조금 부족한 체계2. ""번개장터가 뭐야?"", ""당근같은거야"", ""아~""
","
좀 더 자주 회사의 방향성이나 추구하고자 하는 가치에 대해서 공유해주시면 좋겠습니다.
"
개발,전직원,서울,2022. 08,3.0,"""워라벨은 나쁘지 않지만 경영진들은 잘 모르겠음 연차에 비해 연봉이 약한건 어쩔수 없는 듯 무난하게 다니기 좋은 곳임""","
워라벨은 나쁘지 않지만 경영진들은 잘 모르겠음 연차에 비해 연봉이 약한건 어쩔수 없는 듯 무난하게 다니기 좋은 곳임
","
부서마다 분위기가 다르고 인력이 수시로 많이 바뀌는듯함
","
수익구조 개선을 통해서 직원들에게 그 부분을 어필하고 돈좀 아끼지 않았으면 좋겠음
"
서비스/고객지원,전직원,서울,2022. 08,1.0,"""일하는 환경만 좋고 평점낮은 리뷰를 계속지워서 쓰게만드는기업""","
건물이 지은지 얼마 되지않아 깔끔함 화장실 환경 괜찮음
","
평점 1~2점 주면 잡플래닛 리뷰 삭제함 또한 연봉이 너무 낮으며 정말 환경빼고 다 단점인 회사임 개인적으로 장점쓰고 단점쓰는데 왜 잡플래닛 리뷰까지 삭제하는지 모르겠음
","
잡플래닛 리뷰 지우실 시간에 사원들 좀 더 챙겨주세요
"
서비스/고객지원,전직원,서울,2022. 08,1.0,"""일할수있는환경은 좋지만 오래다니기 힘든회사""","
화장실 깔끔 건물 좋음 반반차 사용가능 이상 없음 역에서 걸어서 가까움
","
계약직/정규직의 차별 잡플래닛 평점남기면 계속 삭제함 타 기업인수 후 본인들 나라
","
잡플래닛 삭제하는 시간에 그냥 사원들한테 따뜻한 한마디라도 더해주세요
"
개발,현직원,서울,2022. 08,4.0,"""나쁘지 않음 전반적으로 무난하다고 생각함일은 많은편, 연봉은 케바케""","
케바케지만 본인일만 잘하면 항상 정시퇴근함. 야근 거의 없음점심식대 제공, 점점 시스템이 갖추어지고 있다
","
시니어가 부족함 주니어가 많아 일이 매끄럽지 않는 경우도 있음부족한 복지와 부족한 연봉
","
근래들어서 너무 이익을 바라보는 것 같음그러다 보니 공감이 안되는 일을 하는 경우가 있음솔직히 조금 미래가 걱정됨 잘되면 다행이겠지만... 긍정적으로 보이진 않음
"
기획/경영,현직원,서울,2022. 07,1.0,"""스카웃 오퍼를 받으시는 분들은 정신 바짝 차리세요 저는 직무 JD하고 실제 하는 일이 달라서 후회하고 있는 중입니다..""","
회사 분위기 젊고 수평적이고 과자 주고요 음료수도 있습니다 페이코로 밥도 주고요
","
외부에서 본 거와 달리 내부는 지원자가 많지 않아서 사람 영입하기 위해서 직무 JD를 실제 하는 일보다 더 그럴싸 해보이게 제안합니다 정신 바짝 차리고 여러가지 꼼꼼하게 아주 꼼꼼하게 물어보셔야 할 거 같아요 스카웃 오퍼 받으시는 분들은요!
","
필요한 인력이 어떤 인력인지 감을 못 잡는 거 같습니다…
"
개발,현직원,서울,2022. 06,5.0,"""유명 중고 플랫폼 중에 가장 비즈니스 모델이 명확하고, 결제/배송 시스템까지 갖춰서 단순 중고 플랫폼이 아닌 이커머스를 전반적으로 경험할 수 있다.""","
워라벨만큼은  최상이고, 좋은 동료들, 좋은 근무환경을 갖췄습니다. (곧 캠퍼스 확장 진행 예정) 전반적으로 네xx, 카xx와 같이 1티어 it 기업보다는 부족해보일 수 있지만 그 외 다른 it 스타트업과 비교한다면 전혀 꿀리지 않습니다. 그리고 처우도 저는 충분히 경쟁력 있다고 생각합니다. 워라벨 까지 고려한다면 높습니다.
","
스타트업 특이지만 의사 결정이 느린 부분이 없지 않아있고, 최근에 인원 채용도 많고 회사가 급 성장하다보니 성장통을 겪고 있습니다. 또한, 진짜 와! 좋다라는 특별한 복지 해택은 크게 없는 것 같습니다. 그나마 식대 지원, 번개포인트..??
","
올해 초 큰 규모의 투자 유치에 성공했는데 직원들 복지나 처우를 더 신경써줬으면 좋겠습니다 :)
"
개발,현직원,서울,2022. 06,4.0,"""개발자가 경험할 것이 많고 빠르게 성장하는 회사여서 배울것이 많은것 같습니다. 계속해서 수익화를 하기 위해 노력하는것이 좋아보입니다.""","
수평적인 사무실 분위기가 있고, 눈치보지않고 장기연차를 사용할 수 있습니다. 사내 도서관도 있고 교육비 지원도 있어서 성장하는데 도움을 많이 줍니다.
","
빠르게 성장하는 스타트업이다보니 업무가 급하게 진행되는 경우가 있습니다. 이해는 되지만 힘들때도 있습니다.
","
투명하게 하려고 하는 모습이 보여 너무 좋습니다. 하지만 장기적으로 롱런할 수 있는 기업이 될 수 있도록 노력해주셨으면 좋겠습니다.
"
데이터,현직원,서울,2022. 06,4.0,"""개발자가 다니기에 나쁘지는 않음다만 중고거래시장이 돈을 벌수 있을지는 고민""","
자유롭고 하고싶은 일을 할 수 있는 분위기대기업과 스타텁의 중간단계로 보임
","
의사결정이 느리고 잘 나지않는 경우가 많음업무진행이 안되는경우가 있음
","
빠른 의사결정과 실행이 필요해보임새로운 먹거리와 방향성 수립 필요
"
디자인,전직원,서울,2022. 06,5.0,"""열려있다. 본인이 하는 만큼 얻어갈 수 있다.""","
많이 자유롭고 워라밸도 나쁘지 않다. 경영진이 융통성이 있다. 계속 나은 방향으로 변화하려고 한다.
","
일을 너무 벌린다. 이거저거 기웃거리고 왔다갔다 한다. 위아래 할거 없이 같이 헤매는 경우도 부지기수.
","
일 너무 벌리지 말고 하나만 하는게 어떨까요?
"
기획/경영,전직원,서울,2022. 05,4.0,"""정말 많이 성장시켰던곳임은 확실하다 같이업무하는 팀원들이 좋아서 즐겁게다님""","
다이나믹한 업무경험을 많이해볼수있다사람들이 다 선히고 열정적이다
","
저연차라그런지 연봉이 많이 아쉬웠다이직하게된 결정적 이유
","
복리후생이나 보상을 더강화하면좋겠다역량과 자격없는리더들을 케어했음좋겠다
"
기획/경영,전직원,서울,2022. 05,4.0,"""자유로운 기업 문화와 자율성이 있습니다.사람바이사람이지만 맞는 분들에게는 좋을 것 같습니다.""","
탄력 출근제, 좋은 사무실 환경이 마음에 듭니다.또한 일에 욕심이 있는 분들이라면 마음에 드실 수도 있습니다.
","
맡긴 업무에 체계적인 프로세스가 부재했다는 것이 아쉬웠습니다.
","
과거 이야기지만 매출에만 신경 썼던 것이 아쉬웠습니다.
"
