직무,고용 현황,근무지,날짜,별점,요약,장점,단점,경영진에게 바라는 점
엔지니어링,현직원,인천,2022. 04,3.0,"""불필요한 야근 지양, 워라밸을 어느 정도 보장해주는 기업 문화, 연봉 외 기타 수당 없음""","
다양한 프로젝트를 하며,  매해 성장하는 회사로서 향후 전망이 좋은 기업임
","
월급 외 수당 없음(야근비, 상여금, 인센티브, 명절떡값 등),  연차미소진시 연차수당 없음. 업무특성 상 제안서 등 일이 몰리면 야근 및 밤샘 작업도 종종 있음
","
그 해 목표를 초과달성하면, 박수치며 수고했다라는 말로만 끝나는게 아닌 일정 부분의 인센티브 및 성과급은 있었으면 함.
"
엔지니어링,전직원,경기,2022. 01,3.0,"""야근이 부서별로 상이하였으며, 발전하는 경향이 있는 회사""","
미래지향적은 마인드, 회사내부 사내활동 장려, 야근식대 젝ㆍㄷㅇ
","
야근이 좀 있었습니다. 업계 특성상 야근업무가 많음. 행사도 있음.
","
직원들의 처우가 조금은 더 좋아지면 좋겠습니다. 직원들의 고충도 들어볼 필요가 있음.
"
엔지니어링,현직원,경기,2022. 01,5.0,"""직원과 회사가 서로 공존하며 일할 수 있는 근무환경을 가진 회사""","
직원들에 대한 복지가 대단히 잘 되어있는 곳자유로운 분위기
","
단점은 딱히 개인적으로는 잘 못 느끼겠음하지만 엔지니어링 회사가 그렇듯바쁠땐 야근 많이함.
","
앞으로 좀 더 성장하는 기업이 되어질 수 있도록 많은 노력을 기울여 주십사.................
"
디자인,전직원,인천,2021. 12,3.0,"""예전에 근무했던회사이긴한데 지금은 부서가 없어졌습니다.""","
지금은 다를수도 있지만 동호회나 도서구입에 대한 지원이 있어서 좋았던 곳입니다.
","
지금은 모르겠지만 예전엔 야근수당은 없고 야근식대만 나왔던곳...
","
시대가 변한만큼 많이 달라졌을꺼 같은데 앞으로도 직원복지에 신경써주세요~
"
엔지니어링,현직원,기타,2021. 12,3.0,"""중소기업이지만, 알차게 꾸려져 있는 회사입니다.""","
승진,보상 기회가 큰기업보다는 더 많은 기회가 있습니다.
","
건살업이다보니 법적인 테두리에서  운영을 가끔 무시하고 진행하는게 있습니다.
","
좀 더 큰 기업으로 도약했으면 좋겠습니다.
"
엔지니어링,전직원,경기,2021. 12,3.0,"""나름 체계적으로 사내 운영을 하려고 하는 것 같지만 그에대한 내용물들은 만족스럽지 못했다.""","
중소기업이지만 대기업 처럼 체계를 갖추려고 한다. 결제올리는 거나 복지 부분에서 나름대로 체계적으로 하려고한다
","
체계적이라고는 하지만 그에 대한 내용들은 부족한 것 같다
","
직원들의 불만을 적극적으로 들어주었으면 좋겠다
"
엔지니어링,전직원,경기,2021. 10,3.0,"""좋은회사이나 발전이더딤발전하려는 회사였습니다사람이좋다""","
좋은분위기 발전하려는 느낌사람들이 좋은사람들이많다친근
","
하지만 정체된느낌이 오래가는중연차수당 야근수당없다월급이 적다
","
좋은복지와 야근수당이나 합사수당을 올려주고다양한 인력보강과 수주로 발전했으면
"
엔지니어링,현직원,경기,2020. 10,3.0,"""사내 분위기 좋음 일 없을 때 편함 연봉은 평균""","
사내정치 없음 느슨한 분위기 일 없을 때 편함 인덕원역앞 통근버스
","
획일적 연봉제 무능한 임원이 많다 성과 평가가 없다
","
편안한 분위기도 좋지만 회사인 만큼 직원들에게 정확한 업무 분장을 하고 평가를 해서 연봉에 반영해야 된다고 봅니다.
"
엔지니어링,현직원,인천,2020. 06,3.0,"""역근처에있어서다니기가편하나사무실이어두움""","
역근처라서다니기가편하고 시청근처라 까페랑 밥먹을곳이 많음
","
사무실이너무어둡고햇빛이잘안들어와서개미굴같은느낌입니다 화장실노후화됨
","
햇빛이잘드는곳로이사가거나 환기라도잘됐으면좋겠다
"
엔지니어링,전직원,경기,2020. 05,4.0,"""열심히 일하는 사람들이 모여있는곳 그러나 급여는 그렇지않다.""","
연차사용에 자유롭습니다. 업무가 몰릴때는 정신없지만 그래도 그렇지 않은 시간에는 비교적 여유롭습니다.
","
일이 많은것에 비해 급여가 굉장히 저렴합니다. 아직 회사의 체계가 없어 운영상에 미숙함이 많이보입니다.
","
회사운영에 체계가 잡혔으면 좋겠습니다. 주먹구구식 운영을 벗어나 운영의 전문성을 기대합니다.
"
엔지니어링,현직원,경기,2020. 04,4.0,"""조금씩이지만 발전하고있는 회사라고 생각됨""","
징검다리 휴무를 전체연차로 사용해서 눈치 안보고 쉴수 있고, 윗분들이 깨어있는 편이라 기업문화가 발전중이라고 보여짐
","
부서별 케바케가 있지만 큰 단점은 없어보입니다 최소 30자를 적으라는데 더이상 적을 말이 없어요 ㅠㅠ
","
엔지니어링 업계 전체적으로 성과급은 없는걸로 알고있지만 설/추석상여는 주셨으면 좋겠어요~
"
엔지니어링,현직원,경기,2020. 02,4.0,"""직원들을 생각하는 사장님의 마인드가 좋으며 연봉도 계속 메이저급으로 맞추려고 노력함""","
연봉 상승폭이 크며 사람들의 성향이 좋음매출액 달성이 어느 정도 이루어지고 있어며 복지가 계속 좋아지고 있음
","
부서간의 업무 강도가 차이가 나며 화합이 제대로 이루어지지 않는 모습이 다소 보임야근 수당은 없으며 회사의 매출비중이 바뀌어 가는중
","
야근수당을 챙겨주며 모든 부서에 투자를 골고루 해줬으면 하는 마음입니다.
"
엔지니어링,현직원,경기,2020. 02,3.0,"""발전에 있어서 의문 중구난방식의 기업""","
널널한 분위기 강요적인 분위기가 없다회사가 발전하려고 하는 경향이 있다
","
재미없다 야근비가 없다 복지가 별로없다시스템이 약하다
","
성과를 달성함에 있어서 보람이 없다아무리 흑자가 나도 돌아오는것이 없다
"
엔지니어링,전직원,경기,2019. 12,3.0,"""토목설계를 처음 배우는데 많은 도움이 되었고, 업무강도는 부서마다 상이하다""","
회사가 다방면으로 성장하기 위해 노력한다. 회사행사도 있어서 타부서 직원과 교류있음.
","
야근이 좀 있고, 강도가 부서마다 상이하다. 별도 야근수당이 없다.
","
보다 직원을 생각하는 제도를 만들어서 직원들에게 다니기 좋은 회사로 거듭나길 바랍니다.
"
엔지니어링,전직원,경기,2019. 11,3.0,"""면접은 대화형식으로 편안 했음. 다른 특이사항은 없음.""","
공동연차를 통해 낀 휴일에 쉴 수 있다. 분위기가 프리한 편에 속한다. 주기적으로 기타 교육을 진행했다.
","
야근수당이 없음. 밥값은 줌. 유지하고 있다고 본다.
","
직원들을 좀 소중히 생각해 줬으면..사람이 중요하지..
"
기획/경영,전직원,경기,2019. 10,4.0,"""기업은 작으나 연봉이 조금 높아 좋은거 같음""","
일딴 연봉이 높고 직원수가 적어서 서로 모든일 다하는거 같음...그나마 연봉이 조금 높아서 가능한듯
","
시공 설계 같이해서 몬가 힘들어 보이고  직원수가 너무 적어서 모든일을 다해야하는거 같다는 생각이 듬.........
","
임원분들은 몇분 없어서 아직 그런거 까지 잘 몰르겠음..그래도 대표님은 몬가 젊어서 좋은거 같음
"
엔지니어링,현직원,경기,2019. 06,3.0,"""수평적인 좋은 분위기이나 전체적으로 새로운 발전이 더딤""","
수평적인 사무실분위기 복리후생위원회로 의사소통함 행사로단합
","
대리 과장보다 이사급이 많음월급외 주말수당이나 야근수당이없음전체적으로 일들이 체계적이지못하며 부서에서 하는일이몇명이 다해결하는느낌
","
신규사업추진이 많이되었으면직원복지에 더 힘써주시기를체계적인 회사운영
"
엔지니어링,전직원,경기,2019. 03,4.0,"""크진 않지만 내실이 있는 회사로 건설쪽으로 확장하려고 하고 있음""","
분위기가 좋고 눈치보는 분위기는 아님, 회식 강요없고 자율성을 보장해줌
","
전체적으로 복지가 없는 편이고(그나마 있던것도 점점 축소) 연봉도 동종기업 수준에서 좀 낮은듯
","
복지를 늘려 직원들의 사기를 높혀줬으면
"
엔지니어링,현직원,경기,2019. 02,2.0,"""신입으로 들어가서 배우기에 좋습니다하지만 워라벨회사는 아닙니다""","
연봉이 동종업계에 비해서 많은편입니다하지만 야근이 많아서 체력이 받쳐줘야 합니다
","
남자 비율이 많아 여자는 힘들수 있으며보수적인 성향이 강합니다회사 내에서 담배를 펴서 건강이 해롭습니다
","
주먹구구식으로 운영방식은 실무진을 너무 힘들게 합니다
"
엔지니어링,현직원,경기,2019. 02,2.0,"""신입으로 들어가서 배우기 좋습니다워라벨회사는 아닙니다""","
하는일에 비해 급여가 많습니다과장급이상부터 연봉이 많이 오릅니다
","
야근이 많습니다과장급 이상부터 야근을 밥먹듯이 합니다
","
업무가 체계적이지 않아 실무진이 힘들수 있습니다
"
엔지니어링,전직원,경기,2019. 01,4.0,"""첫 직장으로서 만족할만한 곳, 중소기업이지만 중견기업으로 나아가기 위해 노력하는 곳""","
연차사용 자율적 사용 가능하고 시차출퇴근제 이용가능하다. 복지포인트 성격인 마일리지 제도 운영과 휴양소 운영, 도서/교육비 지원, 야근식대 제공 등 복지에도 지속적으로 신경을 쓰고 있는 것 같다.
","
모든 중소기업의 문제점이지만 체계적인 프로세스가 확립되어 있지 않다.회사 사무실이 분할되어 있어 사무실마다 분위기의 차이가 크고 친분을 쌓기가 어렵다.임원 직급의 비율이 높다.
","
신규사업의 적극적인 투자도 좋지만 기존에 있는 산업군들의 확장도 지속적으로 살펴주셨으면 좋겠습니다.
"
금융/재무,현직원,경기,2018. 10,3.0,"""건설업계 에서 평균이라 생각함 괜찮은 회사""","
회사 분위기 자체가 굉장히 편하고 자유로움. 기업내에서의 당연시 되는 눈치보기나 윗사람으로부터의 스트레스가 없음
","
역피라미드 구조로 사원,대리급 비율이 너무 적은편.규모대비 투자가 과하다고 생각함
","
직급의 비율을 맞춰 줬으면 좋겠음.부서별로 너무 동떨어진 느낌을 해소하는 계기가 생기면 좋을듯
"
엔지니어링,전직원,경기,2018. 10,2.0,"""큰 변화없이 안정적으로 다닐수 있는 회사.재직자들의 성향 조용하고 차분하 분위기.""","
연차를 비교적 자유롭게 쓸 수 있고 임원들도 큰 무리가 없는 조용한 회사.각 부서마다 편차가 있지만 체계가 잡혀있는 부서는 업무환경 괜찮음.
","
회사대표의 친인척들이 자리하고 있는 총무, 재무, 회계부서의 본인 위주의 업무 체계.타 부서와의 업무분담, 협조 등 부서간의 업무 분담이 협의가 아닌 지시형식.
","
회사가 더욱 발전하기 위해서는 문제점에 대해 생각하고 변화를 주는게 좋을 것 같다.
"
인사/총무,현직원,인천,2018. 09,4.0,"""회사 분위기가 전반적으로 너무좋고, 기본을 지킬줄 아는 회사라고 생각합니다.""","
수평적인 사무 분위기. 밝은 전방의 미래, 직원 복지 정책 아주 좋음.
","
점심식대 지원이 없고, 다양한 회사행사에 참여해야 합니다. 강요는 아니지만 분위기상 필참 정도?
","
지금처럼 문제가 생기지 않도록 유지해주셨으면합니다. 지금까지의 경영을 지지합니다.
"
엔지니어링,현직원,경기,2018. 06,4.0,"""가족같이 편안한 분위기와 인재들이 많은 회사이다.""","
가족같은 분위기라 편하게 일 할 수 있습니다. 인재들이 많아 일을 배우기 좋습니다.
","
사람을 빨리 뽑아주지 않는 듯합니다.단점은 딱히 없습니다.
","
사람을 빨리 충당하여 직원들의 일부담을 줄여주었으면 좋겠습니다.
"
엔지니어링,전직원,인천,2018. 01,3.0,"""무난한 회사이며 미래가 있어보이는 회사""","
수평적인 분위기의 사무실인천에서는 알아주는 기업이 두가지가 가장 큰 장점이랄까
","
연봉이 그렇게 많지는 않음남녀평등이 거의 없음이 두가지가 가장큰 단점이랄까
","
조금 더 직원들을 위한 연봉과 복지가 있기를
"
기획/경영,전직원,경기,2017. 05,3.0,"""발전이 있을 것 같은 회사, 미래가 기대되는 회사""","
자유로운 연차 사용, 식대 제공, 심야 교통비 지원, 직원 자기계발복지 좋음, 마일리지 제도 좋음, 야근 적당, 연봉상승률 좋음, 대표이사님 인성 좋음
","
봉사활동 억지로 강요, 상반기 하반기 각 1회 토요일에 강제 집합하여 등산이나 체육대회 등 진행, 은근한 남녀차별
","
억지 봉사 및 사내행사 줄일필요 있음
"
엔지니어링,전직원,경기,2016. 02,3.0,"""대체적으로 가족같은 분위기의 회사입니다.""","
다양한 부서 다양한 업무 다양한 배움자기 개발에 대한 지원을 잘 해준다.
","
엔지니어링 업계가 다들 그렇듯 너무도 잦은 야근직원 충원이 더뎌서 현직원들에게 업무 과중이 큼
","
업계가 힘들지만 신규 직원 채용을 통해새로운 분위기 조성 및 업무 과중을 좀더 줄일수 있었으면...
"
엔지니어링,현직원,인천,2015. 03,3.0,"""인천 도시계획업체중 넘버원이라고 본다""","
인천지역일은 거의 도담에서 다수행하고 있을정도로 일이많다.
","
인허가업무상 야근이 너무많다 경영진에게 부탁하고싶다
","
야근싫어요
"
기획/경영,전직원,서울,2023. 09,4.0,"""그 어떤 곳보다 훌륭한 동료들이 있지만더 성장하기엔 치명적인 문제점이 있던 곳""","
제품 쪽 인력들은 너무랄 곳 없이 다들 훌륭하고 빌런이 없습니다. 또한 긍정적으로 토의하고 함께 고민하는 업무문화도 잘 자리잡고 있습니다.그외 복지나 여러 근무조건도 직원들이 더 업무에 집중할 수 있도록 좋은 환경을 제공하는 곳입니다.
","
전사적으로 공공연한 조직 간 갈등이 있고, 이 문제가 절대 해결되지 않습니다.회사 차원에서 이걸 해결할 의지가 없기 때문에 이에 대해 해결을 요구하고 적극적으러 나서는 분들은 조직에서 배제될 수 있습니다.
","
너무 수성으로, 지키기만 해서는 성장할 수 없다고 생각합니다.업 자체가 갖고 있는 특성과 더불어 빠른 성장을 위해선 공성이 꼭 필요하고 이에 따라오는 리스크는 감수해야한다고 생각합니다.
"
개발,전직원,서울,2023. 05,3.0,"""능력있는 사람들 많음. 그런 사람들을 지쳐서 나가 떨어지게 만드는 조직 문화""","
웬만한 스타트업에 있는 좋은 복지는 다 있음. 연차 무제한, 근무 시간과 장소 자율,
","
회사가 어렵다는 이유로 좋았던 문화 없애고 있음. 리더십 매우 부족.
","
전략 세팅이나 기업 문화 확립, 못하고 있음에도 아무것도 하지 않고 있음.문제를 제기해도 방법을 찾지 못했다는 이유로 아무것도 실행하지 않음.뭐라도 했음 좋겠음
"
개발,전직원,서울,2023. 04,1.0,"""개발자 대우가 좋습니다. 너무 좋습니다.""","
건축플랫폼 사업으로 플랫폼 미래가 밝습니다. 개발자가 가면 도움이되는 기업입니다.
","
야근이 필수인 회사입니다. 워라벨이 없는 회사로 어느정도 감안하고 다니셔야 합니다.
","
급여가 높았으면 좋겠습니다. 연차도 자유롭게 사용할 수 있으면 좋겠습니다.
"
개발,전직원,서울,2023. 04,1.0,"""사공이 많은 회사, 방향을 제시하는 리더급이 너무 많고, 수평조직인듯 아닌 회사""","
스타트업의 장점인 복지 혜택이 다양함깨끗하고 세련된 업무환경, 자율출퇴근, 자율재택, 개인 법인카드 지급 등
","
겉보기엔 업무에만 집중할 수 있는 최고의 회사이나, 알고보면.. 알수 없는 헤드들의 생각, 회사의 방향, 책임전가, 우회적 표현, 감시체계 등
","
생각할수록 발전보다는 투자 받을 수 있는 지표 만들기에만 급급한거 같아보여요
"
엔지니어링,전직원,서울,2023. 04,3.0,"""성장할려는 노력은 보이나 그에 대한 결과물은 부족한""","
수평적 인사구조, 유연근무제, 회사내 복지제도 다양, 직원들의 워라벨이 있는 회사
","
노력은 보이나 결과물은 없는 벤처기업의 한계성이 보임.
","
직원들의 복지나 회사내 분위기는 다 좋으나 문어발식 모험적인 확장은 안하길 바람..
"
엔지니어링,전직원,서울,2023. 03,3.0,"""새로운 시도를 하는 기업이고 빠르게 성장해야 한다는 부분은 이해가 가지만 너무 빠르게 다음 스텝을 밟으면서 리스크를 최소화 하려고만 하는 것 같다.""","
자기개발에 관한 복지비용을 지원한다. 물론 회사 자체적으로는 아니고 공동기금을 통해서지만 업무 외에 다른 불필요한 부분을 최소화하려고 노력하는 것 같다.
","
위에서 말한 것 처럼 불필요한 부분을 최소화 하려고만 하다 보니까 소통방식 자체가 너무 단조롭다. 많은 사람들의 의견을 수용하려는 것처럼 만 하고 실질적으로 바로 드러나는 부분이 아니면 그냥 스킵하는 것 같다. 보이는 것만이 다는 아니다.
","
좀 더 아랫 단계에서 어떤 식으로 업무가 이뤄지는지 직접적인 관심이 필요하다고 생각한다.
"
교육,전직원,서울,2023. 01,2.0,"""괜찮고 다들 열심하는 장점이있습니다 다들 업무가 많지만요""","
연차를 눈치안보고 사용가능하고 무제한연차사요 재택근무 유연제
","
단순 보고 작업이 많고 회사가 업무 강도가 높지만 다들 힘내서 합니다
","
인세티브 상여금 잘 챙겨주면 더 열심히 할것같아요
"
엔지니어링,전직원,서울,2022. 12,4.0,"""좋은 아이템과 사업성을 가지고 있음에도 불구하고 현시점 스타트업의 한계""","
자율적인 분위기 수평문화 재택근무 가능 무제한 연차 회사법인카드 지급
","
수평문화이지만 소수의 사내정치 세력들 있음 금리인상 및 투자동결로 인한 어려움
","
스타트업 특성상 어쩔수없는 경영방식이지만 수익이 나는 사업필요
"
엔지니어링,전직원,서울,2022. 11,4.0,"""건축시장에서 차별화된 사업 아이템을 가지고 도전하는회사""","
자율적인 분위기, 자율과 책임중시, 연차무제한, 재택가능, 식대 및 간식 지원
","
포괄임금제, 도전적인 사업의 위험성, 스타트업, 수직도 수평도 아닌 애매한 계급사회
","
새로운 도전을 하는 만큼 여러가지 가능성과 위험성을 잘 고려해야할듯
"
엔지니어링,현직원,서울,2022. 11,1.0,"""타운홀에서는 위기를 극복하자고 하더니, 하루아침에 권고사직 통보해서 부서를 싹 다 날려버린 회사. 해고할꺼면 사람은 왜 뽑았는지 모르겠음""","
재택, 출근시간없음. 데스크탑 사양 좋음. 간식 많음. 점심 제공. 그런데 이거 해주다가 그런건지 이제 사람 다 짤랐으니 없어졌을 것 같음.
","
위기라고 하면서 뭐해야 하는지는 알려주지 않음. 맨날 방향성 왔다 갔다 함. 사내 정치 심함.의사결정은 독단적이고 공유가 전혀 안됨.
","
변할 회사였다면 이상황까지 오지도 않았을텐 솔직히 바라는 점은 없음.
"
영업/제휴,현직원,서울,2022. 10,4.0,"""본인이 하는만큼 보상을 생각해주는 회사. 진취적인 성향이라면 만족할 회사.""","
자율출퇴근, 무제한 연차, 식비 무제한, 책임에 대한 자율 보장
","
성장하는 기업이라, 대기업 만큼의 체계는 아직 부족. 차차 나아질듯
","
직원들의 복지에 신경써주셔서 감사함. 좋은 결과를 낼 수 있도록 도와주셔서 감사함.
"
기획/경영,전직원,서울,2022. 10,3.0,"""다들 긍정적임. 열정이 많고 실력이 뛰어남. 그치만 미래가 불투명한 곳""","
고연봉복지 좋음재택 가능사무실 위치 좋음식대 무제한.
","
서비스 목표를 알 수 없음무비판적 일 진행이 많음열려있는 듯 하지만 팀원들 의견 안들음. 답정너임.디자인팀 드세고 운영팀 의견이 갑임.정보 흐름이 원활하지 않음.
","
묻지마 사업 확장인 것 같아요 ㅜ 서비스에 대한 얘기를 많이 해야지.. 투자 얘기만 많은 것 같아요.도메인과 서비스의 간극이 너무 큼
"
개발,현직원,서울,2022. 09,5.0,"""업무환경에 부족함을 느끼지 않으며 일할 수 있는곳. 업무에 집중할 환경을 제공해줌""","
출퇴근 자유. 재택 자유. 식대 무재한. 연차 무재한. 장점들이 너무 많습니다.본인이 하고싶은 개발을 마음껏 할 수 있는 환경을 제공해줍니다.
","
스타트업 특성 상 항상 바쁘고 체계가 없다고 느껴지는 부분이 조금 있습니다.
","
스타트업의 불안감을 직원들이 느끼지않도록 해주세요. 지금의 열정 초심 잊지말고 대박나는 하우빌드가 되게 함께 달려봐요.
"
데이터,전직원,서울,2022. 09,5.0,"""대표가 비전에 대한 확신이 강하고 열정있는 매니저급이 많아서 성장욕구 있다면 추천하는 기업.""","
연차무제한에 눈치안보고 자유롭게 소진 가능.건설시장 인건비 자재비 거의 모든비용이 계속 오르고 있어서 중소형개발은 믿을만한 시공관리 전문가를 필요로 하기에 더 잘될듯
","
약간 돈버는동아리 느낌. 친한사람들끼리는 협업하고 잘 모르는 사람은 계속 겉돔.
","
신규자와 기존인력이 층지지않고 잘 융합되길
"
기획/경영,전직원,서울,2022. 08,5.0,"""직원들을 위하는 경영진의 마인드가 건설업계 탑급 업무와 삶의 경계가 조금 부족""","
연차 무제한에 별 다른 터치 없이 연차 사용 수평적인 업무 및 관계를 유지하기 위해 많은 노력을 하며 잘 시행되는편
","
삶이랑 일에 대한 경계가 모호함 부서별로 다른편이긴 하지만 전체적으로 단점을 보완할만한 장점이 너무 많음 건축이라는 분야를 모르면 쉽게 접근하기 어려움
","
직원들을 위하는 마음과 직원 한분한분 생각해주시는거에 너무 감사합니다 비록 퇴사하긴 했지만 기회가 된다면 다시 뵙기를!
"
기획/경영,전직원,서울,2022. 07,2.0,"""과연 성장하고 싶은 생각이 있는지 잘 모르겠음""","
무제한 재택, 제한 없는 식비, 괜찮은 사람들, 기깔나는 오피스 등등
","
비즈니스 모델, 사업 방향성, 임원진, 정치꾼, 모호한 사업 방향성, 우물쭈물한 임원진 등등
","
뭘 하려면 제대로 준비해서 명확한 목표를 공유하고 시작하면 좋겠음
"
기획/경영,전직원,서울,2022. 06,3.0,"""다양한 환경을 경험하기엔 어려우나 건축 + IT 산업으로 새로운 경험은 할 수 있는 환경. 퇴사당시 회사의 상황은 그리 좋지 않았던걸로 기억하나 도약을 위한 마지막 고비라고 타운홀에서 들음..""","
식대 무제한이나 눈치줌, 다양한 전공의 사람들 (평소에는 서로 마주치지 않을)이 모여 토론을 하며 새로운 프로그램을 만드는 것이 개발자들에게 좋은 경험이 될 수도 있음
","
유연한 근무형태, 식대무제한이 회사가 작으니까 눈치보면서 하게됨. 그냥 안하는게 나음
","
리스크가 있으면 투명하게 공개하고 같이 솔루션을 찾았으면 합니다. 경영진이 실무미팅에서 BIM에 정말 가능성이 있는지 한번이라도 들으셨으면 합니다
"
