직무,고용 현황,근무지,날짜,별점,요약,장점,단점,경영진에게 바라는 점
유통/무역,현직원,경기,2021. 05,4.0,"""일반적인 회사와 ""다른"" 회사, ""다른""의 의미는 사람에 따라, 좋게도, 나쁘게도 받아들 일 수 있는 회사.""","
업무진행: 본인 업무에 대하여, 본인이 책임지고, 본인 일 처럼  끌고가면 됨, 해당내용에 대한 Touch가 많지않음(거의 없음) 왜 맞는지, 왜 틀린지에 대한 설명을 잘 할 수 있으면 됨 업무방식: 보고서 없음, 다만, 사내메신저로 작성하여 보고 한다고 보면 됨
","
업무진행: 본인 업무에 대하여 본인이 책임지고 못 끌고 가면, 조금 힘들어 질 수 있음 신입사원이나, 다른회사에서 오래 근무  하셨던 분들이 겪는 공통적인 증상 업무방식: 보고서가 없지만, 사내 메신저 Tool로 보고서를 작성 함, 상기내용과 유사하게 다른 회사에서 오래 근무 하셨던 분들은 조금 힘들어 함
","
신규인원 입사 시, 경영진의 Needs가 높아 초기에 조금 힘들어 할 수 있다고 생각 합니다. 물론 신규인원이 그 Needs에 맞게 움직이면 되는 일이겠지만, 모든 사항을 전부다 만족시킨다는 것은, 회사나, 인원이나 불가능 한 일이라 생각 합니다. 신규인원이 경영진에게 먼저 다가가 소통하는 것은 조금 힘들 것이라 생각 합니다, 먼저 다가가 주셨으면 하는 바램입니다.
"
마케팅/시장조사,현직원,경기,2021. 05,4.0,"""보고 체계가 간단해, 불필요한 서류를 작성하거나 시간을 낭비하지 않아서 효율적. 의사결정이 빠름.""","
중견기업 막 진입한 회사치고, 업계에서 연봉대우가 좋은 편 같음. 복지가 좋음. 성과급/ 식단 식사 지원/ 복지포인트 등
","
외곽지역에 있어 자차가 없다면 대중교통 이용이 다소 불편함.
","
업무와 상관이 없어 보일 수도 있지만 대외활동 등이나, 요즘 트랜드에 맞는 출퇴근 시간 자율/ 금요일 가족데이 등의 도입도 고려한다면, 쥬니어 급의 인재들을 영입하기 좋을 것임.
"
기획/경영,전직원,경기,2021. 04,1.0,"""대표가 직원을 화풀이 대상으로 보는 수직적인 중소기업""","
밥세끼주고 명절선물 잘 챙겨줍니다. 핸드폰비 지원해줍니다
","
대표 마인드가 진짜 이상합니다 독재체제 여러 사람들 앞에서 한사람 인격 무시하는건 심심풀이로 합니다  그렇다고 체계가 있거나 제대로된 시스템이 있는 것도 아니예요 안좋은 수직적인 중소기업인데 수평적인척 합니다회사분위기 자체가 우중충하고 어두워요..보통 퇴사하면 조금이라도 아쉽거나 좋은 기억이 있어야하는데 이회사에서 보낸 모든 시간이 아깝습니다 더이상 대표의 화풀이대상이 되지 마시고 떠나시길..
","
구성원들을 인격적으로 대해줘야 대표님 회사를 위해 일할겁니다 몇안되는 자부심 가진 고인물들이 회사를 더 망치고 있다는걸 인지했으면 좋겠네요. 현실을 자각하고 차라리 수직적인 중소기업임을 인정한 후 좋은 회사 만드시길 바랍니다.
"
금융/재무,현직원,경기,2021. 04,4.0,"""개인의 적극적인 자세가 있다면, 얼마든지 성장할 수 있는 기업""","
유연근무제, 식사제공, 보고를 위한 보고 없음,업무에 있어 크게 터치하지 않고 개인의 노력이 있다면 실력이나 전문성을 기를 수 있음,사옥으로 이전 시 쾌적한 환경,반도체 시장에서 한 단계 더 높은 곳으로 도약하기 위한 경영진의 적극적인 자세
","
외곽에 위치해 교통이 불편함,너무 조용한 사무실 분위기,경력직의 비율에 비해 신입의 비율이 현저히 낮음
","
좀 더 합리적인 보상체계가 이루어졌으면 좋을 것 같다
"
기획/경영,전직원,경기,2021. 03,1.0,"""공산주의식 공개처형에 대해 경험 해보고 싶으면 입사해보시길, 대표가 정말 문제가 심각""","
연차사용 자유롭고, 명절 선물 좋아요. 신 사옥 이전 할거라 좀 더 좋은 환경으로 갈듯요
","
대표가 정말 골때리는 사람임. 공산주의식 공개처형 당하는 일이 많음. 예를 들어 누가 뭘 잘 못하는지 찾아내 모두가 보는 온라인 오프라인 공간에서 사람의 모든 인격까지 처참히 무너트려버림. 그냥 가지 마세요. 아 그리고 제발 수평적 문화다 뭐다 홍보 하지 말길. 퇴사후에 보니 대한민국에 이보다 수직적인 문화의 기업은 전무함.
","
일단 대표가 물러나야 회사 발전이 있을것 같음. 근데 아마 둘째 아들이 나중에 올라오겠지요. 대표는 직원들 위한다고 하지만 철저히 이기적이고 자신의 이익에 반하면 내치고 모독하닌깐요.
"
개발,전직원,경기,2021. 03,2.0,"""수직적 조직문화, 업무공간 분리 안되어 혼나는 직원 창피주기 딱좋음""","
... 간식 제공함... 1층에 탁구대 있음... 수평적 조직문화를 지향하여 영어 이름 씀..
","
수평적이라고는 하나 전혀 아니다. 수직적이라고 보면되고 업무 공간이 그냥 하나.. 옆팀직원 혼나면 전체 직원이 다 듣고있다고 보면됨
","
불필요한 행사 자제, 과도한 지적은 자제하길
"
영업/제휴,전직원,경기,2021. 03,1.0,"""믿고 거르셔도 좋습니다. 젊었을때 고생따윈 상관없고 인격적인 모멸감은 언제든 감수가 가능하시다면 말리지 않겠습니다""","
때 되면 선물 같은건 잘 줘요. 뭔가 장점을 떠올리는것이 힘들고 어려운 그런회사.
","
사장독재, 가짜 수평조직. 대중교통 불가, 갈라파고스, 일일히 열거하자면 끝이 없겠지만. 한가지는 분명하다. 당신이 이곳에서 성장할 가능성은 거의 없다.
","
직원을 도구로 보지 말고 사람으로 생각해 줬으면 합니다. 당신의 가족이라면 그리 대하실 수 있겠습니까?
"
영업/제휴,전직원,경기,2021. 02,1.0,"""밑에 인사팀이 조작해서 썼길래 그 글 얹힐려고 다시 쓴다 제발 포장해서 쓰지 말길...""","
식사(점심, 저녁) 줌. 아침은 예산 때문에 준다고는 하지만 인원보다 적게 김밥 올려놓고 먹으라고 함. 확실한 평가(모든 시스템에 등록 건수를 등수화 해서 구성원들이 볼 수 있게 함) 무슨 프로 스포츠 같음. 모든 것을 1등부터 쭉 나열함. 그런거 좋아하는 사람은 은근 재밌어요~ 근데 전 별로 ㅎㅎ양식은 필요 없어요~ 그냥 뱉는대로 말해도되요(다만 앞에서 욕은 안하니까요 걱정하지 마세요 ㅋㅋ) 모든 구성원이 모를때는 무식한게 용감한거에요! 배가 산으로 가도 칭찬하는 회사에요! 용기만 내세요! 그럼 칭찬 듣습니다. 워크샵 가시면 잠 잘오실거에요 ㅋㅋ 그전주에 자료 만드느라 밤새는 사람 많거든요 글구 워크샵 가서 일하고 술마셔요 ㅋㅋ단합을 잘 다지죠 ㅋㅋㅋ이 회사가 내 회사가 될 수 있다라고 희망고문을 주는 좋은 회사에요! 술 잘마시면 좋아해요 ~ 대리비는 회사에서 잘 줍디다~
","
카카오톡을 너무 사랑하는 회사, 인사팀이 밑에 워라밸 최고라고 평가했는데 카톡으로 업무 지시하는건 워라밸로 안치는거군요! 확실한 평가는 하지만 그대로 고과는 책정 안하는 회사에요. ㅎ 연봉이요? 높게 주나 근데 그정도 일하면 줘야 하지 않나 싶기도 하고.. 승진이요? 내부에서 임원할 사람이 나오는지는 모르겠고..회사에 사회복지재단이 있는데 행사가 있을 때는 제가 재단 사람인지 이 회사사람인지 모르겠어요 ㅋㅋ 그냥 중소기업이니까 다 하라는거죠 ㅋㅋ이거 보고도 굳이 들어가시겠다고 한다면 말리지는 않지만 ㅎ 근데 10에 8명은 공감하실거에요.. 꼭 보고 가시길....벌려놓은 일은 본인이 해결하시지 ㅋㅋ 사무실에서 한숨 소리 많이 듣는데 경영진은 못들으시나봐요 ㅎㅎ내회사가 되기 전에 제 정신이 이회사를 탈출해요~ ㅋㅋ몸은 자연스럽게 안녕~탈수기처럼 탈탈 털릴 수 있어요!  몸과 맘이 ㅋㅋ정치 싸움은 존재 안한다는데, 길드는 존재하니까 꼭 길드안에 들어가셔야 생활이 편해요!
","
제발 밑에 인사팀이 작성해서 좋게 포장하지말고 내실부터 잘 다지고 올리기를...고인물이 바뀝니까? 옆에 아부 하는 사람들 얘기 들으면 다 좋은 회사죠 ㅋㅋ근데 저 나갈때도 일년안에 5~6명은 퇴사했는데 그사람은 적응을 못한거라고 하시죠 ㅋㅋ그냥 자리도 별도로 마련하세요~ 어차피 같은 사무실에서 일한다고 아쉬운 소리 안들으시잖아요 ㅋㅋ
"
인사/총무,현직원,경기,2021. 02,5.0,"""반도체 중고장비 세계1위, 수평적인 문화, 도전, 열정, 성장, 앞으로 20년이  더 기대되는 회사  2021년 Cluster 이전으로 한단계 도약""","
폭넓은 업무를 경험할 수 있고, 수평적인 문화에서 도전적으로 업무를 추진할 수 있음. 의전, 보고서등 형식에 구애받지 않고 실질적인 업무에 집중할 수 있는 회사. 성과와 보상이 확실한 문화, 투명하며, 오픈된 업무처리. 설, 추석, 크리스마스 선물 / 사내복지기금운영 /  스톡옵션 / 콘도, 주말차량지원
","
경력직 중심으로 채용하여 입사후 다양한 일 수행하여 입사 후 조직문화 적응 및 업무적응에 다소 힘들 수 있으며, 3개월 수습평가를 높은 기준으로 평가
","
조직문화에 잘 적응할 수 있도록 새로운 구성원에 대한 격려
"
영업/제휴,전직원,경기,2021. 01,1.0,"""라떼 좋아하는 회사. 내부 사람들을 아끼면 좋을 텐데 내 자식은 제일 못났고 밖에 사람들은 잘난 회사""","
밥이랑 옷 주고요 연차 사용 터치 없어요. 사람들이 착함. 열심히 함
","
회의가 너무 많고, 사장의 독재 체제가 심해요. 화도 너무 잘내고요. 그리고 맨날 라떼 얘기. 평등한 회사는 절대로 아님다
","
깨어나시길. 과거는 과거. 책임 지시길. 잘못한 게 있으면 인정하시길
"
마케팅/시장조사,전직원,경기,2021. 01,1.0,"""1%만 알아도 안다고 하면 전문가가 된거 마냥 일을 시키는 회사! 대표의 마음을 꿰뚫어봐야 편한회사""","
밥 잘줘요~최소 30자를 쓰라고 하는데... 밥 잘주는거 말고는 뒤에서 들리게  욕해주는것도 자기반성하게 만들어주니까 장점일까요?
","
너무 많은데..일은 가르쳐 주지 않고, 일하라고 하는 회사,  팀 구분 없이 개인사업자 처럼 일하는 회사.. 알지는 못해도 지껄이면 일잘한다고 생각하는 회사, 회사는 미국계 스타트업처럼 일하는 것을 지향하지만 차라리 한국 기업처럼 일하는게 좋다라고 느낄정도로 그저그런 회사..특히 사원들 이곳오면 배운게 없어서 다른데 가면 경력우대 못받아요~ 오지마세요~ 문서스킬 등은 개인돈 투자해서 배우셔야 해요~ 이직을 원한다면.. 해외 한번 나가면 그게 자랑인 회사 ㅎ 회식한번 시켜주면 회사의 불만이 없어진다고 생각하는 회사~
","
처음온사람들 성과평가 하지마시고 그냥 좀 편하게 냅두면서 적응하게 하면 안되요? 주식도 바로 안주시잖아요~ 주식준다는 핑계로 수습평가 어렵게 해놓고, 그리고 제발 동료평가 좀 보세요 대표님.. 본인 책만 작성하지마시고 동료들의 평가가 얼마나 유치한지 .. 그렇게 재밌는 책 못보실거에요~ 회사 초기에 설립 의지대로 만드실거면 설립정신도 직원들하테 가르치셔야죠..영어이름 부르고 그러면 설립정신이 되살아나나요?그리고 회사 카톡에 주말에 올리거나 이상한곳에 주말에 올리면  그건 일 아닌가요? 카톡 말고 제발 메신저라도 하나 사세요~ 카톡은 회사 이야기하는곳이 아니에요~입사하면 방만 10개가 넘게 만들어지는데 누가 견디나요?팀은 왜 만드세요? 어차피 개인사업잔데..팀별로 보고는 왜 시키는지..그거 다 사원들이 밤새서 만들어요~ 어차피 맘에 드는분 좋게 평가하시잖아요~ 평판 신경쓴다고 들으셨는데 이거 보시면 좀... 진짜 진지하게 빨리 나간 사람들 왜 나가는지좀 보세요~ 동료를 찾는게 아니라 동조하는 사람을 찾으시겠죠..홈페이지도 문구도 좀 바꾸셔야되겠네요 그것에 속는 분 여럿 있습니다.
"
