직무,고용 현황,근무지,날짜,별점,요약,장점,단점,경영진에게 바라는 점
개발,현직원,서울,2023. 04,3.0,"""사모펀드 인수후 분위기가 좋지않음 회사미래 어떻게 될지 아무도 모름""","
수평호칭제가있고 부서마다 다른 자율출근제가 있음 동호회가있음
","
회사에 미래가 가장큰 단점이고 키워서 팔겠다는 의지가있으나 좋지않아보임
","
기업에 이익을 직원들한테 나눠주도록 해주세요 직원사기가 떨어저요
"
개발,현직원,서울,2023. 04,1.0,"""회사가 돈이 많으면 뭐하냐 결국 또 엑시트하는데 활용될 뿐""","
점점 희석화되는 기존 장점들아직도 간식자판기를 회사 장점으로 쓰고 있는 현 실태사옥은 아니지만 신축 건물
","
돈이 있는 곳엔 항상 파리가 꼬임 기업이라 다르지 않음 특히 인사팀이 그걸 필터링을 못하면 더욱 그러한데 현재 인사팀 꼬라지보면 답 없음오죽하면 한 명 빼고 물갈이 됐을까 싶음(끄덕끄덕)
","
어차피 이직하는데 사용되는 환승기업일 뿐 경영진에게 하고픈 말은 없다 3년뒤 얼마에 엑시트할지 구경이나 잘 할께요
"
생산관리/품질관리,현직원,서울,2023. 04,2.0,"""그냥 그럭저럭 다닐만한 회사입니다 !""","
한달에 한권 무료 도서신청 가능연차 반차 반반차 자유로움간식이 잘 나옴회사 자체가 깔끔함
","
식대, 여름휴가(여름휴가비), 창립기념일 휴무, 명절귀향비 등 복지가 거의 없음
","
회사가 점점 성장하는 만큼 기업 복지 좀 늘려주세요..
"
개발,현직원,서울,2023. 03,3.0,"""그동안 고속 성장으로 무시해왔던 문제들이 드러나는중""","
수평적 문화 추구. 영업이익률 높음. 경우에 따라 다르지만 상대적으로 신속한 의사결정
","
프로세스가 아닌 몇몇 개인들의 역량으로 성장해옴.영업이익 대비 부족한 보상수준
","
동기부여 필요.투자 좀 합시다.근원적인 조직 구조에 대한 고민필요
"
기획/경영,전직원,서울,2023. 03,3.0,"""빠르게 성장해서 구조화가 필요한 기업""","
선유도역에서 도보 5분, 무제한 자판기, 도서 구매, 깨끗한 건물,
","
복지와 연봉이 만족스럽지 못하고 리더들의 투명하지 못한 경영 방식
","
직원과 소통이 더 필요할 것으로 보입니다.
"
생산/제조,전직원,서울,2023. 02,2.0,"""깔끔한근무 환경 이지만 관리자가 너무 엉망이고 제조팀이 힘이 제일약한 이상한 회사""","
업무강도가 비교적 다른 생산 제조 업체보다 낮으며 야근이 별로없다.워라벨이 있는 회사 , 근무환경 깨끗
","
이회사는 특이하게 생산제조팀이 회사에서 힘이 제일약하다 관리자들이 정확한문제점이 뭔지 파악조차 제대로 못하며 밑에 직원들 말에 귀를 귀울이지않음
","
관리하는 사람들의 대대적인 조직개편이 필요하다 제대로하는것도없으면서 윗선에 잘보이려고만 노력하고 한자리씩 잡고 월급만 축내는 사람들이 너무많음
"
연구개발,현직원,서울,2023. 02,4.0,"""개발자 대우가 좋은듯, 근무 환경이 깨끗하고 장비나 프로그램 등 지원이 잘된다.""","
연차 사용 괜찮고, 요즘 기업문화를 가지려고 노력중임. 회사가 급성장하고 있어 앞으로가 기대된다.
","
팀장의 권한이 큰편, 체계가 없는게 단점이자 장점이다.
","
직원들의 의견을 다는 못들어주더라도 일부 반영하는 모습으로라도 사기를 진작시켜주기를 바람. 회사를 구성하는 건 직원입니다.
"
개발,현직원,서울,2023. 01,4.0,"""젊은 기업. 재무안정성 수익성 최고직원들에게 돌아가는 보수가 넉넉하진 않은것같음""","
젊다.간식자판기.좋음작은 이벤트같은거 많음휴가 눈치안보이고 쓸 수 있음워라벨 극상안정적이게 다닐 수 있음사람들이 다 좋음위치 좋음똑똑한 사람들 많음
","
복지가 있는듯하지만 그렇게 많지도 않은듯보수가 연봉 이외에 잘 없는편연봉이 낮진않으나 회사가 버는거에 비해 작은듯
","
영업이익이 높은만큼 직원들에게 적절한 보상이 이루어졌으면 좋겠습니다. 업무욕이 떨어지는것을 막아주세요
"
개발,현직원,서울,2023. 01,5.0,"""매년 엄청난 성장세를 보이고있는 기업눈에 띄게 증가하는 매출이랑 증가하는 회사규모가 근미래를 기대해볼만함.장기적인 면에서 치과의료장비 쪽 산업자체도 나쁘지 않아 보임""","
회사 근무 환경 정말 깨끗하고 역에서도 가까움직급도 없어 업무에 불필요한 군대문화는 없음 간식자판기로 못 챙긴 끼니를 챙길 수 있음사람들이 선함
","
주차대수가 많이 넉넉하지는 않음. 자차로 출근하기엔 운이 따라야 함 위치는 선유도. 큰 기업으로의 변화를 하는 과정이기에 시도하는 것도 많아서 적응이 힘든사람에게는 맞지 않음.
","
회사에 돈이 정말 많은디 추진하는 사업외에도 직원들에게 인센 좀 풀어주시면 어떨까..싶네요
"
개발,현직원,서울,2022. 12,3.0,"""업무량이 많음. 코드 베이스는 갖추어져있음. 핵심코드는 숨겨져있음. 업무량에 비해 급여가 적음. 수당없고 인센은 몰래 주는사람만 줌""","
코드 베이스가 갖추어져 있고 코드량이 많음. 협업 툴을 많이 사용해서 경험해보기 좋음. 기초 다지기 좋은듯. 급여가 밀리지 않음. 개발 장비 좋음.
","
업무량에 비해 낮은 급여. 식대지원 없음. 야근수당 없음. 인센은 일부인원만 몰래 줌. 아래사람 무시하는 윗사람리 간혹있음.
","
기업 운영을 투명히 해야지 말로만 투명하게 한다고 하고 이번에 인센 일부 인원만 몰래 준 것으로 난리남. 매출도 늘었고 회사도 비싸게 팔렸지만 자기들 배만 불리는듯.
"
개발,전직원,서울,2022. 12,3.0,"""덴탈이 메인이지만 산업분야에서도 활용되는 아이템 그러나 세계적으로 많은 기업들이 개발하는 제품으로 경쟁이 불가피한 아이템 그러나 매해 고급 제품을 라인업에 만들고 성장하는게 보임""","
간식을 먹을수있다. 직전 회사 대비 처우가 높아진다. 외국인들이 많이있어 영어 사용량이 많아 자연스러운 영어실력 증가 예상됩니다
","
부서간의 갈등이 많다. 개발팀이 힘이 막강하고 마케팅 분야의 업무자들의 능력이 의심됨세계적인 아이템에 맞는 마케팅이 틀에 갖혀있다
","
아무래도 기술개발에 몰두하시는 부분은 좋지만 , 결국 그 상품을 가치화 할 수있는건마케팅과  CS 기술지원등이 함께 성장해야합니다. 특히 마케팅에 좀 더 신경을 썻으면 좋겠습니다
"
기획/경영,현직원,서울,2022. 12,3.0,"""신입은 몰라도, 경력직은 일하기 편한 회사. 하지만 체계적인 업무 다운로드 체계를 기대하면 안됨..""","
간식복지 라던가, 유연근무제등 비교적 자유로운 사내 분위기. 업무강도 및 야근 여부는 팀별로 편차가 있는 편. 외국계 기업 문화를 지향하는 회사.
","
경영진의 무지함.. 리더십 부족. 체계없는 부서도 많음. 연봉 산정이 짠편.
","
부서간 차별 없이 평등하게 대해주세요.
"
기획/경영,현직원,서울,2022. 12,2.0,"""근태가 자유롭다 임대건물이긴 하나 신축이라 인테리어 이쁨""","
근태 자유 신축 건물 간식 자판기 매월1권도서 제공 하겐다즈 제공(연1회)
","
근태가 자유롭다못해 개판임 부서마다 출근퇴시간 재택근무기준이 다 다름 열심히 시간지켜 출퇴근하는 사람에게는 가끔 현타올 수 있음 임대건물이라 주차장 제한적 엘베 불편 중식미지원
","
임원분들 대부분 학력,스펙 뛰어난데 그외 밑에 직원들보다 학력  능지 매우 처참한 몇몇 고인물들 회사 발전 위해서 알아서 나가주세요 제발 부탁드립니다
"
생산관리/품질관리,현직원,서울,2022. 12,2.0,"""직원에 대한 배려, 존중이 전혀 없는 것 같습니다 . 출 퇴근 시간이 자유로운게 가장 큰 단점이 되는 회사인것 같네요""","
연차 자유로움 . 매 월 한권의 도서 무료 제공 . 간식 자판기 무료 . 아침마다 간단한 빵 , 주먹밥 같은 간식 제공
","
야근을 당연하게 여기고 야근에 대한 보상이 전혀 없음 . 직원에 대한 배려가 없어서 회사를 위해 희생을 바라는 태도 전혀 고쳐질 기미가 없고 고인물이 많아서 더 최악인 회사
","
팀의 팀장 의견보단 직원들 개개인의 의견을 더 중요시하여 귀기울이시는게 좋을 것 같습니다
"
생산관리/품질관리,전직원,서울,2022. 11,3.0,"""정해진 규정 및 절차에 알맞게 따르는 회사""","
간식제공 및 무료자판기가 있어 점심식대 따로 안들여도 될 정도. 휴게공간 쾌적
","
고인물이 많은 것 같다. 시키는대로 하라고 하는데 그게 맞는건지 본인도 모르는 듯
","
고인물 및 월급루팡 정리 필요. 모르는 건 죄가 아니지만 아는척 하는건 죄임
"
개발,전직원,서울,2022. 11,2.0,"""개발자 입장에서 나쁘지않습니다조직간의 눈치싸움이조금있지만안정적입니다""","
커피숍과 안정적인 급여조건사옥의장점 개발조직위주의 회사
","
연봉테이블이 다소 특이함책정기준이 애매할수있음 1000, 1200 이런식이아니라1030,1270이렇게 될수도있음기존직원과 새로온직원과 어울리기 어려움
","
직원과 소통하는시간이 좀더많았으면좋겠습니다무작정 좋다는 시스템을 강제로 도입할필요는 없어보임
"
생산/제조,현직원,서울,2022. 10,3.0,"""일단 계속 발전하는거같음 중식제공 안됨 사무실이 쾌적함 근무복장이 자유로움 칼퇴보장""","
일단 연차같은것도 눈치안보고 사용 퇴근도 정확함 서로에게 존칭을사용하며 근무함 계속 발전하는거같은 느낌이 들었음
","
중식제공이 안됨 단순반복작업이 많음 이거말고는 딱히 없는거같음
","
화물엘베에 그냥 사람들이 많이타서 화물을 옮길때 너무힘들어요 ㅠㅠ 중식제공 원해요ㅜ
"
개발,현직원,서울,2022. 09,1.0,"""중기업에서 대기업 사이의 과도기에 있는 회사 여기서 더 발전하느냐 후발기업(중국)에 따라 잡히느냐 나도 참 궁금하다 그래서 하루하루가 흥미로움""","
연차 자유 대충 일하는 척 해도 따박따박 월급 나옴회사에 돈이 많다 못해 흘러 넘침초기 연구인력들이 멱살잡고 끌고 감
","
돈이 너무 많아 잉여인력을 마구 뽑아 일을 안해도 하는 척만 해도 됨  부서별 케바케그놈의 수평디엔에이ㅋㅋ 쿨한척 꼰대질 오짐주변 맛집이 없음 있어도 너무 멀고..
","
gs든 sk든 제대로 된 대기업에 팔려서 능력 위주의 체계적 조직을 갖추길
"
연구개발,현직원,서울,2022. 09,4.0,"""열성적인 사람에게 적합한 회사. 또는 능력없는 사람에게도 적합한회사. 그냥 평범한 사람들은 못버티고 나가는 회사.""","
자잘한 복지가 많은편. 무료 자판기. 빵. 도서지원. 깨끗한 업무 환경. 등등등
","
지금 매각중임. 기업의 미래은 그 누구도 모름. 기업 성장도....밝지는 않아보임.
","
이번에 경영진 바뀔텐데 그냥 현상 유지만 해줘도 감사.
"
생산/제조,전직원,서울,2022. 08,1.0,"""겉모습은 중견 기업..입사하면 소기업 간부급 빼고 최저 시급 정동""","
연차를 윗사람 눈치 안보고 쓸수 있음.. 첨에 입사하면 본부장 이란 사람이 밥사줌 저렴 한걸로..자기 엘지출신 이라고 자랑함..팀장님 삼성..
","
간부급 아닌이상 최저시급.. 회사에 기여하길 바란다..생산 팀장 그냥..생산 창고 별로다..계약직 3개월에 한번식 계약
","
고인물들 너무 많음 인원대비 매출 글쌔..노는사람 정말 많음
"
연구개발,전직원,서울,2022. 07,4.0,"""그럭저럭 만족하면서 다닐 수 있는 중소기업입니다하고자하면 기회는 있음""","
도서제공 및 자유로운 분위기입니다수평적 문화이고 새로운 직원들이 급격히 늘어나꼰대문화를 조금 희석시키기도 하는 것 같습니다
","
하지만 사람이 자주 바뀌기도 합니다위에서 누군가 끌어주지 못하는 부서도 있고,팀장 등이 갑자기 바뀌면서 팀원이 애매해지기도하는 경우가 종종 있습니다모두가 그런건 아니지만 부서간 업무를 회피하거나미루기도합니다
","
직원들의 사기를 더 높일 수 있는 방향으로 나아갔으면 한다
"
기획/경영,전직원,서울,2022. 07,1.0,"""묵묵히 업무 폭탄 떠안은 노예들이 황족부서원들을 떠받쳐주는 회사""","
사모펀드 인수 뒤 점점 사라져 갔지만 직원 복지에 신경을 많이 써준 회사
","
부서 간 힘의 논리에 의해 부당한 업무가 많은 회사, 개선을 요구하는 사람은 마녀사냥으로 제거하는 일이 빈번한 회사
","
최근 하락해가는 잡플래닛 평점이 무엇을 의미하는지.. 새롭게 바뀔 경영진이라도 대신 챙겨줬으면
"
개발,전직원,서울,2022. 07,3.0,"""사모펀드 인수 이후 모든게 말만 하는 회사가 되어버림""","
사람들이 좋다 하드웨어 스팩이 높아서 고사양 피씨를 사용 할 수있다 옷을 자유롭게 입고 휴가시 문제제기를 하지않는다
","
수평문화인 것 처럼 업무를 미루고 덮어씌우기를 잘한다부바부로 업무 강도가 다르다본부별로 연봉 인상율 차이가 심하다
","
사모펀드라서 그런건가요왜 그렇게 말만 하는지 이해를 못하겠어요복지를 해줄 것 처럼 말하고 안해주고할려면 하고 말려면 말아요말만 청산유수
"
기획/경영,현직원,서울,2022. 06,5.0,"""회사 자체는 나쁘지 않고 성장 가능성이 많이보임. 가끔 뿌듯 할 때가 있지만, 몇 몇 사람들이 진심으로 재수가 없음. 인사해도 눈도 안 마주치고 대답도 안 하는 사람도 있으며, 나이 먹고도 뒷담을 하고 다니는 걸 보고 저렇게 늙지는 말아야지 함.""","
몇 몇 좋은 사람들, 간식 자판기, 무료 도서 제공, 자율복장, 회사의 발전 가능성
","
자율복장이라면서 뒤에선 누가 저리 입었네~뭐라고 험담하는 사람들이 많음. 뒷담하는 사람들이 너무 많음!!
","
그냥..고생하는 우리를 좀 알아주고, 회사 복지 좀 많이 늘려주세요.
"
마케팅/시장조사,전직원,서울,2022. 06,1.0,"""대표는 똑똑한데 회사는 헬 직원 복지가 전혀 없고 사옥도 별로임 연봉에 짬""","
장점은 없다 나름 메디컬 필드에서 일한다는 자부심? 이 있을 수 있으나 그런거 없는 사람에게는 그나마의 장점도 없다. 사내 정치질이 아주 심한편이라 스트레스 극심하다
","
조그만 회사라서 사내 정치에 휘말리면 답 없다. 게다가 시스템도 없고 주먹구구식 일처리와 심하게 감정적인 상사들로 인해 엄청난 스트레스에 시달리게 됨 회사 측에서 어떠한 도움도 안줌
","
개인 사재 불리기, 회사 키워서 팔아먹기 이외에 회사 직원들에게 관심과 배려가 시급해 보임. 돈벌자고 하는건데 너무 배려가 없이 회사 오너들 배불리기에 급급
"
개발,전직원,서울,2022. 06,4.0,"""자신의 의지만 있다면 더 많은 것을 배워갈 수 있는 곳""","
연차를 눈안보고 사용 가능함.회사 점점 좋아지는게 보이며 복지도 좋아짐.
","
요구하는바가 많으며 수행여부에 따라 성과를 판단하는데 기준이 됨
","
좀더 실질적인 복지가 생겼으면 합니다. 비포괄임금제로 바꾸면 더 충성할 직원들 많습니다.
"
유통/무역,현직원,서울,2022. 05,3.0,"""주먹 구구식 운영서로 책임을 미루는 팀들매출에만 신경씀""","
좋은 복지 , 연차 눈치x, 휴게실과 자판기좋은 건물, 매출이 좋으면 높은 인센티브
","
너무 매출에만 신경쓰는 경영진매출이 안좋으면 모두 눈치를 봐야함팀들간에 협력이 없음
","
매출에만 신경쓰니 제대로된 프로세스를 규정 못하고있습니다회사의 미래는 밝으나 조금 더 내실을 튼튼히 다졌으면
"
개발,전직원,서울,2022. 04,4.0,"""빠르게 발전하는 회사, 개발자가 우대받는 회사,  연구소의 힘이 가장 강하다.""","
출근시간이 늦음, 연차 자유로움,  수평적인 분위기, 독특한 분야이고 우수한 개발자가 많았음
","
체계적이지 못한 업무진행이 아쉽다. 일하는 사람은 일하고 노는 사람은 논다.일을 잘 하는 사람에게 더 많은 일이 몰린다. 연봉이 적진 않은데 일하는 시간대비로 보면... 번아웃으로 퇴사함
","
이미 떠나서 크게 할 말 없다. 회사와 직원이 상생할 수 있었으면 함
"
연구개발,전직원,전남,2022. 04,5.0,"""회사자체는좋은편인것같아요 복지도 점점 좋아지는 추세이고""","
연차를 윗사람 눈치 안 보고 쓸 수 있음. 도서지원비 나옴
","
복지제도가 더 생겼으면 함. 중식비도 지원되었으면 하는데
","
복지를 더 늘렸으면 함. 불필요한 비용을 줄이면 충분히 늘릴수 있다생각함
"
개발,전직원,서울,2022. 04,4.0,"""회사가 성장하고 있음신제품 나와서 매출 증가 됨""","
도서 구입 가능사내 카페 있음연차가 비교적 자유로움
","
회사가 성장하다보니 업무가 많아짐연봉이 업무량대비 다소 만족스럽지 않음
","
회사가 성장하는만큼 직원 복지 증대가 필요함
"
개발,전직원,서울,2022. 04,3.0,"""영업팀 그리고 연구소(개발자) 직원들만 다니기 좋은 회사.""","
1.대체로 수평적 조직문화(일부 부서는 아직도 수직적)2.연차는 편하게 사용할 수 있음3.도서구입비(1인당 1권/월)지원4.간식자판기 무료 이용가능
","
1.일 하는 사람(팀)만 일함2.지원부서 직원들에 대한 처우가 별로임(영업팀, 연구소 직원들 대우는 우수함)3.개인주의 심하고, 책임 회피 많이함4.업무상 협의가 잘 안됨(소통도 안되고, 비협조적)
","
매번 일방적으로 업무를 추친할 것이 아니라, 직원들과의 충분한 소통을 한 후 일을 진행했으면 좋겠고, 실무자들의 사소한 의견이라도 귀 기울여 줬으면 합니다.
"
법률/법무,현직원,서울,2022. 04,1.0,"""영업매출, 이익, 규모에 걸맞지 않은 회사 시스템으로, 회사가 성장한만큼의 안정적인 체계를 기대하기 힘듬.""","
매출과 이익, 규모가 계속해서 성장하고 있음.우리나라의 수많은 영세 중소 의료기기 제조, 수입사들보다는 대외적으로 인식이 좋음여러 국가에 의료기기를 판매중에 있음매출도 없는 국내 의료 스타트업과 비교했을 때에 회사의 매출과 성장은 괄목할만함.회사 위치가 영등포로 이전해서 나름 서울 도심지에서 쾌적하게 근무가능
","
고인물 파티매출에 걸맞지 않게 매우 짠 급여식대 미지급회사 이전으로 메디트 카페 없어짐, 복지 축소업무 체계 미비 (SAP이나 ERP 시스템은 잘 되어 있는데, 각 부서별 업무체계는 없음)연구개발쪽 부서, 조직의 파워가 막강하나 이로 인해 업무협조 시 마찰이 끊이지 않음안암 메디트 사옥에서 선유도 사옥으로 이전 (안암사옥을 구입한지 얼마 안됐는데 왜 선유도로 월세살이를 하려는지 이해가 안감)문제가 많은 상급자와 직원들에 대한 인사관리가 안되고 있음 (상습적으로 출근 늦게하고 퇴근 일찍하는 비양심적인 사람들이 많은데 근태관리가 안됨. 그러면서 쓸때없는 미팅으로 퇴근시간 넘어서까지 팀원들을 붙잡고 있음.)
","
직원들의 문제와 불만을 듣지만 말고 해결을 해주세요.
"
금융/재무,전직원,서울,2022. 04,1.0,"""다 잊고 다음에는 더 좋은 회사에서 더 좋은 사람들과 일하라고요?ㅠㅠ 더 좋은 회사와 더 좋은 사람이 될 노력을 하시길…내일채움공제도 4개월 더 참았으면 받았을 퇴직금도 포기하고 나옴. 퇴사하고 돌이켜보니 내가 신입이라 비교대상이 없어서 8개월이나 참았구나 싶은 회사.""","
1. 사내 카페2. 간식 자판기3. 한 달에 한 권 책 구매4. 추석, 설날 명절 (20만원) , 생일 (10만원) 상품권 지급5. 최대 연 6회의 상담비용 지원6. 난 저러지 말아야지 하고 반면교사 삼을 롤 모델이 많다.
","
마음 같아서는 재직기간 동안 적어둔 일기장 내용을 날짜 별로 그대로 옮겨 적고 싶으나 글자 수 제한에 맞춰 쓰겠음. 적어도 자유로운 분위기와 수평구조가 중요한 사람은 입사를 재고하길, 저 자유와 수평은 상호존중이라는 전제가 필요함. 입사첫날 신입치고 연봉이 높다로 시작하여 한 달 후에는 신입치고 나이가 많다 추가. 그 이후엔 회사 입장에서 신입을 뽑는건 손해라는 말로 삼위일체. 퇴사하던 막달을 제외하고 7개월에 걸쳐 입사 한 달차부터 지속적으로 월 1~2회 저런 망언에 가스라이팅 당하면서 자기효능감과 자존감도 바닥.자책만 가득했음. 그러나 모든 것을 내 탓으로 돌리고 자책하기엔 점점 의구심이 들었고 그 의구심은 ""이러다 직장 내 괴롭힘으로 신고하는거 아니야~?"" 라는 농담에 확신이 되었음. 정말로 본인의 발언들에 대한 문제의식이 없어서 모르고 한 말이라면 본인 발언에 눈물 쏙 빼고 진정한 사람 면전에 대고 저런농을 웃으며 할 수 가 없음. 한두번도 아니고.. 그저 맥일대로 맥이고 본인 곤란해질 상황을 피하기 위한 분위기 환기였겠지. 별로 심각한 상황이 아닌척, 기준도 일관성도 없고 시도때도없는 냉온탕 사우나에 더 피 말렸음..한치 앞도 내다보지 못하고 싱글벙글 첫 출근을 하던 내 모습을 생각하면 리뷰를 안 쓸 수가 없다.나는 내 나이를 속이고 이력서를 넣지도 않았으며, 경력으로 속인적도 없고, 신입인줄 알면서 뽑은것도, 얼마의 연봉을 주겠다고 딜을 한 것도 이 회사였고, (애초에 그만큼 안줬으면 입사 하지도 않았음.) 신입을 뽑는 게 회사입장에서 손해라는 말을 할거면 애초에 신입을 뽑지 않았어야 했음. 적어도 1년차라도 쌓였을 때 널 뽑은건 손해였다고 하던가. 같은 월급쟁이끼리 본인이 월급 주는 것도 아니면서 무슨 관리자급부터 같은 사원급까지 하나같이 연봉을 들먹이는지.. 참나. 남들없을때 일대일로 그러는 건 잘못된건 알아서 그런거겠죠? ㅜ참ㅋㅋㅋㅋ 할 말이 많지만.. 떠올리는 시간조차 아까워서 이만 줄이겠음. 부끄러운줄 아세요ㅋㅋ기대도 안하지만.
","
경영진에게 바라는 점은 없습니다. 아. 면접자 교육을 하길 바랍니다. 요즘 시대에 무슨 회사가 면접볼때 대학생때 용돈이 얼마 였냐고 물어봅니까…
"
마케팅/시장조사,전직원,서울,2022. 04,4.0,"""사람들 모나지 않고 그냥 적당히 일하면서 다닐 수 있는 회사""","
자유로운 분위기카페있음부서마다 업무강도의 차이가 있음
","
일이 제대로 되지 않는 느낌제품에 문제가 자주 많이 생김
","
직원들의 역량가발을 위해 투자를 더 해주시면 좋을것 같습니다
"
개발,전직원,서울,2022. 03,1.0,"""회사만 잘나가고 직원들 챙겨주는거 하나도 없는 회사 미래가 안보이는회사""","
장점이라면.. 책 한달에 1권 신청? 이것도 줄어든 복지.. 자판기 뽑아먹는 간식? 이외에는 없다고 봐야함.
","
선유도 대여 사옥.. 이전에 회사 사옥이 있었을땐 카페도 있었지만 지금은 없고 싸구려 기기로 뽑아먹어야함. 기업 매출 대비 연봉 매우매우 짬기술력? 모르겠음 아직도 꼰대에 오래된 문화와 마인드 가지고있음.요즘 회사들 기본 복지에 한참 못미침..
","
임직원들 말좀 들어주고 애사심이 생길수 있는 복지좀 늘려주시길…... 그리고 꼰대문화좀 바뀌길!
"
