직무,고용 현황,근무지,날짜,별점,요약,장점,단점,경영진에게 바라는 점
개발,전직원,서울,2023. 06,1.0,"""다양한 개발 환경을 경험하고 싶은 사람에게 추천합니다.""","
연차를 자유롭게 쓸 수 있다. 점심 저녁 식대 제공. 출퇴근이 용이
","
회의시간이 너무 길다. 단순 업무가 너무 많다. 성장 가능성이 안 보임
","
직원들의 목소리와 불만에 귀 기울여 주었으면 좋겠습니다.
"
개발,전직원,서울,2023. 02,3.0,"""개발자가 대우받으면서 일할수 있는곳 ai휴면으로 유명한곳""","
ai휴먼으로 유명하여 영업하기가 쉬운편이라 사이트는 많다
","
ai휴먼으로 유명하여 영업하기가 쉬우나 견적이 높아 메이드가 안되는 경우가 많음
","
개발에만 힘쓰지 마시고 영업제휴에도 힘을 실어주세요.
"
연구개발,전직원,서울,2023. 02,1.0,"""성장 가능성이 높으나 오너의 의지에 따라 지속성이 달라지는 회사""","
다양한 복지 및 스톡옵션 등의 제도가 매력적인 회사입니다. 직원 처우에 대한 다양한 시도를 많이 합니다.
","
외부요인, 오너의 판단에 따라 고용 등 다양한 사항이 급변합니다. 최근에는 고용불안으로 직원들이 불안해 했습니다.이해는 하나 갑자기 퇴사를 하라고 하는 것은 한 개인, 직원으로서 무섭고 슬픈 일이었습니다.
","
회사의 성장과 가치도 좋지만 장기적인 목적을 가지고 직원을 관리해주면 좋을 것 같습니다. 직원들이 불안하고 힘들어 합니다.
"
데이터,전직원,서울,2023. 02,3.0,"""ai 기술에 대해 자부심이 강한 회사였습니다. ai 긱술은 독보적임""","
식대 비용이 들지 않았고 여러가지 많은 점을 배울수 있었습니다. 지금도 그렇게 하는지 모르겠지만
","
소통이 다소 부족하고 야근이 다소 있었습니다. 그래도 연봉도 높고 만족하고 다녔습니다
","
힘든시기인 만큼 더욱더 솔선수범한다면 더욱더 큰 회사가 될 것 같습니다
"
데이터,전직원,서울,2022. 12,4.0,"""근무하기에 매우 좋은 환경이었습니다!""","
점심은 다같이 배달시켜 먹기칼퇴가능계약직도 월 1회 휴무 가능간식존!!!월세 지원
","
자꾸만 작업이 리셋되어 처음부터 재작업해야할 정도로 체계가 확실하지 않음팀 협업이 잘 이루어지지 않고 소통이 적음
","
직원들이 야근하는 이유가 절대적인 인원 부족임을 알아주세요...
"
전문직,전직원,서울,2022. 11,3.0,"""무난하게 다닐수 있지만 비전이 없음 동료들 매우 친절하고 좋음""","
점심 만원 정도 식대 (밥 시켜줌)여직원이 많아서 불편함이 없음 과자 맛있음
","
화장실 사무실 안에 있어서 매우 불편겨울이 되면 사무실 안에도 추움
","
딱히 없지만 계약직 직원들한데도 복지가 많았으면 좋겠음
"
개발,현직원,서울,2022. 11,4.0,"""유니콘이 되기 위해 열심히 노력하고 성장하고 있는 탑티어 AI 스타트업""","
높은 목표와 꼼꼼함을 갖춘 경영진과 엔지니어들. 좋은 동료들.
","
업무량이 많고 워라밸을 챙기는 회사는 아님. 높은 커리어 골과 하드워킹 할 수 있는 주도적인 인재가 회사나 개인에게 윈윈하는 맞춤 인재인듯
","
성과와 노력을 갖춘 구성원에 대한 적절한 보상이 이루어졌으면 합니다.
"
미디어/홍보,전직원,서울,2022. 11,3.0,"""대한민국의 많고 많은 스타트업 중 하나입니다.그렇게 생각하시면되요...""","
연차사용이 자유롭습니다.식비 지원됩니다.사내 분위기가 편하고 좋습니다.
","
야근이 당연시됩니다.국내 스타트업의 모든단점을 모두 가지고있습니다.
","
좀더 투명하고 공정하게 했으면 좋겠네요
"
개발,전직원,서울,2022. 11,3.0,"""정규직은 글쎄, 아르바이트 하기엔 나쁘지 않음.""","
연차 눈치 안 보고 쓸 수 있음. 영어 이름 사용하며 수평적 기업 문화. 식대 제공. 간식 제공. 알바는 칼퇴 가능.
","
퇴근 시간이 들쭉날쭉임. 미팅이 자주 있음. 프로젝트 진행 결과를 매일 업데이트 해야 함. 사장이 부장 역할까지 다 함. 하루아침에 부서가 통째로 날아가는 경험을 함.
","
기준점을 잡고 명확한 가이드라인이 있었으면. 큰 일을 할 땐 사전에 고지를 하고 준비할 수 있게 해줬으면.
"
기획/경영,전직원,서울,2022. 11,3.0,"""한때는 좋았고 꿈이 있던곳. 지금은 솔직히 잘 모르겠다.""","
자유로운 연차사용나이스하고 좋은 동료들작은 스낵바영어이름 쓰는 수평적 문화문화클럽으로 사내동호회 지원나름 쏠쏠한 현금성 복지
","
리더의 부재로 총체적 난국많이 다운된 회사 분위기동료들이 열의를 잃어가는게 보인다..
","
직원들 의욕을 불어넣어야할것 같은데 말을 세련되게 하는 스타일이 아니라 걱정이네요
"
마케팅/시장조사,현직원,서울,2022. 08,4.0,"""미래에 대한 기대감으로 관심받는 분야에서 차근차근 성장하고 있는 회사""","
젊은 마인드. 빠르게 변하고 성과를 내기 위해 전력을 다한다
","
변화가 너무 많다. 대표 한마디에 방향성 변화가 너무 많은 업무들
","
빠르게 성장할 수 있었던 배경에는 경영진의 판단력이 있었음을 존중합니다. 하지만, 놓치고 있는 요소들이 있음
"
개발,현직원,서울,2022. 08,2.0,"""뛰어난 AI 기술력을 가지고 있고, 같이 일하는 사람 또한 좋다. 하지만 인력풀을 제대로 활용하지 못하고 프로세스 엉망""","
복장자율. 최신장비지원. AI 업계에서 탑티어급의 기술력을 보유하고 있음.
","
뛰어난 직원들에 비해서 윗선은... 말을 않겠음. 워라밸 챙기려면 이 회사랑은 맞지않다.
","
연봉이 업무량에 비해서 너무 짜고 직원들의 의견을 반영해줬으면 좋겠다. 너무 대표 독단이 강함.
"
마케팅/시장조사,전직원,서울,2022. 07,3.0,"""개발자가 대우받으면서 근무할 수 있다. 비개발직군은 좀 힘들다.어쨋든 간에 일이 하드한 편이기는 하다.""","
복지가 매우 좋은 수준이다. 사람들도 대체로 다 열정적이고 성격이 원만하다.분기별 평가로 인해 좋은 평가를 받으면 연봉을 올리는데 있어 상당히 유리하다.
","
일이 매우 하드하다. 모든 사람이 열정적이기 때문에 성과평가를 잘 받기 위해서는 엄청난 열정이 필요하다. 거의 살고있는 사람들이 많다.
","
사람들을 내보내는데에 있어서 어느정도 기간을 주고 미리 말해주었으면 한다.급작스러운 퇴사요청으로 인해 낙동강 오리알이 되는 분들이 많다.
"
기획/경영,전직원,서울,2022. 06,3.0,"""개발자가 우대 받으며 일할 수 있는 환경의 회사입니다.""","
연차를 윗사람 눈치를 안보고 사용 가능하고, 영어이름을 사용하여 수평적인 분위기입니다.
","
모든 결정권이 대표님께 있어서 결정에 시간이 오래 걸리는 경우가 많습니다.
","
임원, 팀장에게도 일부 결정권이 있어서 빠르게 업무처리가 가능하면 좋겠습니다.
"
개발,전직원,서울,2022. 05,1.0,"""장기적 비전없이 너무 단기 성과에 집중하는 경함이 있다""","
점심식대 지원, 간식 및 동회회 지원, 택시비 지원 등이 있음
","
경계선 없는 업무범위, 무리한 프로젝트 일정, 업무대비 부족한 인원 할당, 높은 기대수준, 매일 바뀌는 요구사항 등
","
장기적 관점에서 회사가 나아갈 방향을 제시하고, 리더 및 담당자들의 의견에 귀를 기울일 필요가 있습니다
"
개발,현직원,서울,2022. 02,5.0,"""다양한 업무경험을 쌓을 수 있는 곳. 매 월마다 발전해나가는 모습을 경험하며 직접 과정에 참여할 수 있음""","
좋은 동료들이 많다. 복지가 좋고, 모난 사람들이 없다. 최신 기술들을 다양하게 접하며 경력을 쌓아갈 수 있다. 일반 회사의 개발자들이 알기 힘든 ai 기술이 서빙되는 플랫폼에 대해 많이 배우고 경험할 수 있다.
","
회사에서 누가 일을 많이하고 잘 하고있는지를 경영진이 잘 안다는 느낌이 들지 않는다. 물론 배우고 경험하는 것을 좋아해서 열심히 하루하루를 보내고 있긴 하지만, 업무량이나 실제 성과대비 보상이 부족하다고 생각한다. 성과에 맞게 대우만 받는다면 계속 다니고 싶은 생각이 있다.
","
동료평가보다는 실제 업무량과 성과에 따라 보상이 주어졌으면 좋겠다. 딥러닝과 개발팀이 회사에서 동등한 대우를 받으면 좋겠다.
"
개발,현직원,서울,2022. 01,5.0,"""본연의 R&R에서 벗어나 더 넓은 범위에 Role을 맡을 기회가 주어진다.""","
더 넓은 범위에 역할을 수행하면서 성장할 수 있는 기회가 많이 주어진다.젊은 에너지, 좋은 사람들, 스낵 24시, 사옥에서만 느낄 수 있는 루프탑점심식대 좋아요~~
","
역할을 수행을 완수하지 못하거나 매출을 해내지 못했을 경우압박감이 크지만 해냈을 경우 보람과 성과로 지급된다.
","
프로젝트 일정 및 매출에 대한 압박감이 심하여다수 직원들에 번아웃이 보여 멘탈좀 신경써주세요.
"
디자인,현직원,서울,2021. 12,5.0,"""복지에 신경을 많이쓰려고 노력하는 회사. 아직 만들게 많고 많이 많들어지고 있다.""","
사내 동호회가 활성화 되어있고 연차는 자유롭게 쓸수 있다. 출퇴근 관리가 느슨한편. 간식, 음료 등등 먹을게 늘 쌓여있다.
","
아직 만드는 중인것들이 많다. 복지도 많지만 정리가 안되어있는 느낌이고 업무도 체계적이지만 어수선한 부분이 많다.
","
업무 프로세스 정립이 필요합니다. 자기가 무슨일을 해야하는지 모르는 분들이 종종 있어요. 일단 대표님이 너무 바쁘심;;
"
개발,현직원,서울,2021. 11,4.0,"""젊고 활기찬 인공지능 서비스 스타트업. 강력한 인공지능 기술경쟁력을 바탕으로 글로벌 인공지능 서비스 기업으로 자리잡기 위해 노력 중.""","
신생 스타트업 다운 젊은 인재풀. 국제적인 인공지능 기술 선도. 경쟁력있는 임금 및 유연한 연봉협상. 성과에 따른 과감한 인센티브 제공. 적절한 문화활동 및 자기계발 지원. 새로 지어진 신사옥의 깨끗한 근무 환경. 수평적 근무 환경(영어호칭 사용). 야근강제 없음.
","
대기업과 비교하면 임금이 다소 적게 느껴질 수도 있음.(포괄임금제) 사옥 위치에 의한 출퇴근의 불편함 가능성 있음(강남). 단기 성장 목표에 의해 부담이 생길 수 있음.
","
회사의 주요 사업과 연관성이 있는 새로운 서비스 개발에 대한 논의가 지속적으로 이루어지면, 회사의 발전에 큰 도움이 될 것 같습니다.
"
기획/경영,현직원,서울,2021. 11,5.0,"""열린문화, 열린소통방식의 성장하는 스타트업에서 무한성장 가능""","
자유로운 소통방식의 수평적 문화개인의 성장을 위한 무한지원와 기회 제공
","
개인의 역량과 경험에 따라 초반 적응이 쉽지 않을 수도 있지만, 동료들의 응원과 지원이 있기에 나아갈 수 있습니다.
","
성장하는 회사이기에 다양한 역량높은분들이 오고계시는데요. 서로가 업무적으로 소통할 수있는 내부 협의체가 상시적으로 만들어졌으면 합니다.
"
개발,전직원,서울,2021. 10,4.0,"""개발의 재미를 붙이기는 어렵지만 회사가 성장하는 맛이 있습니다""","
다양한 복지가 좋았습니다. 대표님이 생각보다 수평적인 점이 좋았습니다.
","
일이 기본적으로 많고 요구사항이 복합적이고 다양했습니다. 개발의 체계가 아쉬웠습니다.
","
합리적인 보상 체계가 있었으면 좋겠습니다.
"
개발,현직원,서울,2021. 08,5.0,"""1조 유니콘이 될 수 있는 글로벌  AI기업""","
최근 Series B 500억 원 투자 유치를 완료하면서 기술 개발과 서비스 확대를 위해 고급 인재 확보에 투자를 많이 하고 있음. 직원들 고생했다고 일괄 연봉 인상도 했고 개발자는 2,000만원   인상함. 이번에 정규 인센티브, 부스트인센티브(최대 현금 1억 원, 스톡옵션 1억 원) 지급 방안도 발표함.  향후 2년간 고속 성장을 목표로 성과 위주로 평가를 하고 보상을 해준다고 함. 그 외에 주거비 지원, 현금복지, 기타 복지가 확충되고 있음. 신사옥 이전으로 근무 환경이 좋아짐.국내에서 시작했지만 이제는 해외 시장을 중심으로 판을 짜고 있고 AI Human의 기술력, 상용화가 가장 빠른 기업이어서 2년 뒤, 글로벌 시장 점유율 1위, 1조 유니콘이 될 가능성이  커보임. 미국 상장도 추진 할려고 준비한다고 함.
","
팀 별, 개인 별 성과에 따라 큰 보상을 받을 수 있는데, 정말 성과도 철저하게 내야 하기 때문에 스스로 노력하지 않으면 살아 남을 수 없겠다는 생각이 듬. 첫째도 성과, 둘째도 성과, 성과에 대한 압박이 가장 큼. 성과 부분에 대한 스트레스가 서서히 올라옴. ㅜㅜ버스 타려는 사람은 결국 낙오 할 수 있음. 입사 지원하실 분은 맘 단단히 먹고 오셔야 함.
","
회사가 급성장을 하다 보니, 스타트업 답게 업무 체계를 다듬을 시간도 없었던 것 같습니다. 천천히라도 효율적인 업무 체계를 만들어 주세요. 그리고 회사 규모가 커질수록 대표님 혼자서 모든 것을 다 커버 하실 수 없습니다. 조금씩 리더들에게 권한과 책임을 내려 주세요.그리고 성과에 대한 약속은 꼭 지켜주세요.
"
마케팅/시장조사,현직원,서울,2021. 08,5.0,"""매년 퀀텀점프 중인 AI 업계의 유니콘 기업""","
매년 500%씩 초고속 성장중. AI 업계 최고연봉, 연봉 외 현금성 복지 1천만원, 강남역 단독사옥, 일한만큼 대우해주는 문화, 3개월마다 연봉협상 등
","
워라벨파보다는 성장파에 맞는 회사. 기업문화 자체가 일에 몰두하는 사람을 선호하고 대우해줌. 워라벨 지키는 사람은 싫어함. 성과 압박 있으면 힘들 수 있음.
","
유능한 인재를 적재 적소에 배치했으면 좋겠습니다. 지금은 보직 상관없이 여러 개 시켜보고 잘하는 것으로 업무를 분배하는데 업무 담당 롤에 맞는 사람을 배치했으면 좋겠습니다.
"
개발,현직원,서울,2021. 08,4.0,"""자유로운 분위기와 경직된 기존 기업들의 분위기가 합쳐진 기업. 자유로운 분위기로 변화하기 위해 아직은 노력중""","
자유롭게 연차를 쓸 수 있음. 복지가 좋음. 직급이 존재하지 않음. 야근 안해도 뭐라고 하는 사람 없음.
","
기존 기업 문화와는 다른 문화로 적응하는데 시간이 다소 걸림. 자유로운 분위기와 기존 기업의 경직된 분위기가 공존하고 있음.
","
사업의 발전 방향을 한곳만 보지 않고 다방면으로 봤으면 좋겠습니다. 회사의 역량은 발전 가능성이 높은데 발전 방향은 한곳으로 좁혀져 있어서 가능성에 제약이 걸리고 있는 걸로 보입니다.
"
마케팅/시장조사,현직원,서울,2021. 08,5.0,"""성장 가능성이 무궁무진한 회사.애자일하게 운영되는 스타트업.합리적인 의사결정과 능력있는 구성원들이 있는 조직""","
인공지능 업계에서 기술력을 정말 인정 받고 있다. 많은 관심을 받고 있는 분야에서, 매우 빠르게 성장하고 있다. 시도 해볼 수 있는 것들이 매우 다양하고 발전 가능성이 있다.
","
스타트업의 생태적으로 성과를 보여 주어야한다. 빠르게 시도하고 성과를 바탕으로 도약하는 회사이므로 긴밀한 협업은 필수이다. 기업문화에 적응하지 못하는 인원이 더러 있음. 자율적인 태도와 목표 지향적인 사고가 필요한곳
","
회사는 계속 성장 할 수 있을것 같습니다.지금처럼 합리적인 의사결정이 계속 된다면, 존중하고 따를 수 있을것 같습니다. 계속 신경써주세요!!!
"
개발,전직원,서울,2021. 08,5.0,"""개발자에 대한 대우와 처우가 좋으며, 다양한 프로젝트를 경험 할 수 있는 기회가 있음""","
자체 개발 중인 AI휴먼의 기술력이 기대 이상의 기술력을 가지고 있었으며지속적인 기술 개발을 위해 개발 환경과 개발자의 처우와 복지 증진에 힘쓰고 있음
","
다양한 프로젝트가 동시 다발적으로 진행되고 있고 상단한 기술력과 상품력을 필요로 하고 있어 지금보다 다수의 개발인력 확보가 절실해 보임
","
투자 이후 우수한 인력 확보를 위해 노력하는 모습은 보기 좋으나내부 인력들에게 적절한 보상과 동기부여가 선행되면서일하기 편하고 개인별로 의미있는 일을 하는 조직을 만들기 위해 더 노력했으면 좋겠음
"
개발,전직원,서울,2021. 08,5.0,"""기업은 많은 투자를 받아왔으며 사업을 글로벌하게 확장중이며, 추후 엄청 빠른 속도로 더 크게 성장할 거라 믿습니다. 직원분들도 대표님도 열심히 하시는 분들이라 꼭 좋은 성과 있을거라고 믿습니다""","
자유롭게 사용할 수 있는 스낵바, 그리고 알바생들을 배려해주고 눈치를 전혀 안 줬습니다. 점심시간도 알바생들끼리 먹고싶은거 먹으라 하며 식대 제공해주셨고, 전반적으로 다른 직원분들과 큰 차별을 못 느꼈고 짧았지만 자유롭게 편안한 직장생활이었습니다.
","
기업이 급속도로 성장중이라 이사를 해야하는 상황이고, 건물안에 에어컨이 안 나오고 사무실이 조금 좁았던게 단점이었는데, 이건 곧 이사해서 해결될 거라 믿습니다.
","
알바생이라 직원분들에 대한 심정은 잘 모르나, 알바를 단기간이 아니라 장기간 알바를 뽑으면 더 좋겠다는 생각이 들고, 인턴직이나, 신입사원들도 많이 뽑았으면 좋겠다는 마음입니다. 경력직만 뽑으면 분명 장점이 더 크나, 신입사원들들도 분명 회사에 도움이 되는 부분이 있을것이고, 새로운 트렌드 및 다양한 좋은 점들을 회사로 들여올 수 있다는 생각을 합니다.
"
미디어/홍보,전직원,서울,2021. 08,5.0,"""비록 딥브레인에이에서 아르바이트로 근무했지만, 이전에 하던 아르바이트보다 훨씬 유익하고 많은 것을 얻어갔습니다.""","
식비포함 근무 외 스낵바 제공. 아르바이트로 근무하며 칼퇴근을 보장하고 업무관련 외 터치가 전혀 없습니다. AI 에 대해 많이 배울 수 있었고, 알바생들에겐 최고의 알바이기 때문에 적극 추천합니다.
","
해당 회사는 매우 수평적인 문화로, 개인적으로 불편함을 느끼지 않았습니다. 다만 수직적 기업문화가 적합한 사람들에겐 불편할 수 있습니다. 한 달간 일을하면서 정확한 직위를 파악할 수 없을 만큼 수평적인 문화로, 수직적 문화를 선호하는 사람들에게 근무하기 어려울 수 있겠습니다.
","
해당 회사는 스타트업이지만 최근에 성장세를 보이고 있습니다. 따라서 대표님께서 빠른 성장을 위해 다양한 인력을 채용 중이신데, 신입사원이나 인턴들을 채용해 성장의 기회를 주셨으면 좋겠습니다.
"
영업/제휴,현직원,서울,2021. 08,4.0,"""성장 가능성이 다분한 회사. 최근 시리즈B 투자로 총알이 많은 회사.""","
다양한 복지가 많은 회사. 점심, 간식은 물론 여름에 수상스키 비용도 지원.기술 선도 기업으로 시장을 개척하는 1등 기업.젊은 조직으로 개인 성장의 기회가 많은 회사.
","
스타트업인 만큼 모티베이션이 명확하지 않으면 적응하기 힘들 수 있다.
","
즐거운 조직 문화가 이어질 수 있도록 계속 신경써주세요.
"
연구개발,현직원,서울,2021. 05,1.0,"""내부에선 어떻게 해도 외부에 좋게 비춰지는 게 전부인 회사""","
강남에서 가까운 것과 출근이 비교적 자유? 경력직이라면 경력을 내려놓고 시키는 것만 하면 되는 곳(일에 대한 고민안해도 되는 곳)
","
요새는 퇴근도 정시에 많이 하는 것 같지만 야근이 기본 / 왜 야근 하는지 모르겠는 사람도 있음....회사에서 에어비앤비도 해줌...경영진들 중 리더가 없음
","
매주매주 새로운 입사자가 많은데, 퇴사자가 엄청 많은데, 고민이 필요한 회사
"
개발,전직원,서울,2021. 05,2.0,"""일방통행의 기업문화. 인공지능 영상합성 기술을 베이스로 좋은 비지니스 모델을 만들었을 수 있음에도 불구하고 발전하지 못함.""","
의료비, 자기계발비, 문화활동비, 가족과의식사비 등 현금성 복지는 이 회사의 장점. 사원들이 수평적 구조에 잘 적응되어있음.
","
비효율적인 업무 체계, 보고 체계. 단선적 의사결정 체계. 새로운 아이디어나 의견의 의논이 어려운 체계.
","
사원 한명 한명이 잘되면 회사가 더욱 잘되고 회사가 더욱 잘되면 대표가 가장 잘된다.
"
마케팅/시장조사,전직원,서울,2021. 04,1.0,"""인재관리가 전~~~혀 되지 않는 회사. 재직직원의 능력을 알고 평가하는거니?""","
9시반출근 6시반퇴근? 석식제공? 야근으로 능력평가하고 야근하는 직원 이뻐함..
","
모든게 다 단점.수평조직이라 말하지만 대표1인체제 완전 보수 수직조직대표눈밖에 나면 퇴사해야함~
","
경력직원을 뽑았으면 그에 맞게 업무를 주었으면. 잡무시켜놓고 성과없다 평가하는건 무엇..?능동적으로 일하길 바라면서 업무에 수동적일수밖에 상황이
"
기획/경영,현직원,서울,2021. 03,1.0,"""사업놀이 하는 곳, 전문가 데려와서 신입사원 업무 맡기는 곳, 전공과 무관한 일 시키고 그걸로 평가 하는 곳""","
강남역 근처 위치말고 별로 없는 것 같은데 30자 채워야 해서 적습니다.
","
너무 많은데 손 아파서 쓰기 싫을 정도입니다. 야근, 마이크로 매니지먼트, 적은 연봉, 낮은 연봉 상승률
","
사람을 그렇게 쉽게 자르는 게 가능하다니, 놀랍습니다.
"
기획/경영,전직원,서울,2021. 03,3.0,"""워라벨이 좋은 회사. 지나고 보니 복지가 좋은편임. 오너중심경영""","
연차 자유로움법카를 이용한 식대 지원의료비 적립가능자기개발 지원
","
실현가능섬 보다는 오너의 의지에 달려있음능력부족한 임원으로 인한 비효율
","
평균 근속기간이 짧은 이유에 대한 고찰 필요지분에 대한 권리행사가 거의 부족함
"
영업/제휴,전직원,서울,2021. 01,2.0,"""대표 위주로 돌아가는 1인 체제 기업. 한달 내에 성과 없으면 수습기간 후 짤림.""","
월차나 의상 분위기는 자유로움. 간식이 있다. 식대지원.
","
대표 1인체제. 스타트업의 단점이 모아진곳. 들어가서 성과 없으면 바로 부서 바뀌거나 수습기간 끝난후 계약안함.
","
어차피 바뀌는게 없을테니 적을게 없습니다. 제발 급하게 생각하지말고 무엇이 문제인지 생각해보세요.
"
기획/경영,전직원,서울,2021. 01,2.0,"""거치지 않으면 좋은 곳이지만 발을 들였다면 최대한 빨리 다른 곳으로 점프해야하는 곳""","
팀과 직무에 따라 다르지만, 업무 수준이 높지 않음. 하는 척, 되는 척 하면 된다.
","
ai 관련 기업이 비슷할 것으로 보이지만, 기술을 상용화하고 시장성을 갖추는데 상당한 시간이 걸릴 것으로 보인다. 개발자의 경우에는 경력이라도 남을 가능성이 있으나 그 외 포지션은 자칫 아무것도 남는게 없는 경력이 될 수 있을 것 같다.
","
화이팅입니다. 잘 되는 기업은 어디에나 있으니, 이곳이 잘 될 수도 있을 것이다.
"
