직무,고용 현황,근무지,날짜,별점,요약,장점,단점,경영진에게 바라는 점
개발,현직원,서울,2021. 03,5.0,"""게임이라는 업의 특성상 유저들의 활동이 활발하며, 게임회사와의 협업을 통해 다양한 경험을 할 수 있습니다.""","
연차를 눈치 안 봄.갓 시작한 스타트업이지만 벌써 매출 발생.다양한 기술 스택을 경험해볼 수 있음.사무실이 역에서 가까움.야근 없음.
","
아직 10명 남짓이라 몇 명 연차쓰면 휑 함.커버해야 되는 영역이 많음.사무실이 좋지는 않음.
","
사업의 확장이 가장 중요하긴 하지만, HR 및 기업문화 형성에도 많이 힘써주세요.
"
서비스/고객지원,전직원,경기,2023. 10,3.0,"""사무실이 좀 많이 작아서 답답해요 닭장같은 느낌이 있습니다.""","
월급이 밀리지 않고 나오고 BJ들과 체육대회를 하는데 처음 입사하자마자는 흥미로워요
","
사무실이 너무 좁고 일하는 사람 따로, 능력없는 상사가 이를 뺏어가는 경우가 많습니다.
","
사무실 개선, 임원분들 개선좀 해주세요.
"
마케팅/시장조사,현직원,경기,2023. 10,3.0,"""생각보다 이것저것 복지가 좋은 회사. 전설의 부바부가 심해서 팀 뽑기 잘 걸리면 좋음""","
월급이 만족스럽습니다. 7시간 근무도 좋아요. 자잘한 복지도 만족
","
미디어업계 특성 상 워라밸이 잘 지켜지지않습니다. 포괄임금제인데 잦은 야근과 주말출근
","
관리자들이 잘하고 있는지 파악을 했으면 좋겠음.
"
서비스/고객지원,전직원,경기,2023. 10,5.0,"""국내 최고의 온라인 송출 플랫폼으로써 무궁무진한 기대가 되는회사""","
사내 수평적인 조직 문화가 형성되어 있으며, 복지 또한 만족
","
동종 업계에 비해 약간 낮은 연봉, 출퇴근 거리가 멀다
","
그래도 대한민국 1등 미디어 플랫폼으로써 기대가 되는 회사
"
개발,현직원,경기,2023. 10,3.0,"""워라밸은 좋지만 재직 중 커리어적으로 성장하는 건 어려운 회사""","
업무 강도가 강하진 않다. 연차를 웬만해서 자유롭게 쓸 수 있다. 유연근무제로 출퇴근이 자유로운 편이다.
","
가끔씩 탑다운으로 마감이 타이트하게 내려오는 경우가 있다. 기술 교류가 적어서 성장의 기회 폭이 좁다. 스스로 잘 해야한다.
","
기술 교류가 활발할 수 있도록 내부적으로 분위기를 많이 순환했으면 한다. 그리고 업무 메신저 앱도 슬랙같은걸로 바꿨으면 좋겠다.
"
개발,현직원,경기,2023. 09,4.0,"""확실한 캐시카우가 있는 구조로 어느팀에 가든 무조건 팀장을 잘만나야 함. 왜냐하면 급성장한 회사인 만큼 프로세스가 없음. 이 이야기는 성과를 만들고 팀원을 챙겨 주는데 팀장 역할이 강력하다는 이야기고 회사도 그걸알고 있고 그래서 거기에 맞춰야 함""","
플랫폼 기업이기 때문에 엮여있는 핵심멤버들을 무조건챙겨 줄수밖에 없는 구조고 그들이 하드케리 하기 때문에 전체적인 기본 연봉 인상률이 좋음. 일 잘하면 성과 평과 신경 안써도 됨.
","
핵심 인력이 고여 있는 만큼 신규 입사자가 적응하고 협업하는데 절대적인 시간이 필요함. 비용 절감에 대한 임원진의 강력한 의지가 말단 사원까지 느껴질만큼 돈 쓰는일이 힘듬
","
당신들이 맞겠죠. 잘 따라가는 사람들은 확실히 챙겨주세요.
"
미디어/홍보,전직원,경기,2023. 09,1.0,"""실력보다는 온갖 정치질이 판치는 곳. 과연 오래갈 회사인가""","
그나마 자유로운 연차 사용종종 열리는 이벤트그 외에는 딱히 없다
","
실력보다는 정치질직원을 물건처럼 막 다루는 사람이 인정받음채용이 잦은 이유가 있다
","
직원을 좀 더 직원답게 잘 챙겨주었으면 좋겠다
"
미디어/홍보,전직원,경기,2023. 08,5.0,"""전반적으로 구성원이 젊고 대표님의 가치나 비전이 명확합니다.""","
수평적 구조, 성과에 따른 보상, 학력에 관계없이 능력 위주의 인력 평가근무시간 비교적 자율적
","
사업 특성상 야간 근무나 출장 업무가 많을 수 있음직원수 대비 사무 공간 열악함
","
여러 사업부서가 존재하는데 전사적인 사업 방향이 공유되어 모두가 이해가고 공감하는 통일성 있는 방향으로 진행되었으면 좋겠음
"
미디어/홍보,전직원,서울,2023. 08,3.0,"""연봉이 많이 아쉬움추가근무 수당 없음""","
업무량이 많아 경력을 쌓기에 좋음사옥이 좁지만 깔끔하다
","
야근수당은 없으면서 자연스럽게 야근하는 분위기 조성야근과 조기 출근을 좋게 평가함문어발식 사업진행으로 전문성이 떨어짐
","
영업 능력이 부족하며 자잘한 사업이 많음
"
개발,현직원,경기,2023. 08,5.0,"""연봉도 무난무난하고 무난하게 다니기 괜찮은 곳""","
평균 이상의 연봉과 현금성 복지포인트 많이 주지는 않지만 성과급..?
","
너무 닭장임 사무실좀 넓히거나 사옥을 만들거나 이사가면 좋겠음 너무 좁음 ㄹㅇ 그거 빼곤 굿
","
이번에 매출도 잘 나오는데 성과급이 너무 낮아요 좀 더 주세요 사랑해요
"
디자인,현직원,서울,2023. 08,3.0,"""하는 만큼 연봉은 꽤나 오르는 편. 초창기에 비하면 복지도 점점 좋아지고 있고 회사 실적만큼은 아니지만 직원들 복지와 연봉은 착실히 올라가고있음. 여캠과 광고로 성장하는 기업""","
연차 눈치안보고 쓴다(팀바이팀 일겁니다) 업무 난도 어렵진 않은 편. 좋으면서도 단점인게 물경력
","
스케줄 근무를 한다(주말/주간, 오전/오후/야간) 왔다갔다 한다. 평일이 쉴 때 은행업무 보거나 사람없을 때 돌아다닐 수 있지만 올빼미 생활을 하게 돼 사회와 멀어지는 기분이 든다. 실제로 친구와 약속 잡기 힘듦.
","
시기에 맞는 적절한 보상이라는 말을 하셨는데 성과급이 아직 월급에도 못미치는 상황
"
개발,전직원,경기,2023. 08,3.0,"""사업 잘되고 좋지만 레거시가 많고 외부 기술엔 관심이 없어서 기술적으로 커리어 쌓아가긴 어려운 회사""","
인터넷 방송 문화를 좋아한다면 기업 문화가 매우 열려있기 때문에 즐거울 수 있어요. 주위 사람들이 많이 알아줘요
","
레거시 기술이 가득해도 충분히 사업이 잘 되고 있기 때문에 기술적 발전을 생각하기 어려워요
","
보상 측며네서 아쉬운 점, 커리어 발전이 어려운 점이 아쉬웠어요 개인들의 만족을 위해서도 노력해주세요
"
영업/제휴,전직원,서울,2023. 07,4.0,"""그래도 업계 1위라는 메리트로 다 커버되는 회사입니다.""","
수평적인 구조. 직급대신 닉네임을 부르고 님을 붙혀 호칭을 사용.비교적 다른 기업에 비해 출근 시간 자유롭고 배려해줌.사내에 편의 시설 자유롭게 사용 가능.(카페 헬스장 독서실)
","
수평적인 구조의 단점으로 팀워크보단 개인성향이 아주큼. 이건 케바케라 또 장점이 될수 있긴함. 오랫동안 신규사업 아이템을 수백가지 시도했지만 성공한것은...기본에 충실만 해도 더 좋을듯
","
오랫동안 신규 사업아이템을 발굴 하려하지만 잘안되서 급여부분이나 복지가 머물러 있음 사원들보단 비제이 위주니 당연하지만
"
개발,현직원,서울,2023. 07,1.0,"""시대의 흐름을 따라가지 못하고 썩어버린 사람들이 서비스 갈아먹으면서 버티는 회사""","
충성 고객, 국내에서 대체 할만한 서비스가 없다는 것을 보면 적어도 회사가 문 닫거나 적자로 월급 막힐 일은 없다는 것과 내부가 썩은거랑은 별개로 이직 시 나쁜 평을 받지는 않는 것으로 보이고 그냥 까라면 까는 식으로 주는 돈 받고 성공에 대한 욕심이 없다면 안정적으로 다닐 수 있음
","
단점이 너무 많지만 결국 결정권자 한 두명으로 인해 전반적인 늙은 기업 문화가 생긴 것으로 보여짐 대표적인 문제라고 보는 것이 서비스 개발에 대한 이해도 부족, 책임 회피 및 전가 문화, 유지보수 및 개선에 대한 관점 등 너무 많아 그 어떤 장점도 다 씹어먹는 단점이 존재한다고 봄
","
딱히 바라는 점은 없음 어차피 이 회사 1, 2년 다닌 사람들이 아니라 현직자, 퇴사자, 유저 많은 소통 창구가 있음에도 눈 가리고 귀 닫고 지들 밥그릇 지키기에 바쁨
"
개발,현직원,경기,2023. 07,3.0,"""개발자에게는 생각보다 나쁘지 않은 분위기에서 일할 수 있다고 생각됨""","
출퇴근 버스, 사내 카페, 자유로운 분위기 등 나쁘지 않은 환경에서 일할 수 있음
","
꼰대들이 종종 있고 스타트업스러운 분위기는 아님 조금 자유로운 중견기업 느낌.다니면서 대기업이 왜 못되는지 알 수 있었음
","
회사가 성장하고 싶으면 제발 인재들을 비싼돈 주고라도 데리고 오세요.
"
마케팅/시장조사,현직원,서울,2023. 07,3.0,"""소소한 복지와 나름 만족스런 연봉 미래는 모르겠다. 부바부 사바사가 심함""","
연차와 복지 등 기본적으로 갖춰야할 것들은 모두 갖춘 중견기업
","
부바부 사바사 정말 심한 이유는 팀장의 재량에 달림 팀장이 되면 책임이 너무 막중해지는데 그 책임은 그 윗 사람의 입맛에서 따라 너무나도 훅훅 바뀌는 업무와 목표
","
진짜 괜찮은 회사인데 본인 기분에 따라 직원들 한테 소리지르고 선넘는 말과 행동을 하는 사람들이 있습니다. 알아서 제거해주시면 더 좋은 회사가 될듯합니다.
"
서비스/고객지원,현직원,경기,2023. 06,5.0,"""그래도 매년 성장하는 회사. 기업 이미지 쇄신을 위한 노력은 지속적으로 필요해보임.""","
7시간 근무, 주 1회 재택, 닉네임 호칭, 리프레쉬 휴가
","
직원들이든, 서비스 이용 유저든 고인물이 많다. 더 발전 할 수 있는 상황이 막힐 때도.
","
기업 이미지 변화를 위한 마케팅 팀이 있었으면. 추가 복지도.
"
개발,현직원,경기,2023. 06,5.0,"""적당한 연봉과 복지 무난한 사람들과 지낼수 있고 주니어들은 많은 성장을 할수 있는곳""","
팀바팀이긴 하지만 선택적 근무와 주 1회 재택이 매우 꿀이다
","
좁은 사무실과 화장실..? 외에는 크게 없는것 같음..
","
전반적으로는 다 좋습니다.. 직원들 조금만 더 신경 써주세요
"
마케팅/시장조사,현직원,서울,2023. 06,4.0,"""나쁘지 않은 연봉과 근무 환경이라고 생각한다. 플랫폼 이미지와는 다르게 보수적인 편""","
수익을 발생시키는 사업 모델이 확실하기 때문에 아프리카티=OO 이라는 정확한 인식이 잡혀있다.
","
위와 같은 문제로 별풍선에 치중된 사업 모델이 단점.새로운 사업 영역에 도전을 하기는 하지만 회사 자본 대비 매우 방어적이고 소극적인 태도.
","
리스크 감수가 물론 중요하지만 명확한 큰 그림을 가지고 장기적인 관점으로 회사를 운영했으면 좋겠다.
"
마케팅/시장조사,전직원,서울,2023. 06,3.0,"""부바부이나 콘텐츠 제작 관련업무자들은 좋은 대우를 받지는 못함""","
7시간 근무에 주 1일 재택근무는 너무 매력적임 간식도 눈치보지않고 먹을 수 있음
","
어느회사나 마찬가지지만 고인물이 회사를 망치는데에 큰 역할을 함
","
경영진은 너무 깊이 실무에 개입하지 않는게 좋은 퍼포먼스를 낼 수 있게 할 것 같습니다.
"
개발,전직원,경기,2023. 06,4.0,"""대외적인 이미지가 좋지못하고 개발자 지원이 적다.""","
실무 외적으로 여러활동 및 계획을 실천할수 있도록 환경을 제공해주며 그에따른 평가만 잘 받는다면 높은 연봉인상률을 기대할수 있다
","
피땀흘려도 낮은평가 받는 팀이 있는가하면 누어서 일해도 높은 평가를 받는 팀이있다. 팀바팀 평가기준이 공평하지못한 박탈감이 있다
","
공평한 기준과 공평한 지원 등 차별받지 않는 환경이 필요합니다.
"
서비스/고객지원,전직원,경기,2023. 05,1.0,"""절대 보람차게 일할 수 없는 곳. 사람을 갉아먹어서 결국 퇴사 했습니다.""","
월급이 제 때 나온다는것 ? 월급은 밀리지 않고 나오고 팀 잘 만나면 운 좋게 좋은 팀원들과 교류할 수 있습니다.
","
복지 제도는 케이스 바이 케이스. 쓸 수 없는 부서도 많고, 그 부서에 대한 베네핏도 없음눈 감고 넘어가기식
","
당장 눈앞에 보이는 급급한 것만을 해결하는 것이 아닌 보다 근본적인 직원들의 이야기에 귀 기울였으면 좋겠어요
"
마케팅/시장조사,현직원,경기,2023. 05,2.0,"""무조건 BJ퍼스트인 회사. 비상식적인 일도 힘있는 BJ가 요구하면 들어주는 회사. 그런 BJ들 밑에서 직원들이 시녀역할해줘야하는 회사""","
주35시간 근무. 기본적인 복지는 다 있고 점점 나아짐. 직원이 기획하거나 제작하는 방송을 BJ와 유저들에게 실시간으로 피드백 받을 수 있음.
","
회사의 모든게 BJ퍼스트라서 직원이 알바취급당할때가 종종 있음.BJ에게 투자하느라 임직원들에겐 복지나 시설 업무환경 투자안하고 돈 아낌.주35시간이라 하나, BJ와 커뮤니케이션해야하는 부서는 사실상 24시간 콜센터행.일부 BJ들의 비상식적이고 이기적인 요구를 그대로 들어주는데서 현타가 오기도 함.부바부이긴 하나, 대체로 지표 압박이 크고 기간 내 지표 안나오면 직원들 갈아서 지표 어떻게든 만들려고함.IT기업이란게 무색하게 보수적이고 수직적.고생하는사람만 고생하고, 연차쌓인 루팡 많음.그사람들 몫까지하느라 사원대리급 다 얼마 못버티고 자주 나감. 이런 채용 한파 시기에도 매번 수시채용이 열리는데엔 이유가 있는 법.
","
직원들을 bj 뒷수습이나 하는 알바로 굴리지 않았으면 함.Bj만큼이나 직원들에게도 관심갖고 투자해주길 바람.주먹구구식으로 떼우고 성장하는데 한계에 부딪힘. 정신차리고 제대로 업무 프로세스를 갖춰야함.유튜브나 트위치처럼 플랫폼 사업자가 될지,그냥 머리큰 팬더티비가 될지 노선을 바로 잡았으면 함.
"
디자인,전직원,경기,2023. 05,3.0,"""사장 말 한마디에 좌지우지되는 동네기업 느낌그냥 내려놓고 다니기엔 좋음""","
워라벨 좋고사람들 좋음복지도 엄청 나쁘다고 할순 없음
","
인상률 짜고사장 말한마디에 자꾸 일이 추가되고 수정되고이상함
","
직원들의 얘기를 들으려고 하고사장님 개인적인 일을 좀 시키지마세요..
"
기획/경영,현직원,경기,2023. 05,3.0,"""IT회사이긴 한데 내부는 그냥 일반회사인곳""","
10-6 근무시간(유연근무제 있음), 아침제공, 다과제공, 도서지원비, 셔틀버스지원 등등명절선물, 복지포인트 등 있음
","
보고를 위한 보고가 많고 팀바팀으로 분위기가 매우 다르다. 개인 커리어에 대한 부분은 개인의 역량에 따라 달라지는듯
","
회사가 하나가 되는 느낌이 없어서 팀별 융화가 잘 안되는것 같습니다.
"
디자인,전직원,경기,2023. 04,2.0,"""예전에는 좋은 사람들과 서로 협력하며 일했지만 어느새 개인적이고 이기심만 생기는 조직이 된 것 같음""","
연차를 자주 쓰는 편은 아니지만 쓸 때 좀 눈치가 보임. 일단 팀바팀인듯 케바케인듯 함
","
미래를 봐야하지만 지금 현재에 머물러 있음. 별풍선만이 살길이다
","
직원들과 자주 소통하셨으면 좋겠습니다. 복지와 직원들을 생각해 주세요
"
서비스/고객지원,전직원,경기,2023. 04,1.0,"""IT기업을 껍질로 쓰고 노가다가 일상인 회사""","
아침 김밥 제공을 제공해주니 이게 그나마 장점이라 할 수 있음그리고 또 찾아보기가 어렵다고 생각함30자 채우기도 너무 힘들다
","
갑갑한 분위기에 소통을 할 수 없는 조직 구조에서진취적으로 새로움을 찾아서 살아나야 함아님 쥐 죽은 듯이 들어나지 않게 조용히 튀지 않게 다녀야함
","
그저 신경을 끄던가 적극적으로 나서던가
"
마케팅/시장조사,전직원,서울,2023. 03,4.0,"""사람들이 좋고 서로 기싸움을 많이 하지 않는 곳이었지만 열정은 없다고 느껴질 정도로 잔잔했음""","
사람이 좋다 장기근무자가 많은 팀이 꽤 있고 팀내 분위가 좋은 편이었다 케바케지만 너무 정치적이지 않은 느낌
","
부서별 업무 프로세스의 차이가 심해 여러 유관부서와 업무시 갭의 차이가 많이났다는 점이 좀 아쉬움
","
신규사업에 대한 공격적인 액션은 좋으나 인력에 대한 충원도 공격적이었으면 함
"
미디어/홍보,전직원,서울,2023. 03,4.0,"""다양한 분야의 사람들이 모여 여러가지 시도를 하는 느낌에 회사였습니다. 대규모 조직으로 움직였습니다.""","
여러가지 시도를 해 볼 수 있다는 장점이 있으며  지속적인 성장 가능성을 가진 회사라고 생각합니다.
","
서열 문화가 존재하여 탑다운 방식의 문화 이기때문에 좋은 의견이 잘 받아들여 지지 않을때가 있다고 생각했습니다.
","
앞으로 사업을 추진 함에 있어서 조금더 거침없이 추진 하였으면 좋겠습니다.
"
개발,현직원,경기,2023. 03,3.0,"""신입 분들 와서 많이 배우고 가기는 좋아보였습니다!주 1회 재택도 잇고""","
직원분들 인성 및 실력이 좋고 배워갈게 많아요주 1회 재택 근무
","
노후화된? 개발 환경...테스트 하기도 힘들어요...2층의 좁은 공간은 숨쉬시도 힘드네여
","
새로운 기능을 만드는 것도 좋지만...기존 레거시들에 대하여도 생각해보고사무실 좀 어떻게 해주세요 숨쉬기도 힘들어여
"
개발,현직원,경기,2023. 03,3.0,"""직원복지 확대중인건 좋은 변화인것 같다변화중이지만 아직은 더 필요한듯,,,""","
직원 복지 확대중이다아직까지 주1회 재택근무 하고 있다연차 사용 자유로움
","
탑다운 업무가 심하다실시간 라이브 플랫폼이다보니 24시간 대기타야함업무 평가서 작성
","
직원 복지에 좀 더 신경써주시길 바랍니다없어진 복지는 공고에서 삭제 부탁 드립니다
"
영업/제휴,전직원,경남,2023. 03,2.0,"""아프리카tv 오픈스튜디오 지점 관리자도 본인이 월급받고 일하는거라고 말하던데 그러면서 본인이 가게 사장인줄 알음""","
식대 지원해줘서 따로 돈 안써도 됨, 직원들끼리는 나름 친해서 크게 불편하지 않음, 4대 보험 가입시켜줌
","
오픈스튜디오 지점 관리자의 관리가 안됨, 먼저 다니던 분이 퇴사하면서 지점과 관리자의 문제점 등을 본사에 신고하고 나갔으나 사후대처가 미비하여 징계도 안주어짐. 나간사람이 본사에 신고한거 알고 정치질 시도함
","
각 지점 별 관리자 관리 좀 더 철저하게 해줬음 좋겠음, 설비 고장난거 AS지원도 재때 해줬음 좋겠음
"
마케팅/시장조사,전직원,서울,2023. 03,3.0,"""명확하지 않는 업무 방향성으로 커뮤니케이션이 어려움""","
라이브 방송 업계 리딩 컴퍼니 10시 출근 18시 퇴근 주 1회 재택
","
보고를 위한 보고와 데이터 작성 파일들이 너무 많아 비효율적.
","
리더십들의 각각의 인식이 다를때가  업무 방향성이  갈피를 못잡고 피드백도 각각 달라 업무 진행에 비효율적 입니다. 명확한 커뮤니케이션과 사업 방향성이 필요합니다
"
금융/재무,전직원,경기,2023. 03,3.0,"""업계에서는 최고로 쳐주는 탑급 회사입니다. 대한민국에서 인지가 높아서 왠만한 젊은 사람들은 다 알고 있는 회사입니다.""","
업계의 위치가 탑급이다보니, 같은 계열에서는 많은 사람들이 알아봐 인지도가 좋습니다. 이직시 유리합니다. 회사에서 잘 커리어를 쌓아 놓았다면 다음 회사로 갈 때 좋은 포폴을 쌓아둘 수가 있습니다.
","
언론이나 외부로부터의 시선이 온전히 좋은편은 아닙니다. 리스크를 항상 가지고 있는 회사이기 때문에 이슈가 발생하는 경우가 있습니다.
","
신규 사업에 적극적으로 투자해줬으면 좋겠습니다. 직원들의 복지를 항상 잘 신경써주었으면 좋겠습니다.
"
기획/경영,전직원,경기,2023. 02,4.0,"""현실적이고 근무자의 가치를 중점적으로봄 과하지는 않지만 모자라지도 않음""","
연차 자유롭고 본인의 생각을 말하는것도 자유로움 오히려 스피커들의 입장을 이해한다
","
그다지 없으나 결제라인이 좀 길어서 속도가 필요할때 답답해
","
크게 바라는것 없음 복지가 지금보다 조금만 좋아지면좋은틋
"
인사/총무,현직원,경기,2023. 02,4.0,"""노력과 의지가 있는 직원에게 기회를 주는 회사부서마다 조직문화가 다름전체적으로 만족스러운 회사""","
연차사용율사업적 다양성성장 기회회사 내 인간관계복리후생재무적 안정성
","
포괄임금이중성 (예시, 수평적 조직을 지향한다고 하나, 실제 원하는건 수직적인것 같음)판교 회사위치 부서간 협업 문화 (케바케)잦은 조직개편으로 인한 전문성 저하 및 목표 혼동
","
직원들 많이 신경 써주시는 부분에 대해서 만족스럽습니다.다양한 소통 채널로 의견 수렴 해주셔서 감사합니다.
"
미디어/홍보,현직원,경기,2023. 02,2.0,"""강력한 플랫폼의 힘을 가지고 있으면서 제대로 쓰질 못함""","
10to6 근무 시스템. 소소한 복지. 아이디어에 대해 나름 열려있는 편.
","
10to6이라고 하지만 저 시간에 퇴근하는 사람 거의 없음. 매우 수직적 문화. 근데 탑다운으로 제대로 뭐가 떨어지지 않음
","
확실한 비전이 있는 사람을 중간관리자로 쓰시길. 개선 안하면 이대로 도태됨
"
