직무,고용 현황,근무지,날짜,별점,요약,장점,단점,경영진에게 바라는 점
개발,현직원,서울,2023. 08,3.0,"""인터넷전문은행이지만 C레벨의 마인드는 캐피탈 저축은행과 비슷""","
연차를 눈치안보고 쓸수있음다양한 동호회활동 지원자기개발 도서구입 지원
","
개발자에게만 의존하게되는 업무시스템C레벨의 무조건적인 탑다운 업무부여
","
바로 앞의 단기성과보다는 큰 그림을 그리는 장기성과를 생각하면 좋을 것 같습니다.
"
금융/재무,현직원,서울,2023. 08,4.0,"""개발자한테는 좋은 직장이지만 타 직무는 잘 모르겠습니다 그렇다고 나쁜겅아님""","
서울 중심지에 있는 위치가 좋고 간식도 제공되어 좋습니다
","
부서별로 차이가 심한게 단점이라고 생각합니다 복불복 느낌
","
요즘 트랜드에 맞게 근무의 자율화를 진행하는게 어떨까요
"
기획/경영,전직원,서울,2023. 08,4.0,"""안정적인 은행, 인터넷전문은행으로써 특별한 점을 만들기 위해 여전히 노력 중이다.""","
워라밸이 보장되며, 운이 좋으면 진급하여 널널하게 회사를 다닐 수 있음
","
일하는 사람들만 열심히 한다. 그들이 이끌고 있는 것이 분명하지만 그렇게 대우차이가 많이 나진 않는다.
","
노력하고 성실하게 일하는 사람들에게 좀 더 많은 보상이 이어지길 바람
"
기획/경영,전직원,서울,2023. 08,4.0,"""일을 하고자 하는 의지가 있다면 많은 일을 개척하며 해볼 수 있는곳.  다만 경영진의 삽질에 휘둘리는 경우가 많아서 현타느낄 수 있음""","
나름 엘리트들 모여서 회사 잘 발전시켜보겠다고 힘쓰려고 함. 본인이 맘만 먹으면 마음껏 커리어 확장시킬 수 있음.
","
경영진의 무능함이 도를 지나칠정도로 심함. 제대로된 인사이트가 아니라 ""이거 해볼까?  이거해봐!!"" 식의 업무지시가 많음. 그런데 그게 다 쉽고 빠르게 될거라고 생각하는 무식함이 가관임
","
경영진이면 화면의 버튼이나 sms의 문구나 이딴거나 지적하고 앉지말고 큰그림을 그리고 지시를 하셨으면 좋겠습니다.
"
금융/재무,전직원,서울,2023. 07,4.0,"""님 문화를 잘 사용하는 회사, 무난히 다니기 좋은 회사""","
팀바팀이지만 업무 분담이 잘 되어 있고, 연차 사용 등이 자유로웠음.
","
내세울만한 큰 복지는 없음. 일 하는 사람만 하고 안하는 사람은 월루하면서 잘 지냄
","
직원들과 소통을 좀 해주셨으면 함. 얼굴 뵙기 힘들었음
"
개발,전직원,서울,2023. 07,4.0,"""전체적으로 분위기는 좋았지만 뭔가 아쉬웠던 회사""","
모두가 열정적으로 일하고 워라벨도 잘 챙겨주려는 편이며 특별히 모난 사람없이 잘 다닐수 있는 회사
","
열정적으로 하는 만큼의 성과가 잘 나타나는지 모르겠고 인터넷 은행이다 보니 이런저런 시행착오도 있었 것 같다
","
이미 충분히 좋은 회사이지만 지속적으로 발전하여 타 경쟁 회사에 비해 더 성공했으면 좋겠습니다
"
기획/경영,현직원,서울,2023. 07,3.0,"""똑똑하고 나이스한 동료들이 무능한 경영진 밑에서 의미없는 삽질을 반복하는 곳""","
연 400만 복지포인트가 쏠쏠하다. 사옥이 좋다. 사내 무인 편의점과 안마의자가 있다. 동호회 지원이 괜찮다. 그 외에는 딱히..
","
경영진이 너무 옛날 사고방식을 가진 사람들이고, 선진 기업에서 일해본 경험이 없어 뭘 어떻게 바꿔나가야 하는지도 모른다. (현대카드, KT 출신) 직원들을 신뢰하지 않아 권한을 독점한다. 모든 의사결정권을 C레벨이 가지고 있는 군대식 문화임.
","
맨날 토스처럼 일하라 말만 하지 말고, 합당한 보상과 환경을 조성하면 알아서 일한다.
"
금융/재무,현직원,서울,2023. 07,2.0,"""윗사람의 말이 법인 곳 체계를 알 수가 없고 엠비티아이 J들은 버티기 힘든곳""","
휴가자유롭게사용가능 복장자유고 안마의자있고 과자랑 먹을것들을 싸게 판다 그게 다다
","
너무 체계가 없어요 뭐가 어떻게 돌아가는지도 모르겠고 비효율적이여도 시키면 해야함
","
케이뱅크에 왜 이직률이 높은지 생각해보셨으면 좋겠습니다
"
기획/경영,현직원,서울,2023. 07,4.0,"""경영진의 아집이 회사 성장을 저해하도 있음.""","
최대주주 KT에 기반한 안정성, 은행 라이선스의 메리트
","
현 경영진의 역량 부족이 이슈임. 전략 부재에 따른 성장 한계
","
경영진 교체 희망. 정확한 진단 기반의 방향성 제시를 해 주세요
"
기획/경영,전직원,서울,2023. 06,3.0,"""인터넷은행으로 발전 가능성이 높고, 그냥 다니기 편한 회사로 나쁘지 않음""","
야근안하고 눈치안보고 휴가 갈수 있음업무강도는 하로 편하게 다닐수 있음
","
의사결정이 늘리고 기득권(?)세력들이 있어 거기에 못들어가면 힘듬
","
의사결정좀 빨리해주시고 본인들만 생각하지말고 직원들에게 배려를 부탁드립니다.
"
개발,현직원,서울,2023. 05,5.0,"""최고다 국내 첫 인터넷전문은행 이름값한다기존 1금융권보다 좋다""","
연차 눈치 안보고쓴다  워라벨 또한 굿수평적구조  동등한관격
","
레거시업무가 많다 기존 은행과 비슷한 느린프로세스단조로웅
","
신규개발 적극적으로밀어주세요 좋은인재 많이 영입바랍니다
"
개발,현직원,서울,2023. 05,4.0,"""부바부이긴하나, 전체적으로 워라밸만큼은 확실함분위기는 자유스러움안에서 각자만 생각하는 이기주의적인... 사람이 많음""","
분위기는 자유스러워서 좋고, 복지론 로봇커피, 자판기가 있어서 간식 걱정은 없음.. (공짜가 아닌게 아쉬움)
","
연봉의 아쉬움...? 뭔가 그때마다 바뀌는거 같은데 조금 부족한.. 앞서 말한것처럼 이기적인 느낌은 어디부서나 다 가지고 잇음..
","
실적의 아쉬움이 있겠지만 복지나 연봉이 좋아야 더 열심히한다고 생각합니다...
"
개발,현직원,서울,2023. 04,3.0,"""크게 좋지도 크게 나쁘지도 않음. 동료들은 대체로 다 좋음""","
워라밸이 좋고 나이스한 동료들이 많다. 건물과 밥이 맛있음. 연차 맘대로 사용 가능
","
휴가가 거의 없음. 여성은 보건휴가 무급. 이직러쉬. 경력직 연봉 후려치기.
","
사업 추진 잘 해줬음 좋겠다… 기대가 없으니 바라는건 딱히 없음
"
금융/재무,현직원,서울,2023. 04,2.0,"""그냥저냥 아무욕심 없이 다니기 좋은 회사""","
좋은 위치(서울 중심지)일 안해도 아무도 뭐라 안함좋은 주니어급들
","
최초 인터넷은행이지만 업계 꼴등인 이유가 있는 회사임원들이 직원을 일하는 기계로 봄일 열심히 해도 정치질 잘하는 사람이 평가 잘 받는 곳
","
바뀌지 않을 걸 알기에 바라는 점은 없고 스톡 받고 빨리 나가주세요
"
금융/재무,현직원,서울,2023. 03,2.0,"""사람을 갈아넣는 회사 일하는사람만 하는 곳""","
일 안해도뭐라고 안함 그래서 팀 돌아가는 꼴이 우습지만 팀장들은 아무도뭐라하지 않는다
","
기본급이 은행중에서도 꼴찌. 은행아닌 공무원보다적음. 그리고경영진 임원은 하는것없이 많음
","
급여 테이블을 현실에 맞게 변경할것, 인맥으로 경영진 데려오지 말것,
"
금융/재무,현직원,서울,2023. 02,2.0,"""수습하지 않고 일 벌리는 사람이 많음일 벌리는 사람만 인정 받으니 너도나도 일만 벌리고 있음""","
을지로4가역과 연결되어 있다을지로4가역과 연결되어 있다(또 뭐?)
","
목소리 크면 인정 받는다아직도 고성과 비속어가 난무하는 부서가 있다체계가 있는척 하지만 정작 필요한건 없고 불필요한것만 넘쳐난다
","
팀장들에 대한 평가가 제대로 되고 있는건지 다시 한번 살펴봤으면 좋겠네요(자질이 부족한 리더가 너무 많은데 모아놓고 하루이틀 정신교육 한다고 달라질거라 보시나요?)
"
기획/경영,전직원,서울,2023. 02,4.0,"""그래도 체계가 어느정도 잡혀 가고자 하며 워라벨이 어느정도는 지켜짐""","
은행이다보니 그만큼의 안정성은 보장이 되는듯 하다 사람들도 대체로 괜찮다
","
자율적인 분위기 같지만 모든 의사결정은 수직적으로만 결정된다
","
여기는 임원 몇명이 일궈내는 회사가 아닙니다. 절대 앞으로 나아가지 못할거에요
"
금융/재무,전직원,서울,2023. 01,2.0,"""누구나 목표의식을 가지게하며 주도적으로 일을 할수있는 환경을 제공하나 하는사람과 안하는사람이 구분됨""","
연차, 반차, 반반차 자유롭게 사용가능하나 팀리더의 성격에따라 일주일전에 보고하며 사용해야하는 경우가있음, 건강검진, 복지포인트제공 / 회사의 위치 및 건물시설 우수함
","
기업의 가치가 올라가는것은 맞으나 인력을 관리에 최악의 결과만을 고수함 / 실적과 상관없는 본부장의 편애에 따른 승진 및 팀편성은 공산주의와 다를바없음, 본인들 주머니를 위한 상장만 바라보는 자사주 배분시스템 직원에게는 별로 돌아가지 않는다
","
최대한 긍정적으로 생각해보려 해도 본인의 입맛에 맞는 경영진을 앞세워 기업을 퇴화시키는 시선은 아랑곳하지 않으니 하루빨리 상장을하여 본인들 목표를 이루고 기업을 최우선으로 생각해주길 바람.
"
서비스/고객지원,현직원,서울,2023. 01,3.0,"""깰 수 없는 적서차별이 존재함. 직군이 나뉘어져 있고 누구는 이 존재만으로 엄청난 스트레스로  퇴사함 그러나 버티면 나쁘지 않은편""","
연차 내맘대로 쓸 수 있고, 워라벨 괜찮은 편임(부바부), 동종업계 대비 낮은 임금은 안고가야할 고통
","
임원진 맘대로 하려는 경향이 있고 공유가 잘안되는 편임 요즘 노력하시는 것 같기는 한데, 직원이 원하는 방향이 아님
","
위와 상동 공유좀 잘해주시고 차별좀 없애주시길 요즘 세상이 어떤 세상인데,,에휴
"
금융/재무,전직원,서울,2023. 01,2.0,"""kt관계사 의 한계 넘 많은 주주사 시어머니가 많음무능한 임원진 타 인터넷은행 따라하기 급급한 회사""","
워라벨 굳이 야근안하는 분위기 복지카드 400만원 을지로 4가 바로앞 위치
","
무능한 임원 팀장 라인만 잘타면 팀장됨 공정치못한 평가
","
스톡옵션 을 임원끼리 나눠먹으니 좋으십니까 소통은 없고 불통으로 일관하니 좋나요
"
기획/경영,현직원,서울,2023. 01,2.0,"""좋아지고 있음. 한참 더욱 좋아져야할 그 과정이 꽤나 길듯.""","
연차를 눈치보지 않고 쓸 수 있음. 똑똑한 사람들이 꽤 있음.
","
똑똑한 사람들이 자신의 역량을 펼치기에 어려운 환경임. 업무 본질에 딥하게 몰입하기 어려움. 잡다한 일들이 시간과 에너지를 너무 잡아먹음.
","
업무에 몰입하기 좋은 환경을 만들어주세요. 아직 갈길이 멉니다.
"
금융/재무,현직원,서울,2023. 01,3.0,"""개발자가 아니라면 대우 받기 어렵다고 봄 지나치게 의존하는 경향""","
월급 안밀리고 나옴 건물 화장실 깨끗한 편 연차 자유로움
","
커리어 발전 가능성 낮음 기본급이 낮고 성과급이 포함된 구조
","
인터넷은행 다운 대기업의 복지체계를 갖추면 좋을것 같음.
"
금융/재무,전직원,서울,2023. 01,3.0,"""KT와 우리은행 문화를 가져온 스타트업(?)""","
좋은 회사 위치, 오피스 뷰, 각종 은행 수준의 복지, 나쁘지 않은 연봉, 할 것이 많으나 급하게 일처리를 안해도 되는 분위기
","
소프트웨어가 옛날 수직적인 기업문화를 따르려고 하기 때문에 각종 사내 정치 등이 즐비함
","
적극적으로 신사업에 투자하고, 옛날 기업 문화를 따르려고 하는 습성을 버리면 회사가 바뀔 것입니다. 하지만 경영진이 그 문화를 더 좋아하는 것 같긴 합니다.
"
마케팅/시장조사,현직원,서울,2023. 01,3.0,"""흐름 타고 성장하고 있으나 내부 적폐는 남아있음무임 승차가 존재함""","
인정 받으면 쭉 성장할수 있음.단, 밉보이면 이직 고려해야함
","
라인 잘타면 승승장구,실력보단 윗분들이 하고자하는 바를 잘 실행해야 승자
","
눈에 안보이지만 업무가 돌아가게 만드는 사람들도 인정해주고각 개인 실력을 발휘해 성장할 기회를 주면 좋겠습니다
"
개발,현직원,서울,2023. 01,4.0,"""생각보다 주변 인프라가 굉장히 좋고, 일에 집중할 수 있는 환경이다.""","
빠른 의사 결정과 높은 기술력, 직원들이 모두 일에 집중하고 하고자하는 의지가 굉장히 강하다.
","
열정이 너무 강해서 번아웃이 올 수 있다. 생각보다 체계가 안잡혀있음 주먹구구식 일하는 스타일이 남아있다. 업력이 오래되지않아서 그런듯
","
IPO에 집중해 회사를 키워나가려는 생각도 좋지만, 현재 재직 중인 직원들을 잘 지키면서 현재의 케이뱅크를 잘 운영할 수 있는 상황도 고려했으면 좋겠다
"
금융/재무,현직원,서울,2022. 12,3.0,"""능력이 부족하지만 무난한 사람들이 워라벨챙기면 다니는곳""","
연차자유, 출퇴근편리, 무난한 직원들, 워라벨, 위치, 사옥깨끗
","
능력없는 사람들, 기준과 규정이 지멋대로, 급여복지구림누가 무슨일하고 있는지 모름, 임원의 줏대없고 비전문성학교마냥 이석금지 등 어이없는 지시,인건비를 비롯해 비용 줄이려고 능력보다는 연봉싼 직원만 뽑음
","
인건비 줄이려고 애쓰지말고 좋은 직원을 좋은 대우해주려고해야 회사가 발전합니다이미 글렀지만
"
개발,전직원,서울,2022. 10,4.0,"""IT 프리랜서로써 채널 대출상품개발을 진행을 했는데 개발환경이 너무 불편함, 하지만 IT 현업담당자의 적극적인 지원과 꼼꼼함으로 일정이 촉박했던것 외에는 큰 어려움이 없었음""","
- 대부분의 IT 현업 담당자들이 코딩뿐 아니라 업무에 숙련도가 높으며 적극적임- 2호선 을지로4가역에 있음(교통편리)- 구내식당이 Bc카드앱을 활용하면 4000원(아침/점심/저녁)
","
- 개발환경이 너무 불편함, 로컬개발 불가/개발서버가 아닌 모두가 테스트하는 테스트용 서버에서 개발을 해야함- 버퍼기간을 두지 않는 프로젝트 일정- 프리랜서나 외부업체의 경우 본사건물이(을지트윈타워) 아닌 상품넥서스 건물에서 근무하게됨
","
개발환경 개선이 필요합니다.통합계정으로 관리 / 개발서버를 통해 개발이 가능한 환경구축
"
금융/재무,현직원,서울,2022. 10,3.0,"""잘 모르겠다. 정말 잘 모르겠다.아마도 이게 정답일 것이다.""","
워라벨 좋음다만 최근 경영진이 그 부분에 대한 안 좋은 인상 농후
","
장기 비전 부재직원에 대한 로열티 재고 마인드 부족
","
직원에게 실질적인 도움이 주되함께 성장할 수 있는 공감 부족
"
데이터,현직원,서울,2022. 10,5.0,"""나이스한 사람들과 합리적으로 일할 수 있는 곳. 보상도 좋아지는 중!""","
근무환경이 좋고 기업문화가 금융업임에도 수평적이다. 워라밸이 좋고 성과에 대한 보상이 좋다. 같이 일하는 사람들이 젠틀하고 전문역량을 가진 사람들이 많다.
","
인터넷은행으로서 앞으로의 먹거리를 계속 찾아야 한다는 점에서 퀘스쳔이 있음. IT스러럽다기보다 은행스럽다.
","
직원들을 믿고 권한위임하는 부분이 많아졌음 좋겠다. 좀 더 말랑말랑하고 케이뱅크만의 철학과 문화가 정착되었으면 좋겠다.
"
금융/재무,전직원,서울,2022. 09,1.0,"""대기업마인드의 나눠먹기  승진 돌아가면서하기 없는살림 복지로주는건 좋음""","
복지가 좋으며 커피숍등 나눠먹기 복지는 정말좋다 장점을 정말 쓸게없어서 부족한 회사
","
비체계적이며 호칭만 님자를 쓸뿐 사람을 너무괴롭힌다 처음으로 직장내 괴롭힘 검색해봄
","
이상한사람들좀 뽑지마세요  정말 자는사람 부터 가지가지하는사람들 천지입니다
"
금융/재무,현직원,서울,2022. 09,3.0,"""인터넷은행이라 하기에 특색없는 곳 대기업도 핀테크도 아닌 어딘가""","
워라밸지하철역 바로 새건물 입주사람들이 대체로 조용함
","
복지가 부족하고 경영진 의사소통 아쉽고  크게 나아지는게 안보임
","
회사 이슈 정기적으로 투명하게 공개했으면 타사 대비 복지가 부족함
"
서비스/고객지원,전직원,서울,2022. 07,2.0,"""계약직은 별로임 사람들 수준도 낮음 예전에 운좋게 들어온 애들이 정규직 되었음 그마저도 다니는지 모르겠음""","
복지는 좋음 건강검진 부모님 한분 더 할수 있고 경조사비 줌
","
프로그램 시스템이 구림 아이티 애들이 일을 안하는듯 타은행에 비하면 엄청 구림
","
계약직 사원들은 이제 정규직 못하는것 같던데 그전에 운좋게 정규직 된 사람들이나 갈아치우길.
"
영업/제휴,현직원,서울,2022. 07,1.0,"""IPO말고는 방향성을 잘 모르겠는 곳, 현대랑 케이티 출신이 득세하는 곳최근 평점보니 조작질 좀 치는 것 같음""","
근태관리도 거의 없어서 일하기 널럴, 승격하면 돈은 많이 오르는 듯
","
일 욕심 내면 일이 몰리기 시작함, 일할수록 책임만 커지는 구조초기에는 케이티 사람들 등쌀에 힘이 들었고, 이제는 현대가 치고 들어옴
","
딱히 없음, 당신들이 내몰리면 다시 케이티 임원들이 오는건가 설마
"
데이터,전직원,서울,2022. 07,5.0,"""일한만큼 보상이 따르는 곳, 겉으로 보이는 것보다 다니는 사람만 알고 있는 장점이 많은 곳""","
열심히 일하면 금방 두각을 나타내어 인정 받을 수 있음인정받는 만큼 포상, 성과급 등을 통해 보상을 받을 수 있음
","
복잡한 주주관계로 인해 부수적 업무가 따를 때가 있음주주사 에서 생각없이 보내는 old한 임원들....
","
내부 직원들의 임원 승진 등 장기적으로 이 조직에 체류할만한 유인을 만들어 주었으면 함
"
기획/경영,전직원,서울,2022. 07,5.0,"""여러 회사를 다녀본 결과 캐이뱅크는 다니기 좋은 회사인거 같아요""","
일단 회사 위치가 좋고 다양한 분야의 동료들하고 업무 코웍을 경험해보기에 좋다는 장점이 있습니다.
","
경영진이 회사 사이즈 대비 많은 거 같은데, 보고체계는 좀 바꾸는 게 좋지 않을까 싶네요.
","
좀 더 직원들의 입장에서 고민해주고 공감해주려는 노력은 필요합니다.
"
개발,현직원,서울,2022. 06,5.0,"""인터넷은행치고 신기술없다연봉은 시중은행보다는 적다팀바팀워라밸틀림""","
워라밸 좋은편근데 나는 야근많은편 왜그럴까팀바 팀 좋은팀은 엄청 좋고 나쁜팀은 안좋다
","
별다른 복지가 없다 특별한게 없다연봉구조가 특이하다 오묘하게.. 머리 잘썼다. 대부분 이해못하고 들어올거다
","
직원들을 위한 회사였으면 좋겠다.직원을 도구로만 생각하는 거 같다회사가 잘됬으면 좋겠다.
"
기획/경영,전직원,서울,2022. 06,3.0,"""그냥 저냥 다니기 좋다. 다만 팀에 섞은 사과 같은 고인물들이 한 둘 식 존재 같이 섞을 수 있으니 적당히 벽을 둬야한다.""","
특출나게 잘하지 않아도 적당히 윗사람 비유만 맞춰주면 오케이누가 일을 제대로 하는지 판단하지 못하는 팀장 C레벨들 있기 때문에 일은 적당히하고 비유를 잘 맞추자
","
커리어 작살 날 수 있으니 공부 열심히 해야한다 따로 공부하는 사람들 많음
","
경영진은 어차피 바뀌니 기존 고인물님들 님들이 제일 문제야
"
개발,전직원,서울,2022. 06,5.0,"""계속해서 성장하는 회사.타 IT기업에 비해 업무 강도는 높지 않은 것 같음""","
수평적인 문화고 사람들이 다 착하고 좋았음.계속 성장중. IPO 앞두고 있어서 우리사주 취득 가능.
","
금융권이라 재택근무 어려움자율출퇴근제 이런 근무제도 관련 복지는 없는득
","
경쟁사와 비교해서 어떻게 경쟁력 갖출 것인지 심도있게 고민해주길 바람
"
개발,현직원,서울,2022. 06,5.0,"""시중은행과 핀테크 스타트업의 중간에서 길을 만드는 중""","
5년정도 된 회사, 크지 않아서 내가 하고 싶은 걸 다 할 수 있음
","
장점이랑 일맥상통이긴 한데, 내가 벌인 일은 내가 수습해야 하긴 함
","
성공적인 IPO, 잘 부탁드리겠습니다.
"
개발,현직원,서울,2022. 06,5.0,"""국내최초 인터넷은행 it를 경험 할수있는곳발전이 계속 기대되는곳""","
자유로운 문화회식자리 자유최근인상된 연봉(아직 부족)성과보상
","
결속력이 부족복지가 부족연봉이 시중은행보다 아직 밑
","
노력하는게 보이지만조금더 개방적으로 행원들에게대해주기를 바람
"
데이터,전직원,서울,2022. 06,5.0,"""나름 괜찮은 급여와 복지, 워라밸은 극상인 회사, 성장중인 업계와 회사""","
급여와 복지가 괜찮다, 을지로 사옥이 좋다, 회사와 업계가 크게 성장 중이다.
","
재택, 유연근무 미흡. 경영진이 낙하산에 소통이 잘 안 된다.
","
기업문화를 더 유연하고 수평적으로 바꿀 의지가 필요하고 직원들 처우를 더 잘 챙겨주면 좋겠음.
"
개발,현직원,서울,2022. 05,5.0,"""은행업무의 핵심을 배울 수 있는 곳존경할 만한 사람들이 많은 곳!!""","
자유로운 분위기. 자기의 의견을 낼 수 있고 모두가 존중하는 분위기입니다
","
아직까지 타 인터넷 은행에 비해서는 부족한 부분이 많죠
","
각종 복지가 좀 부족한데 이런 부분만 좀더 신경써주시명 좋을 듯 합니다
"
인사/총무,전직원,서울,2022. 05,2.0,"""경영진과 직원 간 의사소통이 필요한데 그 부분이 많이 부족한 것 같다.""","
KT에서 출자한 인터넷뱅크로 여러갈래 상품의 기회가 많다.
","
기업 고유의 방향성이 있으면서 새로운 변화를 추구해야하는데 해마다 바뀌는 임원진 때문에 중심을 못잡고 중구난방 되어버리는듯 하다
","
임원진들도 많이 노력하는거 알지만 현실적인 문제에 대한 답을 제시하고 직원 간 교류를 많이 해주면 좋을 것 같다.
"
금융/재무,전직원,서울,2022. 05,3.0,"""많은 기대를 갖고 오지만 회사가 직원의 의지를 꺾음""","
팀마다 다르겠지만 연차사용은 비교적 자유로움. 교통이 편리. 대기업 타이틀
","
보고 준비 하다가 일주일이 다감. 동기부여가 없음. 자주 바뀌는 임원에 의해 회사가 좌지우지됨.
","
직원들의 불만을 해결할 의지가 있는건지 궁금. 단순 본인 임기내에 업적만 세우려는데 급급한건 아닌지.
"
기획/경영,현직원,서울,2022. 05,5.0,"""인터넷전문은행 자체가 발전하는 업계이고, 자본 충전하고 앞으로 발전할 일만 남은 회사""","
워라밸이 좋고 사람들이 나이스하다. 소소한 복지에 사옥도 좋다.
","
도전적이고 실패를 용인하는 유연한 문화가 더 필요함. 약간은 보수적인 문화
","
은행원이 아닌 IT 데카콘이 되겠다는 마인드 함양이 필요함.
"
개발,현직원,서울,2022. 05,3.0,"""팀별로 문화가 극명하게 다른 회사로써 다양한 가치관을 잘 이해하려고 하는 부서도 있고 반대도 있음""","
연차를 마음껏 2시간 단위로 쓸수있으며 워라벨이 좋다.
","
자율출퇴근이나 재택근무에 대해서 소극적이고 앞으로 바뀌기 힘들것 같다. 기업의 성과를 임원이 독점한다.
","
스톡옵션 등의 경영성과를 오래동안 묵묵히 일해온 사람들에게 나눠달라. 온지 얼마 안된 경영진이 독점하지 말고.
"
기획/경영,현직원,서울,2022. 05,3.0,"""전체 방향과 전략이 없어서 불안하고 한번 해보고 말자은 불필요한 업무는 많이 하나 치열한 분위기는 아니라서 다니기 좋은 곳""","
연차를 눈치 안보고 쓸 수 있음임원들부터 점심 2시간이상 써서 직원들도 그게 준하게 쓰는 경우 많음
","
전략과 방향이 자주 바뀌어서 깊이있는 업무는 하기 어려움. 님 문화라고는 하나 수직적인 탑다운 목표설정과 업무지시로 답답함
","
님 문화인만큼 수평적인 커뮤니케이션 하면 좋겠다. 전문성없이 경영을 하는 것은 사실 회사에 큰 리스크 인 것 같다. 리스크 없이 경영해줬음.
"
