직무,고용 현황,근무지,날짜,별점,요약,장점,단점,경영진에게 바라는 점
생산관리/품질관리,현직원,서울,2023. 04,5.0,"""워라벨이 좋은 회사. 팀바팀 눈치 안보고 적당히 일할 수 있음.""","
연차 눈치 안봐도 됩니다. 5층에 사내카페 저렴해서 좋아요.
","
상사 업무 이해도가 낮음. 고인물 많은데 발전은 없는 것 같습니다.
","
연봉 많이 올려주세요. 사내 복지가 적은 것 같아요. 직원들 신경좀 써주세요.
"
서비스/고객지원,전직원,서울,2023. 03,1.0,"""관련스킬없이 게임업계에 발을들일수는 있겠지만 커리어에 도움이 되긴 힘들것같음.""","
대부분 업무의 경우 단순하여 적응하기쉽고 스트레스가 크지않음
","
급여가 적고 개인의 성장가능성에 대해서는 기대하기 힘듦
","
양심적으로 돈은 제대로 계산해서 지급해줘야한다 야간수당은 안쳐주는회사
"
데이터,전직원,서울,2023. 02,4.0,"""워라밸 좋고, 인적 네트워크 좋습니다.관련업무 처음 시작하시는 분들 진입장벽 낮아 점프이직 가능""","
워라밸 확실합니다사람 간 큰 문제 없이 잘 지냅니다.처음 업무 시작하는 사람들 일 배우기 좋습니다.
","
위탁운영 업체의 한계가 있는건 확실합니다.요즘 같은 고물가에 연봉 인상의 한계가 있는 점도 아쉽긴 합니다만일 잘 배우고, 자기계발 욕심있는 분들은 개발사로 점프이직 가능한 곳
","
영업이익만 잘 나오면 정말 좋은 회사라고 생각합니다.이익 발생시 임직원과 공유해주시면 더 좋은 회사가 될 것 같습니다.
"
서비스/고객지원,전직원,서울,2023. 02,4.0,"""게임 좋아하면 들어가기 딱 좋은 회사""","
연차 눈치 없고, 카페테리아 있고, 시설 깨끗함거의 매일 팀장이 음료 같은거 많이 사주고 팀원끼리 많이 화목함
","
게임하청 회사니까 게임 많이 하는건 모라안함근데 부사장은 자기가 현질까지 하면서 테스트해본다고 꼽줌꼰대중에 좀 조용한 꼰대?
","
사원들의 말 제발 잘 들어줬으면 좋겠고본인만 챙기지 말고 회사를 좀 살려야 하지 않을까...
"
서비스/고객지원,전직원,서울,2023. 02,3.0,"""정치가 있는 곳. 팀원끼리 파벌 갈리고 이간질 심함.""","
비교적 수평적 구조의 자유로운 분위기 속에서 근무한다.
","
비전이 별로 없다. 명절에도 나와야 함. 일의 절차가 어수선하다. 냉장고도 어수선. 누가 책임전가 스킬 시전하면 남의 잘못을 엉뚱한 사람이 떠안는 상황 발생함.
","
월급이 너무 낮습니다.. 연봉 협상도 연봉 협상이라고 부르기 민망할 만큼 엉터리에요.
"
생산관리/품질관리,전직원,서울,2023. 02,3.0,"""쉽게 들어가고 나가는 파견업체, 경험치 쌓아가기엔 나쁘지 않다.""","
근로문화가 자유롭고 게임 좋아하는 2~30대 위주라 진짜 답없는 꼰대는 없음 점심시간에 게임 가능, 수면실서 자는것도 가능사내매점 물건 그래도 싼편임
","
근로문화가 조금씩 개악중이고 월급은...아시죠?프로젝트, 팀 별로 케바케가 심한 편
","
그래도 최저임금 오르는것보단 돈을 더 줘야하지 않을까요?
"
서비스/고객지원,전직원,서울,2023. 01,1.0,"""부서마다 케이스 바이 케이스가 심한 곳, 커리어를 무시 당하기도 하고 도맡은 일이 많음""","
카페테리아가 있음 사원 연령대가 평균 30대 초반이라 편함 님자 호칭 사용
","
연차가 절대 자유롭지만은 않음 아쉬운 점을 얘기했을 때 들어주는 곳이 없음
","
직원들의 불만을 듣는 시늉이라도 해주셨으면 좋겠음 퇴사율이 높은데는 이유가 있음
"
개발,전직원,서울,2023. 01,3.0,"""외주업체라 업무 환경이 극과극으로 편한곳은 너무 편하고 바쁜곳은 너무 바쁨""","
연차 사용에는 크게 부담이 없음.팀원들은 대부분 좋음.
","
편한곳으로 가면 업무에 플러스 되는 요소가 단 하나도 없음.팀장이 팀에서 무슨 일을 하고 있는지도 모르고 관심도 없어 보이는 사람이 간혹 있었음
","
외주라 연봉 크게 상승까지는 안 바래도 실무자들 잘 챙겨주고팀 업무 좀 어느 정도라도 같이 하며 업무 돌아가는거 아는 팀장들을 뽑아주면 좋겠음
"
서비스/고객지원,전직원,부산,2023. 01,3.0,"""씨에스직군은 대우받고 다른직군은 차별화된 대우받으며 비추""","
연차 자유롭게 사용가능 업무 그렇게 많지 않음
","
비효율적인 회의가 많고 직급을 악용하여 아래팀원들 다시키는 파트장이었는데 팀장된 사람 있음
","
위관리자부터 정신 차리고 퇴사하면 퇴사한사람들 돌아올듯
"
서비스/고객지원,전직원,서울,2022. 12,3.0,"""처음 직장을 다니기 시작하는 신입사원들에게는 상당히 괜찮은 곳. 다양한 게임의 경험은 장점이고, 수준이나 발전가능성은 아쉬움.""","
시설 좋은 편. 여러 게임과 관련된 일 경험 가능. (비교적) 칼퇴 가능. 시스템도 너무 복잡하지 않게 잘 구축되어 있는 편.
","
연봉 수준 낮음. 발전 가능성에 대한 의문. 기존 인원들의 텃새가 조금 있는 편. 리더들의 발전이 필요할 것으로 보임.
","
복지보다도 팀워크나 조직에 대한 고민이 더 필요할 것으로 보임. 리더들의 로얄티 문제도 신경써야 할 듯.
"
서비스/고객지원,현직원,서울,2022. 12,1.0,"""한 마디로 정리하면 그냥 아... 임 뭐라고 장황하게 설명하기도 어려움""","
같이 근무하는 사람들이 좋고 휴게 공간이 잘 만들어져 있음
","
휴게 공간이 잘 되어 있지만 잠시 쉬는 것 조차 눈치봐야하는.. 기회가 넓지 않음
","
직원의 건의사항에 관심을 가지고 귀를 기울일 필요가 있음
"
개발,현직원,서울,2022. 11,4.0,"""회사 평균연령이 전체적으로 낮은 젊은 회사""","
'님'으로 호칭하는 문화, 자유로운 연차 사용 가능함, 복장 자유
","
여러가지 바꾸려고 하긴 하는데 새로운 변화에 대한 의지가 크지는 않은 듯
","
본사에서 파견되어 근무하는 직원들도 좀 챙겨줬으면 합니다
"
전문직,전직원,서울,2022. 11,3.0,"""첫 직장 치고 나쁘진 않았으나 회사 분위기는 좀.... 일 잘하는 사람이 아닌 사교성을 중요시 함""","
휴계실 있고 안마의자도 있음 커피 무료 수면실 있음 가끔씩 사내이벤트도 있음 (여름 빙수 만들어 먹기 등)
","
단순 보고를 위한 문서 작업이 많음 복지는 많으나 필요한건 얼마 안됨
","
합리적인 복지 및 보상 체계를 마련해 주셨으면 좋겠다 직원의 목소리도 많이 들어줬으면 함, 너무 듣기만 하지 말고
"
개발,전직원,서울,2022. 10,2.0,"""신입이 일배우기엔 매우 좋지만 신입이 아니라면 비추천""","
신입으로 들어와서 업무를 잘 배울 수 있음나중에 이직할때 동 연차에 비해 더 좋은 대접을 받을 수 있음팀바팀이지만 대부분 칼퇴근 하는 편같이 일하는 사람들이 좋은 편
","
팀바팀이지만 업무 많은 곳은 정말 너무 많음일한 연차에 비해 너무 많은 기술을 요구함최저에 가까운 연봉과 거의 없는 복지
","
복지를 많이 늘려줬으면 좋겠고 무작정 일만 받아오지 말고 사람도 그만큼 늘려가면서 일을 받아왔으면
"
기획/경영,전직원,서울,2022. 10,1.0,"""고인물들의 놀이터. 정체된 사업모델을 끝까지 멱살잡고 캐리하는 중""","
사람들이 착하다. 워라벨은 괜찮았으며 특별히 업무량이 많지 않았다
","
정체된 비즈니스 모델을 끝까지 고수한다. 신규사업에 대한 의지도 능력도 없다. 고인물들은 변화를 두려워하고 그래서 경력직들은 입사하면 바로 퇴사한다.
","
새로운 변화를 받아들이기를 바랍니다. 고인물들의 놀이터인 회사 문화가 안보입니까
"
개발,전직원,서울,2022. 10,4.0,"""워라밸 보장 잘됨 평등 계급으로 인해 꼰대는 잘 없음.""","
연차 자유로움 구내 카페테리아 나쁘지않음 복장 자유 생각보다 아랫사람들 잘 위해줌
","
팀바팀 이겠지만 업무 투입 전 제대로 된 교육이 좀 더 필요해보임
","
뚜렷하게 장점도 단점도 부각되지 않는 회사라 바라는게 없음
"
서비스/고객지원,전직원,경기,2022. 10,3.0,"""일 배워보기 위해 들어가는 건 나쁘지 않음""","
5층 카페가 있다. 케바케지만 사람들이 나쁘지 않음. 경력 쌓아서 다른 데 가기 딱 좋은 곳이다.
","
점심값 없음. 주변 식당가는 비쌈. 요즘 시대에 도시락 필수. 국회의사당이라 간간히 시위로 시끄러움
","
사람한테 돈 좀 투자했으면 좋겠다. 돈만 생각하면 편의점 가는 게 훨씬 좋음.
"
서비스/고객지원,현직원,서울,2022. 10,4.0,"""여기보다 좋은 기업도 있고 안좋은 기업도 있겠죠. 다닐 만하는 것 같아요. 그래도 연봉 조금 더 높은 데로 이직하는 게 바라는 생각이 들기 시작하죠.""","
코로나 시절에 재택근무가 가능하고 증명서/연차 시스템 잘 되어 있고 저렴한 사내카페가 있어요. 침대 몇개 있는 휴게실도 있어요.
","
아직도 식비 지원 없어서 월급에서 점심값이 너무 많이 나와요. 코로나 풀려서 재택근무가 안되는 쪽으로 바뀌어서 힘들어짐.
","
연봉 상승, 식비 지원, 일주일에 몇번 가능한 재택근무 해주세요.. 제발.. 출퇴근이 오래 걸려요. 삶의 질이 떨어져요.
"
서비스/고객지원,전직원,서울,2022. 10,2.0,"""퍼블리싱(운영, QA 등) 업무를 배우기는 좋음, 경력 쌓고 이직각 봐야하는 곳""","
프바프지만 보통 칼퇴 가능, 간혹 지뢰가 있긴하지만 대부분 착하고 좋은 사람들
","
급여가 너무 짜고, 정직 전환이 너무 느림. 클라이언트 압박에 쩔쩔매는 답없는 관리자, 업무를 대충 파악하고 윽박만 지르는 임원진, 뭔가 해주려고 하는데 쓸모는 없고 아랫사람들만 갈리고 딱히 도움되는 것도 없고 너무 미미하게 챙겨줌
","
사람을 잘 붙잡았으면 좋겠다. 일 잘하는 사람들은 다 나가고 그냥 겨우겨우 굴러가는 수준
"
개발,현직원,서울,2022. 09,4.0,"""복지 잘 되어있고 사원들끼리도 서로 친절하며 불편함이없음""","
연차를 자유롭게 사용 가능하며 명절에는 명절교통비줌일이 쉬운편
","
단순 반복작업이많아서 기계가 된 느낌이며상사들이 뭘 알려줄때 제대로 설명을 안해줌연봉 적음
","
인수인계 하는법을 상사들이 따로 배우거나 고쳤으면 좋겠음 알려준적이없어서 그런지 횡설수설 하기바쁨
"
개발,현직원,서울,2022. 09,3.0,"""업무 프로세스가 안정적이어서 일을 배우기 좋으며 역량 키우기 좋습니다.""","
여러 프로젝트를 경험 가능해 업무 능력을 올릴 기회가 많습니다.사우 분들도 친절해 적응하기 쉽습니다.특히 야근이 거의 없기 때문에 워라벨을 중요 시 여기는 분들에게 좋은 회사입니다.
","
동종 업계 다른 회사들과 비교했을 때 월급이 적은 편입니다.그리고 프로젝트에 따라 약간 정체되는 느낌을 받을 수 있습니다.
","
연봉을 조금 올려주시면 좋을 것 같습니다.장점이 많은 회산데 퇴사율이 높은 이유중 하나가 연봉인 것 같습니다.
"
개발,현직원,서울,2022. 08,2.0,"""팀 바이 팀으로 업무량, 근무 조건등이 상당히 운에 좌우됩니다.""","
본사 근무시 저렴한 비용으로 사내 카페 이용이 가능합니다.연차가 마이너스로 사용해도 크게 제한이 없습니다.
","
복지 대부분이 본사에 집중돼서 파견나간 인원은 실질적으로 복지 혜택이 절반 가량 줄어든 다고 보면 됩니다. 물론 그에 따른 별도의 보상 시스템은 존재하지 않습니다.팀에 따라 다르지만 업무가 매우 반복적이어서 실무에서 새로운 스킬등을 익힐 기회가 적습니다.팀비로 회식을 하면 회식 사진을 찍고 포토샵으로 꾸며서 제출해야 됩니다.직위가 없어서 실질적으로 상위 직급의 업무를 봐도 그냥 사원/팀원인 경우가 있습니다.
","
직원들의 불만을 듣겠다고는 오픈 테이블을 진행하지만 어떻게 반영이 되고 진행이 되는지도 함께 오픈해주면 좋겠습니다.
"
디자인,전직원,충남,2022. 08,3.0,"""칼퇴할 수 있는 건 아주 좋음. 요즘 비싸서 먹을 거 별로 없음. 도시락 싸오셈""","
10시 출근하는 게 좋음. 사내 카페 있음. 칼퇴 좋음. 8층 경우 한 층 전부 다 써서 돌아다니기 가 편함.
","
7시 퇴근. 집가서 밥먹고 씻으면 시간 없음. 10시 출근이니 어쩔 수 없는 부분이라 좀 아쉽게 느껴짐.
","
화장실 칸 수 늘려주세요. 식당 연계 만들어주세요. 혹은 식사비 지원해주세요. 배고파요. 재택시켜주세요.
"
개발,전직원,서울,2022. 08,2.0,"""배우는건 업무보다 아부먼저 배우는 회사""","
연차 윗사람 눈치 안보고 사용가능, 사원들끼리 사이는 나쁘지 않게 지낼수 있음, 일이 크게 어렵지 않아 금방 익숙해질수있음
","
팀장급이 거의 다 놀거나 졸고있어서 옆에서 배울게 없음
","
관리직을 관리해야하는데 관리직을 관리할사람이 바쁜지 관리가 전혀 안됨 팀장끼리 역량차이도 심하게 남 개선해야함
"
개발,전직원,서울,2022. 08,2.0,"""끼리끼리 고인물들 위주로 돌아가는 회사. 사회초년생에게는 일의 진입장벽이 낮아 배우기 좋을진 몰라도 일의 깊이가 없어 한계가 존재함.""","
연차를 생각보다 자유롭게 쓸수있게해줌. 그 외의 장점은 좀 깊이 생각해봐야 생각날듯함.
","
회사 고인물들이랑 안친하면 나도 모르는 새에 뒷말이 나돌게됨. 정치질이 좀 심함.
","
도대체 회사를 어떻게 다니는건지 모르겠는 사람들 몇 있는데 자를 사람은 확고하게 자르는게..
"
개발,전직원,부산,2022. 08,2.0,"""같이 근무하는 사원들은 좋지만, 업무량 대비 보수가 너무 적음""","
사원들이 재밌고 착함, 육체적인 피로도는 비교적 없음, 친구같은 분위기
","
정신적 피로도가 상당함, 책임연차가 제한적임, 위에서 눈치를 줌, 반강제적인 회식 문화,  식대 없음,  근무 쉬프트가 자주 변경되어 생체리듬이 불안정함, 우덜식 친구문화
","
업무량 대비 보수가 너무 적습니다. 회사에서 사원을 품는게 아닌 책임전가를 주는 느낌을 지울 수가 없습니다. 이점 개선되면 합니다.
"
개발,전직원,서울,2022. 08,2.0,"""업무 대행의 한계 때문에 기업의 발전 가능성이 낮음""","
다양한 프로젝트를 경험하며, 여러 스타일의 실무를 체험할 수 있음
","
다양한 실무를 체험할 수 있으나, 깊이있는 실무는 경험하기 힘들며, 대행업의 한계로 임금 상승 등 대우를 요구하기 어려움
","
1/n 구조로 전문 인력을 보유하기 힘듬, 대체 인원이라도 많았으면 좋겠음
"
서비스/고객지원,전직원,경기,2022. 07,1.0,"""무조건 워라밸 중시하시는 분이면 추천. 일처리 속도가 어느정도 되시면 여유 시간이 생각 이상으로 많으나, 시간낭비를 한다는 느낌이 굉장히 많이 드는 조직""","
일이 많이 없음님 호칭제딱히 잘못한 거 없으면 건드리지 않음
","
짠 연봉에 비해 생각보다 빡센 인사규정무능하고 배울점 없는 상사내로남불에 정치 없는 척하는 회사공공장소 에티켓 및 기본 매너가 없는 직원들이 대다수로 이루어져 있음일반 사원의 의견은 한 글자도 듣지 않으며, 딱히 아래 사람을 존중하는 것 같아 보이지는 않았음
","
어딜가나 구멍가게 하나쯤은 있기 마련이니. 그 커맨드 센터가 언제까지 건재할지 모르겠지만, 화이팅 해보십쇼.
"
생산관리/품질관리,현직원,경기,2022. 07,3.0,"""경력이 없는 상태에서 커리어 올리기엔 확실히 좋음. 업무도 다양하고 선호하는 일을 선택할 수 있는 사항도 생각보다 많은 편""","
사내카페  있어서 커피 싸게 먹을수 있음, 대부분 칼퇴 보장, 사람들 좋음
","
월급이 짜다인센티브등 먼가 열심히 한다고 추가로 보상 나오는게 없다
","
사업과 매출만 보지 마시고 열심히 밑에서 일하고 있는 실무진들을 좀 봐줬으면 합니다
"
개발,현직원,서울,2022. 06,4.0,"""워라밸이 잘 지켜지는 회사, 역량에 따라 리딩까지 시간이 짧은 회사""","
연차 마음대로 쓸 수 있음. 사용 못하면 수당으로 돌려줌.야근 거의 없는 분위기. 야근 발생 시 수당 지급저렴한 사내 카페, 다른 사람 없으면 사용 가능한 안마의자
","
입사 시 연봉 협상이 조금 아쉬웠음,위치 상 총선/대선 기간 이 조금 힘들었음
","
지금도 나쁘지는 않지만 앞으로 성장하면서 파이를 직원과 나눴으면 합니다.
"
서비스/고객지원,전직원,서울,2022. 06,5.0,"""임직원들간의 끈끈한 전우애와 팀웍이 아주 흘륭합니다.리더들도 좋아요""","
든든한 리더들이 팀원들을 잘 챙기는 회사이고 복지도 아주훌륭한것 같습니다
","
출퇴근 거리가 다소 멀지만 인근에 급행9호선이 있어서그래도 편합니다
","
직원들을 위한 복지를 조금 더 늘려주시고 저금리 대출 상품도 있었으면 좋겠어요
"
서비스/고객지원,현직원,서울,2022. 06,4.0,"""워라밸 보장되고 처음부터 들어가서 배울 수 있는 곳, 근무하는 동안 다양한 업체의 프로젝트를 경험해 볼 수 있다""","
사회 초년생도 이런저런 경험치를 얻을 수 있어, 배우기에 참 좋습니다. 가만히 일하다 보면 커리어가 쌓인달까요?
","
일정 수준 이상이 되면 더 쌓을 수 있는 경험에 다소 한계가 있는 느낌, 조금 더 체계가 잡혀야 하는 곳이란 생각이
","
직원들이 성장 가능성을 느끼며 즐겁게 생활할 수 있는 회사가 되었으면 좋겠고, 사람이 주인 회사인 만큼 사람을 더욱 귀하게 여겨주셨으면 좋겠습니다.
"
