회사명,고용 형태,스킬,기업 소개,주요 업무,채용 절차,복리후생,회사위치,자격요건 및 우대사항,index
(주)퓨처플레이,정규직,"['영업', '전략기획', '데이터분석', '전략', '리서치']","전략기획팀에서 함께 미래를 준비할 멤버를 모십니다. Futureplay는 10년 내 인류의 삶을 바꿀 스타트업을 지속 가능한 방법으로 만들어 갑니다.

이를 위해 ICG의 Future Disruption Index Team은
     1. 향후 3~4년 이내에 급성장을 이룰 영역을 선정. 분석
     2. 1의 과정을 효율화하기 위한 시스템 개발
     3. 각 산업과 기술에 대한 이해를 클라이언트 측에 전파
하는 일을 합니다. FDI 팀에서 Research Manager를 모십니다.", 마켓 리서치와 분석을 통해 미래 변화에 대한 인사이트 도출    산업별 국내외 시장 동향 데이터 분석    분석기반 유효한 인사이트 리서치    FDI 시스템 기획,"[지원 & 채용 프로세스]
1차 면접 ＞ 과제 ＞ 2차 면접","[복리후생]
1. 더 나은 사람과 회사가 되도록 고민합니다
• 직무의 성장을 위한 교육훈련비 제공
• 매월 자유롭게 사용할 수 있는 자기계발비 5만원 지급

2. 일에 잠식하지 않는 환경이 되도록 고민합니다
• 종횡을 넘나드는 자유로운 소통
• 이름을 부르는 수평적 문화
• 피로회복을 위한 안마의자, 무제한 간식 제공

3. 구성원과 가족의 더 나은 삶의 질을 고민합니다
• 매 2년 근무 시 1주의 리프레시 휴가와 휴가비 100만원 제공
• 매년 마지막 주 전 직원 안식 휴가 제공
• 경조사/명절선물 지원
• 1년 이상 근무 시 퇴직 연금 지원
• 생일자 5만원 상품권 지급
• 격년 1회 30만원 상당의 건강검진 상품 지원","서울 성동구 왕십리로 83-21, 8층", 대졸 이상의 학력 23년차 선호 영어 능통자 High Level of fluency  Written  Verbal 이학자연공학계열 전공자 해외 체류 경험 다양한 문화권을 경험해보신 분 스타트업 생태계와 VC에 대한 관심과 이해도가 높으신 분 IBD  MA  PE  VC  컨설팅 또는 국내외 유수기업 전략기획 2년 이상 업무 경력자태도 및 역량 다양한 기술 및 산업 분야에 대해 빠르게 학습하는 능력 논리분석적 사고에 근거한 문제해결 역량 기획력 강한 책임감 실행력 주도적인 업무 처리 역량 적극적인 아이디어 개진 열린 태도 협업 커뮤니케이션 능력,657
핀다,정규직,"['기획', '전략기획', '경영기획', '사업기획']","어렵고 복잡한, 그렇지만 우리 일상 생활에 깊숙이 관여하고 있는 금융.
핀다는 소수만 누릴 수 있던 금융의 정보 접근성과 혜택을 모든 사람들이 누리고 더 나은 금융선택을 할 수 있도록 돕고자 합니다.
금융 선택에 앞서 불필요한 감정비용과 기회비용을 쓰지 않도록,
자신의 현금 흐름을 스스로 디자인하고 더 나은 금융 선택을 할 수 있도록,
'누구나 현금 걱정 없는 사회', 핀다가 만들어가려 합니다.

핀다는 2019년 혁신금융서비스 1호로 선정된 이후, 공동인증서 연동만으로 고객에게 5분 내 최적의 대출 조건을 조회해주는 비교대출 시장을 개척했습니다. 이러한 혁신성을 바탕으로 2021년 금융소비자거래법 상의 '금융상품판매대리중개업'으로 공식 등록되었고, 이후 업계 최다 수준인 66개 금융사와 제휴하여 300여개의 대출 상품을 고객에게 제공해 왔습니다. 그 결과, 2022년 6월을 기준으로 핀다를 통해 실행된 대출중개 누적 승인액은 1000조를 돌파했습니다.

2022년 핀다는 마이데이터(본인신용정보관리업)를 활용하여 고객의 대출 전반에 대한 비교부터 실시, 관리, 대환, 상환에 이르기까지 맞춤형 통합 관리를 실시하고 있습니다. 뿐만 아니라 대출상속 안전장치, 업계 최초 악성 앱 차단 솔루션 페이크파인더 탑재를 통해 고객을 보호하고 고객에게 대출의 주도권을 돌려드리기 위해 끊임없이 노력하고 있습니다.

자동차 금융 서비스 론칭, 빅데이터 상권분석 플랫폼 오픈업 인수 등 이종산업 간의 데이터 결합을 통해 금융 혁신을 증폭시킨 핀다는, 개인이 자신의 현금 흐름을 스스로 디자인할 수 있는 세상을 만들어가고 있습니다.
대출을 넘어 고객이 삶의 전반에서 개인에 꼭 맞는 금융 정보를 적시에 제공받을 수 있도록 하는 것, 그것이 핀다가 그리는 미래입니다.", 핀다의 전략을 실제로 구현 및 실행하기 위해서 필요한 ideation 기획 구현 프로세스 설립 및 유지보수까지 필요한 제반 업무를 수행합니다 전체적인 업계 및 회사의 흐름과 트렌드를 이해하고 문제를 발견하여 해결하는 전 과정을 견인합니다,"• 서류 전형 > 1차 인터뷰 > 2차 인터뷰 > 3차 인터뷰 > 레퍼런스 체크 > 처우 협의 > 최종 합격
• 지원자 경력 및 채용 현황에 따라 일부 절차가 변경될 수 있습니다.","역할에 맞는 보상을 제공합니다.
• 적극적인 스톡옵션 제도를 운영합니다.
• 능력과 성과에 따라 업계 최고 수준으로 보상합니다.
• 전사 목표 달성 수준에 따라 성과급을 지급합니다. 
• 우수 인재 추천에 대한 포상을 진행합니다. (최대 1,000만원)
• 핵심 서비스나 기술, 전략에 대한 의사 결정에 참여합니다.

개인의 성장을 응원합니다.
• 컨퍼런스, 강의, 도서 등 업무 역량 개발 비용을 지원합니다.
• 커리어 개발 콘텐츠를 지원합니다. (퍼블리 등)
• 동료를 공개적으로 칭찬하고 포상합니다. (땡스핀다 피어보너스 제도)
• 재직 중 특허를 내거나 논문을 발행하는 경우, 최대 100만원의 인센티브를 지급합니다.

최고의 업무 환경을 지원합니다.
• 업무에 가장 잘 몰입할 수 있는 환경을 스스로 디자인합니다. (자율 출퇴근, 주 2회까지 재택근무 등)
• 효율적 근무를 위해 최신 업무 장비를 최대 120만원 지원합니다. (2년마다 반복 지원)
• 안전한 귀가를 돕습니다. (외근/야간/휴일 근무시 택시비 지원)
• 즐거운 회사 생활을 위해 팀 런치/커피를 지원합니다.

개인과 가족의 삶을 존중합니다.
• 일상을 벗어나 새로운 곳에서 일할 수 있는 워케이션 제도를 운영합니다. (최대 3주)
• 충분한 휴식과 재충전을 위한 리프레쉬 휴가와 휴가비용 100만원을 지원합니다. (3년마다 2주)
• 매년 30만원 상당의 건강검진을 지원합니다. (본인 및 가족 분할 사용 가능)
• 핀다만의 Special Day Off 를 운영합니다. (연 2회)
• 가족의 소중한 순간을 놓치지 않도록 핀다가 함께 합니다. (예비부모 휴가, 자녀 입학식/졸업식 휴가)
• 구성원의 새로운 시작을 응원하기 위해 입학식과 졸업식 휴가를 제공합니다.
• 여유로운 명절/연말을 위해 오전근무만 진행합니다. (명절 선물까지!) ",서울특별시 강남구 테헤란로 518 한국섬유산업연합회 4층 핀다, 인하우스 사업 개발 또는 사업 운영 관련 경력을 7년 이상 가지고 계신 분 금융과 IT 중 하나 이상의 영역에 대해서 깊은 이해를 가지고 계신 분 다양한 포지션의 동료와 협업하여 문제를 해결하는 과정을 즐기시는 분 지속적으로 유지되는 사업과 프로세스를 만드는 것을 좋아하시는 분 새로운 분야에 대한 호기심과 학습 의지를 가지고 계신 분우대사항 스타트업에서 3년 이상 근무한 경력을 가지고 계신 분 데이터 분석 경험이 있으신 분 스타트업에서 3년 이상 근무한 경력을 가지고 계신 분 데이터 분석 경험이 있으신 분,659
(주)알체라,정규직,"['전략기획', '전략', '시장분석', '손익분석']","■ 알체라 소개
Alchera는 국내 1위 영상 인식 AI 기술을 바탕으로 “Smart Viewing”을 실현하고 있습니다. 
카메라 기기에 최적화된 AI를 통해 출입통제 시스템, Health-Care, 산불 감시(Firescout), Fin-Tech(useB) 등 모든 산업으로 나아가고 있습니다.
AI를 통해 인류를 더 나은 곳으로 갈 수 있게 할 수 있다면 어느 분야든 알체라의 도전은 멈추지 않습니다.

Alchera와 함께 AI 기술로 세상을 혁신하고 싶으신 분들은 알체라에 합류해 주세요!", 기업 Valuation 작업 DCF등 손익 분석 산업 및 시장 분석 업무 경영진 보고서 작성 등,"[채용 절차]
서류 전형 - Job Fit Interview - Culture Fit Interview - 처우 협의 - 건강 검진 - 최종 입사","■ 몰입할 수 있는 최고의 환경
• 자유 복장과 자율 출퇴근제
• 직무에 맞는 최고급 업무 장비 및 소프트웨어 제공
• 전 직원 모션 데스크 기본 제공
• 업무에 집중할 수 있는 포커스 룸 
• 고급 커피 무제한 제공
• 야근 택시비 지원

■ 아낌없는 보상과 지원
• 업계 최고 연봉
• 개인 역량에 따른 사이닝/리텐션 보너스 지급
• 내부 인재 추천 제도 운영 (포상금 최대 7백만 원)
• 각종 경조비 지원 (ex. 결혼 시 200만 원)
• 생일자 상품권 지급

■ 휴식과 에너지
• Refresh 휴가 제도 운영 (1년 최대 5일 휴가 별도 지급)
• 3/6/10년 근속자 대상 휴가 지원금 지원
• 사무실 내 안마 의자
• 종합 건강 검진 지원 (배우자 포함)
• 휴양소 대명 리조트 운영
• 독감 예방 접종 지원

■ 함께 성장하는 알체라
• 자기 개발비 지원
• 온/오프라인 교육 무제한 지원
• 직무 관련 도서 구입비 무제한 지원
• 본인 및 자녀 학자금 지원
• 팀별 회의비 지원

","경기 성남시 분당구 판교로256번길 25, 7층",   협업 능력 및 커뮤니케이션 능력이 뛰어난 사람  기업 Valuation 및 보고서   재무회계에 대한 전문 지식 보유자  영어 비즈니스 회화 가능 MS Office를 잘 다루실 수 있으신 분 기획제안서보고서 작성 경험이 많은 분 대내외 커뮤니케이션 능력이 우수한 분,660
(주)씽크리에이티브,정규직,"['시장조사', '광고주관리', '캠페인기획', '아웃바운드']","WHO WE ARE? 
건강한 데일리버거를 지향하는 버거베어는 5성급 호텔 출신 쉐프님들로 R&D 부서가 구성되어 햄버거를 포함한 전 메뉴를 직접 개발하고 제조하고 있습니다.

트렌디한 수제버거 시장을 열고 있는 버거베어와 함께할 크루원을 찾습니다!
외식업계에서 보기드문 주 5일의 근무환경에서 최상의 컨디션 제공 및 직영점도 두고 있어 점장으로 육성하기 위해 많은 노력을 기울이고 있습니다
", 온라인 시장 조사 및 광고주 컨택 기존 광고주 관리 및 추가 영업 파트너십 관련 업무 전반적 관리 프로젝트 제안 수주아웃바운드 TM공공기관 및기업 마케팅 사업 입찰 참여캠페인 전략 수립 소재 기획 및 매체 믹스 제안,서류접수 > 면접 > 입사,,"서울특별시 서초구 양재천로 95-8 (양재동, 스퀘어98)", 학력  무관 경력  신입경력 경력 무관 동종업계 경력자 운전면허 소지자,3844
(주)태진에프티,정규직,"['실적관리', '서류작성', '전산입력']","태진FT는 1990년에 한국그런포스펌프의 대리점으로 설립되었습니다.
사무실은 서초구 마방로 18에 위치하고 있으며, 평택에 공장 및 A/S 센터를 보유하고 있습니다.
현재는 그런포스펌프 외에도 자일럼, 에바라, 댄포스, DAB 등 다양한 종류의 펌프를 유통하고 있습니다.
인도/일본/미국/이탈리아 등 다양한 해외의 펌프 업체와 추가적인 협상을 진행중으로,
해외의 브랜드를 아우르는 종합펌프 업체로의 도약을 준비하고 있습니다.

회사의 사업 내용 등은 홈페이지 (http://www.tjtech.co.kr/about) 참고 부탁드립니다.",서류작성전산입력업무실적 관리,서류전형 > 1차면접 및 인적성 > 2차면접 > 최종합격,,"서울 서초구 마방로 18, 2층 (양재동,마루빌딩)",초대졸 이상꼼꼼한 성격컴퓨터 활용능력외향적이고 서비스지향적인 마인드MOS 우대,3845
신성통상(주),정규직,"['java', '영업지원', '영업기획', '영업', '영업관리', '운영', 'spring framwork']",, 패션 시스템영업관리 운영유지보수 담당 모집 상품기획 영업기획 영업관리,"[전형절차]
• 서류전형 > 1차면접 > 2차(임원)면접 > 최종합격
• 각 전형별 합격, 불합격 발표는 개별 안내 됩니다.
• 면접일정은 추후 통보됩니다.","• 인센티브/ 명절 상여,선물 지급
• 사옥내 무료주차
• 셔틀버스 운영
• 아침간식 제공 / 저녁식사 쿠폰 제공
• 화목데이
• 자사제품 직원할인 / 자사몰 매월 할인쿠폰 제공
• 생일자 포인트 지급 / 장기근속, 우수사원 포상
• 경조금 및 경조휴가 부여
• 유급하계휴가 지급 / 휴양시설 할인 지원
• 사내도서관 / 교육지원
• 성격유형(MBTI) 검사 및 상담• 인센티브/ 명절 상여,선물 지급
• 사옥내 무료주차
• 셔틀버스 운영
• 아침간식 제공 / 저녁식사 쿠폰 제공
• 화목데이
• 자사제품 직원할인 / 자사몰 매월 할인쿠폰 제공
• 생일자 포인트 지급 / 장기근속, 우수사원 포상
• 경조금 및 경조휴가 부여
• 유급하계휴가 지급 / 휴양시설 할인 지원
• 사내도서관 / 교육지원
• 성격유형(MBTI) 검사 및 상담",서울 강동구 풍성로63길 84, 개발 언어  Miplatform Java Spring Framework 유 경험자 DB  Oracle 유 경험자 패션 시스템 운영영업관리 경험자 WEB  WebToB  WAS  JEUS  APM  Jennifer 운영 경험자,3847
(주)샌즈랩,정규직,"['디자인', '편집디자인', '일러스트', '제안서디자인', '홍보 디자인']","2023년 하반기 ㈜샌즈랩 채용 계획
---

사이버 위협 인텔리전스(CTI, Cyber Threat Intelligence) 전문기업으로서 다양한 채널로부터 수집한 악성코드 등의 사이버 위협 정보를 인공지능, 빅데이터를 활용한 자체 분석 기술을 활용하여 자동 분석하고 이를 기반으로 생성된 사이버 보안 위협 대응, 예측을 수행할 수 있는 인텔리전스를 고객에게 제공하는 사업을 영위하고 있습니다.
", 회사 및 제품 홍보 인쇄물 디자인 사업 제안서 디자인 행사 관련 인쇄물 디자인,"1.서류 전형 
2.1차 면접( 인성/직무면접)
3. 최종 합격
","* 자율출퇴근제도 (08:00~10:00)
* 단체상해보험 가입
* 복지비 지급 (상/하반기 2회)
* 인센티브
* 휴가비 지원
* 인센티브 지급 
* 명절선물 지급 
* 야간 식대/교통비 지원
* 건강 검진 지원
* 자율복장","서울 강남구 선릉로 577, 4층", 국내외 4년제 대학 졸업 디자인 관련 전공자 관련 경력 3년 이상 포트폴리오 제출 관련학과 전공자 디자인 소프트웨어 능숙자 PPT 능력 우수자 그래픽 기술 관련 자격증 보유자,4723
다큐브(주),정규직,"['제휴', '사업개발', '제휴영업', '제휴기획', '제휴관리']","

""일상을 넘어 업무를 편리하게""

다큐브는 사용자 중심의 업무용 AI 서비스를 제공하는 B2B 전문기업으로, 일하는 사람들에게 필요한 최적의 AI 업무 환경을 구축하고 있습니다.

다큐브의 AI 서비스는 기업이 가진 데이터를 기반으로 업무 중 사용자가 궁금해하는 질문에 바로 답변합니다. 챗GPT처럼 말이죠. 채팅하듯 타이핑으로 물어볼 수도 있고 말로써 궁금증을 해결할 수도 있어 사용자의 업무 편의성을 높이고 시간의 낭비를 줄입니다. 또한 각 분야별 업무에 최적화된 서비스를 제공하므로, 범용서비스에 비해 특정 분야에 전문적으로 사용되어 훨씬 더 높은 정확도를 가지며 사용자의 업무적 니즈를 충족시킵니다.

현재 SAP, Salesforce 등 글로벌 솔루션 1위 기업들과 제휴하여 업무용 AI 서비스를 제공하고 있으며, 다양한 분야의 기업 솔루션과 연계하여 모든 산업 현장에서 누구나 쉽게 일하는 업무 환경을 만들고자 합니다.

다큐브와 함께, 기업용 솔루션의 새로운 시장을 넓혀갈 열정적인 동료의 합류를 기다립니다. 
당신의 커리어를 다큐브에서 성장시키세요!


#우리는 이렇게 일해요
- 수평적인 조직으로 직급에 큰 의미를 두지 않아요.
- 업무는 자율적으로, 책임감 있게 수행해요.
- 상대의 입장에서 상황을 이해하고 배려하며 협업합니다.
- 고객의 목소리에 집중해요.

#이런 인재와 함께하고 싶어요
- 일에 끌려다니지 않고 끌고가는 주도적인 리더십을 가진 분
- 실패한 경험을 가지고 성과를 창출한 경험이 있으신 분
- 현재에 만족하지 않고 계속 성장하길 원하는 분


[서비스 소개]
(유튜브) https://youtu.be/Mw_x4HYXHhI?feature=shared
(블로그) https://blog.naver.com/askavatar/223172030007
",다큐브의 제휴 담당자는 B2B 솔루션에 대한 높은 이해도를 바탕으로 국내 기업용 솔루션사와의 제휴 업무를 수행합니다  ERP CRM SCM 등 국내 기업용 솔루션사와 제휴 기회 발굴 제휴사 관리 및 관계 유지 이해관계자들과 소통 주도 제휴사와의 효율적인 프로세스 수립 제휴전략 기획 및 제휴 제안서 작성,"• 서류 전형 ▶ 인터뷰 ▶ 연봉 협상 및 입사일 조정 ▶ 최종 합격
※ 채용절차는 변경될 수 있습니다.
","for Work
• 넉넉한 점심시간 (1시간 30분)
• 적당한 근무시간 (7시간 30분)
• 식대(모바일식권) 제공
• 야근택시비 지원
• 고사양 IT 장비, 듀얼모니터 제공

for Growth
• 교육 수강 프로그램 지원 
• 세미나, 컨퍼런스 참가 지원 
• 도서구입비 지원

for Family
• 경조 휴가 및 경조금 지원
• 건강검진 본인 및 가족 할인
• 주택자금 대출이자 지원 
• 자녀 학자금 지원 
• 출산, 육아휴직 
• 사내 어린이집

for Rest
• 자유로운 연차 사용
• 생일 반차 제공
• 장기근속자 리프레시 휴가

at Office
• 5/9호선 여의도역 도보 3분 거리
• 커피&스낵바 운영
• 편히 쉴 수 있는 쾌적한 라운지 
",서울 영등포구 여의나루로 67 12층, 제휴사업 경력 5년10년 또는 그에 준하는 역량을 보유하신 분 제휴 업무에 대한 A to Z 경험하신 분 B2B 솔루션 관련 이해도가 높으신 분 BM 발굴 및 실행해 본 경험이 있으신 분 주도적으로 신규 파트너 발굴 및 성공적인 경험이 있으신 분 ppt 등 문서 작성 활용 능력이 높으신 분 B2B 솔루션 관련 사업추진 경력이 풍부한 분 IT 스타트업 업무 경험 혹은 B2B 솔루션 비즈니스에 대한 이해가 있으신 분 IT 스타트업에 근무한 경험이 있거나 관련 이해도가 높으신 분 사업 개발사업 기획사업 운영 중 주도적으로 일한 관련 경험이 있으신 분,4728
(주)알파브라더스,계약직 (정규직 전환 가능),"['기획', '엑셀', '컨설팅', '전략', '사업기획', 'PPT']","알파브라더스
We Build Company - 알파브라더스는 컴퍼니 빌딩형 액셀러레이터입니다.
💰 투자실적 : 2020년부터 누적 21.7억원
👩‍👧‍👦 사내벤처 실적 : 2020년부터 매해 1개 사내벤처 창업
🏛️ 정부 연계 액셀러레이팅 : 2022년부터 매해 평균 3개 용역 실행

알파브라더스는 초기기업을 대상으로 투자하는 액셀러레이터이며, 그 중에서도 단순 자금지원에서 그치지 않고 실무인력까지 지원하는 ACTIVE 액셀러에이터입니다. 🚀

💰 투자 : 유망한 기업을 발굴하고 기업가치 증대를 위한 직접투자와 후속투자 연계를 지원합니다.
👨‍🏫 사업기획 컨설팅 : 기업들의 자금확보와 매출증대를 위한 사업기획 및 BM 진단 컨설팅을 제공합니다.
🎨 디자인 서비스 : 발굴된 기업들을 대상으로 사업에 필요한 디자인 서비스 전반을 제공합니다. (기업 토탈 브랜딩, 그래픽 디자인, UXUI, 사진/영상 촬영 등)
📢 마케팅 서비스 : 발굴된 기업들의 매출증대를 위한 온라인 마케팅 전반을 지원합니다.",알파브라더스 IR 팀으로 합류하시면 크리에이티브 소속으로 다음과 같은 일을 합니다 투자유치를 위한 비즈니스 문서 작성투자계획서 사업제안서 등 액셀러레이팅 프로그램 기획 및 운영 투자유치 관련 멘토링 및 교육 진행 투자자 및 창업지원 네트워크 관리,"[서류전형]
- 상시채용으로 진행되며, 이력서를 검토하는 대로 합격, 불합격 상관 없이 모든 지원자 분께 서류전형 결과를 발표합니다.
ㆍ 이력서와 자기소개서 제출(필수)
ㆍ 지원한 이유와 지원 직무관련 경험 및 보유 역량관련 내용을 지원서에 포함해 주세요. (제출시 서류 검토를 더 빠르게 진행할 수 있습니다!)

[과제]
- 과제는 인터뷰 일정 1일 전까지, 진행 후 전달해주시기 바랍니다.

[실무 면접 - Skill Set Interview]
- 이력서, 자기소개서, 포트폴리오를 중심으로 이야기 하되, 본인의 핵심 스킬셋이 무엇인지 왜 그렇게 생각하는지에 대해 여러 경험을 함께 소통하는 자리입니다.

★ 서류 접수 및 포트폴리오 제출 → 과제 → 실무 면접 → 처우협의 → 강점테스트 → 최종합격
※ 면접일정은 추후 통보됩니다.
※ 포트폴리오 및 경력기술서 첨부 (유경험자 필수 제출 - 여러 디자인 업무 경험해보신 분 / 신입은 해당 X)
※ 파일크기가 5MB를 넘는 경우 서류 접수 시 ZIP파일로 첨부하여 제출
※ 포지션에 따라 사전 과제가 있을 수 있습니다.

[참고사항]
※ 면접 장소 : 본사 회의실 내 대면 면접 진행
※ 면접 시 필요 서류 : 이력서 및 포트폴리오
※ 최종 합격시 개별 연락으로 안내합니다.

[회사 위치]
서울시 강서구 공항대로 45길 71, 3,8층 / 서울시 강서구 공항대로 45길 75, 5층","알파브라더스는 구성원들이 최고의 퍼포먼스를 낼 수 있도록 다양한 복리후생 프로그램을 제공하며, 더 좋은 근무환경을
만들기 위해 지속적으로 발전하고 있습니다.

[문화 - 알파브라더스의 Work Culture]
1. 시차출퇴근제 - 오전 8시 - 11시 사이 자유로운 출근 (출근길에 더 이상 뛰지 마세요!)
2. 코어 타임을 활용한 유연근무제 운영 - 일 기본 8시간 근무, 월-목 연장근무 시 금요일 조기퇴근 가능 (코어타임 11 - 16시)
3. 1대1 미팅을 통한 지속적으로 업무 성과 및 성장에 대해 회고 및 피드백 제공
4. 재택근무제 - 하고 싶은 곳에서 해요! (3개월 이상 근무 시 재택근무 신청 가능)
5. 투명하게 정보를 공유하고 합리적으로 소통
ㆍ오픈 커뮤니케이션 추구, 다양한 소통 창구 보유
ㆍ노션 및 하이웍스를 통한 전체 정보 공유 (전사 근무일지 및 휴가캘린더)
6. 수평적 소통 문화 (인턴도 대표도 모두 다 '님'으로 통일!)
7. 신입사원을 위한 온보딩 교육 (적응을 충분히 잘할 수 있도록 최선을 다해 도와드려요!)
8. 복장 제한 X (패션의 자유로움 존중)
9. 1초도 집중하기 업무공간, 임직원들을 위한 스마트 워크부스 제공
10. 하이브리드 회의를 위한 깔끔한 회의실 제공 (최신 프로젝션 및 티비 보유)

[복지 - MZ세대들을 위한 '젊은 복지']
1. 쾌적한 업무 공간 지원
ㆍ카페/라운지/테라스 보유
ㆍ카페테리아 제공 (1일 1잔의 커피 혹은 티 제공)
2. 업계 최고 수준의 장비 제공 (직무에 따라 상이)
3. 직무 관련 교육 및 자기개발 비용 적극 지원 (온/오프라인 강의, 도서, 세미나 등)
4. 다양하고 맛있는 간식 사먹을 수 있는 개인 복지 카드 제공
5. 눈치없는 자유로운 연차 사용 (반차, 연차, 장기 연차 - 9박10일까지)
6. 생일자 생일선물, 경조휴가/경조금/경조물품 지원
7. 명절선물 지급 (백화점 상품권 지급)
8. 웰컴키트 제공
9. 소통과 교류를 위한 지원
ㆍ매달 팀별로 사용할 수 있는 복리후생비를 제공
10. 야근시 석식 및 택시비 지원해드려요! (11시 이후는 안전 귀가를 위해 택시를 타요!)
11. 중소기업취업청년소득세감면, 중기청 대출, 국가 연계지원 등 자격요건에 맞을 경우 지원
12. 임직원 스트레스 해소를 위한 사내 고충상담 운영 
13. 업무하다 지친 임직원들을 위해 안마의자 보유","서울시 강서구 공항대로45길 71, 3층(등촌동, 씨에치빌딩)", 이런 분과 함께 하고 싶어요 한글 PPT 엑셀 등 OA 툴 사용이 가능한 분 원활한 대응 및 커뮤니케이션에 자신있는 분 신입 또는 유관 경력이 있으신 분6개월 이상  1년 이하이런 분을 우대합니다 스타트업 투자 액셀러레이팅에 관심있는 분 기업분석 시장조사 등 리서치 및 분석 경험이 있는 분 비즈니스 문서작성 경험이 있으신 분 능동적인 업무태도와 빠른 습득력을 가진 분 꼼꼼하고 책임감이 강하신 분 장기근무 가능하신 분 ,4729
(주)스타트런,정규직,"['교육기획', '사업기획', '교육운영', '프로젝트매니저', '기업교육', '행사기획', '창업컨설팅', '교육컨설턴트', '인큐베이팅', '액셀러레이터']","· 스타트런은 ?
스타트업을 위한 “스타트업 전문 에이전시” 입니다.
스타트업의 IR(투자유치) 및 창업 역량 강화를 위한 [교육/디자인/영상/행사] 등 다양한 사업을 진행해오고 있습니다.

· 스타트런의 사업총괄팀은 ?
수평적인 문화로 팀워크가 좋고 아이디어를 마음껏 제시할 수 있으며 다양한 의견을 수용하고 협업합니다.
",1  창업교육 및 행사 프로젝트 수행 교육멘토링컨설팅창업 관련 행사 등 프로그램 기획  운영  기획 기반 제안서 및 실행계획서 작성  예산 편성 및 KPI 수립 사업 운영 및 발주기관 응대  참여 기업 관리 최종 결과보고서 작성 창업기업 및 기관대상 교육컨설팅행사 문의응대 2 창업관련 정부지원사업 운영  창업지원사업 발굴 및 제안  사업 계획서 및 제안서 작성  창업지원사업 수행 운영  창업지원사업 발주기관 응대 입찰제안,"1차 이력서 ▶ 임직원면접 ▶ 최종합격 

(합격, 불합격 모두 안내드립니다.)","[문화]
- 수평적으로 서로를 존중하는 문화
- 두 달마다 한 번 런데이 : 홀수달 셋째주 금요일 오후 3시 퇴근!
- 자유롭게 참여할 수 있는 회식 문화

[근무 환경]
- 5호선 양평역에서 5분 거리
- 2개월 수습기간 종료 후 주 1회 재택근무!!!
- 효율적인 업무 진행을 위해 장비(노트북, 데스크탑, 모니터 등) 및 소프트웨어 등 지원
- 업무에 불편하지 않도록! 캐주얼한 복장

[복지 환경]
- 중식 1인 9,000원 제공
- 성장하는데 도움이 되는 업무관련 교육비, 도서 등 지원
- 생일자 조기 퇴근 및 상품권 제공
- 과자, 음료, 커피 등 원하는 간식 구비
- 3년 근속 직원 대상 리프레시 유급 휴가 14일, 5년 근속 시 1개월 지원
- 피로를 풀 수 있는 안마의자!
- 자유로운 연차 사용 (1개월 만근 시 1일 유급휴가 사용)","서울 영등포구 영등포로 33, 505호", 학력  초대졸 이상 경력  2년 이상이런 분들을 더 선호해요 액셀러레이터 근무 경험  프로젝트 매니져 PM 경력자  해당 직무 근무 및 유사교육 이수자  관련 학과 전공자 상경계열,4730
(주)한국비즈넷,계약직,"['회계', '컨설팅', 'ERP', '사업진행']","당사 대표 프로그램인 Win-SABIS는 물류 통합관리 시스템이며, 서버&클라이언트 기반으로 이루어져 있습니다.",     물류 ERP시스템 업무회계 교육     고객사 물류시스템 컨설팅 사업 진행 및 추진,서류전형 > 1차면접 > 2차면접 > 최종합격,"▶ 회사 복지
ㆍ점심 : 11:30 ~ 13:00
ㆍ석식 : 퇴근 후 무상 석식 제공
ㆍ건강검진(공단), 독감주사(무료)
ㆍ장기근속 : 5년, 10년, 15년 순금 포상
ㆍ출산/육아휴직 지원","서울 구로구 디지털로29길 38, 301호",  학력  고졸 이상   경력  경력 우대  신입 가능 우대 사항컴퓨터 활용능력 우수자포워딩 선사 운송사 특송 업무 유경험자회계 기초 지식 보유자포워딩 현업 유경험자WinSABIS 사용 유경험자,4731
