회사명,고용 형태,스킬,기업 소개,주요 업무,채용 절차,복리후생,회사위치,자격요건 및 우대사항,index
플리토(주),정규직,"['해외영업', '영업', '영어', '영업관리', '국내영업']","플리토는 유수의 글로벌 IT 기업들과 함께 '언어 장벽 없는 세계'를 만들어 가고 있는 언어 플랫폼 기업입니다.

자체 엔진을 적용한 플리토 AI번역과 1,000만 명 이상의 글로벌 유저가 직접 참여하는 플리토 집단지성 번역, 그리고 언어 능력을 활용해 즐기며 리워드를 모을 수 있는 플리토 아케이드(Arcade) 서비스를 제공하고 있으며, 이 외에도 '언어 장벽이 없는 세상'를 위한 가치있는 신규 서비스들을 끊임없이 개발하고 있습니다. 

이처럼 다양한 서비스를 통해 확보한 가장 자연스럽고 정확한 언어 데이터를 글로벌 IT 기업에 AI 학습 데이터로 제공하고 있으며, 향후 수십조 규모로 성장할 언어 데이터 시장에서 한국 대표 기업으로서의 입지를 굳혀가고 있습니다.

'언어의 장벽을 뛰어넘는 독보적 언어 데이터 전문 기업' 플리토에서 
함께 성장하기 위한 즐거운 도전에 합류하실 많은 분들의 지원을 기다립니다.
",  언어 데이터 사업 국내외영업 활동을 통해 매출을 극대화할 수 있도록 기여합니다   1 AI 학습을 NLP model 위한 언어 데이터 세일즈를 담당합니다       국내외 대기업 및 정부기관 등 영업  신규 고객사 발굴       RFP 분석 및 제안서 작성 등       제안발표 및 고객과의 소통       PM과 협업하여 프로젝트 설계 관리 운영 등   2 관련 시장 경쟁사 고객 니즈 트렌드 분석을 통해 신규사업을 개발합니다,"[채용전형] 
 - 입사지원 : ~2023-11-06(월) 23:59 까지
 - 전형진행 : 서류전형 - 면접전형 - 입사협의 - 입사
   ※ 빠른 채용 진행을 위해 면접전형시 경력/소득 증빙자료를 요청합니다.
   ※ 전형 결과에 상관없이 결과 확정시 개별 메일로 안내드립니다.","- 상호 존중하는 문화
   : 직급 없는 ""님"" 호칭 및 경어 사용, 자율 복장 등
   : 자유로운 연차 사용과 사생활에 대한 배려와 존중

 - 복리후생
   : 연봉 外 중식대 별도 제공 (앱 활용, 10,000원/일)
   : 경조휴가 및 경조지원금 (ex : 결혼 50만원, 출산 100만원 등)
   : 기념일 휴가 (ex : 생일휴가, 결혼기념일 반차 등)
   : 근속기간에 따른 추가 복리후생 
     (명절 상여, 건강검진, 자기개발비, 사내대출 지원 등)","서울시 강남구 영동대로 96길 20, 대화빌딩 6층",  IT 업계에 한하여 cold contactoutbound sales 경험 및 knowhow 보유하신 분  4년 이상 혹은 그에 준하는 관련 경력을 보유하신 분  도전적이며 진취적인 성향으로 신규 고객사 발굴 사업개발을 하시는 분  관련 산업AI 플랫폼 언어 Data 등에 관심과 열정이 있으신 분  즐겁게 일하며 회사와 함께 성장하고 싶으신 분  AIML or Data 산업에 대한 이해도를 보유하신 분  cold contactoutbound sales 경험 및 knowhow 보유하신 분   언어 외국어 자체에 관심이 있으신 분 실력과는 무관  영어로 업무 수행이 가능하신 분 해외기업 deal 진행 가능하신 분  다양한 협업툴Slack Notion Google Drive salescrm tool 등 사용 경험이 있으신 분,5217
(주)클로봇,정규직,"['해외영업', '영업기획', '국내영업', '마케팅기획', '파트너사관리']","We Innovate the world
클로봇은 다가오는 미래 시대의 다양한 로봇 서비스를 클라우드 중심으로 구성하여 기업들이 관리할 수 있는 솔루션을 개발하는 Robotics Tech Start-Up입니다.

2017년에 설립된 클로봇은 꾸준하고 지속적인 성장과 사업의 확대를 진행하고 있으며 현재 글로벌 사업/기술 트렌드인 무인화, 비대면, 자동화를 위하여 로봇, 인공지능, IOT, RPA 등 첨단 기술요소를 융합한 신사업 개발을 추진하고 있습니다. 로봇, AI 등을 융합한 기술로 디지털 전환이 가속화 되는 현 시점에 앞서서 시장을 선도해 나가는 길을 함께할 인재를 찾고 있습니다.", 로봇 솔루션과 서비스 로봇 분야 영업 및 사업기획 신규 파트너SI솔루션와 제휴를 통한 사업 기회 발굴  고객 영업을 통한 로봇 프로젝트 수주 및 계약 진행  프로젝트 손익 분석을 위한 내부 리소스와 외부 파트너 협의  Sales Tool Kit 작성,,"• 주38시간 근무-매주 금요일 재택근무 및 5시 퇴근 
• 스스로 사용하는 휴가 - 워라벨 is the best
• 매월 1회 전직원 업무 문화 공유
• 분기별 우수사원 스톡옵션/ 인센티브 
• 수평적 조직문화 - 영어 닉네임 사용
• 채용 추천제도 - 채용장려금 지급
• 정규직 (수습 3개월 적용, 급여100%. 정규직과 동일한 처우)

","경기 성남시 분당구 성남대로925번길 16, 7층 701호", 국내외 영업마케팅기획 실무 경험 4년 이상 긍정적이고 적극적인 자세 내부 및 외부 고객관계자와의 커뮤니케이션 능력  고객 요구사항 분석 능력 Sales Tool Kit 및 제안서 문서 작성 능력 IT 기술 또는 로봇 분야 영업 경험자 영업 담당자로서 연간 매출 50억원 이상 목표 달성 경험  IT 상품 사업 기획 경험  영어 SpeakingListeningWriting 역량,5218
(주)토인,정규직,"['해외영업', '기술영업', '외국어', '중국어']",,해외영업,서류전형-1차면접-최종합격,,경기도 시흥시 시화벤처로 152,학력  대졸 이상 4년경력  신입경력 1년  2년사원급기타 필수 사항 新HSK 6급점 이상 1종보통운전면허영어영문학 중어중문학 경영학新HSK회화 고급점 이상 OPIC IH급점 이상국제무역사 2급영어가능자 중국어 가능자 인근거주자 운전가능자 해당직무 근무경험 문서작성 우수자,5219
(주)메디트,정규직,"['관리', '영업지원', '해외영업', '영업기획', '영업', '영어', '영업관리']","Fulfill Your Potential!

메디트(Medit)에서 글로벌 덴탈 플랫폼 서비스를 함께 선도해갈 인재를 찾습니다.

 
메디트는 임상 활용 가능한 3D 구강스캐너를 개발한 회사로, 글로벌 덴탈 시장에서 매년 2배씩 가파르게 성장하고 있습니다.

다양한 분야의 전문가들이 모여 뛰어난 기술력과 제품 경쟁력을 바탕으로 제품 출시 1년 만에 글로벌 업계 선두 주자로 자리 매김하며, 디지털 기술로 치과 의료 경험을 혁신해 나가고 있습니다. 강력한 디바이스를 바탕으로 축적된 3D 데이터를 AI, 머신러닝을 접목하여 유용하고 사용하기 편리한 어플리케이션을 개발하고 있으며, 전세계 치과와 기공소의 디지털 혁신을 돕는 최상의 소프트웨어 개발을 하고 있습니다.

 
메디트에는 세계를 무대로 성장하고 싶은 적극적이고 진취적인 인재들이 모여 자율과 책임의 문화에서 일하고 있습니다.

최고의 동료들과 함께 성장하고, 디지털 헬스케어 혁신을 함께 만들어 갈 인재분들을 모십니다.", 중동 및 아프리카 지역 딜러 관리 KOL support 신규 딜러 개발 세미나 및 교육 support,서류 심사 -> 1차 면접 -> 2차 면접,"[복지]
1. 근무 환경
- 유연근무제
- 수평적인 호칭 체계
- 최고 사양의 업무 장비/ 소프트웨어
- 웰컴키트 제공
- 무제한 간식 자판기
- 캐쥬얼 복장

2. 역량 향상과 즐거운 복지
- 해외 지사 파견
- 매월 개인 소장용 도서 지원
- 3년, 5년, 7년, 10년 이후 매 5년 근속 축하 상품권 및 휴가 제공

3. 건강과 행복
- 생일 반차 및 상품권 제공
- 명절 상품권 제공
- 다양한 경조사에 대한 지원
- 종합 건강 검진
- 임직원 상해 보험 가입
- 심리상담(EAP) 지원
*근무지에 따라 제공되는 베네핏은 상이할 수 있습니다.",서울특별시 영등포구 양평로25길 8, 비즈니스 영어 역량 우수자 커뮤니케이션 역량 우수자 해외출장에 결격사유가 없는자 의료기기 제조 업체 해외영업 경력자 임플란트 등 치과 해외영업 경력자 우대,5220
(주)볼시스,정규직,"['해외영업', '마케팅', '경영기획']",,마케팅    국내외 시장조사    제품서비스 마케팅 전략 수립    기업 및 제품 홍보 기획 전시회 홍보물 관리해외 영업    해외바이어 응대영문 이메일 작성 등    수출 계약 및 관리    도움을 주는 외부 영업 및 마케팅 인력이 있어서 협업해서 진행해 나가면 됨,서류전형 > 대면평가 > 최종합격,"지원금/보험
본인학자금

급여제도
인센티브제, 퇴직금, 4대 보험

교육/생활
자기계발비 지원, 점심식사 제공

조직문화
수평적 조직문화

출퇴근
주차장제공, 탄력근무제","부산 영도구 태종로 727, 산학허브관 616호, 617호, 719호",학력  대졸 이상 4년경력  무관 신입도 지원 가능경영학 유통무역학 광고홍보학영어가능자 컴퓨터활용능력 우수 운전가능자 해당직무 근무경험 영어능통자 PPT능력 우수자,5221
(주)부스트랩,정규직,"['기획', '해외영업', '마케팅', '영업기획', '엑셀', '온라인MD', '영어', '디지털마케팅', 'MD', '매출관리']","Boost Your Career!

부스트랩은 '고객의 목소리'에서 '고객을 위한 브랜드'를 인큐베이팅 하는 대한민국 대표 미디어커머스 입니다.

우리는 일상의 문제를 해결하는 새로운 제품과 창의적인 콘텐츠를 기획해 고객에게 더 나은 가치와 경험을 제공한다는 모토를 가지고 있어요. 이를 위해 5가지의 브랜드를 운영하며, 제품 중심의 수명이 짧은 브랜드가 아닌 오랜시간 사랑받는 브랜드를 만들기 위해 노력하고 있어요.

부스트랩은 설립 4년반만에 연매출 360억 돌파, 연평균 250% 고속성장을 이뤄내며 대표 미디어커머스로 자리잡았고, 업계 최고의 역량을 보유한 100여명의 구성원들과 함께 더 큰 도약을 위해 달려가고 있어요.

부스트랩의 도약에 함께해주세요 


Boost Brand
고객의 목소리에서 고객을 위한 브랜드를 만듭니다.

[1]라이프케어 브랜드 'La vikit'
- 2022 한국 소비자 평가 라이프케어 부문 최고의 브랜드 1위

[2]내 몸의 건강한 습관 'ergobody'
- 밸런스 보드 10만개 판매 돌파

[3]두피케어 전문 브랜드 'EPUNOL'
- 화해 어워즈 1위

[4]시선을 끄는 당신만의 향 'LUAFEEE'

[5]비건 뷰티 브랜드'Veganifect'


Booster People_ 우리는 이렇게 일해요
[1] 빠르게 실행하고 데이터로 검증해요.
- 제품과 컨텐츠에 대한 고객 관점의 ‘근거있는 가설’을 수립하고 빠르게 제품과 컨텐츠를 제작하며 데이터로 검증해요.

[2] 수평적 토론을 지향해요.
- ‘피드백의 불편함을 감수하는 용기’를 지향해요. 제대로 피드백을 하는 사람이야말로 일을 제대로 하는 사람이라고 생각해요.

[3] 도전을 통한 성장을 믿어요.
- 도전을 통해 성공과 실패를 경험하고, 끊임없이 성장한다고 믿어요. 건강한 피드백은 물론 도서지원/외부강연 지원 등 성장에 관한 지원을 아끼지 않아요.

[4] Growth Mindset
- 스스로 학습하여 업무에 적용하고, 구조화 할 수 있는 빠른 러닝커브를 가진 성장형 사고방식을 가진 사람을 선호해요.

[5] 스스로 동기부여 할 수 있는 사람
- 상사의 눈치보다 본인의 눈치를 볼 줄 아는 프로페셔널을 지향해요.", 해외 영어권 이커머스 채널 아마존 Shoppee 세팅 및 운영     매출 목표에 따른 영업계획 수립 및 매출관리     담당채널 운영 전반 관리Listing 재고 등 전반     인앱 AB test를 통한 지표상승     채널 마케팅 프로모션 기획 및 운영     데이터 분석을 통한 커뮤니케이션 키워드 소재 개발,,"Boost Benefit
[1]사무환경&업무지원
• 역삼역 10분거리의 출근길
• 단독건물 (지하 1층 - 지상 5층) 사용
• 카페테리아 운영- 간식, 음료 무제한 제공
• 휴게공간(안마의자) 제공
• 최고급 사양 PC or 노트북, 최신 업무 공유 Tool 사용
• 야근시 식사/택시비 지원

[2]성장지원
• 직무 관련 도서/교육비 지원
• 유료 컨텐츠 Subscription (퍼블리, 아웃스탠딩 등)

[3]다양한 선물
• 생일 휴가 및 10만원 상품권 지급
• 출산 축하 선물 지급
• 근속기념 선물 제공
• 자사제품 구입비 지원",서울 강남구 논현로76길 25(역삼동),필수 Skillset 해외 영어권 온라인 MD 경력 1년 이상이신 분 비즈니스 영어 가능하신 분 글로벌 이커머스뷰티 산업 및 고객에 대한 이해와 지식을 보유하신 분 제품의 마켓별 소구 포인트 파악 및 스토리텔링 역량을 보유하신 분 데이터 분석 역량이 뛰어나신 분필수 Mindset 타 부서와 원활한 커뮤니케이션이 가능하신 분 목표지향적으로 성과에 대한 집요함을 가지고 계신 분 스스로 문제를 정의하고 솔루션을 찾으려 노력하시는 분 유관업계커머스브랜드에서 근무 경험이 있으신 분 마케팅 이해도 있으신 분 매체 운영 경험 등,5222
(주)라이프위드코퍼레이션,정규직,"['해외영업', '영업기획', 'B2B', '해외사업', '해외영업관리', '해외사업개발', '해외사업관리', '해외영업. 영업관리. 무역', '외국어능력']","Derma No.1 라이프위드코퍼레이션 
화장품이 가져야 할 본질을 들여다보고
'좋은' 화장품이라는 본연의 가치를 담아 만들어 가고 있습니다.",해외 인증 업무 지원 및 인허가 법규 동향 파악B2B유통 전략 수립,서류전형-1면접전형-최우협의-최종합격,"ㆍ배경음악(BGM)
ㆍ간식바 운영
ㆍ점심 회식
ㆍ자사 제품 50% 할인	
ㆍ명절 귀향비 지급
ㆍ생일 축하금 지급
ㆍ웰컴키트 제공 ( 40만원 상당 )
ㆍ자유로운 복장
ㆍ공기 청정기
ㆍ청결한 비데
ㆍ자유로운 연차 / 반차 / 반반차
ㆍ생일자 연차 제도
ㆍ명절 전날 단축 근무","서울 구로구 디지털로30길 28, 5층 513호",학력무관경력 713년외국어영어의사 소통 가능자원활한 커뮤니케이션 가능자영어가능자,5223
(주)라이프위드코퍼레이션,정규직,"['시장조사', '영업전략수립', '매출분석', '외국어능력']","Derma No.1 라이프위드코퍼레이션 
화장품이 가져야 할 본질을 들여다보고
'좋은' 화장품이라는 본연의 가치를 담아 만들어 가고 있습니다.",해외영업총괄팀장신시장 내 업체 발굴 및 영업매출분석시장조사영업 전략 기획,서류전형-1면접전형-최우협의-최종합격,"ㆍ배경음악(BGM)
ㆍ간식바 운영
ㆍ점심 회식
ㆍ자사 제품 50% 할인	
ㆍ명절 귀향비 지급
ㆍ생일 축하금 지급
ㆍ웰컴키트 제공 ( 40만원 상당 )
ㆍ자유로운 복장
ㆍ공기 청정기
ㆍ청결한 비데
ㆍ자유로운 연차 / 반차 / 반반차
ㆍ생일자 연차 제도
ㆍ명절 전날 단축 근무
","서울 구로구 디지털로30길 28, 5층 513호",학력무관경력 310년외국어영어의사 소통 가능자원활한 커뮤니케이션 가능자오피스 활용능력 우수자영어가능자,5224
(주)바잉스퀘어,정규직,"['해외영업', '영어']","'Buying Square'는 패션/뷰티/골프/라이프스타일 분야의 전세계 명품 브랜드 3,200개 이상을
법인사업자에게 공급하는 '명품 B2B 플랫폼' 스타트업 입니다.

B2B 시장의 낙후된 유통방식을 플랫폼과 데이터 기반으로 혁신하고자
누적 1억건이 넘은 상품 데이터를 기반으로 B2B 거래 플랫폼을 국내 최초로 런칭하여
창업 후 3년간 누적 거래액은 약 250배 이상으로 성장하였으며
90여개 공급사 / 150여개 고객사와 함께 지속 성장하고 있어 2023년에는 누적 거래액 350배 달성이 예상됩니다.

그간 달성한 성과와 미래 성장성을 시장에서도 인정받아 110억 규모의 시리즈 A 투자를 유치하였습니다. (‘22.3월)
앞으로는 법인 간 거래가 더욱 쉽고 편해질 수 있도록 주문 최적화, 풀필먼트, 큐레이션 등 Total Solution을 제공하여
'명품 B2B 시장의 Gamechanger' 이라는 원대한 Vision을 실현할 계획으로 함께 성취하고 성장할 수 있는 인재를 모시고 있습니다.

『 바잉스퀘어 = 성장 + 동료 』
‘함께 성장하는 목표지향적 운명 공동체’로 실패를 하더라도 배움이 있다면 그걸로 만족합니다.

바잉스퀘어의 구성원은
- Goal : 목표의식과 열정을 바탕으로 높은 성과를 달성합니다.
- Growth : 일을 통해 성장하는 것을 최우선으로 생각합니다.
- Cooperation : 동료들과의 원활한 협업으로 성과를 창출합니다.

바잉스퀘어의 10가지 일하는 방식
- 회사, 동료, 고객과 한 약속은 핑계 없이 반드시 지킵니다.
- 문제의 본질이 무엇인지 정확하게 파악하고 능동적으로 해결책을 찾습니다.
- 어떤 문제라도 도와줄 여러 동료가 있습니다. 서로 믿고 의논해서 해결합니다.
- 업무과정을 기록하고 성과와 미비한 사항을 항상 분석합니다.
- 항상 이것이 최선인가를 고민합니다.
- 언제나 고객 관점에서 경험, 제품, 서비스, 결과를 만듭니다.
- 처음은 누구에게나 처음입니다. 실수는 괜찮습니다. 다만 반복하지 않습니다.
- 모르면 참지 말고 도움을 구합니다. 우리 동료는 무조건 도움을 줄 것입니다.
- 대화할 때는 항상 상대방의 입장부터 생각합니다.
- 일에는 우선순위가 있습니다. 급하고 큰 이슈부터 해결합니다.", 소싱팀 조직 운영 및 전략 수립  구성원 매니지먼트 해외 공급사 커뮤니케이션 및 오더 관리 오더 데이터 관리 및 분석 글로벌 패션뷰티라이프스타일 등 브랜드 현지 파트너 신규 발굴 및 기존 파트너 관리,"서류전형
1차면접
2차면접
최종합격","바잉스퀘어는 구성원에게 실질적이며 지속가능한 복리후생과 몰입을 위한 편의를 제공하고 있으며, 해당 서비스의 질적 수준을 높이는 노력과 함께 더욱 피부로 느껴지는 혜택을 발굴하고 있습니다.

성과중심의 보상을 실현하고 있습니다.
- 역량/성과에 따라 업계 최고 수준의 보상 제공(연봉, 인센티브, 스탁옵션 등)

고사양 장비 및 쾌적한 업무환경을 제공합니다.
- 최고급 사양 IT 장비 제공 (Mac Book pro 최신형, 듀얼모니터, 기타 주변기기 등)
- 근무 영역별 공기청정기, 가습기 비치
- 폰부스, 안마의자 등 편의시설 이용

조직과 개인의 성장에 강력한 동기부여를 제공합니다.
- 업무에 필요한 도서 구매
- 인재 추천 채용 포상금 제도 운영

구성원에게 휴식과 편의를 제공합니다.
- 글로벌 명품 브랜드 도매가 구매 가능 (온라인 최저가의 약 60% 수준)
- 간식 / 중식대 / 초과근무식대 및 야간 교통비 지원
- 생일축하 이벤트 (상품권 등)
- 설, 추석 명절 임직원 선물세트 제공
- 신규 입사자 웰컴키트 제공

자율적이고 건강한 조직문화를 지향합니다.
- 수평적인 영문 호칭 `님` 문화 & 자유로운 연차/반차/반반차 사용
- 직원 단합을 위한 다양한 조직문화 이벤트 시행
- 글로벌 패션 플랫폼 답게 자유로운 복장으로 근무
- 유연근로제 시행 (09:00 ~ 11:00 출근, 8h/Day 근무 기준)","서울특별시 강남구 테헤란로 7길 22, 1013호 (06130)", 패션뷰티라이프스타일 브랜드 바잉 MD 또는 브랜드 소싱 경력 10년 이상 해외 공급사와 커뮤니케이션 역량 필수 영어 필수 업무 관련 유관부서 및 공급사와 원활한 커뮤니케이션 가능한 분 MS OFFICE Excel PPT Word 사용 가능한 분 해외 LUXURY BOUTIQUE  AGENT 통해 직접 소싱 경험 있는 분 제2외국어 가능한 분 이태리어 프랑스어 등,5225
(주)바잉스퀘어,정규직,"['해외영업', '영업', '영어', 'MD']","'Buying Square'는 패션/뷰티/골프/라이프스타일 분야의 전세계 명품 브랜드 2,400개 이상을
아시아 법인사업자에게 공급하는 '명품 B2B 플랫폼' 스타트업 입니다.

B2B 시장의 낙후된 유통방식을 플랫폼과 데이터 기반으로 혁신하고자
누적 1억건이 넘은 상품 데이터를 기반으로 B2B 거래 플랫폼을 국내 최초로 런칭하여
창업 후 2년간 누적 거래액은 약 130배 이상으로 성장하였으며
80여개 공급사 / 230여개 고객사와 함께 지속 성장하고 있어 2022년에는 누적 거래액 350배 달성이 예상됩니다.

그간 달성한 성과와 미래 성장성을 시장에서도 인정받아 110억 규모의 시리즈 A 투자를 유치하였습니다. (‘22.3월)
앞으로는 법인 간 거래가 더욱 쉽고 편해질 수 있도록 주문 최적화, 풀필먼트, 큐레이션 등 Total Solution을 제공하여
'명품 B2B 시장의 Gamechanger' 이라는 원대한 Vision을 실현할 계획으로 함께 성취하고 성장할 수 있는 인재를 모시고 있습니다.

『 바잉스퀘어 = 성장 + 동료 』
‘함께 성장하는 목표지향적 운명 공동체’로 실패를 하더라도 배움이 있다면 그걸로 만족합니다.

바잉스퀘어의 구성원은
- Goal : 목표의식과 열정을 바탕으로 높은 성과를 달성합니다.
- Growth : 일을 통해 성장하는 것을 최우선으로 생각합니다.
- Cooperation : 동료들과의 원활한 협업으로 성과를 창출합니다.

바잉스퀘어의 10가지 일하는 방식
- 회사, 동료, 고객과 한 약속은 핑계 없이 반드시 지킵니다.
- 문제의 본질이 무엇인지 정확하게 파악하고 능동적으로 해결책을 찾습니다.
- 어떤 문제라도 도와줄 여러 동료가 있습니다. 서로 믿고 의논해서 해결합니다.
- 업무과정을 기록하고 성과와 미비한 사항을 항상 분석합니다.
- 항상 이것이 최선인가를 고민합니다.
- 언제나 고객 관점에서 경험, 제품, 서비스, 결과를 만듭니다.
- 처음은 누구에게나 처음입니다. 실수는 괜찮습니다. 다만 반복하지 않습니다.
- 모르면 참지 말고 도움을 구합니다. 우리 동료는 무조건 도움을 줄 것입니다.
- 대화할 때는 항상 상대방의 입장부터 생각합니다.
- 일에는 우선순위가 있습니다. 급하고 큰 이슈부터 해결합니다.", 회사 목표에 따른 조직운영 및 전략수립 담당 조직 내 리오더시즌오더 관리 및 거래처 관리 총괄 글로벌 럭셔리 패션뷰티 브랜드의 해외 공급사와 커뮤니케이션 B2C 기업의 바이어 대상으로 B2B 세일즈 커뮤니케이션 글로벌 패션 브랜드 현지 파트너 신규 발굴 및 기존 파트너 관리 거래처 매출 분석 및 리스트 관리 시장데이터 및 트렌드 분석을 통해 바이어에게 제안,"서류전형
1차면접
2차면접
최종합격","바잉스퀘어는 구성원에게 실질적이며 지속가능한 복리후생과 몰입을 위한 편의를 제공하고 있으며, 해당 서비스의 질적수준을 높이는 노력과 함께 더욱 피부로 느껴지는 혜택을 발굴하고 있습니다.

ㆍ 성과중심의 보상을 실현하고 있습니다.
- 역량/성과에 따라 보상 제공

ㆍ 고사양 장비 및 쾌적한 업무환경을 제공합니다.
- 최고급 사양 IT 장비 제공
- 근무 영역별 공기청정기, 가습기 비치
- 폰부스, 안마의자 등 편의시설 이용

ㆍ 조직과 개인의 성장에 강력한 동기부여를 제공합니다.
- 업무에 필요한 도서 구매
- 인재 추천 채용 포상금 제도 운영

ㆍ 구성원에게 휴식과 편의를 제공합니다.
- 글로벌 명품 브랜드 도매가 구매 가능
- 음료 및 간식 무제한 제공 / 초과근무 식대 및 야간 교통비 지원
- 설, 추석 명절 임직원 선물세트 제공
- 신규 입사자 웰컴키트 제공

ㆍ 자율적이고 건강한 조직문화를 지향합니다.
- 수평적인 영문 호칭 `님` 문화 & 자유로운 연차/반차/반반차 사용
- 직원 단합을 위한 다양한 조직문화 이벤트 시행
- 글로벌 패션 플랫폼 답게 자유로운 복장으로 근무
- 유연근무제 운영 (09:00 ~ 11:00 출근)","서울특별시 강남구 테헤란로 7길 22, 1013호 (06130)", 패션뷰티 브랜드 또는 유통사 영업영업MD바잉MD 경력 10년 이상 데이터 관리 및 분석 업무 실무 가능자 패션 브랜드 바잉 MD 경력 5년 이상 리더경험자 영어 or 이태리어로 해외 공급사와 커뮤니케이션 가능한 분 업무 관련 유관부서 및 공급사와 원활한 커뮤니케이션 역량 보유하신 분 대기업 조직경험과 스타트업 조직경험 보유한 분 유연한 사고와 적극적인 커뮤니케이션 선호하시는 분 Google Workspace Slack Notion 사용 가능한 분,5226
(주)뉴트리원,정규직,"['해외영업', '영업', '일본어', 'B2B영업', 'B2B']","""모든 이들이 건강하고 행복한 삶을 살아가도록 돕는 것""

건강에 대한 새로운 답을 찾아 진정한 행복을 선사합니다.
그것이 바로 뉴트리원이 존재하는 이유입니다.

뉴트리원은 고객의 건강을 최우선으로 생각하는 HEALTH & BEAUTY 전문기업입니다.
좋은 원료와 철저한 품질관리를 통해 검증된 상품만 유통하는 글로벌 기업으로 성장하고 있습니다.", 뉴트리원 해외마케팅 일본 B2B  B2C 영업 담당 일본 B2B업무  기존 거래처 수출  영업 관리 및 신규 거래처 발굴 업무 일본 B2C채널 운영 관리 예 라쿠텐 큐텐 등 일본 건강기능식품 시장 조사 및 일본향 신제품 기획제안 및 수반되는 업무 진행 그 외 프로젝트성 업무 및 전시회참가참관 준비 업무,,"• 경조사 지원
• 명절 귀향비 및 명절 선물
• 성과급 지급
• 자사제품 임직원 할인
• 송파구 내 기숙사 지원
• 우리사주제도 운영
• 교육비 지원
• 리프레시 포상 제도 운영
• 간식바, 조식 제공
• 야근 식대 및 교통비 지원
• 아난티 콘도 휴양시설 지원
• 사내 헬스장 운영
• 인재추천제도
• 건강검진 지원","서울 송파구 올림픽로35다길 42, 21~23층 (한국루터회관)", 학력  대졸 이상 직급  주임급 경력  일본 영업 관련 경력 최소 2년 이상 언어  일본어 원어민 일본인 무관 일본 타깃 마케팅영업에 대한 관심과 열정이 있으신 분 일본 온라인 운영 경험이 있으신 분 해외 수출입 업무에 대한 기본 무역 지식을 보유하고 있는 분 세심하며 빠르고 정확한 업무 수행 능력을 가지신 분 조직 구성원에 대한 배려심을 가지고 계신 분,5227
헤드헌팅 공고,정규직,"['해외영업', '시장개척']","< 이 공고를 통해 지원하시면 잡플래닛의 담당 헤드헌터가 검토 및 진행에 도움을 드립니다 >

1968년 3월 28일 국내최초로 폴리에스터를 생산하였으며, 
비약적인 성장을 거듭하였고, 계속된 증설과 시장개척으로 화섬업계를 선도하는 
대표적인 기업 으로 성장하여 왔습니다.", 영업 매출 및 시장 관리 업무 터키 미국 유럽 차별화 제품 매출 확대 및 관리 LM TTD 복방 및 사가공 신규 시장 개척 아시아 남미 관리 업무 선적 출고 서류 채권 데이타 분석 및 시황 관리 시장 분석 정보지 파악 및 시황 지표 관리,"서류전형 > 실무자면접 > 임원면접 > 최종합격 
제출서류: 국문이력서
※ 서류 검토후, 면접 예정자에 한정하여 당사에서 요청하는 이력서를 작성할 수 있도록 링크를 송부드릴 예정입니다. 

담당PM : 유상면 헤드헌터 / 010-9006-9302 / smyoo@turningpoint-hr.com","다양한 복리후생제도 운영
- 자녀 학자금지원(고등학교 및 대학교 학자금 지원)
- 주택자금대출
- 기타 복리후생
1. 경조휴가 및 경조금 지원
2. 식당운영 및 식대지원
3. 각종 사내 서클(동호회) 지원금
4. 야유회 지원금
5. 체육대회, 단합대회 등 각종 행사 지원
6. 건강진단 실시
    사내 건강관리실 운영(간호사 상주)
    정기건강진단, 특수건강진단
7. 퇴직금 지급(퇴직연금, 퇴직보험)
8. 선물 지급 (설날, 근로자의 날, 추석 등)
9. 자기계발비 지원
※ 세부 내용은 사업장 사정 및 고용 형태에 따라 다소 차이가 있을 수 있습니다.",,필수사항  전공 무관 학사  경력 1년 이상  27세 이상 40세 이하 영어 능통자 우대  무역실무 무역영어등 관련 자격증 우대,5228
