회사명,고용 형태,스킬,기업 소개,주요 업무,채용 절차,복리후생,회사위치,자격요건 및 우대사항,index
루에랑(주),정규직,"['기획', '영업지원', '마케팅', '홍보', 'MD']","[루에랑]은, #Your First Korean Food, 
'가장 멋진 한국의 경험을 전세계 시골 할머니까지 전한다.'는 미션으로, 
2025년 1억불 수출을 목표로 성장하고 있습니다. 

2021년 80억 해외 수출을 시작으로, 
2022년 300억 해외 수출로 유럽 1위 K-Food 지위를 확보했습니다. 

프랑스, 독일, 영국을 거점으로 글로벌 마켓에서 한국식품 또는 식품 카테고리별로,
1위 브랜드와 제품을 보유하고 운영하고 있습니다. 

프랑스 법인 '메종드꼬레' 브랜드는 까르푸와 모노프리를 혁신하고 있으며, 
23년 2월 K-Food 최초의 DTC 매장을 프랑스 까르푸에 오픈했습니다. 

유럽 1위 수입/유통사인 독일 K&K와의 독점 공급 계약을 통해, 
강력한 Value Chain Pipeline 을 구축하였으며, 
한국의 대표 브랜드와 제품들을 공급 및 운영하고 있습니다. 

빠른 성장과 비지니스 기회의 확장으로 
더 뛰어난 팀을 구축하고자 합니다. 
[루에랑]의 전문가들과 함께 큰 성장을 경험할 인재를 환영합니다. 


▷ 루에랑 기사 

'프랑스도 인정한 K-푸드의 맛'
https://www.chosun.com/international/international_general/2023/02/04/XTAEN36ZOBD5BJYUUFLPGHFB74/

'농심 X 메종드꼬레, 협업 컵라면 프랑스 내 대형마트 600개 입점'
http://www.businesskorea.co.kr/news/articleView.html?idxno=92585", 운영 지원  채널 운영 가격 조정 리스팅 관리 및 영업 지원 업무 데일리 모니터링  SNS 채널 활용 홍보  마케팅 및 각종 홍보 활동 온라인 플랫폼 입점 제품 소개 자료 제작 및 번역 의뢰 등 아이템별 입출고 현황 및 현지 3PL 관리 및 입점 지원 파트너사와 물류라벨링수출입 소통,,"▷기본 복지
• 젊은 식품회사, 평균나이 29세 
• 영어 이름과 직급 사용 
• 신사동 가로수길 사옥 
• 직무교육, 어학교육 비용 지원 
• 개인/팀/회사 별 성과 목표 달성 인센티브 

▷루에랑 다운 복지 
• 다양한 해외 국가 출장 기회 
• 해외 신제품 간식 지원
• 해외 식도락 여행 - 장기 근속자
• 해외 식품 박람회 - 장기 근속자 
• 글로벌 리드 (해외 법인 1년 근무 - 프랑스, 독일 등)","서울 서초구 강남대로 27, 1306호", 온라인 플랫폼 및 실무 경험자 혹은 경험을 하고 싶은 분 문서 작성 툴 활용이 능숙하신 분 온라인 플랫폼 및 실무 경험을 가지거나 관심이 많으신 분 3PL 및 해외 영업지원 경험을 가지거나 관심이 많으신 분  국내 이커머스 플랫폼스마트스토어 쿠팡 또는 해외 판매 플랫폼shopify shopee 경험자 Amazon Seller Central 계정 운영 경험자 상품 Lead Time 관리 경험,3866
(주)플래티어,정규직,"['영업기획', '영업', 'B2B', 'SaaS']","[사업부 소개]
그루비는 온라인 쇼핑몰에 접속한 고객의 행동 데이터와 인공지능 기술을 기반으로 B2B MarTech 솔루션을 서비스하고 있어요. 

현재는 고객 세그멘테이션과 AI 추천 시스템을 서비스 하고 있고, 고객 경험을 향상시키고 마케팅의 효과를 최대화하는 MarTech 글로벌 선두 주자를 목표로 오늘도 열심히 달리고 있어요. 

연구, 실험부터 서비스까지 모든 과정을 경험해보고 활기찬 사업부 분위기 속에 긍정적인 마인드로 함께 성장하고자 하는 여러분을 모시고자 합니다!

그루비 소개 및 관련 기사
•	솔루션 소개: https://www.mobiinside.co.kr/2022/12/22/max-summit-2022-plateer/
•	실적: https://zdnet.co.kr/view/?no=20221114150934


[팀 소개]
GROOBEE의 고객성공팀은 그루비 서비스를 사용함에 있어 필요한 기술 및 활용사례를 제공하고 고객 관점의 활용 방안을 제시함으로써 고객 만족도를 높이고 장기적인 고객 관계를 육성하는 데 전념하고 있습니다. 또한 신뢰할 수 있는 조언자로서 고객의 문제를 적극적으로 해결하고 고객과 회사를 잇는 다리 역할을 합니다.", Relationship 고객의 요구 사항을 이해하고 고객의 문제를 해결하기 위해 적극적으로 노력하여 신뢰할 수 있는 조언자 관계를 구축합니다 또한 고객과 회사 간의 의사 소통의 다리 역할을 하며 회사 내에서 다양한 부서와 협력하여 문제를 해결합니다 Retention 고객이 우리 서비스를 최대한 활용할 수 있도록 서비스 이용률을 관리하고 정기적인 미팅을 통해 니즈 파악 및 활용 방안 등을 제공하여 서비스 이용을 활성화하고 재계약 갱신주기를 관리합니다 Success 고객의 비즈니스 성과를 관리하고 성과개선을 위한 분석 리포팅 및 성공 사례를 제공합니다 필요한 경우 클라이언트가 기술 지원을 받을 수 있도록 개발팀 데이터 사이언스팀과 협력하여 업무를 진행합니다 Discovery 새로운 기능 안내 및 서비스 고도화를 위한 고객사 요청사항을 청취하고 핵심 의견을 내부 유관부서에 전달합니다,서류전형 -> 1차 면접 -> 레퍼런스 체크(1차 합격 시) -> 2차 면접 -> 최종합격,"• 기본적인 것은 확실하게
- 4대 보험 가입
- 내일 채움 공제 지원
- 단체 상해 보험 (실비 보험) 가입

• 여러분의 성장을 응원합니다
- 자유롭게 스터디 및 각종 컨퍼런스에 참석할 수 있어요. 물론 비용도 지원!
- 장비 지원금 (노트북 / 디지털 장비)을 제공해요.
- 업무 관련된 도서비 구입 비용도 지원 해드려요.

• 팀내 / 팀간 긍정적 에너지를 통해 업무 능률 쑥쑥
- 각종 동호회 활동 비용을 지원해 드려요.
- 팀별 회식비도 지원 해드려요.

• 일과 삶의 균형도 중요하죠
- 빠른데이 (매월 셋째 주 수요일 5시 퇴근) 문화가 있어요
- 유연 근무제(8시반 ~ 10시반 자율 선택)를 시행하고 있어요. 
- 설날, 추석, 창립기념일은 따뜻하게 보내세요(상여급 지급)
- 자유로운 연차 사용을 보장해요.

• 즐거운 일과 슬픈 일에도 함께해요.
- 생일자에게 기프티콘 지급!
- 각종 경조사비 경조휴가 지원해드려요.

• 쾌적하고 즐겁게 일할 수 있어요.
- 휴게 공간에 안마의자와 각종 음료수, 커피머신이 있어요
- 스트레스 해소를 위한 게임기를 보유하고 있어요.
- 딥러닝 모델링을 위한 고사양 워크스테이션을 보유하고 있어요","서울특별시 송파구 법원로9길 26 D동 6층(문정동, 에이치비지니스파크)", 고객의 니즈나 애로사항을 정확하게 파악하고 신속히 해결한 경험이 있으신 분 뛰어난 구두 및 서면 의사소통 능력을 보유하신 분 고객 중심 입장에서 디지털 마케팅 관련 경험이 있으신 분 분석 및 보고서 작성 능력과 같은 기술적 역량이 있으신 분 MarTech 분야 B2B SaaS 세일즈 경험이 있으신 분 마케팅 Funnel AARRR을 이해하고 개선 경험이 있는 분,3867
(주)루닛,정규직,"['영업지원', '영업기획', '영업', '영업관리', '수출', '수입']","Lunit, a portmanteau of ‘Learning unit,’ is a medical AI software company devoted to providing AI-powered total cancer care.
Our AI solutions help discover cancer and predict cancer treatment outcomes, achieving timely and individually-tailored cancer treatment.

[About the team]
Lunit's Sales Operation team is responsible for global sales management, improving the sales operation process​, recognizing revenue, and managing some hardware procurement and inventory.

[About the position]
Sales Operation Manager at Lunit establishes the overall Sales Operation process and manages the journey of Order-to-Cash. Currently, Lunit's product is exported to more than 40 countries around the world. For successful order fulfillment, the sales operation team is responsible for delivering the products on time to the customer and managing the current status until payment is completed. We are looking for someone who is not just content with the current situation but wants to establish and improve processes together.", Process improvement   Improve the order to cash process with global partners such as GE Healthcare Philips and Fujifilm   Design the sales operation process including ERP SAP and Salesforce improvement from a SCM of view   Guide development of SOP working with stakeholders in Business Development Solution Engineering and Customer Success Order to Cash management   Coordinate and control the order process from contract to delivery   Manage importexport logistics   Issue invoices and monitor payment schedule   Operate the return order process Monthly closing   Conduct the monthly sales order closing   Update and archive reports related to Quality Management  Accounting,"• Document Screening → Presentation Interview → Culture-fit Interview → Onboarding
  • As there is a 10-minute long presentation in the 'Presentation Interview', additional documents will be required for those who pass the document screening.
  • After the final interview, we may proceed with reference checks if needed.","• The new office is one minute away by foot from Gangnam Station Exit 3 making it very convenient
• Up to 12, 000 won is covered for both lunch and dinner when working at the office.
• Up to 300,000 won is covered upon joining to decorate your personal workspace
• Provide the latest computer models, such as Macs and 4K monitors, and renew them every three years

• Attending seminars and purchasing books are covered
• Regular in-house AI and medical seminars are held
• Korean language education is provided for Lunitians who do not speak Korean as their first language
• Access high-quality AI learning resources & deep learning DevOps system

• Up to 1.2 million won worth of benefits points can be claimed annually
• Korean National holiday gift: Seollal and Chuseok gift/voucher
• Annual medical checkups and employee accident insurance are provided
• Financial support for participation in employee gatherings (once a month) ",서울특별시 강남구 강남대로 374 4-9층, 3 to 7 years of relevant experience in the full cycle of Order to Cash management Experience setting up the sales operations process in a complicated and diverse environment High enough of a business English level to work in an international workplace Detailoriented and strong timemanagement skills Knowledge in International trading Extremely Fluent or Native Korean Knowledge in SAP is preferred IT andor Medical device industry background is preferred Experiences in multinational company are preferred Have a candoattitude and be a team player with excellent communication skills Knowledge of inventory management,3868
(주)에스피트레이딩,정규직,"['영업지원', '영업', '상담', '영업 관리']","에스피트레이딩은 2016년 4월 창립하여 중국의 생산지를 두고 내수, 수출을 주로 하는 섬유유통회사로 
가족과 같은 분위기 속에서 회사의 발전만이 아닌 개개인의 발전과 같이 성장해 나가려고 합니다. ", 섬유 영업사원영업지원 샘플관리  영업 데이터 자료정리샘플원단 내부 전산 관리 그 외 영업지원 제반 업무상담 기본적인 사무 업무라 어렵지 않아요,"- 서류전형 > 면접 > 결과통보 > 입사 
- 면접일정 협의 ",,"서울 강동구 올림픽로 698, 4층", 학력  학력무관 경력  신입경력 환영 유관업무 경험자 장기근무 가능자 인재상 에스피트레이딩과 함께하는 보물 같은 당신이 우리가 찾던 인재입니다,3869
(주)긴트,정규직,"['영업기획', '데이터분석', '매출관리', '커뮤니케이션', '스타트업', '사후관리']","GINT 는 인류에게 가장 기본적이며 필수적인 산업인 농업, 그 중에서도 생산과정을 근본적으로
해결하기 위해 국내 최고 수준 오토모티브, ICT 전문가들이 모인 Ag-Tech 스타트업입니다. 
기술신용평가에서 TI-2등급이라는 최고에 가까운 등급을 받은만큼 기술력, 시장성, 사업성, 경영역량에서도 인정받았습니다.
21년까지 누적 약 100억원 투자를 유치하였고, 23년 상반기 내 Series  B 유치와 함께 자율주행 기술을 시작으로 한 본격적인 미래농업기술과 서비스 보급을 시작할 예정입니다. 
Great Inspiration to the NexT, 우리가 꿈꾸는 다음 세대를 위한 비즈니스입니다.", 농기계 자율주행 제품플루바오토 딜러대리점주 발굴 및 관리 플루바오토 판매 데이터 분석 및 목표 관리 플루바오토 판매 및 사후관리 관련 정책 및 프로세스 설계 플루바오토 본사와 딜러간 실시간 커뮤니케이션 및 영업대안 수립,,"• 모든 구성원들은 08~10시 사이 자유롭게 출근 할 수 있습니다.
• 회식, 야근에 대한 강요가 없습니다.
• 직무교육, 어학교육, 자격증, 필요 시 학위 취득까지! 지원해드립니다.(근속 6개월 이상)
• 성장, 목표달성, 기여를 기반으로 노력과 성취에 대한 인센티브 제도를 운영합니다.
• 점심, 저녁(야근 시) 식대는 각 13,000원으로 넉넉히 지원해 드리고 있습니다.
• 장기근속 리워드가 있습니다.(리프레쉬휴가 + 선물)
• 다양한 간식 및 커피를 제공합니다.
• 자기계발을 위한 도서비 지원을 합니다.
• 직급에 관계없이 상호 존댓말을 사용하고 있습니다.
• 매년 건강검진을 제공합니다.
• 수면실, 샤워실, 안마의자 등 편하게 휴식할 수 있는 공간이 있습니다.
• 직무 발명 보상제도를 운영하고 있습니다.
• 사내 추천 및 보상제도를 운영하고 있습니다.
• 야근시 택시비를 지원해드립니다.
• 임신기간 근로시간 단축제를 시행하고 있습니다.
• 광교 본사 외 서울 오피스를 듀얼로 운영하고 있습니다.",경기 성남시 분당구 판교로228번길 17, 대졸23년제 이상 원할한 커뮤니케이션 가능하신 분 문제해결을 두려워하기 보다 돌파력과 열정이 있으신 분 농업 또는 기계 관련 업종 근무 경력이 있으신 분 스마트 농업분야에 비전이 있으신 분 스타트업 근무 경험이 있으신 분,3870
(주)오브젝트컴퍼니,정규직,"['기획', '관리', '영업지원', '마케팅', '영업기획', '영업', '엑셀', '영업관리', 'MD', '매출관리']","오브젝트컴퍼니는 글로벌 섬유 유통 및 플랫폼 비즈니스를 전개하고 있는 기업입니다.
일본, 영국, 이탈리아, 포르투갈 등 다양한 나라와의 무역을 통해 국내외 패션브랜드 및 기업과 협업하고 있으며,
국내 최초 수입 원단 플랫폼과 프리미엄 패션 중고거래앱 출시 등 
더 나은 서비스를 제공하기 위해 노력하고 있습니다.", 영업 업무 보조 발주 결제 운송 등 거래 전반의 프로세스 Object lab 플랫폼 내 상품 등록 및 검수 이미지 편집 고객 질의응답 등,서류전형-> 1차면접-> 2차면접-> 최종합격,"- 연 2회 복지포인트 지급, 
- 매월 교육비 및 도서비 지원
- 매주 금요일 오후 4시 퇴근
- 월 식대 20만원 지급
- 연 2회 인센티브
- 연 2회 상품권 지급
- 음료 및 커피, 티 드링크 제공
- 연차 외 여름, 겨울 유급 휴가
- 경조금 및 명절 선물 지급
- 사무용 의자 허먼밀러 에어론 지원
- 탕비실 간식 상시 비치",서울 마포구 월드컵로5길 51, 경력 무관신입 가능 컴퓨터 활용능력 스킬 보유자 해외 여행에 결격 사유가 없으신 분 원활한 커뮤니케이션 능력을 보유하신 분 유관업무 경험하신 분 외국어 가능자 우대 포토샵 일러스트레이터 등 Adobe 프로그램 사용자,3871
포커스미디어코리아(주),정규직,"['영업', '네트워크', '매출관리', '엘리베이터']","포커스미디어코리아는 ‘사람과 기업을 이롭게 한다’는 창업이념을 바탕으로 사람들이 거주하는 아파트, 일하는 업무용 건물 엘리베이터 내외 공간에서 즐겁고 유익한 콘텐츠를 전달하는 ‘엘리베이터TV’ 운영사이자 생활 밀착형 콘텐츠 플랫폼 기업입니다.

우리는 ‘고객의 더 나은 생활에 기여한다’라는 미션과 일하는 방식에 공감하는 전체 구성원이 사업 운영 과정의 처음부터 끝까지, 유기적으로 협업하며 책임감 있게 수행하기 위해 ‘하드웨어 R&D - 공간 개발 - 설치 관리 - 고객 연구 - 파트너 발굴 - 콘텐츠 제작 - 편성, 송출 - 모니터링 - 시청 행태 분석 - 온, 오프라인 통합 캠페인’ 등의 역량을 내재화한 ‘풀 밸류 체인(Full Value Chain)’을 구축하여 사업을 전개하고 있습니다.

포커스미디어코리아의 주력 제품인 엘리베이터TV는 서울, 경기권, 부울경 지역을 비롯한 전국 주요 도시에서 8만여 대를 운영하며 920만여 명의 시청 고객과 일 평균 4회 가량 만나고 있습니다. 지난 5년 반 동안 탁월한 역량을 바탕으로 독보적인 대한민국 1등 생활 밀착형 콘텐츠 플랫폼으로 자리매김하고 있습니다. 이를 토대로 광고시장에서도 국내 매출액 기준으로 25위권에 진입했으며 올해는 15위권 진입을 목표하고 있습니다. 

2023년부터 포커스미디어코리아는 고객의 생활동선과 생애 주기에 따른 공간 기반의 사업 다각화는 물론, 층간 소음 방지를 위한 기능성 제품으로 아파트 입주민들의 화제를 모은 ‘뭄뭄실내화’를 시작으로 고객 생활에 실질적으로 기여하는 커머스 사업과 고객들이 엘리베이터TV 시청과 참여를 넘어 활용할 수 있게 하는 신규 서비스 론칭을 추진하는 등 다채로운 역할로 지속 성장하고자 합니다.


- 포커스미디어코리아 채용 : https://team.focusmediakorea.com
- 포커스미디어코리아 홈페이지 : https://www.focusmediakorea.com


[개발 1~8지부 소개]
• 개발 1~8지부는 개발통합본부에 속해 있습니다.
• 개발 1~7지부는 서울생활권을, 8지부는 부산생활권을 담당하고 있습니다.
• 개발통합본부는 엘리베이터TV 커버리지 확장을 위한 공간 개발, 계약, 설치/AS, 모니터링을 수행하는 조직입니다.
• 엘리베이터TV 사업제안 담당자는 서울/경기/인천 권역 내 지부에 소속되어 해당 지부 아파트 단지의 신규계약 및 재계약, 관리 업무를 수행하고 있습니다.",1 아파트오피스 내 플랫폼 엘리베이터TV 도입 제안 아파트 단지오피스 내 자사 플랫폼 도입 제안 아파트 단지별 방문이력 작성 및 영업관리 아파트 단지 관계자 관리소장님 입대위 등네트워크 관리 담당 지역 재계약율잔존율 및 지역 점유율 관리  2 아파트오피스 내 네트워크 형성 및 엘리베이터TV 활용 제안 단지별 주요 이슈 파악 등을 통한 네트워크 형성 단지의 이슈를 엘리베이터TV 혹은 타 부서와의 협업을 통해 해결할 수 있는 방안 제안 콘텐츠이벤    트 등 본인 담당 지역의 점유율 관리,"• 근무 형태 : 정규직 (3개월 수습기간 적용 / 급여 100% 지급)
• 근무 장소 : 외근 (사무실 : 서울 영등포구 경인로 775 에이스하이테크시티 3층 포커스미디어코리아)

서류전형 ＞ 온라인 인성검사 ＞ 직무&컬처핏 인터뷰 ＞ 처우협의 ＞ 입사확정

• 전형 절차 및 일정은 상황에 따라 변동 될 수 있습니다. 
• 기재 내용에 허위 사실이 있는 경우 합격이 취소될 수 있습니다. 
• 국가등록장애인 및 국가보훈대상자는 관련법 및 내부 규정에 의거하여 우대합니다. 
• 채용 서류 반환 필요 시, 온라인으로 접수 바랍니다. (https://url.kr/bg9vkf) 
   [채용절차의 공정화에 관한 법률] 11조에 의거함.
","1. 업무에 더 몰입할 수 있도록
 • 수평적 관계를 지향하는 ‘님 호칭’
 • 유연하고 주도적인 근무시간 관리를 할 수 있는 '선택근무제' 운영
 • 전 구성원 대상 업무용 법인카드 지급
 • 풍미 넘치는 커피와 비타민 음료 무제한 제공
 • 효율적인 업무를 위한 직무별 맞춤 PC 지원
 • 30분 단위의 자유로운 연차 사용
 • 신규입사자 웰컴키트 제공

2. 더 성장할 수 있도록
 • 교육비/ 도서비 무제한 지원

3. 생활을 더 이롭게 할 수 있도록
 • 명절선물 제공
 • 매년 종합건강검진 지원
 • 경조사 지원
 • 단체상해보험 가입
 • 분기별 파트너사 상품 및 서비스 체험
 • 임직원 생활자금 지원 대출 (회사 내규에 따른 조건 충족자에 한함)
 • 하나은행 금융서비스 지원 
    · 기본사항 : IRP 계좌개설 및 지원금 지급 (30만원)
    · 선택사항 : 주택청약 또는 자유적금 신규가입 지원
 • 직장인 프리미엄 대출지원 (하나은행 우량기업 등록)

4. 특별한 날도 함께할 수 있도록
 • 생일선물 지급
 • 장기근속 선물
 • 창립기념일 선물
","서울 영등포구 여의대로 24, 45층", 4년 이상의 대면 영업 업무 경력을 보유하신 분 운전 가능하신 분 신규시장 개척 경험이 있는 분 건물 관리 설비업체 등 아파트에 관련된 직무 경험이 있는 분 관리소장님 또는 아파트 입주자대표회의에서 제안해 본 경험이 풍부한 분 사업 목표를 초과 달성해 본 경험이 있는 분,3872
(주)와이지플러스,정규직,"['MD', 'IP', '라이선싱', '전략 수립', '파트너사관리']","YG플러스는 2014년에 설립된 회사로 매출액 1543억원, 사원 수 114명 규모로 여의도 Threeifc에 위치하고 있으며, 아티스트의 IP를 기반으로 K-POP 글로벌 진출에 앞장서는 음악유통/음악플랫폼사업, 아티스트와 팬들의 소통을 확장시키는 MD사업, YG엔터테인먼트 소속 아티스트에 대한 국내/해외 광고사업 등 글로벌 트렌드를 선도하는 다양한 콘텐츠를 제작, 유통합니다.
YG 플러스는 엔터테인먼트 산업에 대한 높은 이해와 경험을 바탕으로 
`콘텐츠의 순수한 가치가 크리에이티브한 경험으로 진화`할 수 있도록 액셀러레이터 역할을 담당하며, K-POP을 넘어 새로운 엔터테인먼트 콘텐츠를 만들어 아티스트와 전세계 팬들을 잇는 콘텐츠 플랫폼으로 나아갑니다.",YG 셀럽 베어 KRUNK는 방송 예능 광고 활동 뿐만 아니라 SNS 활동 캐릭터 상품 출시까지 폭 넓은 사업 영역을 가지고 있습니다 실제 살아 움직이는 캐릭터 이기에 한계 없는 IP 비즈니스의 다양한 프로젝트들을 기획 추진해 볼 수 있으며 글로벌을 무대로 IP를 함께 키워나가며 팬덤의 성장 비즈니스의 성장을 함께 경험할 수 있습니다 크렁크 IP 다각화 및 확장을 위한 사업기획 수립 크렁크 라이선싱 및 콜라보레이션 발굴 및 추진 크렁크 콘텐츠와 연계한 부가수익 창출 기획 크렁크 사업 확장을 위한 협력 파트너사 YG 유관부서들과 협업제휴 크렁크 활동 기획 및 스케줄 관리 연간 매출목표 수립 진행 프로젝트별 손익 분석 등,,"[YG PLUS만의 복리후생]

Work Condition : 와플은 업무에 몰입할 수 있는 환경을 만들어요!
• 전직원 고사양 PC & 듀얼모니터 제공
• 여의도역 지하철과 바로 연결되어 눈이 오나 비가 오나 쾌적하게 이동 가능
• 여의도 공원이 내려다 보이는 뷰 맛집(Three IFC)
• 전 임직원 의자계의 에르메스 허먼밀러 제공
• 출근 시간은 내가 정한다! 자율근무제도
   - 출근 8:00~10:00 / 퇴근 17:00~19:00
   - 점심시간은 여유롭게 1시간 30분
• 장소에 구애받지 않고 어디에서든 근무 가능한 주 1회 원격근무 시행
• 직급 관계없이 모든 직원 '님' 호칭 사용
• 자유로운 소통을 위해 분기별 '타운홀' 미팅 진행
• 연차는 본인 결재로 자유롭게 사용해요
• 스낵과 음료를 500원 이하로 구매할 수 있도록 간식 자판기를 지원하고 있어요

Health : 건강은 와플이 책임진다.
• 6개월 이상 재직자 종합건강검진 지원
   - 건강검진 당일, 1일 유급휴가 부여
• 6개월 이상 재직자 임직원 단체상해보험 가입
• 다양한 취미 활동을 통해 몸과 마음을 건강하게 동호회 활동비 지원

Life : 직원분들 일상에 와플이 함께 합니다.
• 기쁘고 슬픈일은 함께 나눠요. 경조사비 및 경조휴가 지원
• 직무 관련 도서 구입 지원 (월 3권 한도)
• 설 & 추석 명절선물 지급
• 자녀교육비 걱정 말아요! 자녀학자금 지원
   - 유아/유치원, 고등학교, 대학교 학자금 지원
• 1년 이상 재작자 주택 전월세 자금 무이자 대출 지원(최대 2,000만원)
• 열심히 일한 직원분들 여행 떠나요! 1년 이상 재직자 정기휴가 3일 제공
• 기념일에 원하는 선물 선택하여 사용할 수 있도록 지급
   - 생일 3만원
   - 결혼기념일 10만원
• 장기 근속자 포상
• 임직원 대상 전문 기관을 통한 상담 프로그램 진행 : 직무, 대인관계, 가족, 법률, 재무상담까지 가능","서울 영등포구 국제금융로 10, 19층", 대학교 4년제 졸업생 이상 경력 8년 이상 IP 및 브랜드 라이선싱 사업 프로세스에 대한 이해가 있으신 분 브랜드 확장을 위한 중장기적 목표 및 전략 수립이 가능하신 분 사업 다각화를 위한 영업 능력 및 파트너사 관리 능력이 있으신 분 다양한 프로젝트 기획 운영 관리 경험을 보유하신 분 탁월한 커뮤니케이션 능력이 있으신 분 문서 작성 및 PT 포함 본인 프로젝트에 대한 책임감 및 스케줄 관리 능력이 있으신 분 엔터테인먼트 근무 경험이 있으신 분 캐릭터 아티스트 콘텐츠 활용 라이선싱 경험이 있으신 분 외국계 캐릭터 IP 근무 경험이 있으신 분 영어 능통하신 분,3873
반디에스앤씨(주),정규직,"['기획', '영업', '디지털마케팅', '기술영업', '솔루션 영업']","반디에스앤씨는 
10년차 자사솔루션을 개발하고 판매하는 안정된 회사로서

모든 임직원에게 매월 25만 복지포인트를 지급하여
점심식사비, 출퇴근비, 운동비를 복지포인트로 사용할 수 있습니다.
뿐만아니라
탄력근무제를 실시, 야근을 금지하고 있고
휴가는 일에 지장을 주지 않는 다면 눈치안보고 갈 수 있습니다.
그리고 결산후 매년 인센티브를 지급하고 있습니다.

반디에스앤씨는 청년친화강소기업인증, 인재육성형중소기업지정, 서울형강소기업으로 확인 받았으며
벤처기업인증을 받았고
제품에는 CC인증과 3개제품에 1등급 GS인증 획득, 특허를 보유한 회사입니다.

반디에스앤씨의 임직원은 우리나라 최고의 개발자 집합이다.
반디에스앤씨의 전직원은 부지런하고
                   철두철미하며
                   뛰어난 실력을 보유하고 있으며
                   모든 고객에게 신뢰받고
                   전직원 모두가 성실합니다
뿐만아니라
반디에스앤씨 직원은 모두 ""일에 열과 책임을 다하고 있습니다""

주 수익 모델은? : 자사솔루션 판매, SI사업
대표 브렌드는? : Bandi SSO, Bandi EAM, Bandi IM, Bandi IAM Suite!!, Bandi mOTP, MACIP",주 수익 모델은  자사솔루션 판매 SI사업대표 브렌드는  Bandi SSO Bandi EAM Bandi IM Bandi IAM Suite Bandi mOTP MACIP,서류 심사 => 1차 면접 => 2차 면접(임원),"- 4대보험
- 매월 스페셜데이 운영
- 퇴직연금
- 출퇴근비, 운동비, 중식비 : 매월 25만 포인트 사용
- 휴가 : 눈치보지 않고 갈수 있음
","서울 성동구 상원12길 34, 908 ~ 909호", 신입  4년제 대졸자 경력  5년이상 SI 영업 기획 유경험자 업무  고객대상 기술영업 기획제안서 작성 신입  유관학과 졸업자 경력  5년이상 유경험자,3874
(주)세정,정규직,"['매출관리', '손익분석', '사업계획 수립']","세정은 48년 역사가 깃든 국내 패션 전문 기업으로, 남성복에서부터 여성복, 주얼리, 라이프스타일까지 다양한 브랜드 포트폴리오를 보유한 패션선두 그룹입니다.

패션 브랜드 '웰메이드'와'올리비아로렌' 데미 파인 주얼리'디디에두보', 캐주얼 주얼리'일리앤' 그리고 라이프스타일 비즈니스 '코코로박스' 등 다양한 브랜드 포트폴리오를 보유하고 있습니다.", 진척 관리,,"• 아침/점심 제공
• 브랜드 할인
• 생일 유급반차
• 단체보험
• 자녀 학자금 지원
• 명절선물
• 경조사 지원
• 교육비/도서비","부산 금정구 무학송로 158 (부곡동,(주)세정)", 대졸 이상 영업기회 경력자1년 이상  7년 이하  사원  대리급 동종업계 경력자 상경계열 관련 전공자 다양한 유관부서와의 원활한 커뮤니케이션 능력 보유자,3875
(주)신성씨앤에스,정규직,"['관리', '영업지원', '영업', '영업관리']","제조사와 고객사를 이어주는 서비스를 하고 있는 IT유통회사입니다.
""IT전문가로서 기업의 올바른 업무환경 구현을 위해 최고의 솔루션을 지속적으로 제공힌디""는 것이 사명입니다.
가치, 인재, 지식경영을 실천합니다.
우리는 지속적으로 52주 문화플랜, 학습과 성장, 시스톰을 통해서 행복한 트러스타가 되기 위한 노력을 합니다.


", 기존거래처 관리 신규영업 거래중단사 재컨택 취급 품목 컴퓨터워크스테이션화상솔루션 등,서류전형 > 이메일전형(인적성검사) > 전화인터뷰 > 실무자/임원면접 > 최종합격 ,"- 연금보험 : 국민연금(4대보험), 고용보험(4대보험), 산재보험(4대보험), 건강보험(4대보험), 퇴직연금
- 휴무/휴가/행사 : 주 5일 근무, 연차, 경조휴가, 남성출산휴가, 노동절 휴무, 워크샵/MT
- 보상/수당/지원 : 각종 경조금 지원, 장기근속자 포상, 우수사원 표창/포상, 교육비 지원, 연월차수당,
                           성장촉진 지원금, 기념선물 지급, 성과급
- 생활편의/여가행사 : 건강검진, 중식제공
","서울 금천구 가산디지털1로 19, 1301동 1305호", 영업 또는 판매 등 고객응대 경험 IT 하드웨어 제품에 관심 많은 분 PC 견적 가능한 분,3876
