회사명,고용 형태,스킬,기업 소개,주요 업무,채용 절차,복리후생,회사위치,자격요건 및 우대사항,index
샘트라인터내셔널,정규직,"['영업지원', '품질관리', '영업', '재고관리']",,재고 관리 제품 출 입고 재고 현황 업데이트 주기적 재고 실사품질 업무 입고 물 품 품질 확인,제출 서류 : 이력서 / 자기소개서(선택) / 포트폴리오(선택),"- 법정복리 후생 / 4대보험 / 퇴직연금
- 무료 건강 검진 및 예방 접종 
- 경조사비 지원
- 명절 선물 
- 생일 축하 “점심” 파티
- 연차/휴가
- 근로자의 날 및 임시 공휴일 휴무
- 청년 내일 채용 공제 지원 가능
- 인센티브 제공
- 중식 제공
- 먹고 싶은 간식 및 커피/차 무제한 제공
- 연 1회 특급 회식 자율 참석 (선택)
- 연 1회 해외 워크샵 (선택)
- 연 1회 야유회 – 위치 및 엑티비티 투표 후 결정 (선택)
- 자율복장
- (기혼자) 결혼기념일 특급호텔 숙박 지원
- 이외 복리후생 지원
","서울 금천구 가산디지털1로 70, 1001호,609호", 학력 대학 2년 이상 졸업자 경력 신입 혹은 경력 1년 이상 디테일에 강하신 분 일정 계획 관리에 철저하며 책임감이 강한 분 협업과 조직의 중요성을 아는 분 오피스 및 HWP 활용에 어려움이 없는 분 타인에 대한 배려심이 깊고 원활한 커뮤니케이션 능력을 갖춘 분 장기근무 가능자 인근거주자 장기근무 가능자 인근거주자 디테일에 강하신 분,3816
(주)에스앤씨코퍼레이션,계약직 (정규직 전환 가능),"['기획', '영업기획', '영업']","S&C Corporation은 ""Share(나눔)""과 ""Cooperate(협력)""의 약자로서, 누구나 다니고 싶어하는 회사를 만들기 위해 설립된 젊고 역동적인 기업입니다. 빠르게 성장하면서 강한 수출 전문 기업으로서, 주로 국내 화학 원료를 해외에 수출하며 국내 제품을 널리 알리고자 노력하고 있습니다.",해외 거래처 개발 및 관리영업 계획 수립 및 결과 분석보고서 작성 및 원료 동향 분석국내 대기업 제조사 관리,서류-> 1차 실무자 면접 -> 2차 임원면접->최종합격,"· 유연근무제 : 8시 ~ 10시 사이 원하는 시간에 출근하여 8시간 근무 후 퇴근할 수 있습니다.
· 점쉼제도: 자유롭게 2시간을 ""선택""하여 여유로운 점심시간을 가질 수 있습니다. 여유로운 식사, 운동, 병원 등 개인적인 업무도 가능!
· 코어타임데이 : 급한 용무 혹은 저녁 있는 삶을 위하여 2개월에 1번 4시 퇴근할 수 있습니다.
· 다양한 간식 제공 : 먹고 싶은 간식을 자유롭게 신청할 수 있습니다
· 음악 플레이 : 카페처럼 음악을 들으며 일할 수 있습니다. 자유롭게 변경도 가능합니다.
· 중석식비 제공
· 안전귀가 교통비 제공 
· 자기개발비 100만원 지원
· 안마의자 지원 
· 가족의 날 : 연 50만원! 감사한 가족분들과의 식사비용 지원합니다.
· 계절휴가/휴가비 지원 : 3일 계절휴가 또는 100만원 계절휴가비 지원합니다.
· 경조사비 지원 : S&C는 직원들의 좋은 일, 슬픈 일을 함께 합니다.
· 직무교육비: 업무와 관련한 강좌 신청 시 회사에서 연 70만원 교육비를 지원합니다.
· 생일파티 : 매월 생일자 생일파티! 맛있는 음식과 축하하는 마음을 담아 상품권 선물 
· 야유회 : 직원들 간의 친목도모를 위해 골프 야유회를 진행합니다.(선택적 참여)
· 크리스마스 선물 : 크리스마스 기념 서로에게 선물 증정식! 깜짝 이벤트까지!
","서울 송파구 법원로11길 25, A동 1304-1306호",영어 회화비즈니스 영어 가능자유관 부서와 원활한 커뮤니케이션이 가능한 자비즈니스 영어,3827
(주)메디트,정규직,"['해외영업', '영업기획', '영업', '영업관리', '교육', '세미나']","Fulfill Your Potential!

메디트(Medit)에서 글로벌 덴탈 플랫폼 서비스를 함께 선도해갈 인재를 찾습니다.

 
메디트는 임상 활용 가능한 3D 구강스캐너를 개발한 회사로, 글로벌 덴탈 시장에서 매년 2배씩 가파르게 성장하고 있습니다.

다양한 분야의 전문가들이 모여 뛰어난 기술력과 제품 경쟁력을 바탕으로 제품 출시 1년 만에 글로벌 업계 선두 주자로 자리 매김하며, 디지털 기술로 치과 의료 경험을 혁신해 나가고 있습니다. 강력한 디바이스를 바탕으로 축적된 3D 데이터를 AI, 머신러닝을 접목하여 유용하고 사용하기 편리한 어플리케이션을 개발하고 있으며, 전세계 치과와 기공소의 디지털 혁신을 돕는 최상의 소프트웨어 개발을 하고 있습니다.

 
메디트에는 세계를 무대로 성장하고 싶은 적극적이고 진취적인 인재들이 모여 자율과 책임의 문화에서 일하고 있습니다.

최고의 동료들과 함께 성장하고, 디지털 헬스케어 혁신을 함께 만들어 갈 인재분들을 모십니다.", 대만 홍콩 딜러 관리 KOL support 신규 딜러 개발 세미나 및 교육 support,"서류전형 > 1차면접 > 2차면접 > 연봉협의 > 입사

해당 포지션은 상시 채용 중으로 모집 완료 시 포지션이 마감될 수 있습니다.
제출해 주신 내용 중 허위 사실이 있을 경우 채용이 취소될 수 있습니다.","[복지]
1. 근무 환경
- 유연근무제
- 수평적인 호칭 체계
- 최고 사양의 업무 장비/ 소프트웨어
- 웰컴키트 제공
- 무제한 간식 자판기
- 캐쥬얼 복장

2. 역량 향상과 즐거운 복지
- 해외 지사 파견
- 매월 개인 소장용 도서 지원
- 3년, 5년, 7년, 10년 이후 매 5년 근속 축하 상품권 및 휴가 제공

3. 건강과 행복
- 생일 반차 및 상품권 제공
- 명절 상품권 제공
- 다양한 경조사에 대한 지원
- 종합 건강 검진
- 임직원 상해 보험 가입
- 심리상담(EAP) 지원
*근무지에 따라 제공되는 베네핏은 상이할 수 있습니다.
",서울특별시 영등포구 양평로25길 8, 중국어  광둥어 역량 우수자 비즈니스 영어 역량 우수자 커뮤니케이션 역량 우수자 해외출장에 결격사유가 없는자 임플란트 등 치과 해외영업 경력자 우대 치위생사 치기공사 경력자 우대,3830
(주)유섭,정규직,"['마케팅', '영업', '광고', '운영', 'CS', '계약']","영상 번역 플랫폼인 ‘SUBUP' beta를 필두로, AI 번역 에디터인 ‘Project ALT’ beta를 출시 하였으며 국내를 넘어 글로벌 시장을 향해 나아가고 있습니다.

다양한 국적의 팀원들 (외국인과 교포, 해외 경험이 있는 팀) 등 대부분 해외 경험을 갖춘 멤버들로 구성되어있으며, 서로의 문화를 공유하고 이해하는 팀 문화를 가지고 있습니다.

아직 체계적이지 않은 면도 있지만 이를 이해하려고 노력하고 있으며 개선합니다.

2022년 5월에 영상 번역 서비스를 시작하였으며 초기 스타트업에 관심 있는 분, 새로운 도전을 좋아하시는 분, 함께 성장하는 기쁨을 아시는 분을 기다리고 있습니다.
 

[ 문화 ]
• 수평적인 문화
• 사람 스트레스 없는 문화
• One Team, One Goal

[ 우리는 이렇게 일해요 ]
• 구성원의 자율성을 존중합니다. 
우리는 스스로 판단하고 스스로 행동하며, 이에 대한 책임을 갖습니다. 
• 최적화된 업무 방식을 만들어 나갑니다.
• 문제를 다양한 방향에서 바라보고 이를 해결하기 위해 끈임없이 연구합니다.
• 뛰어난 개인보다 하나의 강력한 팀이 더 좋은 성과를 이뤄낼 수 있다고 믿습니다. 
서로의 전문성과 권한에 대한 존중을 기반으로 협업하며, 함께 성장합니다.",어떤 업무를 하게 되나요   웹사이트 및 광고물 UX Writing 한국어영어 영상제작자 영업 방문  Zoom  국내 유튜버 등 다양한 크리에이터 고객 관리 업무 CX Hotjar Openreplay  프리랜서 번역가 계약 모두싸인 이메일 뉴스레터 광고 기획 스티비 CS 고객 관리 채널톡 등 번역가 의뢰 배정 및 소통 바이럴 마케팅 기획 업무,"[ 채용 절차 ]
1. 서류 전형 | 지원 후 24시간 이내에 서류 합격 여부 통지합니다.*
2. 대면 면접 (운영팀과 직무 면접 25분 + 컬처핏 면접 25분)
- 면접 참여하시는 분들에게는 작은 답례품을 드립니다.
- 지원자께서 원하신다면 사무실 투어 및 짧게 팀원들과 이야기 나눠볼 시간 제공해 드립니다. 
3. 최종 결과 안내 | 불합격 시에도 통지드립니다.
- 3개월 수기간이 있으며 수습기간 후 정식 채용은 팀원들과 함께 결정합니다.","• 자유로운 휴가 (무제한 무급 휴가) 
• 동료와 원활한 협업을 위해 11시부터 6시 사이에 근무 
   주당 40시간 근무 | 그 외 시간은 구성원이 자유롭게 조정할 수 있습니다.
• 점심, 저녁, 간식, 음료/커피 지원
• 최신 장비 지급 (최고급 사양/ 개인맞춤형 구매)
• 운동 비용 지급 (월 5만원)
• 도서 / 온라인 강연 지원
• 리스픽 1:1 언어(영어) 과외 (월 8회) 지원
• OTT 계정 제공 (Netflix, Watcha 등 6개+)
• 야근은 선택 사항이며 야근 시 수당 지원
• 12주 유급 출산 휴가 지원 (엄마, 아빠 모두가능)
• 반려동물 입양 시 1일 유급 휴가 
• 함께 성장하는 반려식물 지원 (식물 선택 가능)
• 회식은 점심에 (월 1회)
• 건강검진 매년 6월 말 지원
• 6개월 단위 연봉협상","서울 강남구 도곡로 112, 2층", 프로젝트에 대한 주인인식을 가지고 책임감 있게 업무 수행 하시는 분 효율적인 방식으로 문제해결을 하는 분 빠른 러닝커브를 가지신 분 개발자 디자이너 기획자와 원활한 커뮤니케이션이 가능하신 분 영어 의사소통이 가능하신 분 소규모의 팀에서 운영경영 Full Cycle 경험이 있으신 분 Notion Slack 등 다양한 협업툴 활용이 능숙하신 분 영상번역  자막제작 경험이 있으신 분 팀 리드 경험이 있으신 분 글로벌 서비스를 운영해본 경험이 있으신 분 영상번역  자막제작 경험이 있으신 분,3831
포커스미디어코리아(주),정규직,"['영업', '네트워크', '매출관리', '엘리베이터']","포커스미디어코리아는 ‘사람과 기업을 이롭게 한다’는 창업이념을 바탕으로 사람들이 거주하는 아파트, 일하는 업무용 건물 엘리베이터 내외 공간에서 즐겁고 유익한 콘텐츠를 전달하는 ‘엘리베이터TV’ 운영사이자 생활 밀착형 콘텐츠 플랫폼 기업입니다.

우리는 ‘고객의 더 나은 생활에 기여한다’라는 미션과 일하는 방식에 공감하는 전체 구성원이 사업 운영 과정의 처음부터 끝까지, 유기적으로 협업하며 책임감 있게 수행하기 위해 ‘하드웨어 R&D - 공간 개발 - 설치 관리 - 고객 연구 - 파트너 발굴 - 콘텐츠 제작 - 편성, 송출 - 모니터링 - 시청 행태 분석 - 온, 오프라인 통합 캠페인’ 등의 역량을 내재화한 ‘풀 밸류 체인(Full Value Chain)’을 구축하여 사업을 전개하고 있습니다.

포커스미디어코리아의 주력 제품인 엘리베이터TV는 서울, 경기권, 부울경 지역을 비롯한 전국 주요 도시에서 8만여 대를 운영하며 920만여 명의 시청 고객과 일 평균 4회 가량 만나고 있습니다. 지난 5년 반 동안 탁월한 역량을 바탕으로 독보적인 대한민국 1등 생활 밀착형 콘텐츠 플랫폼으로 자리매김하고 있습니다. 이를 토대로 광고시장에서도 국내 매출액 기준으로 25위권에 진입했으며 올해는 15위권 진입을 목표하고 있습니다. 

2023년부터 포커스미디어코리아는 고객의 생활동선과 생애 주기에 따른 공간 기반의 사업 다각화는 물론, 층간 소음 방지를 위한 기능성 제품으로 아파트 입주민들의 화제를 모은 ‘뭄뭄실내화’를 시작으로 고객 생활에 실질적으로 기여하는 커머스 사업과 고객들이 엘리베이터TV 시청과 참여를 넘어 활용할 수 있게 하는 신규 서비스 론칭을 추진하는 등 다채로운 역할로 지속 성장하고자 합니다.


- 포커스미디어코리아 채용 : https://team.focusmediakorea.com
- 포커스미디어코리아 홈페이지 : https://www.focusmediakorea.com


[개발 1~8지부 소개]
• 개발 1~8지부는 개발통합본부에 속해 있습니다.
• 개발 1~7지부는 서울생활권을, 8지부는 부산생활권을 담당하고 있습니다.
• 개발통합본부는 엘리베이터TV 커버리지 확장을 위한 공간 개발, 계약, 설치/AS, 모니터링을 수행하는 조직입니다.
• 엘리베이터TV 사업제안 담당자는 부산/울산/경남 권역 내 지부에 소속되어 해당 지부 아파트 단지의 신규계약 및 재계약, 관리 업무를 수행하고 있습니다.",1 아파트오피스 내 플랫폼 엘리베이터TV 도입 제안네트워크 형성 아파트 단지오피스 내 자사 플랫폼 도입 제안 아파트 단지별 주요 이슈 파악 등을 통한 아파트 단지 관계자관리소장님 입대위 등 네트워크 형성 담당 지역 재계약율잔존율 및 지역 점유율 관리 단지의 이슈를 엘리베이터TV 혹은 타 부서와의 협업을 통해 해결할 수 있는 방안 제안 콘텐츠이벤트 등 아파트 단지별 방문이력 작성 및 영업관리2 아파트 내 전기차 충전기EV Charger 설치 제안,"• 근무 형태 : 정규직 (3개월 수습기간 적용 / 급여 100% 지급)
• 근무 장소 : 외근 (사무실 : 부산광역시 사상구 모라동 1375 부산벤처타워 9층 포커스미디어코리아)

서류전형 ＞ 온라인 인성검사 ＞ 직무&컬처핏 인터뷰 ＞ 처우협의 ＞ 입사확정

• 전형 절차 및 일정은 상황에 따라 변동 될 수 있습니다. 
• 기재 내용에 허위 사실이 있는 경우 합격이 취소될 수 있습니다. 
• 국가등록장애인 및 국가보훈대상자는 관련법 및 내부 규정에 의거하여 우대합니다. 
• 채용 서류 반환 필요 시, 온라인으로 접수 바랍니다. (https://url.kr/bg9vkf) 
   [채용절차의 공정화에 관한 법률] 11조에 의거함.
","1. 업무에 더 몰입할 수 있도록
 • 수평적 관계를 지향하는 ‘님 호칭’
 • 유연하고 주도적인 근무시간 관리를 할 수 있는 '선택근무제' 운영
 • 전 구성원 대상 업무용 법인카드 지급
 • 풍미 넘치는 커피와 비타민 음료 무제한 제공
 • 효율적인 업무를 위한 직무별 맞춤 PC 지원
 • 30분 단위의 자유로운 연차 사용
 • 신규입사자 웰컴키트 제공

2. 더 성장할 수 있도록
 • 교육비/ 도서비 무제한 지원

3. 생활을 더 이롭게 할 수 있도록
 • 명절선물 제공
 • 매년 종합건강검진 지원
 • 경조사 지원
 • 단체상해보험 가입
 • 분기별 파트너사 상품 및 서비스 체험
 • 임직원 생활자금 지원 대출 (회사 내규에 따른 조건 충족자에 한함)
 • 하나은행 금융서비스 지원 
    · 기본사항 : IRP 계좌개설 및 지원금 지급 (30만원)
    · 선택사항 : 주택청약 또는 자유적금 신규가입 지원
 • 직장인 프리미엄 대출지원 (하나은행 우량기업 등록)

4. 특별한 날도 함께할 수 있도록
 • 생일선물 지급
 • 장기근속 선물
 • 창립기념일 선물
","서울 영등포구 여의대로 24, 45층", 5년 이상의 대면 영업 업무 경력을 보유하신 분 운전 가능하신 분 신규시장 개척 경험이 있는 분 건물 관리 설비업체 등 아파트에 관련된 직무 경험이 있는 분 관리소장님 또는 아파트 입주자대표회의에서 제안해 본 경험이 풍부한 분 사업 목표를 초과 달성해 본 경험이 있는 분 전기차 충전 분야 경험이 있는 분,3832
(주)비케이브,정규직,"['기획', '영업', '영업관리', '재고관리', '바이어관리', '프로모션 기획', '행사운영', '바이어 발굴', '영업계획수립', '오프라인영업']","[회사소개]

어제보다 오늘 더 성장하는 비케이브 와 함께해요.
비케이브는 법인 8년차 의류 전문 회사입니다.

19년도 총매출액 590억, 20년도 총매출액 800억, 21년도 1600억, 22년도 2000억대로 매년 높은 성장을 하고 있으며,

총 9개의 브랜드(커버낫, 와릿이즌, Lee, Wrangler, 이벳필드, 팔렛, 토니호크, 스티븐알란,네이머클로딩)를 운영하고 있습니다.

이처럼 짧은 시간 폭발적인 성장을 한 비케이브는 국내를 넘어
글로벌 캐주얼 회사로 거듭나고자,

양질의 컨텐츠(브랜드)를 옴니채널의 환경에서 다수의 고객(내부/글로벌)에게
입는 즐거움이라는 가치를 전달하고자 합니다.
비케이브의 끊임없는 도전과 비전을 공유할 인재를 초대합니다.

늦기 전에 합류하세요.

[조직문화]

비케이브는 매우 젊은 회사입니다.

역동적이고 에너제틱한 의미를 포함하여 실제로 임직원의 평균 연령이 20~30대로 젊습니다.
조직의 수직화, 경직화를 경계하며 직급 구분 없이 의견을 자유롭게 개진하는 조직문화를 지향하고 도입화 하여 진행 중입니다.",입사하시면 담당하실 업무입니다  백화점쇼핑몰아울렛 등 오프라인 바이어 영업 채널별 영업 계획 수립 및 관리  오프라인 프로모션 기획 팝업스토어 영업 및 행사 운영 재고 관리 및 마감 업무,,"[WORK LIFE] 

- 시차출퇴근/재택근무/야근에 의한 유연출퇴근 등 근무환경&휴게환경 지속적인 개선
- 샌드위치, 과일, 쿠키 등 얼리버드 조식 및 프리드링크 지원 
- 자유롭고 개성적인 근무복장 존중 
- 비케이브인의 건강을 위한 종합검진 지원 

• [PRESENT&EVENT] 

- 복지포인트 지급(기본 30만원부터 요건에 따라 차등지급) 
- 근속연수에 따른 안식 휴가 지원 
- 기쁜 일은 두배, 슬픈일은 반으로 함께 나누는 경조사 지원
- 자사상품 50% 할인 구매 지원
- 명절맞이 선물 지급(1년 2회)
- 입사 환영 웰컴키트 제공 

• [CULTURE]

- 법정의무교육, 리더십교육, 회사생활 교육 제공
- 단축근무(매월 마지막주 금요일 4시간 근무) 및 샌드위치 데이 운영
- 법인 리조트 운영 및 지원
- 사내동호회 운영 및 지원","서울 마포구 잔다리로 24, 5층",해당되신다면 지원 가능합니다 학력 대졸 이상  경력 3년 이상  경력기술서 제출 필수해당되신다면 더욱 좋습니다 오프라인 입점 및 스토어 오픈 경험자 ERP유경험자 국내 고객사 관리 경험자 엑셀 활용 능숙자 패션 업종 관련 경험자,3833
누리미디어(주),정규직,"['기획', '영업기획', '영업', '영업관리', '매출관리']","누리미디어는 #DBpia #학술논문수_1위 #서비스저널수_1위 #방문자수_압도적_1위

모두가 의심했지만 종이로 보던 역사 책과 논문을 디지털 매체로 옮겼고,
업계 최초로 저작권료를 지급하며 당당하게 논문 서비스 업계 1위를 이뤄냈습니다.
연간 1,430만 명이 방문하고 3,400만 건의 논문을 이용하는 국내 최대 학술 플랫폼 DBpia가 이제, '연구자들이 매일 들어오는 학술 플랫폼'으로의 도전을 시작합니다.
목표는 이루고야 마는 누리미디어에서 목표에 대한 책임을 가지고 끝까지 도전할 수 있는 열정 있는 동료를 기다립니다.
", 이런 일을 하실 거예요 팀원 관리  총원 8명 팀 구성  과장급 2명 대리주임급 2명 사원급 4명 영업 지원 대리사원 각 1명 추가 채용 예정 팀 매출 목표 달성 리딩 플랫폼 확장을 위한 신규 상품 제안 영업 기획 매출 활동 실행,"서류 전형 ▶ 1차 면접 ▶ 인성검사(온라인) ▶ 2차 면접(PT 포함) ▶ 처우 협의 ▶ 최종 합격

* 세부 절차는 일부 변경될 수 있으며, 일부 직무의 경우 레퍼런스 체크가 진행될 수 있습니다.

* 경력직 채용은 수시채용으로, 채용 완료 시 공고가 마감됩니다.
* 입사지원서 내용이 허위로 판명될 시, 입사가 취소될 수 있습니다.","# 회사 생활 임직원 숙소 운영 / 장기 근속 포상 제도(3년~) / 직원 단체 해외 연수 / 성과·감사 포상 제도 / 동호회 지원 / 중식대(월 20만원) 지원 / 스낵바·음료냉장고 지원

# 가족 친화 경조사 지원 / 사내 대출 제도(최대 1억원) / 휴양 시설 지원 / 자녀 학자금 지원 / 기념일 축하 제도 / 이사 비용 지원 / 명절 선물 지급

# 직원 건강 의료비 지원 / 건강검진비 지원(본인, 가족 1인) / 심리 치료 지원 / 독감 예방접종 지원

# 자기 개발 자기개발비 지원 / 직무 교육비 지원 / 도서 구입비 지원","서울특별시 마포구 양화로19길 22-16, 3~6층 (동교동)", 이런 분을 찾아요 KPI 목표 설정 및 성과 달성 경험이 있는 분 영업 기획 기반 고객 확장 경험이 있는 분 회사 사업 환경 사내 문화에 대한 학습 능력 및 학습 의지가 있는 분 이런 경험이 있다면 더 좋아요 지식 서비스 영업 경험 또는 지식 서비스에 대한 관심이 높은 분 새로운 서비스에 대한 호기심 학습 능력 실행력을 갖춘 분 수평적인 업무 문화에 익숙하거나 맞춰갈 수 있는 분 팀원 커리어업을 위해 지속 코칭이 가능하신 분,3834
(주)두번째,정규직,"['영업지원', '영업', 'VOC', '응대']","""인테리어 리모델링 시장의 디지털화를 이끌다""

하우스텝은 한국 인테리어 시공 업계의 게임체인저를 꿈꾸고 있습니다.
하우스텝이 도전하고 있는 '인테리어 리모델링' 시장 규모는 25조 4천억원에 달합니다. 
5년 뒤엔 32조 4천억원으로 늘어날 전망입니다. 시장 규모는 점점 커지고 있지만 실상은 변화에 많이 뒤처져 있습니다.

인테리어 리모델링 시장은 아직 아날로그 방식에 익숙합니다. 소비자가 시공 가격을 알아보려면 직접 오프라인 매장을 다니거나 전화로 수소문 해야 합니다. 작업자들도 상황은 마찬가지. 수첩과 전화로 일정을 관리하고 눈대중과 감으로 가격을 정하고 상담과 계약 등이 구두로 진행되거나 종이에 기록합니다.

하우스텝은 변화에 뒤처진 인테리어 리모델링 시장을 디지털로 전환시키고자 합니다. 우리가 가져온 변화로 인해, 인터넷 쇼핑몰에서 옷을 구매하듯 누구나 쉽게 인테리어 시공을 구매할 수 있는 날이 하루 빨리 올 수 있길 바랍니다.

하우스텝은 온라인 시공 브랜드로서 고객과 시공 파트너 간의 단순 연결을 너머, 인테리어 리모델링 시장의 디지털 환경을 구축하는 최초의 기업이 될 것입니다.


[하우스텝이 바꾼 변화]
・필요한 공사만 하나씩 구매할 수 있게 시공 서비스 세분화
・데이터 기반 ‘3초 견적’ 시스템 구축
・견적서, 계약서 등 모든 문서를 디지털화
・상담부터 시공까지 전 과정을 모바일로 한눈에 볼 수 있는 마이페이지 개발
・작업자를 위한 시공 일정 관리 앱 개발
・벽지 샘플북 무료 배송

[하우스텝 성과 및 연혁]
・2016.05    설립
・2019.01    30억 시리즈 A 투자 유치
・2020.07   누적 시공 2만 건 돌파
・2020.11    연 매출 100억원 돌파
・2021.04    110억 규모 시리즈B 투자 유치",신입경력 무관개별시공 영업지원 매니저온라인 시공 1위 하우스텝에서 개별 시공 서비스의 영업 지원을 책임질 매니저를 채용합니다 온오프라인을 채널을 통해 유입된 고객님들에게 인테리어에 대한 전문적인 상담을 진행해드리고합리적인 인테리어의 측면에서 가장 가치 있는 솔루션을 제공하고 있습니다담당할 업무개별 시공 서비스를 원하는 고객님들의 요청 사항에 대해 유선 응대 및 VOC 처리를 담당합니다 타 부서의 영업 조직에 대한 업무 요청을 지원하고 처리합니다,"＞ 하우스텝 멤버가 되기 위한 과정
서류접수 ＞ 직무면접 ＞ 임원면접 ＞ 최종합격","＞휴식은 유연하게!
• 유연한 연차 사용 가능
• 3, 6, 9년 장기근속자는 15일 휴가와 100만원 지원
• 임직원 인테리어 시공 시 7% 할인
• 생일 축하해요. 생일 선물은 '조기 퇴근'
• 출산 및 육아 휴직 사용 가능
• 각종 경/조사 지원
• 업무와 개인 성장을 위한 도서 지원
• 한달에 한 번, 팀 문화를 위한 회식비 지원
• 건강 검진 지원
• 고급 커피머신 구비
• 간식 구독서비스


하우스텝의 멤버로 지원해보세요!","서울 서초구 강남대로299, 4층",이런 경험이 있다면 좋아요원만한 커뮤니케이션 능력을 기반으로 타인과 소통에 어려움이 없으신 분꼼꼼하고 책임감이 강한 분이런 분이면 더 좋아요고객 커뮤니케이션 관련 업무 경력이 있으신 분인테리어 경력이 있거나 관심이 많으신 분,3836
(주)스마트러닝코리아,정규직,"['홍보', '콘텐츠', '운영', '웹운영']","저희 회사는 에듀테크 기업이며, 크게 4개 사업영역을 운영하고 있습니다.

1. 전국7개 지자체와 EBS 컨텐츠를 통한 '스마트리스닝'&보카' 제휴사업(B2G)사업
2. 중소형학원 학원통합운영솔루션 '동네학원' 플랫폼 비즈니스(B2B)사업
3. 'MBC아카데미 공인중개사' 평생교육(B2C)사업
4. 'KBS 한국어 아카데미' 베트남 해외 법인 사업

현재 EBS 콘텐츠을 통한 '스마트리스닝' 제휴사업(B2G)운영팀원을 구인 중에 있습니다.",스마트리스닝 웹모바일 앱 운영 관리스마트리스닝 콘텐츠 홍보 및 이용자 확보스마트리스닝 지자체 담당 커뮤니케이션 진행,서류전형 > 면접전형 > 최종합격,"ㆍ퇴직연금/인센티브제/퇴직금/성과급/직책수당/스톡옵션/4대보험
ㆍ우수사원포상/연차/경조휴가제/포상휴가
ㆍ샌드위치 휴일 의무 연차 소진 (긴 연휴 보장)
ㆍ자율출근제 택일 가능 (9/6 or 10/7)
ㆍ회사차량보유/워크샵/휴게실/음료제공(차/커피)/명절선물/생일선물
ㆍ중식비 50% 지원 (월 최대 10만원 한도)
ㆍ생일자 반차 지원
ㆍ장기근속자 베트남 휴가 지원
   (현지 퓨처러스 법인 운영 중)
   (1년 근속 시 첫 휴가 /
   2년 근속 시 2회차 휴가 /
   3년 근속 시 본인외 동반1인 추가 지원)","서울 강남구 논현로26길 14, 5층",담당 업무 책임감 및 주도적으로 일할수 있는 분원활한 커뮤니케이션 능력을 보유하신 분구글 스프레드 활용 취합 등 사무업무 능숙한 분교육업계 경력이 있는 분,3839
(주)스마트러닝코리아,정규직,"['홍보', '콘텐츠', '운영', '웹운영']","저희 회사는 에듀테크 기업이며, 크게 4개 사업영역을 운영하고 있습니다.

1. 전국7개 지자체와 EBS 컨텐츠를 통한 '스마트리스닝'&보카' 제휴사업(B2G)사업
2. 중소형학원 학원통합운영솔루션 '동네학원' 플랫폼 비즈니스(B2B)사업
3. 'MBC아카데미 공인중개사' 평생교육(B2C)사업
4. 'KBS 한국어 아카데미' 베트남 해외 법인 사업

중소형학원 학원통합운영솔루션 '동네학원' 플랫폼 비즈니스(B2B)사업을 이끌어갈 운영팀원 구인 중에 있습니다.",학원 관리 플랫폼 동네학원웹모바일 앱 운영 관리동네학원 플랫폼에 대한 홍보 및 영업 활동수익비용 관리 프로그램문자 이용료 광고비용동네학원 컨텐츠 SNS메타블로그 게시 및 관리주요 문의 Customer Service 관리,서류전형 > 면접전형 > 최종합격,"ㆍ퇴직연금/인센티브제/퇴직금/성과급/직책수당/스톡옵션/4대보험
ㆍ우수사원포상/연차/경조휴가제/포상휴가
ㆍ샌드위치 휴일 의무 연차 소진 (긴 연휴 보장)
ㆍ자율출근제 택일 가능 (9/6 or 10/7)
ㆍ회사차량보유/워크샵/휴게실/음료제공(차/커피)/명절선물/생일선물
ㆍ중식비 50% 지원 (월 최대 10만원 한도)
ㆍ생일자 반차 지원
ㆍ장기근속자 베트남 휴가 지원
   (현지 퓨처러스 법인 운영 중)
   (1년 근속 시 첫 휴가 /
   2년 근속 시 2회차 휴가 /
   3년 근속 시 본인외 동반1인 추가 지원)","서울 강남구 논현로26길 14, 5층",메타인스타페이스북 및 기타 SNS 게시물 제작 가능MS OfficeExcel PP Word 초급 이상자커뮤니케이션 원활한 분담당업무 책임감 및 주도적으로 일할 수 있는 분학교학원 교육업계 경험 有기존 고객 응대 업무 경험 有,3840
