회사명,고용 형태,스킬,기업 소개,주요 업무,자격 요건,우대 사항,채용 절차,복리후생,회사위치,직무(복수선택),직무_lv1,직무_lv2
(주)홈리에종,정규직,"['영상제작', '광고디자인', 'adobe photoshop', 'Adobe Illustrator', '사진보정', '이미지편집']","현재 홈리에종은 인테리어 시장에서의 1st mover 로서의 인지도 및 역량을 강화하기 위해 그래픽 디자이너를 찾고 있습니다. 적극적인 브랜딩을 위해서 적극적이고 도전적인 시도에 주저함이 없는 그래픽 디자이너님을 모십니다. 평소 인테리어 디자인에 관심이 있건, 디자이너로서 정점을 찍고 싶으신 열정이 샘솟는 분들은 주저없이 지원해주세요. 일하는 즐거움을 함께 느끼며 멋진 커리어를 쌓아가실 수 있습니다!","- 인테리어 사진 보정
- 메타 광고 이미지 디자인
- 인스타, 블로그용 이미지 제작
- 이미지 기반, 그래픽 기반 짧은 영상 제작",- 포트폴리오 필수,- 간단한 영상 편집 가능자,,- 즐거운 근무 환경,서울특별시 성동구 성수일로 10 605호,"['그래픽디자인', '웹디자인']",['디자인'],"['그래픽디자인', '웹디자인']"
(주)인플루디오,정규직,['디자인'],,"회사 소개
포카마켓(인플루디오)은 K-POP 포토카드를 국내 및 글로벌로 거래될 수 있도록 서비스를 제공하는 플랫폼입니다. 
2021년 4월 출시 후 트위터에서 비효율적으로 거래되는 것을 포카마켓 '1:1 매칭 거래' 시스템으로 혁신하였고, 2022년에는 K-POP 포토카드의 글로벌 거래를 혁신하기 위해 입고 거래 시스템인 '인벤토리'를 도입하였습니다. 지속적인 혁신과 시장 도전을 해온 포카마켓 팀은 올해도 누적 회원수 100만명 & 매출 100억원을 목표로 고속 성장을 할 예정입니다. 


포카마켓은, 
- 구성원의 성장을 포카마켓의 성장이라 생각하고 팀원들에게 긍정적인 동기부여를 할 수 있도록 노력하고 있습니다.
- 더 높은 수준의 고객경험을 선사하기 위해 최고의 인재만을 채용하고 있습니다.  
- 인재들이 감정소모를 최소화 하고 최고의 고객경험에 집중할 수 있도록, 수평적으로 논의하고 빠르게 의사결정 할 수 있는 팀 체계가 구축되어 있습니다. 
- 팀이 성과를 내는데 지원을 아끼지 않습니다. 

성장하는 글로벌 시장에서의 기회를 제품과 서비스로 풀어나가는 변화를 직접 경험하고 싶다면, 
지금 포카마켓에 합류해보세요!

주요 업무
[콘텐츠/그래픽 디자이너는 이런 일을 해요.]
 - 포카마켓의 전반적인 비주얼 디자인 업무
 - 서비스 내/외부 온라인 마케팅 채널 콘텐츠 및 광고 소재 디자인
 - 프로모션 배너 및 상세 페이지 디자인
 - 자사 브랜드 굿즈, 패키지 등 인쇄물 디자인 및 제작
 - 모든 디자인 결과물에 대한 퀄리티 관리 및 유지
","자격 요건
[어디 이런 분 없나요?]
 - 그래픽/마케팅 디자인 경력 2년 이상 혹은 이에 준하는 역량을 갖추신 분
 - Adobe 그래픽 툴(Adobe Photoshop, Illustrator 등), Figma 등을 활용이 능통한 분
 - 요구사항에 대한 이해와 해석을 바탕으로 시각화하는 역량을 갖추신 분
 - 본인의 디자인을 논리적으로 표현하고, 타 직군과 원활한 커뮤니케이션이 가능하신 분


우대 사항
[이런 경험 가지신 분, 격하게 환영합니다!]
 - 엔터테인먼트 산업 및 팬덤 비즈니스에 대한 이해도가 있으신 분
 - 일관적인 브랜드 경험을 위해 시각적 완성도를 고민할 수 있는 분
 - 마케팅, 기획, 개발 등 타 직군과 원활히 커뮤니케이션하며 협업이 가능하신 분
 - 국내/외 디자인 트렌드에 대한 높은 이해도와 감각을 보유한 분",,,,서울특별시 마포구 마포대로 122 16층,['그래픽디자인'],['디자인'],['그래픽디자인']
(주)미리디,계약직,"['포토샵', '편집', '그래픽디자인', '그래픽', '편집디자인', '일러스트']",,"• 인쇄 출력 상품을 제작할 수 있도록 인쇄/출력 전, 주문데이터가 작업규약에 맞는지 검수작업을 진행합니다.
   * 주문 데이터는 셀프 디자인 편집 프로그램 '미리캔버스'와 일러스트, 포토샵을 활용하여 검수하며 마감시간 내 신속하고 정확하게 작업해주셔야 합니다.

※ 2주 내외 사내 출근하여 업무교육 및 숙달과정 확인 후 재택근무 가능","• 일러스트, 포토샵 능숙하게 사용 가능하신 분
• 컴퓨터 기본 활용에 문제가 없으신 분
","• 현수막, 인쇄출력업체 또는 편집디자인 경력이 있으신 분
• 인쇄 및 실사 기본 상식을 소유하신 분
• 이미지 누끼작업을 원활하게 하실 수 있는 분 
• 장애인의 경우 관련 법에 의거하여 우대합니다.
• (장애인 증빙서류를 이력서와 같이 제출하는 경우에 한함)",,,"서울시 구로구 디지털로31길 12, 8층 (구로동, 태평양물산)","['광고/시각디자인', '그래픽디자인', '출판/편집디자인']",['디자인'],"['광고/시각디자인', '그래픽디자인', '출판/편집디자인']"
(주)미리디,계약직,"['디자인', '시각디자인', '포토샵', '편집', '그래픽디자인', '그래픽', '편집디자인', '제품디자인', '일러스트']","""간편한 디자인 문화를 만듭니다.""

[미리캔버스] 
저작권 걱정없이 간편히 디자인할 수 있는, 모두를 위한 웹기반 디자인 솔루션
2019년 정식 출시 4년 만에 가입자 1,000만 돌파!

[비즈하우스]
120만 소상공인의 선택을 받아 2022년 50%이상 성장한 온라인 인쇄서비스 
연 400만 개의 디자인 작업이 이루어지며 모든 고객 지표가 꾸준히 성장 중!

미리디는 큰 잠재력을 가진 글로벌 디자인 산업에서 '디자인-인쇄-수익화'가 결합된 독보적인 플랫폼과 서비스를 제공하여, 온라인을 넘어 오프라인까지 디자인과 관련된 모든 문제를 원스톱으로 해결하는 [디자인 올인원 플랫폼]을 향해 나아가고 있습니다.

수평적이고 자유로운 문화 속에서 구성원이 주도적으로 일하는 방식을 지향합니다. 이를 통해 개인과 조직이 함께 성장해 나가고자 합니다. 우리의 기술로 더 많은 사람들이 아름다운 디자인을 누릴 수 있는 세상을 함께 만들어갈 잠재 동료들을 찾고 있습니다. ","∙ 디자인 에디터 관리: 사용자 친화적인 환경을 제공하여 고객이 쉽게 디자인을 시작하고 완성할 수 있도록 지원합니다
- 신규 상품 목업 이미지, 고객 안내 팝업 이미지, 상품 옵션 썸네일, 에디터 아이콘 디자인 및 에디터 기능 설정
∙ 데이터 가공 및 관리: 디자인 작업이 완료되면, 해당 데이터를 효율적으로 처리하고, 디자인 된 내용을 인쇄 가능한 형태로 변환합니다.
∙ 인쇄물 제작 협력: 제품이 인쇄 가능한 상태로 변환되면, 생산 업체와 원활한 협력을 유지하고 인쇄물의 생산과 품질 관리를 지원합니다.
∙ 고객 지원: 고객의 질문에 대답하고 문제를 해결하여 고객 만족도를 유지하고 향상시킬 수 있도록 지원합니다.","∙ 신입 혹은 경력 1년 미만
∙ 디자인 및 그래픽 디자인 관련 경험이 있으신 분
∙ 데이터 처리 및 관리 능력이 우수한 분
∙ 어도비 일러스트레이터, 포토샵 가능자
∙ 새로운 툴 활용에 능숙하신 분
∙ 인쇄물 제작 또는 생산 경험이 있으신 분
∙ 팀 내 협력 및 소통 능력이 원활한 분","∙ 비즈하우스 서비스를 이용해 본 적이 있으신 분
∙ 고객 관점에서 서비스를 바라보실 수 있는 분
∙ 디자인 포트폴리오를 첨부한다면, 500MB 미만 크기의 PDF 파일로 첨부해주세요.","∙ [서류 전형] - [1차 인터뷰] - [2차 인터뷰] - [처우 협의] - [입사] 의 프로세스로 진행됩니다. 
∙ 2차 인터뷰의 경우, 직무/직급에 따라 생략될 수 있습니다.  
∙ 직무에 따라 코딩테스트, 과제 전형이 추가될 수 있습니다.
∙ 입사 후 3개월의 수습 기간 및 수습 평가가 진행됩니다. (급여 100%)
∙ 서류 전형 결과 안내까지는 최대 2주, 인터뷰 결과 안내까지는 최대 3주가 소요됩니다. 
∙ 여러 포지션에 동시에 지원해주시는 것은 가능하지만 동일한 포지션의 경우 최종 결과 안내를 받은 시점으로부터 6개월 후에 재지원이 가능합니다. ","[ 자율과 책임의 근무환경을 제공합니다 ]
자유로운 휴가 사용
경조사 휴가 지원


[ 배움과 성장, 행복을 지원합니다 ]
업무 관련 비용 100% 지원
업무 도서, 온라인 강의 등 스터디 비용 무제한 지원
직원의 행복을 위한 행복개발비 지원
경조사비 지원
외부 교육, 기술 세미나 등을 적극 활용하여 성장을 돕습니다.
 

[ 열일하는 미리인 굶길 수 없다! 삼시세끼 지원 ]
아침 도시락 지원
점심 포인트 지원
저녁 식사비 지원 (개인 스터디 또는 업무로 늦게 퇴근할 경우
제휴 카페 포인트 지원


[ 미리인의 회사 적응과 단합을 지원합니다 ]
직급 없이 수평적인 문화 지향
3년 근속 시 리프레시 휴가
명절 상품권 지급 (설, 추석)","서울시 구로구 디지털로31길 12, 8층 (구로동, 태평양물산)","['그래픽디자인', '제품/산업디자인', '출판/편집디자인']",['디자인'],"['그래픽디자인', '제품/산업디자인', '출판/편집디자인']"
(주)피알원,정규직,"['디자인', '포토샵', '그래픽디자인', 'SNS', '일러스트', '광고디자인', '콘텐츠제작']","피알원은 통합 마케팅 커뮤니케이션(IMC) 서비스를 바탕으로 퍼블리시티, 프로모션, 디지털PR, 마케팅 컨설팅, 위기관리 등 다양한 PR기능들을 원스톱으로 제공하고 있습니다. 현재 120여 개의 클라이언트, 150여 명의 PR전문인력과 자회사 피알원 크리에이티브앤랩을 보유하고 있습니다. Holmes Report가 발표한 ‘The Global 250 Agency Ranking’에서 2020년도 부터는 100위권 안에 드는 글로벌 대행사로 선정한 유망한 기업 중 하나입니다. 최근, 피알원은 PR을 통해 브랜드의 위기 및 아이덴티티를 관리할 수 있는 심층적인 통합모델을 새롭게 개발, 브랜드 컨설팅 영역과 PR영역의 전략과 전술을 융합한 Branding PR 모델을 새롭게 구축해 나가고 있습니다.

 ","• 광고, 편집, SNS, 디지털 콘텐츠 제작
• PPT 템플릿 제작 등","• 유관 업무 3~5년 이내 경력자
• 그래픽 디자인 관련 프로그램(포토샵, 일러스트) 가능자
• PR, 광고에 대한 이해도가 높은 자
• 포트폴리오 제출 필수","• 영상, 모션 그래픽 디자인/애프터이펙트 가능자 우대
• 디자인 관련 전공자 우대","- 마감일 : ~ 채용 시 마감
- 전형 절차: 서류전형 > 1차 면접 > 2차 면접 > 최종 합격
* 면접전형의 세부절차 및 진행방식은 상황에 따라 변동될 수 있습니다.
* 자세한 내용은 합격 시 개별 안내 예정입니다.
- 본 채용은 수시 모집으로 적합한 분이 있으실 경우 조기 마감될 수 있습니다.","1. 업무에 몰입할 수 있는 최고의 환경
고객에게 가치를 전달할 수 있는 더 나은 서비스를 제공하기 위해, 노력합니다.
- 노트북, 마우스 등 일체 개인 장비 지원
- 27인치 모니터 1대(디자이너의 경우 장비 일체)
- 여유로운 책상, 만족도 높은 의자
- 편하게 휴식을 취할 수 있는 휴게 공간

2. 구성원의 시간을 존중하는 문화
구성원들의 시간 또한 회사의 소중한 자산입니다.
개인 시간을 존중하고 배려하며, 업무시간에 집중할 수 있는 회의를 지향합니다.
- 매일 아침 팀별 업무 스크리닝 회의
- 팀 리더와 상시 고민상담 가능
- 기업문화 이벤트, 랜덤런치 등 조직문화 이벤트 시행
- 휴식과 구성원끼리 대화를 지향하는 워크샵

3. 적극적인 성장 지원
교육비, 도서비, 세미나, 스터디 참석비 등을 적극적으로 지원합니다.
- 스터디, 세미나를 위한 회의실 지원
- 외부인과 진행하는 스터디 용도로 사용 가능

4. 기타 복지 혜택
함께 일하기 좋은 회사가 되기 위해, 끊임없이 고민합니다.
- 오전, 오후 반차, 반반차
- 매월 2번째 주 금요일 패밀리데이 실시
- 휴가 사용에 사유 필요 없음
- 출산/육아 휴직","서울 서대문구 충정로 70, 19층",['그래픽디자인'],['디자인'],['그래픽디자인']
(주)에이비일팔공,정규직,"['디자인', '포토샵', '브랜드디자인', '웹디자인', 'BX디자인', '일러스트레이터']","AB180은 광고 성과 분석 솔루션 Airbridge를 개발하는 B2B SaaS 스타트업입니다. Airbridge는 메타, 구글, 틱톡과 같은 글로벌 플랫폼의 아시아 유일 공식 성과측정 파트너로 그 기술력을 인정받고 있으며, 국내뿐 아니라 세계적으로 빠르게 성장하고 있습니다. AB180은 Airbridge 외에도 세계 1위 프로덕트 분석 솔루션 Amplitude와 CRM 자동화 솔루션 Braze를 국내 시장에 공급하며 Mar-tech 시장의 선도기업으로 자리매김하고 있습니다.

오늘의집, 당근마켓, 카카오스타일과 같은 스타트업뿐 아니라 삼성증권, 현대카드, 롯데멤버스와 같은 대기업 모두 AB180의 솔루션을 활용해 비즈니스 성공을 만들어내고 있습니다.

*AB180 공식 홈페이지 : https://ab180.co
*Airbridge 공식 홈페이지 : https://www.airbridge.io","- 일관된 기업 브랜드 경험을 제공 할 수 있도록 브랜드 아이덴티티를 확립하고 방향성을 구축합니다.
- 서비스, 마케팅, 문화 등 브랜드를 경험할 수 있는 모든 영역에서 브랜드의 일관된 시각적/언어적 커뮤니케이션을 관리하고 브랜드 퀄리티를 높이는데 집중합니다.
- 온/오프라인을 아우르는 접점에서 브랜드 경험을 제공할 수 있는 논리적이고 목적이 분명한 브랜드 디자인 결과물을 만듭니다.
- 브랜드 아이덴티티 강화를 위한 브랜딩 시스템 및 브랜드 관련 이미지, 배너, 굿즈, 아티클 등 다양한 에셋과 어플리케이션을 제작합니다.
- 여러 팀과의 긴밀한 협업을 통해 브랜딩과 연계된 다양한 브랜드 경험을 설계합니다.
- 수동적인 업무를 벗어나, 브랜드의 목적에 맞는 프로젝트를 적극적으로 기획하고 빠르게 실행합니다.","- 5년 이상의 디자인 프로젝트 실무 경험을 보유하신 분
- 디지털 프로덕트와 UI디자인에 대한 높은 이해도를 갖추신 분
- Photoshop, Illustrator 등 다양한 그래픽 디자인 툴 사용이 능숙하신 분
- 브랜드의 초기 구축부터 운영 개선까지의 경험이 있는 분
- 높은 수준의 그래픽디자인과 편집디자인, 일러스트레이션 능력을 갖추신 분
- 브랜드 전략에 맞는 논리적인 기획력과 원활한 소통 및 협업 능력을 갖추신 분","- 서비스의 운영을 통한 지속성 있는 브랜딩 디자인의 속성을 경험해 보신 분
- 디지털 프로덕트와 UI디자인에 대한 높은 이해도를 갖추신 분
- 브랜드 캠페인 및 콘텐츠 관련 기획 과정에 관심있는 분
- IT 업계 디자인 실무 경험이 있으신 분
- 글로벌 브랜딩에 대한 높은 관심이 있으신 분
- 문제를 찾아내고 이를 주도적으로 개선하실 수 있는 분","1. 지원서류 제출
PDF 형태의 아래 서류를 모두 제출해주세요.
  - 포트폴리오(기여도, 담당 부분, 주요 성과 등 표기) 
  - 자기소개서(주요 프로젝트 및 경력 중심)
  - 자유 양식 이력서

2. 1차 면접
직무 스킬 및 역량을 확인하기 위해 관련된 질문을 드립니다.

3. 2차 면접
회사 업무 및 문화 적합도를 확인하기 위해 관련된 질문을 드립니다.

4. 입사 협의
입사 조건을 협의하고 입사를 확정합니다.","1. 업무 효율과 생산성을 높이기 위해 아낌없이 지원합니다.
    - 코어 워킹 타임 기반의 선택적 근로시간제 운영
    - 자유롭고 다양한 휴가 제도 운영 (반반차 휴가 및 생일 휴가, 출산 검진 휴가 등)
    - 3년 · 5년 · 7년 만근 시 유급 리프레시 휴가 제공
    - 야근 시 식비 및 교통비 지원
    - 고사양의 장비 지원(MacBook Pro, 고사양 모니터, 키보드 · 마우스 기기 선택 가능)
2. 구성원의 주도적인 성장이 AB180의 성장으로 이어진다고 믿습니다.
    - 강의, 세미나, 외부 교육, 국내외 컨퍼런스 등 참가비 지원
    - 도서 구입비 지원
    - 체계적인 온보딩 커리큘럼과 신규 입사자 멘토링 운영
    - Product Research, Success Case Study, Knowledge Transfer 등 전사적 · 팀별로 다양한 지식 공유 프로그램 운영
3. 구성원의 의견을 수렴하고 더 나은 방향으로 나아가기 위한 Open Culture를 지향합니다.
    - 직무에 제한 없이 누구나 프로덕트 개선에 의견을 낼 수 있는 아이디어 파크 운영
    - 모든 구성원이 모여 회고를 나누고 비전을 공유하는 타운홀 미팅 & Airbase 진행
    - 업무 환경 · 조직 문화 개선에 대해 자유롭게 건의하고, 구체적으로 대책이 논의되는 오픈 서베이 상시 운영
4. 그외 다양한 혜택과 복지를 소개합니다.
    - 강남역 9번 출구 3분 거리의 초특급 역세권 사무실
    - 스낵바, 커피・탄산수 머신 설치 운영
    - 라운지, 미팅룸, 폰부스 등 공용공간 · 휴게공간 완비
    - 중소기업청년 소득세 감면 혜택 적용 가능",서울 서초구 강남대로61길 17 3층,"['그래픽디자인', '브랜드디자인', '웹디자인']",['디자인'],"['그래픽디자인', '브랜드디자인', '웹디자인']"
(주)티아코리아,정규직,"['그래픽디자인', 'Unity', '3d', '애니메이션', 'After effect']",," - 슬롯 게임 애니메이션, UI 이펙트 제작
- 슬롯 아트 리소스 제작
- 외주 관리
- 스파인 연출 Unity 적용
"," - After Effetcs, Unity, 3D Tool 활용이 가능하신 분
 - 유니티 이펙트 제작 경험이 있으신 분
","- 원화/일러스트 제작 등 드로잉 실력 있으신 분
- 유니티 에셋 최적화 및 관리 경험이 있으신 분",,"ㆍ평가에 따른 인센티브 제공
ㆍ최신장비 및 소프트웨어 지원
ㆍ간식/음료 제공
ㆍ연월차 자유사용
ㆍ자유복장","서울시 강남구 언주로 71길 17, 2층","['그래픽디자인', '애니메이션디자인']",['디자인'],"['그래픽디자인', '애니메이션디자인']"
피엑스디,정규직,"['디자인', '그래픽디자인', '그래픽', '3d']","'we connect People and Design with a happy eXperience.'

pxd는 사용자 관찰을 통해 창조적이고 혁신적인 디자인을 컨설팅 하는 전문가 그룹입니다. 

사람에 대한 이해와 공감으로부터 문제를 발견하고, 
비즈니스와 기술에 대한 통찰력 있는 이해로부터 해법을 만드는 
pxd와 함께 즐겁게 일하고 싶은 유능한 분들을 모시고자 합니다.

[더 자세히 알아보기]
https://medium.com/@pxdstory","• 서비스 및 콘텐츠, 프로모션을 위한 키 비주얼 제작
• 3D 아트웍 및 모션그래픽을 활용한 영상 제작","• 3D 그래픽 및 모션 디자인에 대한 이해가 풍부한 분
• 다양한 재질에 대한 빛/컬러/디테일 표현 대한 좋은 감각을 가진 분
• 서비스를 쉽게 이해할 수 있도록 추상적 개념을 구체적인 그래픽으로 제작하는 경험이 있는 분
• C4D, 블렌더, 애프터 이펙트 등 3D 및 모션그래픽 도구 숙련자",• 각종 법령에서 우대 채용으로 정하는 분,"[채용절차]
서류 심사 ＞폰 인터뷰 ＞ 실무 면접 ＞ 임원 면접 ＞ 최종합격 및 처우협의
- 각 채용 절차의 결과는 합격자에 한해 개별 안내 드립니다.
- 수습기간: 5개월","• 점심식대 지원
• 탄력/자율근무제 운영
• 회사 자체 휴무일 운영
• 장기근속자 Refresh 휴가
• 해외연수 및 도서비 지원
• 아침식사 및 간식, 음료 제공
• 경조 휴가 및 경조금 지원
• 유급 가족돌봄휴가 운영
• 패밀리데이 및 급여일, 생일 조기퇴근제도 운영
• 야근 시 식대, 교통비 지원
• 명절 선물 및 직전 영업일 조기퇴근
• 건강검진
• 공기청정기, 카페테리아, 안마의자, 사내도서관 운영","경기도 성남시 분당구 대왕판교로644번길 49, 3층 (삼평동, 다산타워)",['그래픽디자인'],['디자인'],['그래픽디자인']
(주)브레이브모바일,정규직,['그래픽디자인'],,"[포지션 정보]
• 소속 팀: Marketing Team / Graphic Design Chapter
• 고용 형태: 정규직 (3개월 시용 기간)근무 시간: 주 5일 (월~금), 탄력근무제 운영 (오전 8시~11시 자율 출근), 주 40시간 근무제 운영

[합류 직후 이런 일을 해요]
• 마케팅 활동에 필요한 광고 소재, 콘텐츠 디자인, 이벤트 모달 및 배너 그리고 영상 썸네일과 영상 편집까지의 전방위적인 디자인 활동을 전개합니다
• 다양한 이해관계자들과의 협업을 통해 기획서, 카테고리 아이콘 그리고 채용과 관련된 디자인 작업을 담당합니다
• 업무의 우선순위와 리소스를 고려하여 효율적인 챕터 운영 방법론을 고민하고 실행합니다

[장기적으로 이런 일도 할 수 있어요]
• 숨고 생태계의 방향성을 고려한 브랜드 디자인 프로젝트을 리딩합니다
• 숨고의 정체성을 담은 그래픽 에셋 가이드라인을 개발하고 고도화합니다
• 챕터 구성원들의 디자인 퀄리티를 향상시킬 수 있는 방법을 고민하고 장기적인 성장 동력을 제공합니다 

[기술 스택 &사용 툴]
• Adobe, Illustrator, Photoshop, Figma, Adobe After Effects, Premiere Pro, Slack, Confluence, Jira
","[자격 요건]
• 5년 이상의 그래픽 디자인 실무 경험을 보유하신 분
• 그래픽 디자인 작업 툴(Adobe Photoshop, Illustrator 등)에 대한 높은 숙련도를 바탕으로 구성원들에게 가이드라인을 제시할 수 있는 분
• 높은 수준의 디자인 표현력을 기반으로 광고 소재를 제작하고 이에 대한 성과를 측정해 본 경험이 있으신 분
• Adobe After Effects, Premiere Pro 등을 활용하여 영상 컷 편집 및 간단한 모션그래픽 작업이 가능하신 분
• 산업디자인, 시각디자인, 회화 등 디자인 관련 학위를 보유하셨거나 이에 준하는 이론적 지식을 갖추신 분
• 마케팅 관점에서의 정량적인 성과 지표를 이해하고 이를 디자인에 적용해 본 경험이 있으신 분
","[우대사항] 
• 3명 이상의 그래픽 디자이너로 구성된 조직에서 3년 이상의 업무 경험을 보유하신 분
• IT 스타트업(O2O, 매칭 플랫폼 및 커머스)에서의 업무 경험이 있으시거나 이에 준하는 이해도를 보유하신 분
• 다양한 이해관계자들과 유려한 커뮤니케이션이 가능하신 분
• 영상 콘텐츠, 3D 그래픽 작업이 가능하신 분
• 브랜딩에 대한 다양한 디자인 경험을 바탕으로 비즈니스에 긍정적인 임팩트를 가져온 경험이 있으신 분
• 디자인 팀의 팀 빌딩 혹은 팀 리딩 경험이 있으신 분
• 디자인 관점에서 개선점을 파악하고 이를 서비스에 반영해 본 경험이 있으신 분
• 숙련도 높은 드로잉 소스(손그림) 제작이 가능하신 분
• 고객의 니즈와 데이터에 근거하여 문제를 정의하고 이를 디자인 관점에서 해결해본 경험이 있으신 분
","[숨고 합류 여정]
• 제출 서류: 경력 중심의 이력서, 포트폴리오 (필수), 자기소개서 (선택)
• 채용 과정: 서류 전형 → 과제 전형 → 인터뷰 전형 → 처우 협의 → 최종 합격
• 숨고 및 지원자의 상황에 따라 전형 절차는 달라질 수 있습니다","[근무 환경과 복지]

1. 자율과 책임을 존중하는, 최적의 근무시간
• 주 1회 리모트로 근무합니다
• 매년 명절 (설날, 추석) 전날 그리고 마지막 근무일에는 모두 조기퇴근합니다

2. 업무에 충분히 몰입할 수 있도록, 최고의 근무환경
• 루나랩 데스크, 노트북 등 최적의 업무 장비를 지원합니다 (포지션 별 상이)
• 무제한 커피, 음료, 간식을 제공하는 사내 편의점을 운영합니다
• 지하철 2호선 선릉역에서 도보 2분 거리 쾌적하고 트렌디한 오피스에서 일합니다

3. 개인의 성장과 팀의 성장 두 마리 토끼를, 아낌없는 성장지원
• 구성원 모두에게 연간 240만원 상당 복지카드를 지급합니다
• 전문성을 기를 수 있는 교육비, 도서비를 지원합니다 (최대 100만원)
• 숨고 서비스 이용 체험비를 지원합니다 (최대 100만원)
• 활발한 사내 스터디와 세미나를 권장하고 지원합니다

4. 더 큰 임팩트를 내기 위한 숨 고르기, 휴가&경조사 혜택
• 명절에는 구성원 모두에게 선물을 지급합니다
• 생일날 케익, 상품권을 지급하고, 조기퇴근 혜택을 드립니다
• 기쁨도 슬픔도 함께, 탄탄한 경조휴가와 경조금을 지원합니다
• 장기근속자는 10일의 refresh 휴가와 선물을 지급합니다

5. 아낌없는 다양한 지원을 위한, 다양한 사내 지원 제도
• 최대 500만원의 인재 추천 포상 제도를 운영합니다
• 매월 팀원과의 점심 맛집 탐방, 팀별 회식을 지원합니다
• 사내 동아리 활동비를 매월 지원합니다​
• 각종 정부지원사업을 적극 운영합니다
","서울시 강남구 테헤란로 415, L7강남타워 5층","['광고/시각디자인', '그래픽디자인', '브랜드디자인']",['디자인'],"['광고/시각디자인', '그래픽디자인', '브랜드디자인']"
신성통상(주),정규직,"['디자인', '그래픽디자인', '그래픽']",,"• 탑텐 애슬레저 라인 '밸런스' 홍보물 기획/제작
  (프로모션/POP/리플렛/포스터 외 전반적인 디자인 제작물)

※포트폴리오 첨부 필수","• 학력 : 학사이상
• 경력 : 3년 이상 6년 이하
• 직급 : 사원 - 대리급
• 동종업계 직무 경력자 우대
• 그래픽 디자인의 이해도가 높은 자
• 시각/산업 디자인 전공자에 한하여 지원 가능
• 어도비 그래픽 프로그램 사용자 (포토샵/일러스트 필수)
• 그래픽 관련 자격증 우대 (GTQ / 컴퓨터그래픽스 운용기능사 / 컬러리스트)","• 동종업계 직무 경력자 우대
","서류전형 > 인적성 검사 > 1-2차 면접 > 채용 확정

- 서류 합격여부에 상관없이 전형결과는 개별 연락 드릴 예정입니다.
- 인적성 검사는 서류 합격자에 한해 시행 예정입니다.
- 인적성 검사는 마이크/카메라 세팅이 필요없이 30분 내외로 소요됩니다.","1. 아침/음료는 신성에서!
2. 신성통상 자율주차
3. 다양한 교육기회 부여/사내 도서관
4. 자사브랜드 할인
5. 신성 한우데이!
6. 정시퇴근보장! 셧다운제",서울 강동구 풍성로63길 84,['그래픽디자인'],['디자인'],['그래픽디자인']
(주)미리디,계약직,"['시각디자인', '그래픽디자인', '편집디자인']",,"""비즈하우스의 다양한 템플릿을 디자인해주세요!""

- 1-2주 간격으로 업데이트되는 신규 상품의 템플릿을 디자인합니다.
     ∙ 다양한 스타일의 인쇄/편집 그래픽 디자인 템플릿
     ∙ 온라인 마케팅에 사용되는 콘텐츠
     ∙ 그 외 다양한 실사 템플릿 디자인
- 템플릿 디자인 기획
     ∙ 트렌드를 분석하고 스타일을 탐색하여 자유롭게 컨셉을 설정합니다. 
- 템플릿 그래픽 에셋 제작
     ∙ 미리캔버스의 에셋을 이용하거나 직접 제작할 수 있습니다. ","""아래 사항을 갖춘 분이라면 목표 달성에 확신을 얻을 것 같아요""

∙ 디자인 경력 3년 이상이신 분
∙ 고객의 선호도를 파악하고 이를 디자인에 녹여낼 수 있으신 분
∙ 협업을 위한 원활한 커뮤니케이션 능력이 있으신 분
∙ 다양한 컨셉 기획하는 것을 좋아하시는 분
∙ 제작참여도를 표기한 포트폴리오를 제출해주세요.",,,,"서울시 구로구 디지털로31길 12, 8층 (구로동, 태평양물산)","['그래픽디자인', '출판/편집디자인', '광고/시각디자인']",['디자인'],"['그래픽디자인', '출판/편집디자인', '광고/시각디자인']"
