회사명,고용 형태,스킬,기업 소개,주요 업무,자격 요건,우대 사항,채용 절차,복리후생,회사위치,직무(복수선택),직무_lv1,직무_lv2
(주)제이오텍,정규직,"['기계', '기구개발', '기계공학']","[ 제이오텍을 소개해요 ]

연구 실험기기 분야 Global No.1을 꿈꾸는 회사, 제이오텍

과학기술 강국, 대한민국의 연구 실험실 환경을 세계 최고로 함께 만들어갈 제이오텍인을 기다립니다. 제이오텍은 세계 최고의 연구 실험 환경을 만들겠다는 꿈이 있는 기업입니다. 35년 전 이화학 실험 기기국산화를 위해 창립되었으며, 국내 실험기기를 대표하는 기업으로 성장하였습니다.

최첨단 과학 실험실을 만들어가는 실험실 장비 사업, 이차전지, 의약품 등의 신뢰성시험 장비 사업, 바이오 의약품 생산장비 사업 등 다양한 사업분야에서 고객만족을 위한 가치를 창출하고 있습니다. 사업기획부터 기술 개발, 제조, 영업마케팅 및 유지관리 서비스까지, 제이오텍은 직접 수행함으로 고객만족을 위한 노력을 다하고 있습니다. 제이오텍과 함께 노력하고 성장해 나갈 인재라면 지금 도전해 주시기 바랍니다.

- 2022년 첫 연매출 500억 돌파
- 2022년 대전 지역혁신 선도기업 선정
- 2022년 생물안전작업대 조달청 혁신제품 선정
- 2021년 인화성위험물 보관함 조달청 혁신제품 선정
- 글로벌 강소기업 2회 연속선정
- 청년친화강소기업 6회 연속 선정","[ 업무를 소개해요 ]
신제품 개발을 위하여 자신의 기술능력을 최대한 활용하여 고객이 만족하는 제품을 개발합니다. 이 과정에서 구체적으로 제품설계, 제품개발, 제품 테스트, 양산 문서 작성, 후속 조치 등 처음부터 끝까지 성실하고 책임감 있는 업무자세가 최우선으로 요구됩니다. 또한, 기존 제품의 개선사항을 적극적으로 찾아내어 해결해야 하므로 다양한 관련 지식과 끈기가 필요합니다.

신제품 개발 및 시험문서 작성
기존 제품 유지 및 개선","[ 이런 경험을 하신 분을 찾고 있어요 ]
기계공학, 기계자동차공학 등 관련 분야를 전공하신 분","[ 이런 경험을 하신 분은 더 좋아요 ]
공조냉동기계기사 자격증 소유하신 분
냉동기술 관련 경험 있으신 분
","[ 제이오텍의 채용프로세스는 다음과 같아요 ]
서류 전형 → 추가 서류 제출 : 직무 적합성 판단을 위한 추가서류 제출 → 1차 면접(Job-fit) : 실무진 면접 → 2차 면접(Culture-fit) : 임원 면접 → 처우협의 및 입사
- 서로를 더 잘 알아가기 위해 입사 후 3개월간의 수습기간이 있습니다. (급여 100%지급)
- 모든 채용 절차는 근무일 기준 5일 이내에 드리고 있습니다.","[제이오텍인을 위한 혜택 및 복지]

# 소통하는 문화
- ~님으로 소통하고 있어요
- 대표님과의 티타임 시간이 있어요
- 매월 정기 타운홀 미팅을 가지고 있어요

# 소확행 사내이벤트
- 매주 월요일에는 팝업카페가 열려요
- 생일자 축하파티와 상품권을 지급해요.
- 그 밖에도 명절, 가정의 달, 창립기념일, 크리스마스 선물이 있어요
- 따뜻한 봄날에는 동료들과 함께 벚꽃 산책을 가요.
- 야구/축구 관람 및 응원 등 문화회식을 해요.
- 신입사원분들께는 웰컴선물을 드리고 있어요.

# 제이오텍인의 성장과 행복한 생활을 위한 지원
- 도서구입비를 지원해 드리고 있어요
- 입사하게 되면 빠른 적응을 위해 신입사원 교육을 진행해요.
- 직무능력 향상을 위한 온/오프라인 교육도 지원하고 있어요.
- 친목 도모를 위한 사내 동호회를 운영해요.
- 가족의 경조사를 함께 해요. (경조사 지원, 및 선물/상조회 운영)
- 자녀의 학비를 지원해요.
- 장기근속자와 우수사원에게는 포상과 선물이 있어요.
- 명절 상여금과 하계 휴가비를 지원해요.

# 제이오텍인을 위한 리프레시
- 자유롭게 연차/반차/조퇴/외출을 사용할 수 있어요.
- 장기근속 휴가, 경조휴가, 산전 후 휴가, 육아휴직이 있어요
- 국내 브랜드 리조트 회원권을 운영하고 있어요.
- 제주도에는 제이오텍 직원분들만 사용할 수 있는 자체 휴양시설을 운영하고 있어요.",대전 유성구 테크노2로 153,['기계/기계설비 '],['생산/제조'],['기계/기계설비 ']
(주)유진로봇,정규직,"['기구설계', '기계설계', '기계공학', '물류자동화']","‘Innovation for Quality of Life with Intelligent Robot Technology’ 유진로봇에서 공개채용을 진행합니다. 
1988년에 설립된 30년차 로봇전문기업으로 서비스 로봇 분야의 세계적인 기술력을 자랑하는 기업입니다. 성장하는 혁신기업 유진로봇과 함께 해보세요!

유진로봇은 기술중심 회사로 R&D에 적극적으로 투자하고 있습니다. 국내뿐 아니라 글로벌 시장 선점을 위해 세상을 놀라게 할 도전을 준비 중입니다.

유연근무제, 동호회 활동, 자기계발 지원, 로봇업계 최고 수준의 복리후생 제도로 균형 있는 삶과 구성원의 성장을 지원합니다.

직원들의 창의적인 아이디어를 수용하고 개개인이 갖고 있는 능력을 극대화하여 열정적으로 업무를 수행할 수 있도록 지원합니다.

유진로봇 “SAS사업부”는 스마트 자동화 시스템(Smart Automation System) 사업부로 
자동차 부품과 반도체 및 중공업 분야에서 공장자동화 설비를 제작하여 공급하는 조직입니다.
1988년부터 Yujin Robot을 설립하면서 운영되었으며, 34년의 경험에서 축적된 다양한 설계 노하우로 
스마트 자동화 시스템 및 솔루션을 구축을 제공하고 있습니다.","ㆍ기구설계 엔지니어
ㆍ자동화 설비 및 물류자동화 설계 및 개발
ㆍ글로벌 프로젝트 커뮤니케이션 및 진행 (영어가능자)
","ㆍ초대졸이상 (기계공학 / 기계설계 관련 학과 전공)
ㆍ업무 경력 3년 이상
ㆍ자동화설비 및 물류 자동화 기구설계 유경험자
ㆍSOLID WORKS 가능자
ㆍ영어 능숙자
",ㆍ영어 능숙자,서류전형 > 1차 면접 > 2차 면접 > 최종합격,"(1) 연금·보험 : 퇴직연금, 국민연금, 고용보험, 산재보험, 건강보험
(2) 휴무·휴가·행사 : 유연근무제, 연차(1시간 단위), 근로자의날 휴무, 경조휴가, 출산휴가, 육아휴직, 사내 동호회 운영, 창립기념일 행사 등
(3) 보상·수당·지원 : 인센티브제, 직무 발명비, 각종 경조금 지원, 사우회 운영, 장기근속자 포상, 우수사원 표창/포상, 가족수당, 직원추천 포상금,결혼 선물 로봇청소기 지급, 입사 웰컴키트 지급 등
(4) 교육·연수 : 신입사원교육(OJT/분기별), 사내 직무교육, 기술동향 자료집 제공 등
(5) 사내시설·장애인지원 : 사내 식당, 사내 카페, 사내 피트니스센터, 사내 정원, 사내 주차장, 사내 도서관
(6) 생활편의·여가행사 : 자기계발비 지원, 건강검진, 조식/중식/석식 제공, 출퇴근 교통비 지원, 회식비 지원, 리조트 지원",인천광역시 연수구 하모니로 187번길 33 유진로봇,['기계/기계설비 '],['생산/제조'],['기계/기계설비 ']
(주)솔루엠,정규직,"['영업', '설계', '기구설계', '기계', '기계설계']","□ (주)삼성전기에서 2015년 9월 분사한 기업으로 가장 큰 규모의 전자기기 및 부품 전문기업    

- 2021년 기준 매출 1조 1575억/국내 440여명  / 해외 3800여명

□ 파워모듈(전자기기용 전력변환장치), 튜너, ESL(전자가격표시기) 사업 주력,  IoT(사물인터넷)으로 영역 확대

□ 미국 최대 백화점체인 Macys(미국전역 800여店)에 ESL 독점 공급중

    - 국내경쟁사중 유일하게 자체 ESL 제조라인 운영

□ 2021년 2월 코스피 상장후 대기업으로 성장발전이 확실한 기업 ",ㆍ전기 전자 관련 부품 기구설계,"ㆍ기계관련 학과 졸업
ㆍ경력 : 신입 또는 경력 8년 미만
ㆍ기타 필수 사항
  - 영어 가능자(공인영어점수 기재 필수)",,"서류전형 > 1차면접 > CEO면접 > 최종합격 
*접수순서에 따라 면접진행예정이오니 가급적 빠른지원 바랍니다","지원금/보험
건강검진, 의료비지원(본인), 각종 경조사 지원, 단체 상해보험, 의료비지원(가족), 자녀학자금
급여제도
퇴직연금, 상여금, 우수사원포상, 퇴직금, 성과급, 자격증수당, 4대 보험
선물
명절선물/귀향비
교육/생활
신입사원교육(OJT), 외국어 교육 지원, 점심식사 제공, 저녁식사 제공, 아침식사 제공, 해외주재원 제도
근무 환경
회의실, 카페테리아, 건물 내 경사로, 사원증, 사무용품 지급
조직문화
노조/노사협의회, 수평적 조직문화, 자유복장
출퇴근
야간교통비지급, 주차장제공, 탄력근무제, 자율 근무제
리프레시
연차, 근로자의 날 휴무, 산전 후 휴가, 육아휴직, 남성출산휴가, 보건휴가","경기 용인시 기흥구 구성로 357, A동 6층",['기계/기계설비 '],['생산/제조'],['기계/기계설비 ']
(주)유진로봇,정규직,"['Simulation', '3d', '공정설계', '3D설계', 'siemens']","‘Innovation for Quality of Life with Intelligent Robot Technology’ 유진로봇에서 공개채용을 진행합니다. 
1988년에 설립된 30년차 로봇전문기업으로 서비스 로봇 분야의 세계적인 기술력을 자랑하는 기업입니다. 성장하는 혁신기업 유진로봇과 함께 해보세요!

유진로봇은 기술중심 회사로 R&D에 적극적으로 투자하고 있습니다. 국내뿐 아니라 글로벌 시장 선점을 위해 세상을 놀라게 할 도전을 준비 중입니다.

유연근무제, 동호회 활동, 자기계발 지원, 로봇업계 최고 수준의 복리후생 제도로 균형 있는 삶과 구성원의 성장을 지원합니다.

직원들의 창의적인 아이디어를 수용하고 개개인이 갖고 있는 능력을 극대화하여 열정적으로 업무를 수행할 수 있도록 지원합니다.

유진로봇 “SAS사업부”는 스마트 자동화 시스템(Smart Automation System) 사업부로 
자동차 부품과 반도체 및 중공업 분야에서 공장자동화 설비를 제작하여 공급하는 조직입니다.
1988년부터 Yujin Robot을 설립하면서 운영되었으며, 34년의 경험에서 축적된 다양한 설계 노하우로 
스마트 자동화 시스템 및 솔루션을 구축을 제공하고 있습니다.","• 3D 공정 설계 수행
• 기존 공정 분석 및 개선 방안 제안
• Digital twin 시뮬레이션 기술개발
","• 3D공정설계 가능자
• 3D 설계 도구 사용 능력(Siemens Plant simulation 또는 Visual Components)
• 커뮤니케이션 및 협업 능력
• 문제해결 및 분석 능력 
","• 3D공정설계 3년 이상 경력 보유
• 제조현장 경험 보유자
• 업무 경력 관련 포트폴리오 제출 가능자
• 영어능력 우수자 
• 즉시 출근 가능자 
",서류전형 > 1차 면접 > 2차 면접 > 최종합격,"(1) 연금·보험 : 퇴직연금, 국민연금, 고용보험, 산재보험, 건강보험
(2) 휴무·휴가·행사 : 유연근무제, 연차(1시간 단위), 근로자의날 휴무, 경조휴가, 출산휴가, 육아휴직, 사내 동호회 운영, 창립기념일 행사 등
(3) 보상·수당·지원 : 인센티브제, 직무 발명비, 각종 경조금 지원, 사우회 운영, 장기근속자 포상, 우수사원 표창/포상, 가족수당, 직원추천 포상금,결혼 선물 로봇청소기 지급, 입사 웰컴키트 지급 등
(4) 교육·연수 : 신입사원교육(OJT/분기별), 사내 직무교육, 기술동향 자료집 제공 등
(5) 사내시설·장애인지원 : 사내 식당, 사내 카페, 사내 피트니스센터, 사내 정원, 사내 주차장, 사내 도서관
(6) 생활편의·여가행사 : 자기계발비 지원, 건강검진, 조식/중식/석식 제공, 출퇴근 교통비 지원, 회식비 지원, 리조트 지원",인천광역시 연수구 하모니로 187번길 33 유진로봇,['기계/기계설비 '],['생산/제조'],['기계/기계설비 ']
(주)시스콘,정규직,"['C++', 'python', 'Linux', 'Docker', 'github']","(주)시스콘은 공장 자동화 전문 기업으로 오랜 경험과 선진 기술을 통해 4차 산업혁명 시대에서 요구되는 종합적인 Solution을 제공하고 있는 기업입니다.
자동화에 필요한 시스템 컨설팅부터 프로그램 개발, 시운전, 유지보수 및 교육 등의 서비스를 제공하고 있으며, 자체 연구소를 통해 자율주행 이송 로봇 개발 및 IT Solution 개발을 하고 있습니다.
특히, 우리 회사가 가지고 있는 FA, IT, 그리고 ROBOT 기술을 융합함으로써 The Value of Digital Convergence, 디지털 융합의 가치라는 회사 슬로건으로 고객에 다가가고 있습니다. 이것은 그동안 분리되어 있던 세가지 분야를 통합하는 서비스로, Smart Factory 를 만드는데 시스콘이 가지는 차별화된 경쟁력이며 가치이기도 합니다.
(주)시스콘은 언제나 책임있는 자세와 끊임없는 열정으로 고객사와 함께 성장한다는 마음으로 최선의 엔지니어링 서비스와 최고의 Solution을 공급하는 기업이 되도록 하겠습니다.","• AMR 구동을 위한 소프트 웨어 설계, 구현, 테스트, 운영
• AMR 서비스/솔루션/플랫폼 개발
• CI/CD 구축 및 운영 (GitHub)","• 커뮤니케이션, 문제 해결 능력
• C++/Python 언어 가능자
• Robotics/AMR/AGV에 대한 지식","• 3년 이상의 경력
• 영어 가능자
• AGV/AMR 경험자
• 로봇 미들웨어, ROS/ROS2 경험자
• Linux(Ubuntu) OS기반 운용 프로그램 개발 경험자
• 전문연구요원 지원자","[채용절차]
• 서류전형 -> 1차 면접(실무진) ->2차 면접(임원) -> 최종합격
※ 절차는 변경될 수 있습니다.

[참고사항]
• 서류 합격자에 한해 연락드립니다
• 본 채용은 수시 진행으로 우수 인재 채용 시 마감될 수 있습니다.","안정된 생활을 지원합니다.
건강검진, 각종 경조사 지원, 단체 상해보험, 체력단련실운영, 업무활동비 지급, 통신비 지원

직원들의 열정에 보답하고 싶습니다.
퇴직연금, 인센티브제, 상여금, 장기근속자 포상, 퇴직금, 성과급, 휴일(특근)수당, 직책수당, 4대 보험

우리 회사만의 특별한 복지!
창립일선물지급, 생일선물/파티, 장기근속 선물

직원들의 자기계발을 존중합니다!
워크샵, 외국어 교육 지원, 교육비 지원, 자기계발비 지원, 구내식당(사원식당), 점심식사 제공, 저녁식사 제공, 사내동호회 운영, 간식 제공, 식비 지원, 음료제공(차, 커피)

편안하게 일할 수 있는 최선의 환경을 제공합니다.
휴게실, 회의실, 공기청정기, 카페테리아, 게임기, 유니폼지급, 사무용품 지급, 최고 성능 컴퓨터, 안마실/안마의자

직원 중심의 조직문화를 만들어갑니다.
회식강요 안함, 자유복장

직원들의 편의를 위한 출퇴근과 다양한 근무 제도를 제공해요!
기숙사 운영, 차량유류비지급, 주차장제공, 회사차량 있음

최고의 복지는 휴가죠!
연차, 여름휴가, 경조휴가제, 반차, Refresh휴가, 근로자의 날 휴무, 휴가비지원, 포상휴가","인천 서구 로봇랜드로 155-30, 4층",['기계/기계설비 '],['생산/제조'],['기계/기계설비 ']
오비오(주),정규직,"['설계', '설비', '제작', '설비보전', '설비관리']",오비오주식회사에서 당사와 함께 새로운 도전과 열정으로 미래를 이끌어 갈 새로운 인재를 모집합니다.,"ㆍ설비보전, 제작 설비관리
ㆍ설비일상, 보전관리
ㆍ설비자산 관리
ㆍ공정품질관리, 공정지표관리, 공정개선","ㆍ경력 : 경력 3~5년 이하 (대리급)
ㆍ가스기능사 이상 보유자",ㆍ가전제품 설비유지보수 경험자,서류전형 > 면접 1차 > 면접2차 > 최종결과 발표,"지원금/보험
ㆍ건강검진, 각종 경조사 지원

선물
ㆍ명절선물/귀향비,생일선물

근무환경
ㆍ휴게실, 카페테리아, 유니폼지급, 사무용품 지급

리프레시
ㆍ연차, 여름휴가, 반차, 근로자의 날 휴무

급여제도
ㆍ퇴직연금, 장기근속자 포상, 퇴직금, 4대보험

교육
ㆍ교육비 지원, 점심/석식 제공

조직문화
ㆍ회식강요 안함, 자유로운 연차사용, 자유복장

출퇴근
ㆍ기숙사운영, 통근버스 운영",경기도 화성시 마도면 청원산단2길 76,['기계/기계설비 '],['생산/제조'],['기계/기계설비 ']
(주)와이엠케이,정규직,"['반도체', '설계', '디스플레이', '3d', '자동화']",㈜와이엠케이에서 다음과 같이 유능한 인재를 모집합니다.,ㆍ반도체/디스플레이 등 최첨단 장비 기계 설계 및 관련 업무,"* 졸업예정자 및 각 학력에 준하는 조건을 갖춘 자 지원 가능
* 성별무관
* 나이제한없음
* 상기 우대사항은 필수는 아닙니다.","ㆍ기계, 메카트로닉, 기계설계 등
   공학계열 전공자
ㆍ3D Tool 사용 경험자
   (Program 종류 무관, Inventor 경험 우대)
ㆍ자동화 설비 설계 경험자 우대
ㆍ해외여행에 결격사유 없는 자",서류전형 > 전화면접 > 대면면접 > 최종합격 ,"ㆍ우수사원시상식
ㆍ워크샵
ㆍ신입사원교육(OJT)
ㆍ직무능력향상교육
ㆍ리더쉽강화교육
ㆍ도서구입비지원
ㆍ교육비 지원
ㆍ자기계발비 지원
ㆍ각종 경조사 지원
ㆍ연차, 반차
ㆍ경조휴가제
ㆍ근로자의 날 휴무
ㆍ4대보험
ㆍ상여금
ㆍ장기근속자포상
ㆍ우사사원포상
ㆍ퇴직금
ㆍ건강검진
ㆍ의료비지원(본인)
ㆍ기숙사 운영
ㆍ체력단련실운영
ㆍ명절선물/귀향비
ㆍ창립일선물지급
ㆍ임신/출산 선물
ㆍ장기근속 선물
ㆍ산전 후 휴가
ㆍ남성출산휴가
ㆍ휴게실, 회의실
ㆍ장애인 화장실
ㆍ장애인 전용 주차장
ㆍ주 52시간제 준수
ㆍ자유복장
ㆍ유니폼지급
ㆍ음료제공(차, 커피)
ㆍ주차장제공
ㆍ사원증
",경기 평택시 청북읍 현곡산단로 29,['기계/기계설비 '],['생산/제조'],['기계/기계설비 ']
(주)와이엠케이,정규직,"['반도체', '설계', '디스플레이', '3d', '자동화']",㈜와이엠케이에서 다음과 같이 유능한 인재를 모집합니다.,ㆍ반도체/디스플레이 등 최첨단 장비 기계 설계 및 관련 업무,"* 졸업예정자 및 각 학력에 준하는 조건을 갖춘 자 지원 가능
* 성별무관
* 나이제한없음
* 상기 우대사항은 필수는 아닙니다.","ㆍ기계, 메카트로닉, 기계설계 등
   공학계열 전공자
ㆍ3D Tool 사용 경험자
   (Program 종류 무관, Inventor 경험 우대)
ㆍ자동화 설비 설계 경험자 우대
ㆍ해외여행에 결격사유 없는 자",서류전형 > 전화면접 > 대면면접 > 최종합격 ,"ㆍ우수사원시상식
ㆍ워크샵
ㆍ신입사원교육(OJT)
ㆍ직무능력향상교육
ㆍ리더쉽강화교육
ㆍ도서구입비지원
ㆍ교육비 지원
ㆍ자기계발비 지원
ㆍ각종 경조사 지원
ㆍ연차, 반차
ㆍ경조휴가제
ㆍ근로자의 날 휴무
ㆍ4대보험
ㆍ상여금
ㆍ장기근속자포상
ㆍ우사사원포상
ㆍ퇴직금
ㆍ건강검진
ㆍ의료비지원(본인)
ㆍ기숙사 운영
ㆍ체력단련실운영
ㆍ명절선물/귀향비
ㆍ창립일선물지급
ㆍ임신/출산 선물
ㆍ장기근속 선물
ㆍ산전 후 휴가
ㆍ남성출산휴가
ㆍ휴게실, 회의실
ㆍ장애인 화장실
ㆍ장애인 전용 주차장
ㆍ주 52시간제 준수
ㆍ자유복장
ㆍ유니폼지급
ㆍ음료제공(차, 커피)
ㆍ주차장제공
ㆍ사원증
",경기 평택시 청북읍 현곡산단로 29,['기계/기계설비 '],['생산/제조'],['기계/기계설비 ']
(주)와이엠케이,정규직,"['반도체', '설계', '디스플레이', '3d', '자동화']",,ㆍ반도체/디스플레이 등 최첨단 장비 기계 설계 및 관련 업무,"ㆍ3D Tool 사용 경험자
   (Program 종류 무관, Inventor 경험 우대)

","ㆍ자동화 설비 설계 경험자 우대
ㆍ기계, 메카트로닉, 기계설계 등 공학계열 전공자
ㆍ해외여행에 결격사유 없는 자

* 상기 우대사항은 필수는 아닙니다.
* 각 학력에 준하는 조건을 갖춘 자 지원 가능
* 성별무관
* 나이제한없음",서류전형 > 전화면접 > 대면면접 > 최종합격 ,"ㆍ우수사원시상식
ㆍ워크샵
ㆍ신입사원교육(OJT)
ㆍ직무능력향상교육
ㆍ리더쉽강화교육
ㆍ도서구입비지원
ㆍ교육비 지원
ㆍ자기계발비 지원
ㆍ각종 경조사 지원
ㆍ연차, 반차
ㆍ경조휴가제
ㆍ근로자의 날 휴무
ㆍ4대보험
ㆍ상여금
ㆍ장기근속자포상
ㆍ우사사원포상
ㆍ퇴직금
ㆍ건강검진
ㆍ의료비지원(본인)
ㆍ기숙사 운영
ㆍ체력단련실운영
ㆍ명절선물/귀향비
ㆍ창립일선물지급
ㆍ임신/출산 선물
ㆍ장기근속 선물
ㆍ산전 후 휴가
ㆍ남성출산휴가
ㆍ휴게실, 회의실
ㆍ장애인 화장실
ㆍ장애인 전용 주차장
ㆍ주 52시간제 준수
ㆍ자유복장
ㆍ유니폼지급
ㆍ음료제공(차, 커피)
ㆍ주차장제공
ㆍ사원증
",경기 평택시 청북읍 현곡산단로 29,['기계/기계설비 '],['생산/제조'],['기계/기계설비 ']
(주)와이엠케이,정규직,"['반도체', '설계', '디스플레이', '3d', '자동화']",,ㆍ반도체/디스플레이 등 최첨단 장비 기계 설계 및 관련 업무,"ㆍ3D Tool 사용 경험자
   (Program 종류 무관, Inventor 경험 우대)

","ㆍ자동화 설비 설계 경험자 우대
ㆍ기계, 메카트로닉, 기계설계 등 공학계열 전공자
ㆍ해외여행에 결격사유 없는 자

* 상기 우대사항은 필수는 아닙니다.
* 각 학력에 준하는 조건을 갖춘 자 지원 가능
* 성별무관
* 나이제한없음",서류전형 > 전화면접 > 대면면접 > 최종합격 ,"ㆍ우수사원시상식
ㆍ워크샵
ㆍ신입사원교육(OJT)
ㆍ직무능력향상교육
ㆍ리더쉽강화교육
ㆍ도서구입비지원
ㆍ교육비 지원
ㆍ자기계발비 지원
ㆍ각종 경조사 지원
ㆍ연차, 반차
ㆍ경조휴가제
ㆍ근로자의 날 휴무
ㆍ4대보험
ㆍ상여금
ㆍ장기근속자포상
ㆍ우사사원포상
ㆍ퇴직금
ㆍ건강검진
ㆍ의료비지원(본인)
ㆍ기숙사 운영
ㆍ체력단련실운영
ㆍ명절선물/귀향비
ㆍ창립일선물지급
ㆍ임신/출산 선물
ㆍ장기근속 선물
ㆍ산전 후 휴가
ㆍ남성출산휴가
ㆍ휴게실, 회의실
ㆍ장애인 화장실
ㆍ장애인 전용 주차장
ㆍ주 52시간제 준수
ㆍ자유복장
ㆍ유니폼지급
ㆍ음료제공(차, 커피)
ㆍ주차장제공
ㆍ사원증
",경기 평택시 청북읍 현곡산단로 29,['기계/기계설비 '],['생산/제조'],['기계/기계설비 ']
모트렉스(주),정규직,"['개발', '자동차', '기구설계', '기구개발']","(주) 모트렉스는 창사 이래 고객과의 신뢰와 믿음을 통해 다양한 사업분야를 확대 하였으며 성장과 함께 Automotive Human Machine Interface 기술을 바탕으로 4차 사업혁명과 관련된 커넥티드 카, IT솔루션, IoT 등 연구개발, HUD, Dashcam 등을 통해 자율주행차량 시대를 준비하고 있습니다.

현재 자동차 부품 유통, 오디오, 네비게이션, 경찰청 블랙박스, IT융합 차량 인포테인먼트 시스템 콘텐츠 개발, 프리미엄 고속버스 등 사업 영역을 다양하게 넓히며, 안정적인 성과와 핵심 기술을 바탕으로 4차 혁명을 선도하는 글로벌 기업으로 발돋움 하기 위해 모든 모트렉스인들이 최선을 다해 노력하고 있습니다","[전장품 기구개발]

- 전장품 기구설계, 개발
","[자격요건]

- 학사 이상
- 자동차 관련 분야 근무 경험 5년 이상 ~ 10년 이하
- 전장품 기구설계 5년이상 (Catia)
- 사출/PRESS 금형 구조 이해자


","[우대사항]

- 해당 분야 경력보유자 
- 자동차 업계 분야 종사자
- 사출/PRESS 금형 Trouble 대책 대응 가능자
",,"• 휴가 : 하계유급휴가, 단체연차
• 일/가정 : 유연근무제, 패밀리데이
• 포상 : 장기근속자 포상
• 건강 : 종합건강검진, 독감예방접종 지원
• 현물성 복지 : 복지포인트(80만원/年), 변동성과급
• 근무제도 : 주5일 근무, 자율복장제도, 기숙사지원(천안공장), 구내식당(천안공장)","경기도 성남시 분당구 황새울로258번길 25, 12층(수내동, 서영빌딩) ",['기계/기계설비 '],['생산/제조'],['기계/기계설비 ']
모트렉스(주),정규직,"['진동', '열역학', '동역학', '기구해석']","(주) 모트렉스는 창사 이래 고객과의 신뢰와 믿음을 통해 다양한 사업분야를 확대 하였으며 성장과 함께 Automotive Human Machine Interface 기술을 바탕으로 4차 사업혁명과 관련된 커넥티드 카, IT솔루션, IoT 등 연구개발, HUD, Dashcam 등을 통해 자율주행차량 시대를 준비하고 있습니다.

현재 자동차 부품 유통, 오디오, 네비게이션, 경찰청 블랙박스, IT융합 차량 인포테인먼트 시스템 콘텐츠 개발, 프리미엄 고속버스 등 사업 영역을 다양하게 넓히며, 안정적인 성과와 핵심 기술을 바탕으로 4차 혁명을 선도하는 글로벌 기업으로 발돋움 하기 위해 모든 모트렉스인들이 최선을 다해 노력하고 있습니다","[전장품 기구 해석 : CAE]

- 열역학 / 진동 / 동역학 / 유체역학 CAE 해석
","[자격요건]

- 학사 이상
- 자동차 관련 분야 근무 경험 5년 이상 ~ 11년 이하
- EV / ESS 개발 관련 CAE 경험 3년 이상

","[우대사항]

- 해당 분야 경력보유자 또는 박사 졸업(예정)자
- 자동차 업계 분야 종사자
- 대기업 BMS 개발 업체 출신자
",,"• 휴가 : 하계유급휴가, 단체연차
• 일/가정 : 유연근무제, 패밀리데이
• 포상 : 장기근속자 포상
• 건강 : 종합건강검진, 독감예방접종 지원
• 현물성 복지 : 복지포인트(80만원/年), 변동성과급
• 근무제도 : 주5일 근무, 자율복장제도, 기숙사지원(천안공장), 구내식당(천안공장)","경기도 성남시 분당구 황새울로258번길 25, 12층(수내동, 서영빌딩) ",['기계/기계설비 '],['생산/제조'],['기계/기계설비 ']
모트렉스(주),정규직,"['개발', '자동차', '기구개발', '기구']","(주) 모트렉스는 창사 이래 고객과의 신뢰와 믿음을 통해 다양한 사업분야를 확대 하였으며 성장과 함께 Automotive Human Machine Interface 기술을 바탕으로 4차 사업혁명과 관련된 커넥티드 카, IT솔루션, IoT 등 연구개발, HUD, Dashcam 등을 통해 자율주행차량 시대를 준비하고 있습니다.

현재 자동차 부품 유통, 오디오, 네비게이션, 경찰청 블랙박스, IT융합 차량 인포테인먼트 시스템 콘텐츠 개발, 프리미엄 고속버스 등 사업 영역을 다양하게 넓히며, 안정적인 성과와 핵심 기술을 바탕으로 4차 혁명을 선도하는 글로벌 기업으로 발돋움 하기 위해 모든 모트렉스인들이 최선을 다해 노력하고 있습니다","[배터리팩 기구 개발]

- Battery Pack Assy 기구개발","[자격요건]

- 학사 이상
- 자동차 관련 분야 근무 경험 5년 이상
- 방수/방진 및 전기차 Battery Pack 설계 경험자
","[우대사항]

- 해당 분야 경력 보유자 또는 박사 졸업(예정)자
- 자동차 업계 분야 종사자
- 대기업 BMS 개발 업체 출신자
",,"• 휴가 : 하계유급휴가, 단체연차
• 일/가정 : 유연근무제, 패밀리데이
• 포상 : 장기근속자 포상
• 건강 : 종합건강검진, 독감예방접종 지원
• 현물성 복지 : 복지포인트(80만원/年), 변동성과급
• 근무제도 : 주5일 근무, 자율복장제도, 기숙사지원(천안공장), 구내식당(천안공장)","경기도 성남시 분당구 황새울로258번길 25, 12층(수내동, 서영빌딩) ",['기계/기계설비 '],['생산/제조'],['기계/기계설비 ']
