회사명,고용 형태,스킬,기업 소개,주요 업무,자격 요건,우대 사항,채용 절차,복리후생,회사위치,직무(복수선택),직무_lv1,직무_lv2
(주)코코지,정규직,"['엑셀', '생산관리', '중국어']","코코지는 다음 세대를 위한 키즈 오디오 테크 플랫폼으로, 오디오 콘텐츠를 기반하여 
아이들의 콘텐츠 소비 여정을 새롭게 디자인해 나가는 스타트업입니다.  

코코지는 무분별할 수 있는 스크린 타임에서 벗어나, 청각 자극을 통한 언어, 두뇌, 정서발달 등 
아이들의 순수한 성장이 이루어질 수 있는 시간으로 채워나가길 희망하며 서비스를 만들어나가고 있습니다:

아이들이 스스로 손쉽게 작동할 수 있는 ‘코코지 하우스' (스마트 오디오 플레이어) 와 
캐릭터별 키즈 전용 프리미엄 콘텐츠가 내재되어 있는 ‘아띠' 들은 아이들에게 행복하고 영감을 줄 수 있는 
건강한 콘텐츠 소비의 시작이자, 상상의 나래를 펼쳐나갈 수 있는 Gateway 가 되어줄 것이라 믿습니다.

코코지는 자체 개발 캐릭터와 컨텐츠는 물론, 이미 세계적으로 인기를 끌고 있는 핑크퐁과 뽀로로 등 
다양한 IP 파트너사들과의 협업 개발도 지속적으로 진행하며 코코지만의 플랫폼 경쟁력을 빠른 속도로 확보해 나가고 있습니다.

이를 기반으로 올해 2월 국내 서비스 런칭 후 100일 만에 1만명 이상의 사용자 확보 및 와디즈 펀딩 시작 
당일 실시간 랭킹 1위를 기록하는 등 저희가 바라보고 있는 시장의 가능성을 실시간으로 확인해 나가고 있습니다. 
성공적인 Pre-A 시리즈 유치를 포함하여 누적 100억원의 투자 유치를 진행하였고, 
TBT파트너스를 포함한 시그나이트파트너스, L&S벤처캐피탈, KDB산은캐피탈, 동아사이언스 등 
국내 저명한 VC 뿐만 아니라, 요기요의 초기 투자사였던 TEAM GLOBAL, 일본 제트벤처캐피탈(ZVC), 중국의 시노밸리벤처스 등 
해외의 전략적 투자사들과의 파트너십을 통해 비즈니스 성장에만 집중할 수 있는 오퍼레이션 환경을 기반하여 유저 중심의 글로벌 서비스를 목표로 합니다.","- 어린이 완구와 피규어 상품 기획/개발/생산 전반 계획 수립 및 운영 지원
- 생산 전반의 PM 역할로서 외주 협력사와의 기획 및 제작 업무 지원
- 제품 (어린이) 인증 과정 F/U 지원
- 무역 수출입 업무 지원 (필요 시)","- 신입 또는 2년 이하의 경력
- 중국어 가능하신 분
- 문서작성과 엑셀 활용을 잘하시는 분
- 해외여행에 결격사유가 없으신 분","- 어린이 제품에 관심이 많으신 분
- 제조/구매/무역업무에 관심이 많고 관련 업무를 하고 싶으신 분
- 운전면허증을 소지하고 계신 분
- 아르바이트 경험이 많으신 분",서류전형 → 1차 인터뷰 (실무) → 2차 인터뷰 (컬쳐핏) → 처우협의 → 최종합격,"• 자율과 책임의 원격/재택근무 시스템 운영 
• 코어타임 11시-6시를 기준으로한 자유로운 출퇴근, 유연 근무제 운영
• 법인카드 식대 지원
• 통신비 지원
• 도서, 교육비 지원
• 체력 단련비 지원
• 스낵바 상시 지원
• 야근 교통비 지원
• 생일자 조기 퇴근 및 선물 제공
• 최신형 업무 장비 지원","서울 강남구 언주로171길 16, 2층, 5층",['생산관리'],['생산관리/품질관리'],['생산관리']
(주)애니캐스팅,정규직,"['생산', 'LED', '사출', '렌즈']","회사의 핵심리더로 성장할 인재를 모집합니다.

애니캐스팅은 LED 광학렌즈 분야에서 국내 1위를 점유하고 있고,
지난 20년간 광학렌즈를 국내 및 전세계에 수출하고 있는 자랑스런 대한민국의 기업입니다.
최근 반도체 접합 장비 상용화를 위하여 인재영입 및 투자를 하고 있습니다.

주요 고객은 국내 아모센스, 독일 노이뮬러, 미국 글린트 등 국내외 250개 이상의 LED 조명기업 입니다.

","- 사출 현장 관리
- 원재료 관리
- 사출기 및 기계관리
- 사출 조건 엔지니어 (개발/양산)","- 고졸이상
- 신입, 경력 (년수무관)","- 인근거주자 우대
- 야간근무 가능자 우대
- 플라스틱 사출 경력자 우대","서류전형 > 1차면접 > 2차면접

- 이력서 : 희망연봉 기재
- 자기소개서 : 관련 경력위주로 서술
","급여제도 : 퇴직금, 우수사원 포상
리프레시 : 연차, 여름휴가, 근로자의 날 휴무, 경조 휴가제, 생일자 오후반차
지원 / 보험 : 건강검진, 각종 경조사 지원, 4대보험, 명절선물, 중/석식 제공, 통근버스(진영 일대), 차량 유류비 지원",서울 강서구 양천로 583 우림블루나인빌딩 16층,['생산관리'],['생산관리/품질관리'],['생산관리']
(주)디에스피,정규직,"['생산', '생산관리', '재고관리', '금속']","1988년 설립된 (주)디에스피는 스테인리스 스틸 표면처리 분야에서 창조적이고 혁신적인 제품을 생산하고 있습니다.
디에스피와 함께 성장해갈 열정과 역량있는 인재를 모집합니다!","- 스테인레스 스틸 원소재 및 제품 재고관리
- 생산 스케줄, 공정 관리 및 개선","- 학력 : 학력무관
- 경력 : 10년 ~ 15년
- 금속관련 제조업체 근무 경험자
- 계획성, 꼼꼼함, 적응성","- 유관업무 경험자
- ERP 사용 가능자
- 문서작성 능숙자
- 차량 소지자","서류전형 > 실무 1차면접 > 실무 2차면접 > 최종합격

이력서, 자기소개서, 경력자 : 경력증명서 제출","- 4대보험 및 퇴직연금
- 연차, 하계휴가
- 각종 경조사 휴일 및 경조금 지급
- 우수사원 표창 및 포상
- 직원생일 상품권 및 선물 지급
- 창립기념일, 근로자의 날 기념품 지급
- 명절 선물, 상여금 지급
- 지급품 (사무용품, 다이어리, 근무복 등)",경남 김해시 생림면 장재로 439-24,['생산관리'],['생산관리/품질관리'],['생산관리']
(주)파인우드리빙,정규직,"['QA', 'QC', '생산관리', '재고관리']","파인우드리빙 : 당사는 리빙 브랜드 매니지먼트 회사로서, 개별 브랜드가 장기적으로
창의성과 탁월함을 발휘하여 지속가능한 라이프 스타일 브랜드로 성장하도록 지원하는 사업모델을 구축 중입니다.

당사 및 패밀리 브랜드 소개)
a) 가구브랜드 : 오블리크테이블, 잭슨카멜레온, 무니토, 바이헤이데이, 텍스쳐
b) 물류법인 : 파인우드리빙로지스
c) 리빙스타일 큐레이션 편집샵 : 무브먼트랩

무브먼트랩에 대한 소개)
무브먼트랩은 경쟁력 있는 국내외 브랜드를 소개하고 해당 브랜드의 숨겨져 있는 가치를 찾아 다양한 방식의 협업을 통해
재해석하는 팝업 프로젝트입니다. 특히, 의류는 패션쇼나 프레젠테이션을 통해 고객과 지속적인 교류와 브랜딩 활동을
수행하지만 리빙은 특성 상 일시적 고관여 품목으로 고객 관심을 지속적으로 환기할 창구가 부재합니다. 이에,
무브먼트랩은 리빙을 중심으로한 다양한 이종 카테고리와 결합하여 리빙 중심의 복합 팝업형 프로잭트를 통해 리빙
분야와 리빙 브랜드에 대한 관심도를 고취시키고자 합니다.

단순히 우리는 “리빙편집샵”에 머물러 있지 않습니다. 어떨때는 리빙 브랜드를 보여주는 모습이 “편집샵”일 수도 있고,
어떨 때는 “카페나 식당”일 수도 있고 또 어떨 때는 “숙박”형태의 모습일수도 있습니다. 우리는 고객의 관심을 불러일으킬
수 있는 다양한 접점을 마련하여 리빙브랜드들의 여러가지 면모들을 공간속에서 그리고 컨텐츠 속에서 보여주고자 합니다.

무브먼트랩 사업 영역)
1. 리빙 편집샵
   A. 온라인 : movementlab.kr
   B. 오프라인 : 부산, 의왕 플래그쉽 스토어 & 한남 세컨드 마켓

2. 무브먼트 스테이
   A. 양양, 이천
","ㆍ생산계획, BOM, 원가, 납기 및 재고관리
ㆍ협력업체(공장) 및 생산 공정 관리
ㆍQC/QA
ㆍ제품 생산업무 (목제 반제품 조립, 가공, AS 등)
ㆍ품질 가이드 교육 및 관리, 데이터화
ㆍ생산관련 관리 업무 (발주, 구매 등)","ㆍ경력 : 동종업계 경력 5년 이상 (가구 제품/생산관리 유경험)
ㆍ중급 이상 OS(엑셀) 및 문서 활용 능력 보유
ㆍ운전가능자",ㆍAutoCAD 사용 가능자,"서류전형 > 1차면접 > 2차면접 > 최종합격

- 입사지원 서류에 허위사실이 발견될 경우, 채용 확정 이후라도 채용이 취소될 수 있습니다.","- 자사 제품 및 입점사 제품 할인가 구매 가능
- 잭슨카멜레온, 무니토, 바이헤이데이, 오블리크테이블 본인 사용 기준 구매 시 원가 기준 구매 가능
- 자사 스테이 숙소 할인가 숙박 가능
- 건강검진 30만원 지원 (2년에 한번씩","서울 중구 퇴계로20나길 16, 4층",['생산관리'],['생산관리/품질관리'],['생산관리']
(주)에스알,정규직,"['생산', '생산관리', '제조', '시험', '설치', '결선']","We make a Innovative Way of Future Railway Industry.

국내 철도신호장비업계 Top 3
철도업계에서 혁신제품인 통합 모듈형 임펄스궤도 회로장치를 최초 개발 및 유일한 생산, 공급 회사
전기/전자 신호제품 중 High-End Provider이자 loT Sensoring Solution Provider
철도 신호제어 시스템 구축의 설계부터 제조, 시공, 감리까지 사업영역을 통합 제공하는 유일한 Total Solution 회사

","ㆍ생산/제조/결선
ㆍ시험/설치","ㆍ학력 : 대졸 이상 (2,3년)
ㆍ경력 : 경력 10년 이상",,,"지원금/보험
건강검진, 각종 경조사 지원

급여제도
퇴직금, 성과급, 4대 보험

선물
명절선물/귀향비

교육/생활
점심식사 제공, 간식 제공, 음료제공(차, 커피)

근무 환경
회의실, 유니폼지급, 사원증

조직문화
회식강요 안함, 야근강요 안함

리프레시
연차, 경조휴가제, 반차, 근로자의 날 휴무, 산전 후 휴가, 육아휴직, 남성출산휴가
",경기 의왕시 오봉산단1로 50-8,['생산관리'],['생산관리/품질관리'],['생산관리']
오비오(주),정규직,"['생산관리', '기구설계', '제품개발', '기계공학']","오비오는 지난 20여년간 냉온수기, 정수기 분야에서 고객의 성공을 위해 끊임없이 노력하여 2017년 2,000만불 수출탑을 수상하고 전 세계 50개국 100여개 고객사를 유치하는 등 시장을 선도하는 글로벌 제조사로 자리매김 해 왔습니다.
저희 임직원 모두는 고객님이 보내주신 믿음과 신뢰가 지금의 오비오를 있게 한 원동력이라는 사실을 잊지 않고, 고객 만족을 넘어 고객 감동을 실현하기 위해 최선을 다하고 있습니다.

고객 여러분의 성공은 이제부터입니다.

정수기, 냉온수기 시장은 국가별, 지역별, 시장별로 매우 다르고 다양한 경우의 수 만큼이나 많은 소비자들의 니즈와 고객의 애로점이 존재함을 알고 있습니다. 하지만 저희 오비오는 고객의 어떠한 요청에도 대응할 수 있는 기술력과 제품력을 가지고 있습니다. 특히 최근 2019년, 대규모 제조라인 증설 및 R&D역량 강화를 통해 세계 일류 상품에 도전할 핵심 역량을 확보했습니다.

저희 임직원 모두는 지금까지 그래왔듯이, 연구와 제품 혁신에 매진하여 고객의 니즈를 만족하는 제품을 공급함으로써 고객의 성공과 함께 하는
최고의 파트너가 되겠습니다.

고객 여러분의 성공과 행복을 진심으로 기원합니다.

감사합니다.","ㆍ삼성 대응, 개발 금형
ㆍ사이산 개발, 직수기 개발","ㆍ경력 : 5년이상
ㆍ학력 : 대졸
ㆍ기계공학 및 관련학과
ㆍNX , CREO사용자
ㆍ정수기, 냉동 커피머신 경험자","ㆍERP(영림원) 사용가능자
ㆍ동종업계 경력자 우대",,"• 건강검진, 각종 경조사 지원
• 생일선물
• 휴게실, 유니폼지급, 사무용품지급
• 연차, 반차, 여름휴가, 근로자의 날 휴무
• 퇴직연금
• 교육비 지원
• 중/석식 제공
• 회식강요 안함, 자유로운 연차사용, 자유복장
• 통근버스 운영",경기도 화성시 마도면 청원산단2길 76,['생산관리'],['생산관리/품질관리'],['생산관리']
동인기연(주),정규직,"['생산관리', '자재관리', '직원관리', '바이어응대']","(주)동인기연은 1992년 창립하여 ALUMINUM TUBE 및 압출 형재를 가공하는 기술을 기반으로 High-end Backpack, 레포츠용품 및 구급차용 CART(COT)등을 개발 및 생산하는 전문기업으로서 세계적인 선도기업들과 동반자 관계로 성장해온 중견 기업입니다. 본사는 김포에서 소재하고 있으며 필리핀, 베트남에 생산 법인을 설립, 미국에 판매법인을 설립하여 운영 중입니다.

다양한 경험과 기술력을 바탕으로 높은 수준의 R&D 시스템, 제품설계 및 디자인 능력을 갖춤으로써 고객이 요구하는 이상의 High Quality 제품을 개발, 생산 할 수 있는 시스템을 구축해 가고 있으며, 자체 브랜드인 Forb, Wayb에 그 경험과 기술력을 적용시켜 유아의 안전까지 생각하는 책임감 있는 기업으로 발돋움 하고 있습니다.","ㆍ생산관리
ㆍ자재 관리
ㆍ바이어 응대
ㆍ현지 직원 관리","ㆍ학력 : 대학교 4년
ㆍ일상 회화 가능자 (영어, 베트남어)
ㆍ해외 근무 가능자","ㆍ장기근무 가능자
ㆍSAP 사용 경험자
ㆍ운전 가능자
ㆍ유관업무 경력자",,"ㆍ연 4회 정기휴가 지급 (1회 7일, 한국 왕복 항공권 지급)
ㆍ주재수당 지급
ㆍ주재원 숙식 제공 (기숙사)
ㆍ가족동반 거주시 주택수당, 자녀교육비 지원",경기 김포시 통진읍 대곶북로 370-26,['생산관리'],['생산관리/품질관리'],['생산관리']
(주)이스턴네트웍스,정규직,"['구매', '구매기획', '원가 관리', '평가관리']","이스턴네트웍스는 빅데이터 기반의 Q-Plus 솔루션을 통해 고객에게 가치있는 서비스를 제공하며
서버, 스토리지, HCI, 가상화, Linux 등 다양한 솔루션의 사업 수행 경험과 노하우를 갖춘 IT 전문 서비스 기업 입니다.
Dell EMC GCCS 5년 연속 수상 및 Dell EMC APJ Marketing Champion Award 수상 등
Dell EMC No.1 파트너로써 지속적으로 성장을 하고 있으며
신용보증기금에서 주관한 라이징스타기업 선정되는 등 대외적으로도 이스턴네트웍스의 가치를 인정 받고 있습니다.

앞으로도 계속될 회사의 성장에 기여하실 핵심인재를 아래와 같이 모집합니다. ","• 구매기획
• IT 장비 원가 관리
• 매입업체 평가관리","• 초대졸 이상, 경력 5년~10년 이상","• 문서작성능력 우수자
• 컴퓨터활용능력 우수자
• 커뮤니케이션 능력 우수자
• 능동적 업무 수행 가능자 ",서류전형 > 1차 면접> 임원면접 및 인성검사 > 최종합격 ,"• 상여금 년 2회, 장기근속 포상
• 50만원 상당의 종합건강검진
• 사우회 운영, 경조금 지원, 통신비 지원, 명절선물 지원
• 외근교통비, 점심도시락, 도서구매, 비품구매지원
• 연차, 공가, 대체휴무, 샌드위치데이 휴무, 여름휴가 5일
• 정부지원사업 적극 지원 : 청년내일채움공제, 청년소득세감면공제","서울 강남구 영동대로 316, 5층 (대치동,새마을운동중앙회)",['생산관리'],['생산관리/품질관리'],['생산관리']
(주)워즈코퍼레이션,정규직,"['생산', '생산관리', 'MD', 'ERP', '거래처 관리']","워즈코퍼레이션은 2020년 미국 명문 사립대학 예일대학교의 시그니처 패션을 선보인 브랜드 YALE을 시작으로 Phyps, Tim Comix, Larry Clark 등 다양한 카테고리의 패션 브랜드를 운영하고 있습니다. 

""변하지 않는 옷의 기본 역할에 집중하고, 더 나아가 사람들의 자아실현을 돕기 위한 현대적 가치, 사회적 가치를 만든다""는 VISION으로 고객과 끊임없이 소통하며 브랜드 입지를 넓혀나가고 있으며, 2022년 전년 대비 200% 성장률을 기록했습니다. 

새로운 기회에 대한 아이디어는 누구나 제시하고 참여할 수 있으며,
우리 모두가 자신의 분야에서 권한과 책임을 가진 리더입니다. 
 
워즈코퍼레이션과 함께 새로운 문화를 선도할 동료를 찾습니다.","ㆍ다이마루 / 잡화 핸들링
ㆍ생산관리(스케줄 / 품질 / 납기 / 입출고)
ㆍ생산MD 업무
ㆍ상시 신규 거래처 소싱 서치 ( 원단 ,봉제공장 ,완사입 프로모션 )
ㆍ마감시 불량에 따른 클레임 처리 및 정산 업무 진행
ㆍERP 전산업무 진행","ㆍ 학력:무관
ㆍ 경력: 7년 이상
ㆍ동종업계 경력자
ㆍ의류 프로모션 업계 경력이 있으신 분","ㆍ 밝은 성격, 긍정적인 마인드를 지닌 분
ㆍ 기본적인 일러스트, 엑셀 활용 가능자
ㆍ 커뮤니케이션 능력","• 서류심사 ＞ 1차면접 ＞ 최종합격
• 서류 : 이력서","[ 근무환경 ]

• 시차출퇴근제
• 수평적 조직문화
• 자유로운 근무복장
• 리프레쉬 데이 (매월 마지막 주 금요일 2시 퇴근)


[ 복지 ]

• 자사몰 50% 할인 
• 반려견 복지 비용 지원
• 문화생활비 지원
• 사내 스낵바 운영
• 인센티브
• 회식비, 간식비 지원
• 생일축하금
• 야근 교통비, 식비지원
",서울특별시 성동구 성수일로12가길 22,['생산관리'],['생산관리/품질관리'],['생산관리']
(주)워즈코퍼레이션,정규직,"['생산관리', 'ERP', '생산md', '거래처']","(주) 워즈코퍼레이션은 2020년 미국 명문 사립대학 예일대학교의 시그니처 패션을 선보인 브랜드 YALE을 시작으로
Phyps, Tim Comix, Larry Clark 등 다양한 카테고리의 패션 브랜드를 운영하고 있습니다.

""변하지 않는 옷의 기본 역할에 집중하고, 더 나아가 사람들의 자아실현을 돕기 위한 현대적 가치, 사회적 가치를 만든다""는
vision으로 고객과 끊임없이 소통하며 브랜드 입지를 넓혀가고 있으며, 22년 전년 대비 200%의 성장률을 기록했습니다. 

새로운 기회에 대한 아이디어는 누구나 제시하고 참여할 수 있으며, 
우리 모두가 자신 분야에서 권한과 책임을 가진 리더입니다. 

워즈코퍼레이션과 함께 새로운 문화를 선도할 동료를 찾습니다.","ㆍ다이마루 / 잡화 핸들링
ㆍ생산관리(스케줄 / 품질 / 납기 / 입출고)
ㆍ생산MD 업무
ㆍ상시 신규 거래처 소싱 서치 ( 원단 ,봉제공장 ,완사입 프로모션 )
ㆍ마감시 불량에 따른 클레임 처리 및 정산 업무 진행
ㆍERP 전산업무 진행","ㆍ경력 : 7년 이상
ㆍ동종업계 경력자
ㆍ의류 프로모션 업계 경력이 있으신 분
"," ㆍ커뮤니케이션 능력
 ㆍ자사 브랜드에 관심이 많으신 분",서류합격 -> 1차 면접 -> 최종합격 ,"◆ 근무환경
- 시차출퇴근제
- 수평적 조직문화
- 자유로운 근무복장
- 리프레쉬 데이 (매월 마지막 주 금요일 2시 퇴근)


◆ 대표복지
- 자사몰 50% 할인
- 반려견 복지 지원
- 사내 스낵바 운영
- 생일축하비 지급
- 문화생활비 지급
- 인센티브 지급
- 경조 화환 지원
- 회식비, 간식비 지원
",서울특별시 성동구 성수일로12가길 22,['생산관리'],['생산관리/품질관리'],['생산관리']
(주)워즈코퍼레이션,정규직,"['생산', '품질관리', '생산관리', 'ERP', '생산md']","워즈코퍼레이션은 2020년 미국 명문 사립대학 예일대학교의 시그니처 패션을 선보인 브랜드 YALE을 시작으로 Phyps, Tim Comix, Larry Clark 등 다양한 카테고리의 패션 브랜드를 운영하고 있습니다. 

""변하지 않는 옷의 기본 역할에 집중하고, 더 나아가 사람들의 자아실현을 돕기 위한 현대적 가치, 사회적 가치를 만든다""는 VISION으로 고객과 끊임없이 소통하며 브랜드 입지를 넓혀나가고 있으며, 2022년 전년 대비 200% 성장률을 기록했습니다. 

새로운 기회에 대한 아이디어는 누구나 제시하고 참여할 수 있으며,
우리 모두가 자신의 분야에서 권한과 책임을 가진 리더입니다. 
 
워즈코퍼레이션과 함께 새로운 문화를 선도할 동료를 찾습니다.","ㆍ다이마루 / 잡화 핸들링
ㆍ생산관리(스케줄 / 품질 / 납기 / 입출고)
ㆍ생산MD 업무
ㆍ상시 신규 거래처 소싱 서치 ( 원단 ,봉제공장 ,완사입 프로모션 )
ㆍ마감시 불량에 따른 클레임 처리 및 정산 업무 진행
ㆍERP 전산업무 진행","ㆍ경력 : 1년 이상
ㆍ동종업계 경력자
ㆍ의류 프로모션 업계 경력이 있으신 분","ㆍ커뮤니케이션 능력
ㆍ자사 브랜드에 관심이 많으신 분",,"[ 근무환경 ]

• 시차출퇴근제
• 수평적 조직문화
• 자유로운 근무복장
• 리프레쉬 데이 (매월 마지막 주 금요일 2시 퇴근)


[ 복지 ]

• 자사몰 50% 할인 
• 반려견 복지 비용 지원
• 문화생활비 지원
• 사내 스낵바 운영
• 인센티브
• 회식비, 간식비 지원
• 생일축하금
• 야근 교통비, 식비지원
",서울특별시 성동구 성수일로12가길 22,['생산관리'],['생산관리/품질관리'],['생산관리']
(주)와이브랜즈,정규직,"['엑셀', '생산관리']","[브랜드 커머스] 공고입니다.
---

■ YBrands(와이브랜즈) 소개 :
와이브랜즈는 브랜드 커머스 회사 입니다. 
“사람들이 더 건강하게, 세상을 더 즐겁게 살 수 있는 라이프 스타일”을 제안할 수 있는 
다양한 브랜드를 런칭하고 운영함을 목표하고 있습니다.   

■ 와이브랜즈의 Product 소개 : 
2018년 ＜'전자담배 브랜드'＞를 런칭 하여   
전세계 흡연자에게 즐겁고 건강한 라이프스타일을 제안하는 도전을 시작했습니다. 
2018년 매출 60억 
2019년 매출 205억
2020년 매출 376억
2021년 매출 400억을 돌파하며 가파른 성장을 이어왔으며,
어떠한 투자 유치 없이 지속적이고 안정적인 성장을 일궈왔습니다.  

2022년에는 ＜'건강기능식품 브랜드'＞ 트루아상을 런칭하여 새로운 도전을 시작하였습니다.  

■ 와이브랜즈는 이렇게 일해요 :
1. 성장 지원을 아끼지 않습니다
2. 공정하게, 즉시적으로 보상 받을 수 있습니다
3. 당신의 상상이 실현이 됩니다
4. 생산성을 높이기 위해 노력합니다
5. One Team으로 일합니다  

■ 와이브랜즈의 인재상 :
1. 회사와 함께 성장하고 싶은 분
2. 스스로 동기부여하며 가슴 떨리는 목표에 도전하는 분
3. 문제의 본질을 찾고, 가장 생산적인 해결방법을 제안하는 분
4. 능동적으로 책임감 있게 일하는 분
5. 듣는 사람을 고려하여 복잡한 사안도 명확하고 단순하게 말하는 분
6. 경쟁이 아닌 협력으로 문제를 해결하는 분  

왜 이제 오셨어요 ...! 기다렸잖아요!! 뿌잉!!","- 입.출고에 따른 재고관리(실사 포함)
- 3PL, 매장, 본사창고 등 원부자재(외주업체) 관리
- 안전/적정재고 설정 및 관리 부진 및 불용 재고 관리
- 반품제품 검수 및 A/S 등 자체생산 실무리딩","- 3PL 안정 재고 관리 경험이 있는 사람
- 폐기 자재 AS처리 경험이 있는 사람
- ERP 사용 경험자
- 엑셀 사용 가능자
- 물류협력업체(3PL) 핸들링 유경험장
- 운전 가능자","- 입출고 실무 및 전산 관리 경력 필수
- 재고 실사 마감 경력",서류전형>면접 전형>처우협의>채용확정 ,"🍱 중식 지원

💰 각종 상여금

🎁 명절 및 경조사 선물 

🍪 다양한 간식 상시 구비

☕ 무제한 커피와 음료

🧳 부서 회식 / 워크샵 지원

📚 도서 및 학습 비용 지원

📲 자사 전제품 50~80% 할인

🚑 건강 검진 무상 지원

💳 청년내일채움공제 지원

😍 입사 웰컴키트 

🃏 유니크한 사원증","서울 성북구 안암로 145, B동 107호",['생산관리'],['생산관리/품질관리'],['생산관리']
