회사명,고용 형태,스킬,기업 소개,주요 업무,자격 요건,우대 사항,채용 절차,복리후생,회사위치,직무(복수선택),직무_lv1,직무_lv2
신성통상(주),정규직,"['매장관리', '매출관리', '프로모션기획', '상권분석', '행사운영', '판매기획', '경쟁사분석']",,"• 담당브랜드: TOPTEN KIDS
• 유통점(백화점/아울렛) 영업 및 매장관리
• 매장 인원관리(위탁판매인 및 상품관리)
• 매출 목표 및 달성계획 수립, 실행, 피드백
• 행사 운영 및 프로모션 기획
• 상권 및 경쟁사 분석
","• 학력: 학사 이상
• 경력: 3년이상
• 직위: 대리-과장급
• 동종업계/유사직무 업무 경험자","• 성취지향적 태도 및 대인관계능력 우수자
• 우수한 커뮤니케이션 통한 영업 실행능력 우수자
• 능동적/ 외향적 성향 우대","서류전형-인적성 검사-1-2차 면접-채용확정

서류 합격여부에 상관없이 저형괄과는 개별 연락 드릴예정입니다
인적성 검사는 서류 합격자에 한해 시행 예정입니다
인적성 검사는 마이크/카메라 세팅이 필요없이 30분 내외로 소요됩니다","아침/음료는 신성에서
신성통상 자율주차
다양한 교육기회 부여/사내도서관
자사브랜드 할인
신성 한우데이
정시퇴근보장! 셧다운제",서울 강동구 풍성로63길 84,"['영업기획/관리/지원', '판매/매장관리']",['영업/제휴'],"['영업기획/관리/지원', '판매/매장관리']"
(주)엠지알브이,정규직,"['메뉴개발', '바리스타', '지점관리', '판매관리', '커피제조', '고객응대', '베이커리', '카페']","MGRV는 가치 있는 공간으로 사회적 영향력과 수익을 동시에 창출하는 부동산 임팩트 디벨로퍼입니다. 다양한 세대가 직면하는 주거 문제에 주목하여 ‘맹그로브 mangrove’를 기획/개발/운영해 나가고 있습니다.

그 첫 번째 전개는 청년 세대를 위한 쾌적하고 안정적인 집, 코리빙 하우스입니다. 2020년 청년 24명이 모여 사는 ‘맹그로브 숭인’을 시작으로, 한 건물에 200명 이상 거주할 수 있는 대규모 코리빙 ‘맹그로브 신설’과 ‘맹그로브 동대문’을 운영하고 있으며, 2023년 코리빙 라이프를 위해 설계된 ‘맹그로브 신촌’, 리모트 워커들을 위한 공간 ‘맹그로브 고성’을 연달아 오픈했습니다. MGRV는 대상과 지역을 넓히면서 비즈니스를 확장하고 있습니다.



[카페 쏘리낫쏘리 소개]
카페 sorrynotsory(쏘리낫쏘리)는 MGRV가 운영하는 공유주거 맹그로브 신설 지점과 동대문 지점에 위치하고 있습니다. 카페 쏘리낫쏘리는 “예측 불허에 조금은 이상하지만, 사랑스러운 우리는 커피와 마이너리티 문화를 중심으로 모여드는 귀여운 아웃캐스트들의 커뮤니티”라는 브랜드 컨셉을 가지고 고객의 접점에서 늘 신선하고 즐거운 경험을 선사하고자 노력합니다.

MGRV에 속해있지만 F&B 산업 특성에 맞는 운영과 독립적인 지속 가능한 조직을 존중하고자 MGRV Vibe라는 별도 법인으로 운영되고 있습니다.","• 카페 sorrynotsorry 운영
• 매장 별 P&L (매출수익) 관리
• 카페 sorrynotsorry 브랜드 이미지 구축 및 소비자 경험을 위한 서비스/캠페인 기획
• 에스프레소, 푸어오버, 논커피메뉴, 베이커리 등의 메뉴 개발 및 프로모션 기획 운영","• 바리스타/지점 운영 관리 경력이 3년 이상 있으신 분
• F&B 비즈니스 성장을 위한 비즈니스 마인드셋과 브랜드/고객경험 간 균형에 대한 이해를 갖추신 분
• 스페셜 티, 커피 등 카페 전반 식음료 서비스에 대한 경험과 이해도가 있으신 분
• 높은 책임감을 바탕으로 직무적 탁월함과 정신적 성숙함을 함께 추구하는 가치에 공감하시는 분
• 근성(Grit)을 가지고 새롭게 시도하며 끊임없이 성장하고자 하는 마음가짐(Growth mindset)을 지니신 분
• 스스로 목표와 과업을 정의하고 이를 주도적/주체적으로 수행 가능하신 분",* 개인 SNS 계정이 있는 경우 이력서에 기재해주세요!,근무지역  동대문구 왕산로 22 맹그로브 신설,"•  근로관계: 정규직
•  근무지: 맹그로브 신설 지점 1층 카페 쏘리낫쏘리 (서울시 동대문구 왕산로 22) 
                또는, 맹그로브 동대문 지점 1층 카페 쏘리낫쏘리 (서울시 중구 퇴계로 334)
•  근무시간: 09:00~18:00 또는 10:00~19:00
•  영업시간:08:30~19:00  *매장 내 상황에 따라 스케줄은 협의 후 변동 될 수 있습니다.
•  보상: 회사 내규 및 경력에 따라 협의
•  복지제도:
    -  자유와 책임의 원칙에 따라 자율적이고 능동적으로 일하는 문화 조성을 꾀하고 있습니다.
    -  자율적 학습 문화를 지지하며, 업무 역량 개발과 성장에 필요한 컨텐츠 비용 지원
    -  연 20일 연차를 제공하며 반차, 반반차 등 유연한 연차 사용 가능
    -  리프레쉬 휴가 : 근속 3년 시점마다 2주 유급휴가와 휴가비 지원
    -  특별 육아휴가 : 8세 이하 자녀가 있는 구성에게 최대 4주 (유급 2주, 무급 2주) 휴가
         * 법정 육아휴직과 별도 운영 
    -  건강검진 : 최고급 종합검진 패키지를 격년으로 지원
  
MGRV는 아직 성장 중인 스타트업으로, 물리적 Benefit의 규모는 크지 않을 수 있습니다. 하지만 회사와 구성원의 지속가능한 성장과 연결을 꾀하며 우리의 스테이지에 부합한 지원 정책들을 진정성 있게 발전시켜 가겠습니다.","서울 성동구 왕십리로 115, 헤이그라운드 서울숲점 5층 G504",['판매/매장관리'],['영업/제휴'],['판매/매장관리']
(주)튼튼영어,계약직,"['기획', '관리', '영업지원', '영업', '매장관리', '영업관리', '고객관리', '매출관리', '판매']","대한민국 영어 대표 브랜드 튼튼영어에서 영유아 대상 직영 놀이센터 센터장님과 상담실장님을 모집합니다. 
평소 어린이 영어 교육에 관심이 있고, 즐거움이 있고 깨달음이 있는 교육을 지향하는 튼튼영어의 교육철학에 공감하시는 분들의 많은 지원과 문의바랍니다. 
","- 센터 운영 총괄 및 조직관리
- 홍보 및 상담
- 교육용 전집 판매
","- 영유아 교육에 대한 이해가 높은 분
- 센터 운영 관련 업무 경험자
- 경력 3년 이상
","- 유아영어학원 또는 (교육)센터 운영 경험자 우대
- 교육 업계 경력자 우대
- 영어 및 교육 전공자 및 해외거주 경험자 우대
",서류전형 -> 직무면접 -> 최종합격,판매매출에 따라 판매수당 및 인센티브 추가제공,서울 강남구 논현로 164,"['영업기획/관리/지원', '판매/매장관리']",['영업/제휴'],"['영업기획/관리/지원', '판매/매장관리']"
(주)한솥,정규직,"['계약관리', '가맹점관리', '손익관리', '프랜차이즈']",,"ㆍ가맹점 운영 및 QSC 관리 (가맹점 매뉴얼 교육)
ㆍ가맹점 계약 및 오픈 지원
ㆍ가맹점 지표 관리(손익, 매출 등)
ㆍSV 육성","ㆍ프랜차이즈 업계 경험 10년 이상
ㆍ프랜차이즈 가맹점 운영 관리를 통한 매출 증진 경험
ㆍ가맹점 QSC 수준 유지를 위한 SV 성과 관리 경험
ㆍ가맹사업법 및 공정거래법 관련 업무 처리 경험
ㆍ원활한 커뮤니케이션 능력을 보유하신 분","ㆍ조리 관련 자격증 보유자
ㆍ즉시 근무 가능자
ㆍMS Office(Excel)를 잘 다루시는 분","서류전형-인적성검사-1차면접-2차면접-최종합격

* 1차면접 결과에 따라 2차 면접은 생략될 수 있습니다.
* 인적성 검사의 결과는 합격의 유무가 아닌 면접시 참고자료로 활용합니다.
* 서류 전형에서 합격하신 분들에 한해 당사 채용 페이지의 인재 Pool 등록 후 다음 프로세스 진행을 안내 드립니다.
","ㆍ지원 : 건강검진, 경조휴가, 경조금, 자녀 학자금, 휴양소 운영(법인콘도)
ㆍ급여제도 : 4대 보험, 퇴직연금, 인센티브, 장기근속자 해외연수 및 창업비 지원, 우수사원 포상
ㆍ선물 : 명절 선물, 창립기념물 선물, 웰컴 쿠폰, 생일 쿠폰, 신메뉴 시식쿠폰
ㆍ교육/생활 : 창립기념일 행사, 워크샵, 신입사원교육(OJT), 직원 할인(한솥 : 50% / 미타니야 20%)
ㆍ근무환경 : 회의실, 공기청정기, 모션데스크, 사무용품 지급
ㆍ조직문화 : 회식 강요 안함, 수평적 문화, 자유로운 연차 사용, 자유로운 퇴근
ㆍ리프레시 : 연차휴가, 경조휴가, 산전후 휴가, 육아휴직, 남성출산휴가, 보건휴가
","서울특별시 강남구 압구정로 459(청담동, 한솥빌딩)",['판매/매장관리'],['영업/제휴'],['판매/매장관리']
(주)오가렌,정규직,"['매장관리', '판매관리', 'CS', '고객응대']","오가렌은 2019년 침실 가구 브랜드 슬립퍼를 전개하며, 매년 두 배 이상의 성장을 이어나가고 있는 회사입니다.
슬립퍼는 현대를 살아가는 다양한 인물들이 저마다의 체형과 수면 환경에 구애받지 않고 온전한 쉼을 누릴 수 있도록, 좋은 착화감과 아름다운 형태에 대해 부단히 연구하고 적용합니다.
우리는 나아가 몸의 곡선과 움직임을 이해한 매트리스 설계, 다양한 형태의 예술에서 영감을 받은 침대 디자인, 선별된 상질의 패브릭을 사용해 만드는 우리의 맞춤가구를 통해 모든 이들의 침실 공간에 존재하고자 합니다.
앞으로 나아갈 슬립퍼의 순간을 함께하실 멤버를 기다립니다. 리빙 분야에서 긍정적인 변화를 주도하고 싶은 분이라면 슬립퍼의 문을 두드려주세요.
슬립퍼에 대해 궁금하시다면, 인스타그램 또는 자사홈페이지에서 더 많은 정보를 확인하실 수 있습니다. https://sleeper.co.kr
https://www.instagram.com/_sleeper_official


Our History
2019. 11 슬립퍼 브랜드 런칭
2020.04 슬립퍼 매트리스 판매 시작
2020.06 와디즈 펀딩 2169% 달성
2020.11 슬립퍼 맞춤 침대 프레임 판매 시작
2021.04 1분기 침대프레임 1000대 달성
2021.05 신제품 7종 출시, 침대 디자인 13종 보유
2021.07 호텔침대 라인업 추가
2021.09 신제품 4종 출시, 침대 디자인 21종 보유
2021.10 수원쇼룸 오픈
2021.01 인천쇼룸 오픈
2023.01 침대 누적 판매량 6700대 달성
","-내방고객 응대 및 제품 판매
-매장관리(정리정돈 및 침구류관리)
- CS문의(제품상담, 배송, 클레임등)","-정확한 요점 파악으로 적절한 고객응대를 하실수 있는분
-친절과 열정으로 고객을 응대하실수있는분
-주말근무 가능자(주5일)","-CS업무 경험자
-원만한 커뮤니케이션 능력 보유자","서류전형-1차면접-최종합격

이력서 및 자기소개서
희망연봉(반드시 기재)

국가유공자 등 취업보호 대상자는 관계법령에 의거하여 우대합니다
입사지원서 기재내용이 허위로 판명될 경우
합격 취소 및 입사 취소 될수 있습니다
제출 서류는 일체 반환하지 않으며, 본 채용 목적 이외에는 사용하지 않습니다
전형별 합격자 발표는 합격자에 한해 개별통보됩니다. 채용 완료시 조기 마감될 수 있습니다.","지원금/보험 각종 경조사 지원
급여제도 퇴직연금, 인센티브제, 퇴직금, 4대 보험
선물 명절선물/귀향비, 생일선물/파티
교육/생활 간식 제공, 음료제공(차, 커피)
근무 환경 공기청정기, 카페테리아, 노트북, 자회사 제품할인, 사무용품 지급
조직문화 수평적 조직문화, 회식강요 안함, 야근강요 안함, 자유복장, 자유로운 연차사용, 님/닉네임 문화
리프레시연차, 반차","서울 강남구 테헤란로84길 15, 3층",['판매/매장관리'],['영업/제휴'],['판매/매장관리']
(주)트레바리,정규직,"['판매관리', '운영기획', '영업 기획 마케팅']","읽고, 쓰고, 대화하고, 친해지는 트레바리에는 두 가지 형태의 독서모임이 있습니다. 멤버들이 함께 읽을 책을 정해 활동하는 「함께 만드는 클럽」과 클럽장이 모임을 이끌어 주는 「클럽장 있는 클럽」입니다. 

트레바리 팀은 「함께 만드는 클럽」을 운영하는 구심점인 ‘파트너’를 모시고, 파트너 분들과 함께 긴밀하게 상의하며 독서모임 기반 커뮤니티를 함께 기획하고 운영합니다. 「함께 만드는 클럽」을 만들고 운영할 크루를 찾습니다.


*본 건은 정규직 채용이며, 3개월의 수습(시용) 기간을 거쳐 채용여부를 최종 확정합니다.","파트너 선발 및 클럽 기획, 모집

- 파트너 선발 : 트레바리 멤버 경험이 있는 지원자 중 ‘세상을 더 지적으로, 사람들을 더 친하게’라는 비전에 진심이고 모임을 잘 이끌어나갈 수 있는 역량 있는 분들을 선발합니다.
- 클럽 기획 : 이 분들과 함께 책 리스트, 발제문 등을 통해 의미 있는 대화가 오고 갈 수 있는 독서모임을 기획합니다. 우리 시대의 사람들이 알아야 하거나 업데이트 되어야 할 화두를 던집니다. 그리고 멤버들이 즐겁고 의미있는 시간을 보낼 수 있는 경험을 함께 기획합니다.

클럽의 효율적 운영과 만족도 개선

- 오프라인 독서모임을 진행하다 보면, 정말 여러가지 상황이 발생합니다. 순발력 있게 대처해 고객이 처한 문제를 해결하는 일을 상시로 진행합니다.
- 그 과정에서 파트너과 멤버의 만족도, 환불률, 재등록률 등의 지표를 분석하고 검증할 수 있어야 합니다. 그 결과가 서비스 개선으로 이어지도록 계획을 수립하고 실행합니다.

두 가지 업무를 통해 정량적, 정성적으로 만족도 높은 마성의 클럽을 만듭니다.","- ‘세상을 더 지적으로, 사람들을 더 친하게’라는 트레바리의 비전에 공감하고, 이 비전을 의사결정 기준으로 삼아 일하실 수 있는 분
- 독서모임을 운영하는 소중한 동료, 파트너의 마음에 공감하며 따뜻하게 소통하실 수 있는 분
- 정량적, 정성적 데이터를 바탕으로 문제를 정의·해결하고, 이를 주도적으로 커뮤니케이션하며 성장해나가실 분
- 기획, 서비스 운영 등 직무 연관성이 있는 업무에서 최소 1년 이상의 경력이 있는 분
- 제한적인 리소스에서 팀의 비전과 목표를 달성하기 위해 달리는 스타트업 근무 경험이 있는 분

• 자기 소개서에는 아래 내용을 꼭 담아 주세요.
  1) 수많은 회사 중 트레바리에 지원한 이유
  2) 수많은 직무 중 커뮤니티 운영 · 기획(함께 만드는 클럽) 포지션에 지원한 이유",,,"- 장비 지원
- 식비 지원
- 매월 10만 원 상당의 건강비 지원
- 교육비 지원
- 경조사비 제도
- 정기 건강검진 제공
- 근속 리프레쉬 휴가 (3년/5년)
- 팀 합류 후 독서모임 한 시즌 멤버십 지원
- 트레바리 독서모임을 위한 도서 무제한 제공
- 멤버/파트너 활동 시간 근무시간으로 인정
- 오아시스 제도: 월 1회, 2시간 빠른 퇴근
- 인재추천 제도: 내가 추천한 사람이 채용되면 100만원 지급
- 독서모임 놀러가기 지원
- 하지만 역시 최고의 복지는 믿기지 않을 만큼 밝고 힘차고 명랑하고 유쾌하고 서로에게 좋은 에너지를 주는, 함께 일하는 크루들!!

","서울 종로구 율곡로10길 12, 2층, 3층","['영업기획/관리/지원', '판매/매장관리']",['영업/제휴'],"['영업기획/관리/지원', '판매/매장관리']"
(주)트레바리,계약직,"['매장관리', 'CS', '고객지원', '고객응대']","트레바리는 독서모임 기반 커뮤니티 서비스를 운영합니다. 독서모임에서 우리는 '읽고, 쓰고, 대화하고, 친해집니다'. 한 번의 모임이 우리의 일상을 바꿀 수는 없겠지만, '장기적'이고 '정기적'인 독서모임은 분명 우리를 조금은 더 주체적이고, 합리적이고, 개방적으로 만들어줄 수 있습니다.

트레바리 멤버들의 독서모임은 아지트라는 공간에서 열립니다. 멤버들이 아지트에서 마음껏 '읽고, 쓰고, 대화하고, 친해지는' 경험을 할 수 있도록, 모든 오프라인 경험을 치열하게 고민하고 설계해나갈 크루를 찾습니다.","커뮤니티 공간 운영, 효율성/만족도 개선

- 고객에게 약속했던 경험을 제공하기 위해 공간을 운영합니다. 독서모임과 이벤트에 적합하게 공간을 준비하며 고객 경험을 저해하는 요소를 제거하고, 고객들이 환영 받는 경험을 기획하고 실행합니다. 또 공간의 청소 상태를 점검하고, 업무가 잘 진행될 수 있게 파트타임 크루들과 커뮤니케이션합니다.

온/오프라인 각종 CS 이슈에 대응

- 오프라인 현장은 직접 고객의 목소리를 들을 수 있는 공간입니다. 피드백을 듣고 개선점을 찾아 직접 해결하거나 관련 부서에 전달합니다. 돌발 이슈에 침착하게 대처해 고객이 처한 문제를 해결합니다. 또한 다양한 채널로 멤버와 파트너의 문의에 답변하고, 고객의 문의에 만족스러운 답변을 제공하여 고객이 감동을 느낄 수 있도록 최선을 다합니다.","- 긍정적인 에너지와 공감 능력을 바탕으로, 고객과 친근하게 소통할 수 있는 분
- 업무를 할 때 실수가 적고 꼼꼼하신 분, 똑같은 실수를 반복하지 않기 위해 노력하는 분
- 갈등이나 돌발 상황을 마주했을 때 침착하게 상황을 해결할 수 있는 능력을 가지신 분
- 남들과 다른 업무 시간과 요일에 일하는 것에 거리낌이 없는 분
- 제한적인 리소스에서 팀의 비전과 목표를 달성하기 위해 달릴 준비가 되어 있는 분
",,,"- 장비 지원
- 식비 지원
- 매월 10만 원 상당의 건강비 지원
- 교육비 지원
- 경조사비 제도
- 정기 건강검진 제공
- 근속 리프레쉬 휴가 (3년/5년)
- 팀 합류 후 독서모임 한 시즌 멤버십 지원
- 트레바리 독서모임을 위한 도서 무제한 제공
- 멤버/파트너 활동 시간 근무시간으로 인정
- 오아시스 제도: 월 1회, 2시간 빠른 퇴근
- 인재추천 제도: 내가 추천한 사람이 채용되면 100만원 지급
- 독서모임 놀러가기 지원
- 하지만 역시 최고의 복지는 믿기지 않을 만큼 밝고 힘차고 명랑하고 유쾌하고 서로에게 좋은 에너지를 주는, 함께 일하는 크루들!!","서울 종로구 율곡로10길 12, 2층, 3층",['판매/매장관리'],['영업/제휴'],['판매/매장관리']
(주)골든하인드,정규직,"['슈퍼바이저', '가맹점관리', '직영점관리', '브랜드관리']","'골든하인드'는 외식 브랜딩 전문 기업으로서 대한민국 외식 트렌드를 이끌어 나갈 수 있는 메뉴개발과 브랜드 관리로 급성장하고 있습니다.

'골든하인드'는 최고의 외식 브랜드를 만들기 위해 최고의 인재를 모집하고 있습니다. 성과와 노력에 보상을 아끼지 않는다는 방침을 가지고 있으며 대한민국에서 가장 일하기 좋은 회사로 만들겠다는 목표를 가지고 있습니다.","- EGGDROP, SAINT GRILL 등의 직영점 오퍼레이션 
  → SM or 특수 직군(슈퍼바이저, CS, 제품개발, QC) 으로 커리어 개발 가능

- 경력 및 업무 능력에 맞는 브랜드 발령

• 직영점 운영
- 홀 서비스 담당 및 점장 채용
- 직영 매장 운영 및 관리 - 현장 스케줄 근무
- 조리 및 식자재 관리

• Store Manager
- 매장 운영 / 매장 손익 분석 / 매출 증대
- 가맹점주 교육
- 인재 개발

• 슈퍼바이저
- 점장으로서 완벽한 직무 능력 및 검증 필수
- 전국 가맹점 관리 및 매출 증대 솔루션 도출
- 브랜드 및 가맹점 관리, CS","• 학력 / 나이 / 성별 : 무관
• 주 2회 휴무 / 주 45~50시간 근무","우대사항
ㆍ영어, 일본어 가능자
ㆍ성실한 태도와 책임감
ㆍ원활한 커뮤니케이션 능력
ㆍ외식업계 경력
ㆍBOH/FOH 실무 전반에 대한 이해와 경험",,"·  자기개발비 지원 : 직무 관련 수강비, 자격증, 외국어 공부, 도서 구입 지원
·  헤드쿼터 시차출퇴근제 운영 : 8-10시 자율 출근 / 17-19시 자율 퇴근
·  헬스 케어 지원 : 임직원 및 가족 건강검진 할인 지원
·   장기근속자 리프레시 휴가 및 휴가비 지원
·  생일 반차 및 상품권 지급
·  커피 및 간식 지원
·  경조사 휴가 및 경조사비 지원
·  청년 소득세 감면, 전세자금 대출 등 중소기업 지원 정책",서울특별시 서초구 강남대로 311,['판매/매장관리'],['영업/제휴'],['판매/매장관리']
(주)골든하인드,정규직,"['고객관리', '재고관리', '매장운영', '프랜차이즈', '매장 관리']","골든하인드는 성과와 노력에 보상을 아끼지 않는다는 방침으로 글로벌 F&B 브랜드의 다양한 인재를 찾고 있으며,
프리미엄 에그 샌드위치 브랜드인 에그드랍(EGG DROP), 프리미엄 수제버거 전문점 세인트그릴(SAINTGRILL)을 운영하고 있습니다. 일상의 수준을 높이는 한 끼를 만들자는 신념으로 미래 외식업을 함께 만들어 갈 인재를 찾고 있습니다.

[Egg Makes Better. EGG DROP]
‘프리미엄 에그 샌드위치’라는 새로운 카테고리를 창조한 에그드랍은 완전 식품인 달걀에서 영감을 받아 시작됐습니다. A+ 등급의 계란과 신선한 재료로 만든 스크램블 에그를 중심으로 건강한 한 끼를 요리합니다. 2017년에 시작되어 현재 전국 200여 개의 가맹점과 9개의 직영점, 인천공항점 및 태국 글로벌 1호점까지 오픈을 완료했습니다. 세계 3대 디자인 어워드 수상, 매일경제 100대 프랜차이즈 3년 연속 선정 등 맛과 브랜딩 모두를 만족시키는 브랜드로 성장 중입니다.","· 팀 소개
스마일팀은 골든하인드 브랜드들의 직영점 및 가맹점 관련 업무를 맡고 있는 팀입니다. ‘프리미엄 에그 샌드위치’ 에그드랍 직영점을 책임지는 에그드랍파트, 에그드랍 가맹점과 소통하는 가맹운영파트, 그리고 프리미엄 수제버거를 제공하는 세인트그릴 파트로 구성되어 있습니다. 해당 포지션은 에그드랍 파트로 속해 근무하게 될 예정입니다.

· 에그드랍 블룸점 소개
기존 프리미엄 샌드위치를 제공하는 직영점과 차별화를 두어 계란을 이용한 다양한 버전의 브런치 메뉴와 음료를 선보이는 플래그쉽 스토어로 새롭게 운영될 예정입니다. 키오스크 없이 직접 홀 직원이 주문을 받는 레스토랑 형식의 공간으로, 계란이라는 식재료의 다채로움을 선보일 예정입니다.

담당 업무
· 에그드랍 블룸점 메뉴 요리 : 계란과 샌드위치를 주제로 다양한 메뉴 선보일 예정
· 직영점 위생 및 청결 관리 업무
· 직영점 매출증대 솔루션 도출 및 서비스 향상
· 재고 및 식자재 관리
· 직영점 매장 관리
· 메뉴 및 매장 이해도를 높이기 위한 2-3개월 직영점 OJT 예정(에그드랍 샌드위치 조리 및 매장 운영, 이후 리뉴얼된 메뉴를 전문으로 맡을 예정)","· 요리 경력이 1-3년 이상 있거나 그에 준하는 요리 실력을 갖춘 자
· 각 직영점 동료들과 긍적적이고 유연한 의사소통이 가능한 자","· 브런치 카페나 레스토랑에서 요리, 혹은 조리 경력
· 프랜차이즈 업무 경력
· 고객에 대한 이해도가 있으며, 서비스 마인드를 갖춘 자
· 동료들과 긍정적이고 유연한 커뮤니케이션을 할 수 있는 자",서류전형 > 1차면접 > 직군별 전형 > 최종합격,"• 자기개발비 지원
• 성과기반 인센티브 별도
• 내부 추천 제도 지원금
• 장기근속자 포상
• 경조사 휴가, 경조사비 지원
• 임직원 및 가족 건강검진 할인 지원
• 간식, 커피 제공
• 자격증 취득 지원
• 청년 소득세 감면, 전세자금 대출 등 중소기업 지원 정책",서울특별시 서초구 강남대로 311,['판매/매장관리'],['영업/제휴'],['판매/매장관리']
(주)지에프에프지,정규직,"['영업지원', '영업기획', '매장관리']",,"모집 직무 Operation Manager (시스템지원 담당자)

근무 부서Bakery  Dessert Business Division > Operation Team

담당 업무
- 다양한 프로그램 언어를 통해 데이터를 취합합니다.
- 포스 키맵 설정 및 키오스크 등 전자, 통신 시스템 (포스, ERP 프로그램)에 대한 유지 및 보수를 담당합니다.
- 협력사 협의 및 메뉴 등록, 배달 사용 매장 운영관리를 담당하며 배달 플랫폼(배달의 민족, 쿠팡이츠)을 관리합니다.
- B2B 상품 납품 관리와 영업을 지원합니다.
- 단체 상품 납품 일정 협의 처리를 담당합니다.  
","- 다양한 프로그램 언어를 사용해 본 경험이 필요해요. 
- ERP 구축 경험이 필요해요.
- F&B에 대한 이해도가 필요해요.
- 업체간의 협업/협상과 업무 진행 경험이 필요해요.",,,,서울 강남구 도산대로53길 15,"['외식업/식음료', '영업기획/관리/지원', '판매/매장관리']","['영업/제휴', '서비스/고객지원']","['외식업/식음료', '영업기획/관리/지원', '판매/매장관리']"
(주)트레져러,정규직,"['매장관리', '재고관리', '고객응대']","트레져러는 희소가치가 높은 수집품(시계, 명품, 위스키, 와인, 아트토이 등)에 대한 분할 소유권을 거래하는 플랫폼을 운영하고 있습니다. 10만여 명이 사용하는 트레져러Treasurer와, 관련 서비스인 얼마야 Ulmaya를 운영하며, 기관 투자자 및 전략적 파트너와 함께 빠르게 성장하고 있습니다. 

1. [Main Business] 트레져러 Treasurer
트레져러 서비스는 수집품 조각투자 플랫폼
롤렉스, 파텍필립, 샤넬, 에르메스, 위스키, 와인 등에 1,000원 단위로 투자할 수 있습니다.

2. [Related Business] 얼마야 Ulmaya
전세계 가격 데이터를 취합하여, 제품의 적정 가격을 책정하는 서비스

공식 인스타그램: https://www.instagram.com/__treasurer__/


이를 바탕으로 새로운 오프라인 매장을 함께 운영 해나가실 직원분을 모집합니다.
유능하고 역량있는 인재를 채용하오니 많은 지원 바랍니다.","■ 오프라인 매장 관리 및 판매 
   · 방문 고객을 대상으로 기본적인 응대, 제품/브랜드 설명 및 추천
   · 오프라인 재고 관리 및 상품 디스플레이

■ 온라인 스토어 운영/관리 지원
   · 전화/채팅을 통한 고객 문의 응대
   · 상품 촬영 및 온라인 상품 등록
   · 온라인 재고 관리","· 학력 : 고졸이상
· 경력 : 면세점/백화점 등 유사 업계 스토어 판매/관리 경험이 있으신 분 (1년 이상)
· 성별 : 무관","· 외국어 자격증 소지자 
· 명품 관련 매장 경력자
· 서비스 마인드 우수자
· 명품감정사 자격증 소지자",,"■ 기본혜택
 4대보험, 퇴직금, 개인연차, 정기휴가, 경조사지원 , 명절선물, 건강검진 등

■ 간식비
   - 원하는 것은 무엇이든, [다양한 간식과 음료(커피, 주스 등) 지원]
   
■ 소통 및 효율
   - 원하실 때 쉬세요 [자율 연차 사용]





# 가로수길 스타트업, 트레져러

가로수길은 국내 최고의 패션/뷰티/라이프스타일 브랜드가 숨쉬는 한국의 Soho입니다. 2030의 감성을 꽉 잡고 있는 최고의 브랜드에서 가장 공을 들여 오픈하는 팝업스토어, 플래그십 매장, 콜라보레이션 스토어 등이 모여있습니다. 오밀조밀 모여 브랜드의 각축전을 벌이는 Dynamics를 경험할 수 있습니다.

트레져러는 가로수길에 터를 잡고 있는 Tech 스타트업입니다. 근처의 이웃 브랜드들처럼, 유저의 경험을 가장 소중하게 생각합니다. 단순히 돈을 많이 버는 투자가 아닌, 내가 관심 있는 명품 시계/가방/최고급 와인에 투자하는 서비스를 만들고자 합니다. 인간의 감성 영역을 중시하여 신선하면서도 만족감 높은 경험을 설계하기 위해 치열하게 고민합니다.","서울 강남구 도산대로15길 18, 2층",['판매/매장관리'],['영업/제휴'],['판매/매장관리']
