회사명,고용 형태,스킬,기업 소개,주요 업무,자격 요건,우대 사항,채용 절차,복리후생,회사위치,직무(복수선택),직무_lv1,직무_lv2
(주)알엠소프트,정규직,"['해외영업', '영업기획', '영어', '영업관리', '기술영업', '솔루션영업', '통역', '해외사업개발', '해외사업관리', '외국어능력']","알엠소프트는 그 동안 집중해왔던 공공기관 비전자기록물 데이터베이스 구축을 토대로 새로운 분야의 사업을 추진하여 영역을 확장하고 있습니다.
자유롭고 수평적인 소통을 통해 구성원들의 창의성과 도전의식을 존중하며 신입사원도 다양한 기회를 제공함으로써 자율과 책임의 조직문화를 가지고 있습니다
","ㆍ해외사업 관련 당사 솔루션 판매 마케팅 (SaaS Solution)
ㆍ EDCF, KOICA 등 개도국지원사업 입찰 및 수행(PM, PL)
ㆍ 해외사업 아이템 발굴
ㆍ외국어 번역 및 통역 (출장 시)","ㆍ학력 : 대졸 이상 
ㆍ경력 : 3년이상~10년이하
ㆍ대한민국 국적 소지자
ㆍ해외출장에 결격 사유가 없으신 분","ㆍ영어관련 자격증 보유(OPIC, TOEIC 등)","ㆍ서류전형 > 1차 면접 > 2차 면접(PT) > 최종합격
   (서류합격자의 한에서 면접연락드립니다.)","자격증수당
도서구입비
학교교육비
팀빌딩비
유연근무제","서울특별시 서초구 서초중앙로 63-6, 8층(서초동,RM서초빌딩)","['기술영업', '영업기획/관리/지원', '해외영업']",['영업/제휴'],"['기술영업', '영업기획/관리/지원', '해외영업']"
(주)메디트,정규직,"['관리', '영업지원', '해외영업', '영업', '영어', '영업관리']","Fulfill Your Potential!

메디트(Medit)에서 글로벌 덴탈 플랫폼 서비스를 함께 선도해갈 인재를 찾습니다.

 
메디트는 임상 활용 가능한 3D 구강스캐너를 개발한 회사로, 글로벌 덴탈 시장에서 매년 2배씩 가파르게 성장하고 있습니다.

다양한 분야의 전문가들이 모여 뛰어난 기술력과 제품 경쟁력을 바탕으로 제품 출시 1년 만에 글로벌 업계 선두 주자로 자리 매김하며, 디지털 기술로 치과 의료 경험을 혁신해 나가고 있습니다. 강력한 디바이스를 바탕으로 축적된 3D 데이터를 AI, 머신러닝을 접목하여 유용하고 사용하기 편리한 어플리케이션을 개발하고 있으며, 전세계 치과와 기공소의 디지털 혁신을 돕는 최상의 소프트웨어 개발을 하고 있습니다.

 
메디트에는 세계를 무대로 성장하고 싶은 적극적이고 진취적인 인재들이 모여 자율과 책임의 문화에서 일하고 있습니다.

최고의 동료들과 함께 성장하고, 디지털 헬스케어 혁신을 함께 만들어 갈 인재분들을 모십니다.","• 해외 영업 담당자(외국인) 영업 및 사무지원 (그룹웨어, 문서작성 등)
• 해외 영업 담당자(외국인) 영업 관리 지원
• 해외 영업 담당자(외국인) CRM 발주 등록 지원
• 해외 영업 담당자 -  HQ간 커뮤니케이션 채널 관리",• 영어 능통자,"• 해외 대학 졸업자
• 커뮤니케이션 역량 우수자",서류 심사 -> 1차 면접 -> 2차 면접,"[복지]
1. 근무 환경
- 유연근무제
- 수평적인 호칭 체계
- 최고 사양의 업무 장비/ 소프트웨어
- 웰컴키트 제공
- 무제한 간식 자판기
- 캐쥬얼 복장

2. 역량 향상과 즐거운 복지
- 해외 지사 파견
- 매월 개인 소장용 도서 지원
- 3년, 5년, 7년, 10년 이후 매 5년 근속 축하 상품권 및 휴가 제공

3. 건강과 행복
- 생일 반차 및 상품권 제공
- 명절 상품권 제공
- 다양한 경조사에 대한 지원
- 종합 건강 검진
- 임직원 상해 보험 가입
- 심리상담(EAP) 지원
*근무지에 따라 제공되는 베네핏은 상이할 수 있습니다.",서울특별시 영등포구 양평로25길 8,"['해외영업', '영업기획/관리/지원']",['영업/제휴'],"['해외영업', '영업기획/관리/지원']"
(주)그리드위즈,정규직,"['해외영업', '외국어', '해외사업', '거래처관리. 영업지원']","• 그리드위즈는 'Heal the Earth, 누구나 깨끗한 에너지를 누리는 세상'을 위해 일하고 있습니다.
• 우리는 모든 에너지 데이터를 모으고, 연결하여 지속 가능하며 효율적이고, 안전한 Clean Energy Service 를 제공하고 있습니다.
• 지구를 위해, 지구에 사는 우리를 위해, 그리고 우리의 다음 세대를 위해 그리드위즈가 만들어가고 있는 에너지 미래에 당신과 함께하고 싶습니다.","• 당사 주요제품 영업전략 수립 및 운영 관리
• 해외 거래처 커뮤니케이션 수요 및 공급 관리
• 고객 커뮤니케이션을 통한 가격 협상, 제품 수주, 중장기 계약체결 활동 등
• 해외 대리점 발굴 및 계약, 관리
 
[직무이해]
• 고객/시장/제품을 이해하고 마켓의 센싱 및 분석을 통한 B2B 영업전략 수립과 시장, 고객과의 커뮤니케이션을 통한 사업 확대","• 고객과의 원활한 의사소통 역량 보유자 (외국어 필수)
• 시장상황 및 트렌드를 꾸준히 분석할 수 있는 역량 보유자
• 업무에 임하는 열정적인 자세를 가지신 분
• 자동차 전장분야의 업무를 경험해 보신 분 (모뎀파트 지원 시 필수)","• 외국어 능통자
• 전기차 전장분야 또는 충전인프라 영업을 경험하신 분
• 대인관계 능력이 우수하신 분(고객관리 능력, 친화력, 의사소통능력)
• 시장, 트렌드에 민감하신 분
• 의사결정 능력을 보유하고 도전정신을 갖고 추진력이 있으신 분","•서류전형 (적합자에 한하여 공고 마감일까지 수시로 개별 유선/문자 안내)
•실무면접 (담당 팀 구성원과 실무면접 진행)
•인적성 검사 (외부기관을 통한 온라인 인적성 검사 진행)
•최종면접
•최종합격 (정규직, 수습 3개월)

[자사 이력서 양식으로 지원 필수]
https://docs.google.com/document/d/16jbLMsvVKq2q25XhWsIt4_7x5YBGqp36/edit","[집중하는 그루]
• 자유로운 근무시간 : 정해진 출근시간을 맞추기 위해 쓰는 에너지를 아껴, 일에 더 집중할 수 있도록 8시에서 11시까지 유연하게 출근합니다. 출근 시간에 따라 8시간 근무 후 퇴근할 수 있도록 자유로운 출퇴근 제도를 운영하고 있습니다.
• 직위 없는 업무 문화 : 직무 중심의 평가와 보상 체계를 기반으로, 수평적인 직무 중심의 문화를
지향합니다. 직위는 없지만 대표, 본부장, 리더와 같은 직책을 맡은 그루가 있고, 직책은 의사 결정과 책임의 범위를 위해 사용합니다.
• 닉네임과 존댓말 사용 : 모든 구성원이 서로 존중할 수 있도록 어떠한 경우에도 예외없이 닉네임과 함께 존댓말을 사용합니다. 다양한 의견을 제안하고 어려움 없이 피드백을 받을 수 있도록 닉네임을 사용할 때에는 '님'자를 붙이지 않습니다.
• 식대 지원 : 맛있는 식사로 더 힘내서 일할 수 있도록 1인 12,000원의 중식 식대를 지원합니다. 불가피한 야근의 경우에도 동일하게 지원합니다.
 
[소중한 그루]
• 기념일 축하 선물 : 그루의 생일을 축하하기 위해 케이크와 축하금을, 그루의 결혼 기념일, 배우자의 생일에도 축하금을 지급합니다.
• 건강검진 : 그루의 건강을 위해 매년 1회, 그루와 가족 1명의 종합건강검진 비용을 지원하며 검진을 위한 휴가를 제공합니다.
• 명절 선물 : 그루의 풍성한 명절을 위해 설과 추석에 상품권과 선물을 지급합니다.
• 결혼과 출산 선물 : 새로운 가족의 탄생을 축하하기 위해 결혼 및 출산 시 축하금 100만원을 지급합니다.
• 경조사 지원 : 그루의 경조사 발생 시 축하와 조의의 마음을 전할 수 있도록 경조사비와 화환을 지원하며,주말에 경조휴가가 발생할 경우 주말을 제외하고 평일에 유급휴가를 지원합니다.
• 입사기념일 축하 선물 : 그루로 태어난 날을 기념하고 리프레쉬할 수 있도록 연차에 따른 선물과 축하금을 지급합니다.
 
[자라는 그루]
• 그루 도서관 : 더 다양한 시각과 자유로운 성장을 위해 그루가 원하는 도서라면 종류에 상관 없이 구매하여 자유롭게 읽을 수 있도록 지원합니다.
• 전기차 체험 : 휴일에는 운행하지 않는 그리드위즈의 전기차를 그루들이 자유롭게 사용하고 전기차와 친해지고 충전도 경험할 수 있도록 전기차 체험을 운영합니다.
• 특허 인센티브 : 업무와 관련된 아이디어의 특허출원을 지원하고 발명자로 참여하면 특허 인센티브를 지급합니다.
 
[함께하는 그루]
• 사내동호회 : 그루들이 좋아하는 다양한 취미를 함께 공유하고 즐기며 친해질 수 있도록 사내 동호회를 운영하고 있습니다.
• 인재추천 인센티브 : 채용 공고에 적임자를 알고 있다면 추천하고, 추천한 인재가 최종 합격했을 경우 인센티브를 지급합니다.
• 조직활성화비 : 함께 일하는 그루들과 서로를 더 이해하는 시간을 보낼 수 있도록 팀별 조직활성화비를 지원합니다. 조직활성화비로는 맛있는 식사, 원데이 클래스, 생일파티 등 그루들이 더 의미있는 시간을 보내는 일이라면 무엇이든지 팀 안에서 자유롭게 사용합니다.","경기 성남시 분당구 산운로208번길 25, 4층","['영업기획/관리/지원', '해외영업']",['영업/제휴'],"['영업기획/관리/지원', '해외영업']"
플리토(주),정규직,"['해외영업', '영업', '영어', '영업관리', '국내영업']","플리토는 유수의 글로벌 IT 기업들과 함께 '언어 장벽 없는 세계'를 만들어 가고 있는 언어 플랫폼 기업입니다.

자체 엔진을 적용한 플리토 AI번역과 1,000만 명 이상의 글로벌 유저가 직접 참여하는 플리토 집단지성 번역, 그리고 언어 능력을 활용해 즐기며 리워드를 모을 수 있는 플리토 아케이드(Arcade) 서비스를 제공하고 있으며, 이 외에도 '언어 장벽이 없는 세상'를 위한 가치있는 신규 서비스들을 끊임없이 개발하고 있습니다. 

이처럼 다양한 서비스를 통해 확보한 가장 자연스럽고 정확한 언어 데이터를 글로벌 IT 기업에 AI 학습 데이터로 제공하고 있으며, 향후 수십조 규모로 성장할 언어 데이터 시장에서 한국 대표 기업으로서의 입지를 굳혀가고 있습니다.

'언어의 장벽을 뛰어넘는 독보적 언어 데이터 전문 기업' 플리토에서 
함께 성장하기 위한 즐거운 도전에 합류하실 많은 분들의 지원을 기다립니다.
"," - 언어 데이터 사업 국내외영업 활동을 통해 매출을 극대화할 수 있도록 기여합니다.
   1) AI 학습을 (NLP model) 위한 언어 데이터 세일즈를 담당합니다.
      : 국내외 대기업 및 정부기관 등 영업 / 신규 고객사 발굴
      : RFP 분석 및 제안서 작성 등
      : 제안발표 및 고객과의 소통
      : PM과 협업하여 프로젝트 설계, 관리, 운영 등
   2) 관련 시장, 경쟁사, 고객 니즈, 트렌드 분석을 통해 신규사업을 개발합니다."," - IT 업계에 한하여, cold contact/outbound sales 경험 및 know-how 보유하신 분
 - 4년 이상 혹은 그에 준하는 관련 경력을 보유하신 분
 - 도전적이며 진취적인 성향으로 신규 고객사 발굴, 사업개발을 하시는 분
 - 관련 산업(AI, 플랫폼, 언어 Data 등)에 관심과 열정이 있으신 분
 - 즐겁게 일하며 회사와 함께 성장하고 싶으신 분"," - AI/ML or Data 산업에 대한 이해도를 보유하신 분
 - cold contact/outbound sales 경험 및 know-how 보유하신 분 
 - 언어, 외국어 자체에 관심이 있으신 분 (실력과는 무관)
 - 영어로 업무 수행이 가능하신 분 (해외기업 deal 진행 가능하신 분)
 - 다양한 협업툴(Slack, Notion, Google Drive, sales/crm tool 등) 사용 경험이 있으신 분","[채용전형] 
 - 입사지원 : ~2023-11-06(월) 23:59 까지
 - 전형진행 : 서류전형 - 면접전형 - 입사협의 - 입사
   ※ 빠른 채용 진행을 위해 면접전형시 경력/소득 증빙자료를 요청합니다.
   ※ 전형 결과에 상관없이 결과 확정시 개별 메일로 안내드립니다.","- 상호 존중하는 문화
   : 직급 없는 ""님"" 호칭 및 경어 사용, 자율 복장 등
   : 자유로운 연차 사용과 사생활에 대한 배려와 존중

 - 복리후생
   : 연봉 外 중식대 별도 제공 (앱 활용, 10,000원/일)
   : 경조휴가 및 경조지원금 (ex : 결혼 50만원, 출산 100만원 등)
   : 기념일 휴가 (ex : 생일휴가, 결혼기념일 반차 등)
   : 근속기간에 따른 추가 복리후생 
     (명절 상여, 건강검진, 자기개발비, 사내대출 지원 등)","서울시 강남구 영동대로 96길 20, 대화빌딩 6층","['국내영업', '영업기획/관리/지원', '해외영업']",['영업/제휴'],"['국내영업', '영업기획/관리/지원', '해외영업']"
(주)클로봇,정규직,"['해외영업', '영업기획', '국내영업', '마케팅기획', '파트너사관리']","We Innovate the world
클로봇은 다가오는 미래 시대의 다양한 로봇 서비스를 클라우드 중심으로 구성하여 기업들이 관리할 수 있는 솔루션을 개발하는 Robotics Tech Start-Up입니다.

2017년에 설립된 클로봇은 꾸준하고 지속적인 성장과 사업의 확대를 진행하고 있으며 현재 글로벌 사업/기술 트렌드인 무인화, 비대면, 자동화를 위하여 로봇, 인공지능, IOT, RPA 등 첨단 기술요소를 융합한 신사업 개발을 추진하고 있습니다. 로봇, AI 등을 융합한 기술로 디지털 전환이 가속화 되는 현 시점에 앞서서 시장을 선도해 나가는 길을 함께할 인재를 찾고 있습니다.","• 로봇 솔루션과 서비스 로봇 분야 영업 및 사업기획
• 신규 파트너(SI솔루션)와 제휴를 통한 사업 기회 발굴 
• 고객 영업을 통한 로봇 프로젝트 수주 및 계약 진행 
• 프로젝트 손익 분석을 위한 내부 리소스와 외부 파트너 협의 
• Sales Tool Kit 작성","• 국내외 영업/마케팅/기획 실무 경험 4년 이상
• 긍정적이고 적극적인 자세
• 내부 및 외부 고객/관계자와의 커뮤니케이션 능력 
• 고객 요구사항 분석 능력
• Sales Tool Kit 및 제안서, 문서 작성 능력","• IT 기술 또는 로봇 분야 영업 경험자
• 영업 담당자로서 연간 매출 50억원 이상 목표 달성 경험 
• IT 상품 사업 기획 경험 
• 영어 Speaking/Listening/Writing 역량",,"• 주38시간 근무-매주 금요일 재택근무 및 5시 퇴근 
• 스스로 사용하는 휴가 - 워라벨 is the best
• 매월 1회 전직원 업무 문화 공유
• 분기별 우수사원 스톡옵션/ 인센티브 
• 수평적 조직문화 - 영어 닉네임 사용
• 채용 추천제도 - 채용장려금 지급
• 정규직 (수습 3개월 적용, 급여100%. 정규직과 동일한 처우)

","경기 성남시 분당구 성남대로925번길 16, 7층 701호","['국내영업', '영업기획/관리/지원', '해외영업']",['영업/제휴'],"['국내영업', '영업기획/관리/지원', '해외영업']"
(주)토인,정규직,"['해외영업', '기술영업', '외국어', '중국어']",,해외영업,"ㆍ학력 : 대졸 이상 (4년)
ㆍ경력 : 신입/경력 1년 ~ 2년(사원급)
ㆍ기타 필수 사항
- (新)HSK 6급(점) 이상
- 1종보통운전면허
","ㆍ영어영문학, 중어중문학, 경영학
ㆍ(新)HSK회화 고급(점) 이상, OPIC IH급(점) 이상
ㆍ국제무역사 2급
ㆍ영어가능자, 중국어 가능자, 인근거주자, 운전가능자, 해당직무 근무경험, 문서작성 우수자
",서류전형-1차면접-최종합격,,경기도 시흥시 시화벤처로 152,"['영업기획/관리/지원', '해외영업']",['영업/제휴'],"['영업기획/관리/지원', '해외영업']"
(주)메디트,정규직,"['관리', '영업지원', '해외영업', '영업기획', '영업', '영어', '영업관리']","Fulfill Your Potential!

메디트(Medit)에서 글로벌 덴탈 플랫폼 서비스를 함께 선도해갈 인재를 찾습니다.

 
메디트는 임상 활용 가능한 3D 구강스캐너를 개발한 회사로, 글로벌 덴탈 시장에서 매년 2배씩 가파르게 성장하고 있습니다.

다양한 분야의 전문가들이 모여 뛰어난 기술력과 제품 경쟁력을 바탕으로 제품 출시 1년 만에 글로벌 업계 선두 주자로 자리 매김하며, 디지털 기술로 치과 의료 경험을 혁신해 나가고 있습니다. 강력한 디바이스를 바탕으로 축적된 3D 데이터를 AI, 머신러닝을 접목하여 유용하고 사용하기 편리한 어플리케이션을 개발하고 있으며, 전세계 치과와 기공소의 디지털 혁신을 돕는 최상의 소프트웨어 개발을 하고 있습니다.

 
메디트에는 세계를 무대로 성장하고 싶은 적극적이고 진취적인 인재들이 모여 자율과 책임의 문화에서 일하고 있습니다.

최고의 동료들과 함께 성장하고, 디지털 헬스케어 혁신을 함께 만들어 갈 인재분들을 모십니다.","• 중동 및 아프리카 지역 딜러 관리
• KOL support
• 신규 딜러 개발
• 세미나 및 교육 support","• 비즈니스 영어 역량 우수자
• 커뮤니케이션 역량 우수자
• 해외출장에 결격사유가 없는자
• 의료기기 제조 업체 해외영업 경력자",• 임플란트 등 치과 해외영업 경력자 우대,서류 심사 -> 1차 면접 -> 2차 면접,"[복지]
1. 근무 환경
- 유연근무제
- 수평적인 호칭 체계
- 최고 사양의 업무 장비/ 소프트웨어
- 웰컴키트 제공
- 무제한 간식 자판기
- 캐쥬얼 복장

2. 역량 향상과 즐거운 복지
- 해외 지사 파견
- 매월 개인 소장용 도서 지원
- 3년, 5년, 7년, 10년 이후 매 5년 근속 축하 상품권 및 휴가 제공

3. 건강과 행복
- 생일 반차 및 상품권 제공
- 명절 상품권 제공
- 다양한 경조사에 대한 지원
- 종합 건강 검진
- 임직원 상해 보험 가입
- 심리상담(EAP) 지원
*근무지에 따라 제공되는 베네핏은 상이할 수 있습니다.",서울특별시 영등포구 양평로25길 8,"['영업기획/관리/지원', '해외영업']",['영업/제휴'],"['영업기획/관리/지원', '해외영업']"
(주)볼시스,정규직,"['해외영업', '마케팅', '경영기획']",,"ㆍ마케팅
   - 국내외 시장조사
   - 제품/서비스 마케팅 전략 수립
   - 기업 및 제품 홍보 기획 (전시회, 홍보물 관리)
ㆍ해외 영업
   - 해외바이어 응대(영문 이메일 작성 등)
   - 수출 계약 및 관리
   - 도움을 주는 외부 영업 및 마케팅 인력이 있어서 협업해서 진행해 나가면 됨.","ㆍ학력 : 대졸 이상 (4년)
ㆍ경력 : 무관 (신입도 지원 가능)","ㆍ경영학, 유통/무역학, 광고홍보학
ㆍ영어가능자, 컴퓨터활용능력 우수, 운전가능자, 해당직무 근무경험, 영어능통자, PPT능력 우수자
",서류전형 > 대면평가 > 최종합격,"지원금/보험
본인학자금

급여제도
인센티브제, 퇴직금, 4대 보험

교육/생활
자기계발비 지원, 점심식사 제공

조직문화
수평적 조직문화

출퇴근
주차장제공, 탄력근무제","부산 영도구 태종로 727, 산학허브관 616호, 617호, 719호",['해외영업'],['영업/제휴'],['해외영업']
(주)부스트랩,정규직,"['기획', '해외영업', '마케팅', '영업기획', '엑셀', '온라인MD', '영어', '디지털마케팅', 'MD', '매출관리']","Boost Your Career!

부스트랩은 '고객의 목소리'에서 '고객을 위한 브랜드'를 인큐베이팅 하는 대한민국 대표 미디어커머스 입니다.

우리는 일상의 문제를 해결하는 새로운 제품과 창의적인 콘텐츠를 기획해 고객에게 더 나은 가치와 경험을 제공한다는 모토를 가지고 있어요. 이를 위해 5가지의 브랜드를 운영하며, 제품 중심의 수명이 짧은 브랜드가 아닌 오랜시간 사랑받는 브랜드를 만들기 위해 노력하고 있어요.

부스트랩은 설립 4년반만에 연매출 360억 돌파, 연평균 250% 고속성장을 이뤄내며 대표 미디어커머스로 자리잡았고, 업계 최고의 역량을 보유한 100여명의 구성원들과 함께 더 큰 도약을 위해 달려가고 있어요.

부스트랩의 도약에 함께해주세요 


Boost Brand
고객의 목소리에서 고객을 위한 브랜드를 만듭니다.

[1]라이프케어 브랜드 'La vikit'
- 2022 한국 소비자 평가 라이프케어 부문 최고의 브랜드 1위

[2]내 몸의 건강한 습관 'ergobody'
- 밸런스 보드 10만개 판매 돌파

[3]두피케어 전문 브랜드 'EPUNOL'
- 화해 어워즈 1위

[4]시선을 끄는 당신만의 향 'LUAFEEE'

[5]비건 뷰티 브랜드'Veganifect'


Booster People_ 우리는 이렇게 일해요
[1] 빠르게 실행하고 데이터로 검증해요.
- 제품과 컨텐츠에 대한 고객 관점의 ‘근거있는 가설’을 수립하고 빠르게 제품과 컨텐츠를 제작하며 데이터로 검증해요.

[2] 수평적 토론을 지향해요.
- ‘피드백의 불편함을 감수하는 용기’를 지향해요. 제대로 피드백을 하는 사람이야말로 일을 제대로 하는 사람이라고 생각해요.

[3] 도전을 통한 성장을 믿어요.
- 도전을 통해 성공과 실패를 경험하고, 끊임없이 성장한다고 믿어요. 건강한 피드백은 물론 도서지원/외부강연 지원 등 성장에 관한 지원을 아끼지 않아요.

[4] Growth Mindset
- 스스로 학습하여 업무에 적용하고, 구조화 할 수 있는 빠른 러닝커브를 가진 성장형 사고방식을 가진 사람을 선호해요.

[5] 스스로 동기부여 할 수 있는 사람
- 상사의 눈치보다 본인의 눈치를 볼 줄 아는 프로페셔널을 지향해요.","- 해외 영어권 이커머스 채널 (아마존, Shoppee) 세팅 및 운영
    - 매출 목표에 따른 영업계획 수립 및 매출관리
    - 담당채널 운영 전반 관리(Listing, 재고 등 전반)
    - 인앱 AB test를 통한 지표상승
    - 채널 마케팅, 프로모션 기획 및 운영
    - 데이터 분석을 통한 커뮤니케이션 키워드, 소재 개발","(필수) Skillset

- 해외 영어권 온라인 MD 경력 1년 이상이신 분
- 비즈니스 영어 가능하신 분
- 글로벌 이커머스/뷰티 산업 및 고객에 대한 이해와 지식을 보유하신 분
- 제품의 마켓별 소구 포인트 파악 및 스토리텔링 역량을 보유하신 분
- 데이터 분석 역량이 뛰어나신 분

(필수) Mindset

- 타 부서와 원활한 커뮤니케이션이 가능하신 분
- 목표지향적으로 성과에 대한 집요함을 가지고 계신 분
- 스스로 문제를 정의하고 솔루션을 찾으려 노력하시는 분","- 유관업계(커머스/브랜드)에서 근무 경험이 있으신 분
- 마케팅 이해도 있으신 분 (매체 운영 경험 등)",,"Boost Benefit
[1]사무환경&업무지원
• 역삼역 10분거리의 출근길
• 단독건물 (지하 1층 - 지상 5층) 사용
• 카페테리아 운영- 간식, 음료 무제한 제공
• 휴게공간(안마의자) 제공
• 최고급 사양 PC or 노트북, 최신 업무 공유 Tool 사용
• 야근시 식사/택시비 지원

[2]성장지원
• 직무 관련 도서/교육비 지원
• 유료 컨텐츠 Subscription (퍼블리, 아웃스탠딩 등)

[3]다양한 선물
• 생일 휴가 및 10만원 상품권 지급
• 출산 축하 선물 지급
• 근속기념 선물 제공
• 자사제품 구입비 지원",서울 강남구 논현로76길 25(역삼동),['해외영업'],['영업/제휴'],['해외영업']
(주)라이프위드코퍼레이션,정규직,"['해외영업', '영업기획', 'B2B', '해외사업', '해외영업관리', '해외사업개발', '해외사업관리', '해외영업. 영업관리. 무역', '외국어능력']","Derma No.1 라이프위드코퍼레이션 
화장품이 가져야 할 본질을 들여다보고
'좋은' 화장품이라는 본연의 가치를 담아 만들어 가고 있습니다.","해외 인증 업무 지원 및 인허가 법규 동향 파악
B2B유통 전략 수립","
학력무관
경력 7~13년
외국어(영어)의사 소통 가능자","원활한 커뮤니케이션 가능자
영어가능자",서류전형-1면접전형-최우협의-최종합격,"ㆍ배경음악(BGM)
ㆍ간식바 운영
ㆍ점심 회식
ㆍ자사 제품 50% 할인	
ㆍ명절 귀향비 지급
ㆍ생일 축하금 지급
ㆍ웰컴키트 제공 ( 40만원 상당 )
ㆍ자유로운 복장
ㆍ공기 청정기
ㆍ청결한 비데
ㆍ자유로운 연차 / 반차 / 반반차
ㆍ생일자 연차 제도
ㆍ명절 전날 단축 근무","서울 구로구 디지털로30길 28, 5층 513호","['영업기획/관리/지원', '해외영업']",['영업/제휴'],"['영업기획/관리/지원', '해외영업']"
(주)라이프위드코퍼레이션,정규직,"['시장조사', '영업전략수립', '매출분석', '외국어능력']","Derma No.1 라이프위드코퍼레이션 
화장품이 가져야 할 본질을 들여다보고
'좋은' 화장품이라는 본연의 가치를 담아 만들어 가고 있습니다.","해외영업총괄(팀장)

신시장 내 업체 발굴 및 영업
매출분석/시장조사
영업 전략 기획","학력무관
경력 3~10년
외국어(영어)의사 소통 가능자","원활한 커뮤니케이션 가능자
오피스 활용능력 우수자
영어가능자",서류전형-1면접전형-최우협의-최종합격,"ㆍ배경음악(BGM)
ㆍ간식바 운영
ㆍ점심 회식
ㆍ자사 제품 50% 할인	
ㆍ명절 귀향비 지급
ㆍ생일 축하금 지급
ㆍ웰컴키트 제공 ( 40만원 상당 )
ㆍ자유로운 복장
ㆍ공기 청정기
ㆍ청결한 비데
ㆍ자유로운 연차 / 반차 / 반반차
ㆍ생일자 연차 제도
ㆍ명절 전날 단축 근무
","서울 구로구 디지털로30길 28, 5층 513호",['해외영업'],['영업/제휴'],['해외영업']
(주)라이프위드코퍼레이션,정규직,"['채널영업', '키워드광고', 'B2B영업', '대행사관리']","Derma No.1 라이프위드코퍼레이션 
화장품이 가져야 할 본질을 들여다보고
'좋은' 화장품이라는 본연의 가치를 담아 만들어 가고 있습니다.","B2C관리 On-site업무
판매채널별 이벤트 기획 및 프로모션 참여
키워드 광고 등 셋팅
B2C관리 off-site 업무 채널 운영 대행사 관리 / 마케팅 대행사 관리
순익분석 및 기반자료 관리",화장품/뷰티 관련 경력자,,서류전형-면접전형-최종합격,"ㆍ배경음악(BGM)
ㆍ간식바 운영
ㆍ점심 회식
ㆍ자사 제품 50% 할인	
ㆍ명절 귀향비 지급
ㆍ생일 축하금 지급
ㆍ웰컴키트 제공 ( 40만원 상당 )
ㆍ자유로운 복장
ㆍ공기 청정기
ㆍ청결한 비데
ㆍ자유로운 연차 / 반차 / 반반차
ㆍ생일자 연차 제도
ㆍ명절 전날 단축 근무","서울 구로구 디지털로30길 28, 5층 513호",['해외영업'],['영업/제휴'],['해외영업']
