회사명,고용 형태,스킬,기업 소개,주요 업무,자격 요건,우대 사항,채용 절차,복리후생,회사위치,직무(복수선택),직무_lv1,직무_lv2
웰트(주),정규직,"['QA', '품질관리', '품질', '의료기기', 'RA']","[Redesign Healthcare] 

웰트는 개인화된 디지털 치료제와 웨어러블을 개발하는 스타트업입니다.
2016년 삼성전자에서 스핀오프한 이후로, 현재 미국, 일본에 진출하여 연간 4배 이상의 폭발적인 성장을 하고 있습니다.
또한 140억 이상의 누적 투자를 이끌어내며 성장하고 있습니다.

웰트는 주요 사업의 일환으로 Digital Therapeutics (DTx) 및 Digital Biomarker의 개발을 본격적으로 추진하고 있습니다.

현재 1개의 DTx 허가를 보유 하고 있으며, 향후 3년 간 2개 이상의 정신과 질환 DTx를 추가 개발하여 식약처의 허가를 획득할 계획입니다.

뛰어난 동료들과 함께 헬스케어를 혁신할 분들을 모시고 있습니다.","• [CE MDR, FDA, 식약처] 심사 대응 
• [EN ISO13485, 21CFR820, KGMP] 소프트웨어 품질경영시스템 유지 관리 
  - 절차서, 양식, 기록물 등 품질 문서 제/개정 관리
  - 경영검토/내부감사/모니터링/사후관리 등 품질보증 업무","• 유연한 사고를 가지신 분
• 새로운 것을 배우는 것에 두려움이 없으신 분
• 평소 공부에 많은 시간 투자를 하실 수 있는 분
• 다른 부서랑 원활한 소통이 가능하신 분

* 본 포지션은 신입도 지원이 가능합니다.","• 의료기기 RA전문가 2급 보유
• 영어 가능 (Toeic: 900 이상 or Opic AL or Toeic Speaking Lv8)
   -＞ 유효기간이 지난 점수라도 보유 시 첨부 바람
• 통계 지식 보유
• SaMD RA/QA 미래 방향성을 이해하시는 분","[채용 프로세스 안내]

서류 전형  1차 면접(직무 적합성) ＞ 2차 면접(조직 적합성) ＞ 3차 면접(최종 임원 면접) ＞ 처우 협의 & 입사일 조정

1. 직무 적합성 면접
  - 함께 하시게 된다면 소속될 팀의 부서장 혹은 팀원들과의 면접을 진행하며 보통의 경우 대면 면접으로 진행합니다.

2. 조직 적합성 면접
  - 소속될 팀 뿐만 아니라 함께 업무를 진행할 타 팀원들과의 커뮤니케이션을 중시하기에 2차 면접으로 팀 면접을 진행하며, 대면으로 진행합니다.

3. 최종 면접 & 처우 협의
  - 최종적으로 임원 면접을 진행하며 보통의 경우 대면으로 진행합니다. 이후 합격 여부에 따라 처우 협의 및 입사일 조정을 진행하게 됩니다.","• 4대보험
• 중식제공 / 커피, 간식
• 탄력적 근무제(기본 10시 출근, 자율 퇴근)
• 자유로운 연차 사용
• Expense cover (업무목적 교통, 미팅, 식사 등)
• 업무에 필요한 장비 제공(노트북 및 주변기기 등)
• 자율복장","서울 서초구 강남대로 311, 1022호",['품질관리'],['생산관리/품질관리'],['품질관리']
(주)덴티움,정규직,"['QC', '품질관리', '공정관리', '자재관리', '품질검사']","덴티움은 2000년 6월 7일 의료용구/장비 제조 및 판매를 목적으로 ㈜비오스텍이라는 상호로 설립 되었습니다. 2001년 ISO9001 인증(영국 NOA社)을 시작으로 유럽 CE 인증, 미국 FDA 인증, KFDA 인증 등 우수한 품질을 바탕으로 전세계 주요 국가의 인허가 및 인증을 획득 하였습니다. 

덴티움의 주력 제품은 국내 최초 특수 표면처리 기술(SLA)이 적용된 임플란트 제품이며, 22년 이상의 장기 임상데이터 보유와 함께 뛰어난 생체 친화적인 표면처리 기술을 통해 외형적인 심미성 뿐만 아니라 임플란트 식립 후 체결성, 안정성, 호환성에 있어 뛰어난 장점을 갖고 있습니다. 또한, 임플란트 시술에 필요한 수술도구 제품 뿐만 아니라, 정교하고 편리한 치료를 위한 치과 기자재, 치과재료, 골이식재(합성골) 등의 생체재료를 연구, 개발, 생산하고 있으며, 국내 유일 자체 기술로 개발된 bright alone, bright CT, 밀링머신 등의 통합 임플란트 시스템을 자체 생산하고 있습니다. 특히 매출의 70% 이상이 해외시장에서 발생하고 있으며 전 세계의 Dental 의료 발전을 위해 많은 투자와 연구를 진행하고 있습니다. 

또한, 자사는 각국의 석학들과 전문의들을 매년 초빙하여 국내외 임상관련 세미나, 포럼 등을 활발히 개최하여 임상의학의 발전에 기여하고 있습니다. 이를 통해 임플란트 관련 임상 정보를 교류하여 의료기술 발전에 앞장서고 있습니다.  

끊임없는 R&D 투자와 함께 100% 전수검사를 기반으로 한 품질 절대주의 실현으로 전세계 70개 이상 국가로 수출하고 있으며, 향후 글로벌 TOP 3 진입을 위한 글로벌 기업으로 꾸준히 성장하고 있습니다.

덴티움은 세계적으로 인정받고 있는 치과용 임플란트 제품 이외에도 생체 재료 분야에서도 폭넓은 연구개발을 통해 골이식재, 차폐막 등 다양한 골재생과 치주조직 재생 관련 제품들을 개발하고 있습니다. 2010년부터는 ICT 사업 본부를 설립해 3차선 방사선 기계인 CBCT, CAD/CAM 시스템을 자체 개발해 임플란트 시스템과 연계하여 통합 임플란트 시스템을 구축, 'Total Solution Provider & Self Development Manufacturer'을 실현하고 있습니다.

덴티움의 임플란트는 국내에서 유일하게 22년 이상의 장기 임상 데이터를 보유하고 있습니다. 관련 논문은 SCI급 저널인 IJPRD에 출간돼 장수 브랜드로 인정받고 있고, 97.9%라는 높은 Survival rate를 보임과 동시에 안정적인 Bone level을 나타내며 안정성까지 입증했습니다. 덴티움은 IMPLANTIUM의 앞선 기술력을 바탕으로 효과적인 제품 라인업을 구축해 시술자의 편의성을 증대하고, 보다 안정적이며 인체에 최적화된 임플란트 시스템을 제공하고 있습니다.

덴티움은 2030년 GLOBAL TOP 3을 목표로 자체 연구개발을 통한 차별화된 기술력을 확보하여 최고 품질의 임플란트 시스템을 제공하기 위해 지금 이 순간에도 연구개발에 매진하고 있습니다.","ㆍ 검사기준서/성적서 관리
ㆍ 공정 부적합 관리
ㆍ 공급업체 품질지도 및 관리
ㆍ 원자재 도면 및 부적합 관리","1. 학력 무관
2. 경력 2년 이상",▪ 해당 직무 근무 경험,"1. 서류 전형
2. 인적성 검사 및 1차 실무면접
3. 처우 협의
4. 최종 입사","1. 여름휴가 유급 지원
2. 사내식당 운영
3. 명절선물 지급
4. 각종 경조사 지원
5. 장기근속자 포상
6. 편의시설 운영(Fitness Center, 도서관, 풋살장, 무인 커피머신 등)
7. 기숙사 운영
8. 우수사원 포상
9. 사내 근로복지기금 운영","서울특별시 강남구 테헤란로 87길 21, 10층(삼성동, 동성빌딩) ",['품질관리'],['생산관리/품질관리'],['품질관리']
(주)에이아이트릭스,정규직,"['QA', 'FDA', '품질경영시스템']","""AI Right Next to you”
AITRICS는 인공지능의 경계를 허물어 인류를 위한 기술로 당신과 함께하겠습니다.

AITRICS는 인공지능 원천기술을 연구/개발하고 이를 실산업영역에 접목하여 해당 분야의 혁신을 지향하는 팀입니다.

인공지능은 사람들의 삶의 양상을 근본적으로 바꿀 수 있는 파급효과가 큰 연구 분야이며 산업적으로도 아직 Early Stage로 기회가 큰 분야입니다.

AITRICS는 의료인공지능, 디지털 휴먼 등 다양한 분야에 인공지능을 활용하고 있습니다.


[ Medical AI Division ]

Medical AI는 환자의 의료 여정에서 환자와 의료진 모두에게 의미 있는 임상적 가치를 제공하는 팀입니다.
VitalCare는 AITRCIS의 기술이 적용된 첫 제품으로 환자의 의료데이터를 분석하여 병원 내 급성 중증 이벤트를 예측하는 인공지능 의료기기 소프트웨어입니다. 

조기 진단은 환자에게는 치료의 시기를 앞당기고 사망률 감소 및 예후를 향상시킬 수 있게 하고, 동시에 병원의 리소스 효율화를 가능하게 합니다.

AITRICS는 단순히 연구 주제로서의 인공지능이 아닌 의료 산업 전문 영역에서의 활용이 가능하고 이를 통해 실질적인 솔루션을 제공하는 것을 추구합니다.

아직 풀리지 않은 우리의 삶을 변화시킬 문제를 해결해 나가기 위해 함께할 팀원을 찾습니다.","• 소프트웨어와 인공지능 특성에 맞는 의료기기 품질경영시스템을 구축 및 운영
• 품질경영시스템 (KGMP, ISO13485, FDA, ENISO13485 등) 개선 및 유지 관리
• 절차서, 양식, 기록물 등 품질 문서 제/개정 관리
• 경영검토/내부감사/모니터링/사후관리 등 품질보증 업무
• KGMP, ISO13485, QSR 실사 준비 및 대응


※ 인증 현황: KGMP, ISO13485 & ENISO13485","• 의료기기 QA 경력 5년 이상 혹은 그에 준하는 경험
• 의료기기 개발부터 사후관리까지 제품에 대한 품질경영시스템 운영 경험있으신 분
• 규격 및 규제에 대한 이해가 있으신 분 (e.g. ISO13485, 21 CFR 820, KGMP, ISO14971, IEC62304, IEC62366 등)","• SiMD 또는 SaMD QA업무 경험자 - 국내외 품질경영시스템 (KGMP, ISO13485, QSR) 인증심사 대응 경험자
• 소프트웨어 공학 혹은 인공지능 기술에 대해 높은 관심과 이해를 갖고 계신 분
• eQMS 도입 경험이 있으신 분
• 품질책임자 경험이 있으신 분",,"1. Work
자율 출근제 및 재택근무
자율 휴가제(장기 휴가 사용 가능)
대체 휴가제(주말 근무 시 연차와 별도로 제공)
고급 장비 지원
완전 자율 복장
뛰어난 동료들과 함께 일할 수 있는 환경

2. Life
중식 비용(1만원까지) 지원
야근 시 석식 비용 지원
간식(토스트, 과자, 우유 등) 무제한 제공
고급 원두와 커피머신 제공
경조 휴가와 화환 지원
출산전후휴가, 육아휴직, 임신기/육아기 단축근무제도 운영

3. Growth & Refresh
AITRICS 구성원 전용 업무/휴식 공간과 카페테리아
장기근속 휴가 제도(3/5/7/10년 근속 시 유급 휴가 각각 5/10/15/20일 추가 제공)
세미나/컨퍼런스 참가비 지원
사내 도서(역사, 인문, 자기계발, 자연과학, 경제/경영, IT 등) 구입 지원

","서울특별시 강남구 테헤란로218, AP Tower 13층",['품질관리'],['생산관리/품질관리'],['품질관리']
(주)뉴프렉스,정규직,"['품질관리', '품질', '공정관리', '공정품질']","㈜뉴프렉스에서 다음과 같이 열정적인 인재를 모집합니다.
채용중인 포지션의 정보는 하단내용을 확인해주세요.","ㆍ공정품질
ㆍSQ Mark 관리
ㆍ전장품 품질관리
ㆍISO 등 각종 인증관리 및 Audits 대응","ㆍ경력 : 경력 3년 이상(대리, 과장급)","ㆍ학력 : 초대졸 이상 (2,3년)
ㆍ동종업계(FPCB) 경력 3년 이상자
ㆍ베트남 장기출장 또는 주재원 가능자",서류전형 > 면접전형 > 최종합격	,,경기 안산시 단원구 만해로 181,['품질관리'],['생산관리/품질관리'],['품질관리']
(주)토인,정규직,"['품질관리', '품질', '자동차', '품질검사']",,가공업종 측정실 품질검사원,"• 학 력 : 고졸이상(졸업예정자 가능)
• 경 력 : 무관(신입 지원 가능)","• 동등업종 유경험자
• 기계도면 해독 가능자
• 3차원측정기 유경험자
• 품질검사원 경력자
• 인근 거주자",,"(급여제도)
• 4대보험
• 상여금(400% - 시급에 포함), 우수사원 포상, 퇴직금, 성과금(월 팀별 지급)
• 야간수당, 특근수당(휴일), 연차수당, 직책수당, 장기 근속수당

(복리후생)
• 건강검진, 각종 경조사 지원, 의료비 지원(독감 백신 접종)
• 통근버스

(근무환경)
• 구내식당, 휴게실 운영(흡연실/비흡연실- 냉/난방 가능), 유니폼 지급
• 명절 선물지급

(리프레시)
• 연차, 경조휴가제, 반차, 법정 공휴일 휴무",경기도 시흥시 시화벤처로 152,['품질관리'],['생산관리/품질관리'],['품질관리']
피에이치에이에차(유),정규직,"['품질관리', '품질', '품질보증']","We are seeking a highly skilled and experienced Quality Planner to join our team at the Gwanggyo office in Suwon-city. As a Quality Planner, you will be responsible for managing and securing product quality related to Power System development, including Power Lift Gate, Power Frunk, Power Side Door and so on. You will play a crucial role in driving project success by overseeing the entire project lifecycle, ensuring adherence to project goals, and effectively communicating with global team members..","Master schedule set-up and operate for quality control/assurance

-       Quality process building and operation for manufacturing process and supplier

-       Operation and upgrade for quality evaluation process

-       Coordination role for customer during development and serial production

-       Prevention activity of internal and external process

-       4M control, maintenance activity for quality inspection device

-       Standard document/8D report/SPC/Cpk controlling

-       Quality certification control(internal/external)

-       ISIR/PPAP process management

-       Supplier quality issue analysis and improvement activity

-       Global team play for quality issue

-       Etc.","-       Bachelor`s degree in Electrical/Electronics/Mechatronics Engineering or a related field.

-       Excellent English communication skills, both written and verbal.

-       Strong leadership abilities, with the capacity to motivate and guide cross-functional teams.

-       Valid driver`s license.

-       Willingness and flexibility to travel overseas as required.

-       Proficiency in MS Office, and quality measurement tools.

-       No limitation in travel oversea","ㆍ영어가능자

ㆍ컴퓨터활용능력 우수자

ㆍ유관업무 경험자(인턴·알바)

ㆍ문서작성 우수자

ㆍ관련 학과 전공자

ㆍ즉시출근 가능자

ㆍ장기근무 가능자

ㆍ외국어 : OPIc IH 이상

ㆍ전공 : 자동차공학, 기계·메카트로닉스·로봇

ㆍKnowledge in ISO26262(Part 2, 4, 8_ASIL A), Cyber Security, OTA",,별도 자료안내,충청남도 천안시 동남구 수신면 5산단1로 180,['품질관리'],['생산관리/품질관리'],['품질관리']
(주)제노스,정규직,"['QA', 'QC', '품질관리', '품질', '의료기기']","제노스 공개채용
Vision 1 최고의 제품과 서비스
매년 매출의 약 20%를 R&D에 투자, 우수한 국내외 연구진 확보와 신제품 개발로
세계 최고의 제품을 준비하고 있습니다.

Vision 2 인류의 건강 증진
‘좋은 제품이 널리 쓰이게’하여 더 많은 수의 사람들이 제노스를 통해
건강을 유지할 수 있도록 세상에 기여합니다.

Vision 3 세계 최고의 의료기기 회사
많은 사람들의 ‘건강한 삶’을 도우며 세계 최고의 의료기기 제조사로 성장하겠습니다.","ㆍ의료기기(심혈관/덴탈/바이오) QMR 업무
ㆍ품질심사 대응 및 품질개선/관리
ㆍ품질보증 문서관리, 검사기준 수립 및 제/개정 등
ㆍGMP & ISO13485 품질 인증/허가 관리","ㆍ경력 : 7년이상(의료기기 직무경력必)
ㆍ학력 : 학사 이상
ㆍ품질보증 관리 및 인허가심사 경험자","ㆍ화학/바이오/산업공학 관련 전공자 우대
ㆍ국내/외 심사 등 대응 유경험자 (CE MDR, ISO, GMP, FDA, CFDA)
ㆍ시스템 구축 및 Setup 유경험자 (QMS, ERP, BOM, 밸리데이션)
ㆍPPT,엑셀 등 보고문서 활용우수자",서류전형 > 인성검사 > 실무면접 > 최종합격,"ㆍ건강검진, 경조사 지원
ㆍ장기근속포상, 명절선물 및 상여,
   월인센티브, 반기/연말성과급 지급
ㆍ新사옥, 주차장, 구내식당 및
   카페테리아, 피트니스센터, 탁구장,
   풋살장, 사내도서관, 근무복 지급
ㆍ경조휴가, 배우자출산휴가,
   연차 외 유급 하계휴가
ㆍ영업직 식대지원 및 차량 유류대 법인카드 지급",경기도 수원시 영통구 창룡대로 256번길76(이의동)  덴티움 지식산업센터 12층(16229) ,['품질관리'],['생산관리/품질관리'],['품질관리']
(주)제노스,정규직,"['QA', 'QC', '품질관리', '품질', '허가']","제노스 공개채용
Vision 1 최고의 제품과 서비스
매년 매출의 약 20%를 R&D에 투자, 우수한 국내외 연구진 확보와 신제품 개발로
세계 최고의 제품을 준비하고 있습니다.

Vision 2 인류의 건강 증진
‘좋은 제품이 널리 쓰이게’하여 더 많은 수의 사람들이 제노스를 통해
건강을 유지할 수 있도록 세상에 기여합니다.

Vision 3 세계 최고의 의료기기 회사
많은 사람들의 ‘건강한 삶’을 도우며 세계 최고의 의료기기 제조사로 성장하겠습니다.","ㆍ의료기기 품질팀 QM/QA/QC 총괄
   - 품질정책 계획수립 및 기획
   - 품질심사 대응 및 품질개선/관리 총괄
   - 품질보증 문서관리, 검사기준 수립 및 제/개정 등
   - GMP & ISO13485 품질 인증/허가 관리","ㆍ경력 : 10년 이상(해당직무경력必)
ㆍ학력 : 학사 졸 이상
ㆍ국내/해외 품질인증, 인허가심사 대응","ㆍ화학/바이오/산업공학 관련 전공자 우대
ㆍCE MDR, ISO, GMP, FDA, CFDA, 국내/외 심사 등 대응 유경험자
ㆍQMS, ERP, BOM, 6시스마, 밸리데이션등 시스템 구축 및 Setup 유경험자
ㆍ프레젠테이션,엑셀등문서작성/활용우수자",서류전형 > 인성검사 > 실무면접 > 최종합격,"ㆍ건강검진, 경조사 지원
ㆍ장기근속포상, 명절선물 및 상여,
   월인센티브, 반기/연말성과급 지급
ㆍ新사옥, 주차장, 구내식당 및
   카페테리아, 피트니스센터, 탁구장,
   풋살장, 사내도서관, 근무복 지급
ㆍ경조휴가, 배우자출산휴가,
   연차 외 유급 하계휴가
ㆍ영업직 식대지원 및 차량 유류대 법인카드 지급",경기도 수원시 영통구 창룡대로 256번길76(이의동)  덴티움 지식산업센터 12층(16229) ,['품질관리'],['생산관리/품질관리'],['품질관리']
(주)제노스,정규직,"['QA', 'QC', '품질관리', '품질']","제노스 공개채용
Vision 1 최고의 제품과 서비스
매년 매출의 약 20%를 R&D에 투자, 우수한 국내외 연구진 확보와 신제품 개발로
세계 최고의 제품을 준비하고 있습니다.

Vision 2 인류의 건강 증진
‘좋은 제품이 널리 쓰이게’하여 더 많은 수의 사람들이 제노스를 통해
건강을 유지할 수 있도록 세상에 기여합니다.

Vision 3 세계 최고의 의료기기 회사
많은 사람들의 ‘건강한 삶’을 도우며 세계 최고의 의료기기 제조사로 성장하겠습니다.","ㆍ의약품 주사제 품질보증 / 품질관리 문서 작성
ㆍGMP & IOS품질시스템 운영 및 관리
ㆍ데이터 안정성(Data Intergrity) 업무
ㆍ품질문서 제/개정 및 품질관리 업무 지원","ㆍ의약품(주사제) GMP 심사 및 Setup경험자
ㆍ경력 : 5년 이상(주사제 생산경력必)","ㆍ바이오, 화학공학, 생명/환경공학 관련 전공 우대
ㆍ프레젠테이션,엑셀등문서작성/활용우수자
ㆍ품질책임자 및 QMS / 이화학, 환경모니터링, 미생물 경력 우대
ㆍ인근거주자 및 운전가능자 우대",서류전형 > 인성검사 > 실무면접 > 최종합격,"ㆍ건강검진, 경조사 지원
ㆍ장기근속포상, 명절선물 및 상여,
   월인센티브, 반기/연말성과급 지급
ㆍ新사옥, 주차장, 구내식당 및
   카페테리아, 피트니스센터, 탁구장,
   풋살장, 사내도서관, 근무복 지급
ㆍ경조휴가, 배우자출산휴가,
   연차 외 유급 하계휴가
ㆍ영업직 식대지원 및 차량 유류대 법인카드 지급",경기도 수원시 영통구 창룡대로 256번길76(이의동)  덴티움 지식산업센터 12층(16229) ,['품질관리'],['생산관리/품질관리'],['품질관리']
초이스테크닉스(주),정규직,"['품질관리', '품질', '품질보증']",,"- 하네스 품질검사/출하 관리 및 고객사 품질이슈 대응
- 검사성적서 작성 및 품질문제 개선 활동
- ISO 9001:2015 인증관리 및 품질경영시스템 구축
- 품질관련 유관업무
","- 학력: 대학 2년 이상 졸업자
- 경력: 경력 2년~5년
","- 장기근무 가능자
- 인근거주자
- 해당직무 근무경험
- 전기/전자공학 관련 학과졸업
- 운전가능자
",제출 서류 : 이력서 / 자기소개서(선택) / 포트폴리오(선택),"- 법정복리 후생 / 4대보험 / 퇴직연금
- 무료 건강 검진 및 예방 접종 
- 경조사비 지원
- 명절 선물 
- 생일 축하 “점심” 파티
- 연차/휴가
- 근로자의 날 및 임시 공휴일 휴무
- 청년 내일 채용 공제 지원 가능
- 인센티브 제공
- 중식 제공
- 먹고 싶은 간식 및 커피/차 무제한 제공
- 연 1회 특급 회식 자율 참석 (선택)
- 연 1회 해외 워크샵 (선택)
- 연 1회 야유회 – 위치 및 엑티비티 투표 후 결정 (선택)
- 자율복장
-  (기혼자) 결혼기념일 특급호텔 숙박 지원
- 이외 복리후생 지원
","서울 금천구 가산디지털1로 70, 1002호,1001호,609호",['품질관리'],['생산관리/품질관리'],['품질관리']
(주)에어스메디컬,정규직,"['품질보증', '대관업무', '모니터링', '규정', '의료기기 인허가', '인허가업무']","에어스메디컬은 헬스케어 시장의 패러다임을 바꾸는 의료AI 솔루션을 개발, 공급하는 스타트업입니다. 접근성과 생산성이 낮은 의료서비스들을 중심으로 누구나 필요로 하고 원할 때 의료서비스를 누릴 수 있도록 정체된 시장에 인공지능을 활용한 기술혁신으로 새 활력을 불어넣고 있습니다.

에어스메디컬에는 각 분야 최고 수준의 역량과 열정을 겸비한 인재들이 모여 상호 신뢰를 바탕으로 자유롭게 하지만 책임감 있게 일하고 있습니다. 사회에 파급력 있는 난제를 최고의 동료들과 함께 풀어가는 그 자체가 설레고 성장동력이 되는 동료들을 기다립니다.

보다 상세한 사항은 회사 홈페이지 및 노션 페이지 참고 바랍니다.

- 홈페이지: **[www.airsmed.com](http://www.airsmed.com/)**
- 노션 페이지: **[https://airsmedical.notion.site/AIRS-Medical-b785f77eafc746f89c10309b906e3048](https://www.notion.so/AIRS-Medical-b785f77eafc746f89c10309b906e3048?pvs=21)**","💻담당하게 될 업무입니다

- 인공지능 소프트웨어 의료기기(SaMD)의 시기 적절한 인허가 취득 및 유지 관리
- 신속한 허가 완료 및 요청 시 규제 이슈를 해결하기 위해 국가별 또는 해당 지역의 규제 기관 대관 업무
- 국가별 또는 해당 지역의 의료기기 규정 모니터링
- 국가별 또는 해당 지역의 Labelling에 대해 법적 요구사항 준수 여부 검토","🔍업무 수행에 필요한 자질입니다

- 의료기기 해외 인허가 경험 2년 이상 (2~5년)
- 의공학, 전기공학, 또는 관련 과학 분야 학사 학위
- 능통한 영어 구사 능력 (Written and verbal)
- 빠른 학습 능력과 높은 수준의 꼼꼼함","📸이런 분이면 더욱 좋습니다

- SaMD 의료기기 소프트웨어 인허가 경험이 있으신 분
- 최초 해외 인허가 사이클을 한번 이상 처음부터 끝까지 진행해보신 분
- RA 전문가 2급 국가 공인 자격증 또는 RAC Devices 자격증 보유자
- 의공학, 전기공학 또는 관련 과학 분야 전공 석사 이상 학위 소지자","🚀에어스메디컬 채용 절차

서류 접수 > 직무 인터뷰 > 문화적합성 인터뷰 > 평판 조회 > 최종합격 및 온보딩

- 서류 접수
   - 자유양식의 이력서(국문, 영문 무관, 2장 이내)
- 직무 인터뷰
- 문화적합성 인터뷰
- 평판 조회
- 최종합격 및 온보딩","🍒혜택 및 복지

- 자유로운 유연근무제
    - 개발 인원: 재량근로시간제 또는 선택적근로시간제
    - 비개발 인원: 6am-10pm 사이 자유롭게 출퇴근하는 선택적근로시간제 (월단위 정산)
- 원할때 승인없이 쓸 수 있는 휴가 (단, 근속 1년 미만자의 경우, 1개월 만근 시 월차 1개 생성됨. 근속 1년 후부터 20개 연차 생성됨)
- 원하는 간식과 커피 제공","서울 강남구 테헤란로 223, 13층, 14층",['품질관리'],['생산관리/품질관리'],['품질관리']
태웅메디칼(주),정규직,"['품질관리', '영업', '허가', '인허가', '해외', 'RA']","다음과 같이 유능한 인재를 채용합니다.
미래를 함께 이끌어나갈 분들의 많은 관심과 지원 바랍니다.","ㆍ해외 법규, 국제 규격, 시험규격 이해 및 적용
ㆍ자사 제품의 해외 신규, 갱신, 변경 허가 진행
ㆍ해외 식약처, 대리점, 컨설팅 등 대외 소통","ㆍ학력 : 대졸 이상 (4년)
ㆍ언어능력
   - 영어 필수 (독해, 작문, 스피킹 상급)
ㆍ문서 작성 (MS Office) 능력
ㆍ신입 : 이공계, 보건학, 영문학 전공
ㆍ경력 : RA 2년 이상","ㆍ해외 졸업자 / 유학자 (Fluent speaking)
ㆍCE, FDA 등 의료기기 인허가 또는 심사 경험
ㆍQMS 이해도 소지 (ISO13485, MDSAP, CFR-820 등)
ㆍ문서 작성 능력 우수자
ㆍ기타 언어 능력",서류전형 > 면접전형 > 최종합격자 발표,"각종 복리후생제도가 있으며, 계속해서 새로운 복리후생제도를 개선하고 만들어가고 있습니다.
1. 자기계발비 지원
2. 건강검진비 지원
3. 생일수당+생일휴가
4. 자녀교육비 지원
5. 교육, 레져활동 수당 지급
6. 동호회비 지원
7. 장기근속자
8. 교육수당 지급
9. 설, 추석, 하계휴가비 지급
10. 리조트 회원권 운영
11. 조식비 지급 등 기타",경기 김포시 월곶면 고정로 14 (고막리),['품질관리'],['생산관리/품질관리'],['품질관리']
(주)카비,정규직,"['QC', '품질관리', '품질']","""Safe Driving Culture를 만들어가는 CARVI입니다.

CARVI는 AI 영상인식 기술과 딥 데이터 분석 기술을 통해 운전자의 운전 습관을 분석합니다.
운전 습관 분석을 통해 위험운전습관 개선, 위험운전 경보, 연료 및 탄소배출량 측정 등
도로교통과 관련된 각종 사회적 이슈들을 줄이고 모두가 안심할 수 있는 안전한 도로 문화를
정착하기 위한 다양한 솔루션들을 개발하여 제공하고 있습니다.

CARVI와 함께 안전한 운전문화를 만들어 나갈 역량있는 동료분들을 모집하오니,
많은 관심과 지원 바랍니다 :)","• 자사 AIoT 서비스 솔루션 품질관리 계획 및 프로세스 수립
• 프로젝트 산출물(문서 및 소스)운영 및 관리
• 테스트 환경구축, 테스트케이스/테스트 가이드 작성 및 자동화 방안 수립
• 불량 원인 분석 및 개선 대책 수립
• 품질관련 인증관리","• IT/IoT 서비스 품질관리 경력 5년 이상
• 품질관리 계획 수립, 실행, 분석 및 문서화 능력
• 품질관리, 프로세스 개선 등에 대한 깊은 이해와 경험","• 모빌리티/커넥티드카/IoT 서비스 품질관리 경력 보유자
• 클라우드 기반 서비스 및 차량 임베디드 시스템에 대한 이해도 보유자
• 원활한 의사소통 스킬 및 적극적인 협업 능력 보유자
• SW/HW를 활용한 품질 테스트 환경 구축 경험자","
[합류 여정]
• 서류전형 → 인터뷰 → 처우 및 합류 일정 협의 → 최종 합격

[지원 시 주의사항]
• 3개월의 수습기간이 있습니다.

[참고사항]
• 서류 합격자에 한하여 인터뷰 일정 조율을 위하여 유선으로 연락드립니다.
• 본 채용은 수시 진행으로 우수 인재 채용 시 마감될 수 있습니다.","
• 모든 구성원이 우수한 인재, 열정 넘치는 인재!
• 지인을 추천하여 같이 으쌰으쌰 일하고 포상금도 받아요!
• 업무 관련 특허등록시 포상금 지급!
• 열심히 일한 장기근속자! 휴가와 포상금은 회사가 제공할게요 :-)
• 일년 중 가장 행복해야할 생일 날 케이크 챙겨드려요!
• 업무 집중! 일에 집중할 수 있는 근무 환경!(조심스레 회의를 요청드릴 순 있어요)
• 연차 사용에 눈치 보는 곳, 아직 있나요?
• Best 퍼포먼스를 보인 구성원에게 봉투와 함께 이달의 사원상을!
• 목마르면 일 못하는 분들을 위해, 음료 제공!
• 야근을 하시겠다면, 석식 제공해드립니다.(굳이 하시겠다면…)
• Newcomer에게 장비 일체 최신형 제공!","서울특별시 금천구 벚꽃로 244 (가산동, 벽산디지털밸리 5차) 301호",['품질관리'],['생산관리/품질관리'],['품질관리']
